Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
90,#83,De Sanctis F.  - Tarchiani M. Peugeot 208 Rally4,Rally4,7:07.9,+1:51.2 +  3.6,60.6 15.4,5
91,#123,Zanarella Antonio  - Sbabo Dajana Opel Corsa B GSi,A6,7:12.0,+1:55.3 +  4.1,60.0 16.0,5
92,#119,Battistuzzi C.  - Biancolin N. Suzuki Swift 1000 turbo,Rally5/R1,7:19.2,+2:02.5 +  7.2,59.0 17.0,5
93,#45,Cattelan Massimiliano  - Marcon A. Mercedes-Benz 190E 2.3 16V,A8,14:00.3,+8:43.6 +  6:41.1,30.8 72.7,5
1,#2,Vagnini Jader  - Rücker S. Škoda Fabia R5,R5/Rally2,5:16.2,,82.5,6
2,#8,Romagna Simone  - Lamonato Dino Škoda Fabia Rally2 evo,R5/Rally2,5:16.9,+0.7 +  0.7,82.4 0.10,6
3,#3,Marchioro Nicolò  - Marchetti M. Škoda Fabia Rally2 evo,R5/Rally2,5:17.0,+0.8 +  0.1,82.3 0.11,6
4,#7,Sandrin Andrea  - Menegon Manuel Škoda Fabia Rally2 evo,R5/Rally2,5:21.5,+5.3 +  4.5,81.2 0.73,6
5,#6,Oriella Paolo  - Gheno Martina Škoda Fabia Rally2 evo,R5/Rally2,5:22.1,+5.9 +  0.6,81.0 0.81,6
6,#15,Codato Mattia  - Dinale Christian Škoda Fabia Rally2 evo,R5/Rally2,5:23.1,+6.9 +  1.0,80.8 0.95,6
7,#12,Zecchin Emanuele  - Vettoretti N. Škoda Fabia RS Rally2,R5/Rally2,5:23.2,+7.0 +  0.1,80.8 0.97,6
8,#10,Pesavento Paolo  - De Guio Elia Škoda Fabia Rally2 evo,R5/Rally2,5:24.5,+8.3 +  1.3,80.4 1.14,6
9,#9,Cesaro Leonardo  - Gaio Alessandro Škoda Fabia R5,R5/Rally2,5:25.1,+8.9 +  0.6,80.3 1.23,6
10,#11,Lorenzon Filippo  - Scattolin S. Škoda Fabia RS Rally2,R5/Rally2,5:25.9,+9.7 +  0.8,80.1 1.34,6
11,#32,Sambugaro Michele  - Cumerlato M. Škoda Fabia Rally2 evo,R5/Rally2,5:26.9,+10.7 +  1.0,79.8 1.48,6
12,#27,Callegaro Fabio  - Franchin F. Škoda Fabia RS Rally2,R5/Rally2,5:27.7,+11.5 +  0.8,79.6 1.59,6
13,#19,Angi Simone  - Maddalozzo Jenny Škoda Fabia R5,R5/Rally2,5:28.4,+12.2 +  0.7,79.5 1.68,6
14,#14,Sandel Fabio  - Tommasini Sandra Škoda Fabia R5,R5/Rally2,5:30.6,+14.4 +  2.2,78.9 1.99,6
14,#18,Ferronato Massimo  - Zortea Marco Škoda Fabia R5,R5/Rally2,5:30.6,+14.4 +  0.0,78.9 1.99,6
14,#29,Spagolla Alberto  - Berdin F. Škoda Fabia Rally2 evo,R5/Rally2,5:30.6,+14.4 +  0.0,78.9 1.99,6
17,#31,Turatello F.  - Ravazzolo F. Škoda Fabia R5,R5/Rally2,5:30.7,+14.5 +  0.1,78.9 2.00,6
18,#30,Toffano Giovanni  - Gambasin M. Škoda Fabia Rally2 evo,R5/Rally2,5:32.2,+16.0 +  1.5,78.6 2.21,6
19,#16,Ghelfi Loris  - Maran Lorenzo Škoda Fabia Rally2 evo,R5/Rally2,5:36.4,+20.2 +  4.2,77.6 2.79,6
20,#20,Bassetto Riccardo  - Meneano R. Škoda Fabia R5,R5/Rally2,5:38.0,+21.8 +  1.6,77.2 3.01,6
21,#34,Bigon Michele  - Coletti Michele Škoda Fabia Rally2 evo,R5/Rally2,5:41.4,+25.2 +  3.4,76.4 3.48,6
22,#25,Zantedeschi Diego  - Righetti S. Škoda Fabia Rally2 evo,R5/Rally2,5:45.0,+28.8 +  3.6,75.7 3.97,6
23,#23,Borsoi Elvis  - Pelloni Stefano Škoda Fabia R5,R5/Rally2,5:46.2,+30.0 +  1.2,75.4 4.14,6
24,#33,Bardin Gianni  - Pascale Luca Škoda Fabia R5,R5/Rally2,5:52.3,+36.1 +  6.1,74.1 4.98,6
25,#39,Milani Michele  - Camazzola C. Mitsubishi Lancer Evo VII,N4,5:52.9,+36.7 +  0.6,74.0 5.06,6
26,#28,Nicoletti A.  - Zanrosso L. Škoda Fabia Rally2 evo,R5/Rally2,5:57.0,+40.8 +  4.1,73.1 5.63,6
27,#49,Sporzon Elvis  - Manocchi Giada Ford Fiesta Rally3,Rally3,5:57.6,+41.4 +  0.6,73.0 5.71,6
28,#51,Prosenc Borut  - Selan Blaž Ford Fiesta Rally4,Rally4,6:02.7,+46.5 +  5.1,72.0 6.41,6
29,#37,Marchioro Antonio  - Biordi A. Mitsubishi Lancer Evo IX,N4,6:02.9,+46.7 +  0.2,71.9 6.44,6
29,#52,Cocco Giovanni  - Buccino C. Peugeot 208 Rally4,Rally4,6:02.9,+46.7 +  0.0,71.9 6.44,6
31,#42,Sulmoni Paolo  - Bernasconi Enzo Mitsubishi Lancer Evo IX,N4,6:06.4,+50.2 +  3.5,71.2 6.92,6
32,#104,Miotto Stefano  - Boscariol R. Renault Clio RS,N3,6:08.5,+52.3 +  2.1,70.8 7.21,6
33,#48,Baldan Stefano  - Scramuzza Sonia Ford Fiesta Rally3,Rally3,6:09.5,+53.3 +  1.0,70.6 7.35,6
34,#38,Fiora Federico  - Angeli Alessio Subaru Impreza WRX STi,N4,6:09.7,+53.5 +  0.2,70.6 7.38,6
35,#72,Diserò Luca  - Peressutti Stefano Peugeot 208 Rally4,Rally4,6:09.8,+53.6 +  0.1,70.6 7.39,6
36,#98,Possamai Alex  - Moruzzi Genny Peugeot 208 R2,Rally4/R2,6:11.4,+55.2 +  1.6,70.3 7.61,6
37,#53,De Tisi Pietro  - Zanolli A. Peugeot 208 Rally4,Rally4,6:13.1,+56.9 +  1.7,70.0 7.85,6
38,#95,Nardi Devid  - Borin Michele Peugeot 208 R2,Rally4/R2 Under 25,6:15.8,+59.6 +  2.7,69.5 8.22,6
39,#43,Maggiolo Matteo  - Savegnago Mauro Mitsubishi Lancer Evo IX,N4,6:16.1,+59.9 +  0.3,69.4 8.26,6
40,#54,Pintarelli Matteo  - Corradini E. Peugeot 208 Rally4,Rally4,6:17.8,+1:01.6 +  1.7,69.1 8.50,6
41,#76,Toffoli Bryan  - Andrian Fabio Peugeot 208 Rally4,Rally4,6:18.5,+1:02.3 +  0.7,69.0 8.59,6
42,#41,Trevisiol Stefano  - Poloni G. Mitsubishi Lancer Evo X,N4,6:18.7,+1:02.5 +  0.2,68.9 8.62,6
42,#110,Bouvier Omar  - Fraschia Renzo Renault Clio Rally5,Rally5,6:18.7,+1:02.5 +  0.0,68.9 8.62,6
44,#55,Lovisetto Gianmarco  - Vezzaro Y. Peugeot 208 Rally4,Rally4,6:18.8,+1:02.6 +  0.1,68.9 8.63,6
45,#90,Spagnol Jason  - Bechevolo Fabio Peugeot 208 R2,Rally4/R2,6:19.1,+1:02.9 +  0.3,68.8 8.68,6
46,#71,Casonato Roberto  - Soldan G. Peugeot 208 Rally4,Rally4,6:19.7,+1:03.5 +  0.6,68.7 8.76,6
46,#92,Favero Marco  - Tessaro Rudy Peugeot 208 R2,Rally4/R2 Under 25,6:19.7,+1:03.5 +  0.0,68.7 8.76,6
48,#114,Godino Bruno  - Paire Massimo Renault Clio Rally5,Rally5,6:23.8,+1:07.6 +  4.1,68.0 9.32,6
49,#40,Cadamuro Flavio  - Mosena Silvia Mitsubishi Lancer Evo X,N4,6:23.9,+1:07.7 +  0.1,68.0 9.34,6
49,#109,Brik  - Micheletto Lorenzo Renault Clio Rally5,Rally5,6:23.9,+1:07.7 +  0.0,68.0 9.34,6
51,#45,Cattelan Massimiliano  - Marcon A. Mercedes-Benz 190E 2.3 16V,A8,6:25.1,+1:08.9 +  1.2,67.8 9.50,6
52,#84,Pagnan Alex  - Mondin Livio Peugeot 208 Rally4,Rally4,6:25.7,+1:09.5 +  0.6,67.7 9.59,6
53,#93,Cappellati Rudi  - Dal Dosso Sonia Peugeot 208 R2,Rally4/R2,6:26.2,+1:10.0 +  0.5,67.6 9.66,6
54,#116,Mettifogo Manuel  - Melesi B. Renault Clio Rally5,Rally5,6:26.7,+1:10.5 +  0.5,67.5 9.72,6
55,#58,Mazzonelli A.  - Nardelli G. Peugeot 208 Rally4,Rally4,6:26.8,+1:10.6 +  0.1,67.5 9.74,6
56,#99,Madrassi Sandro  - Ronzani C. Peugeot 208 R2,Rally4/R2,6:27.0,+1:10.8 +  0.2,67.4 9.77,6
57,#122,Chiesura Mattia  - Lovisa Stefano Honda Civic VTi (EG6),A6,6:27.3,+1:11.1 +  0.3,67.4 9.81,6
58,#105,Recchia Marco  - Simioni Roberto Renault Clio RS,N3,6:27.7,+1:11.5 +  0.4,67.3 9.86,6
59,#26,Rivoira Carlo  - Gallese Camilla Škoda Fabia Rally2 evo,R5/Rally2,6:28.5,+1:12.3 +  0.8,67.2 9.97,6
60,#46,Pizzolato N.  - Cargnelutti P. Lancia Delta HF Integrale,A8,6:29.0,+1:12.8 +  0.5,67.1 10.0,6
61,#80,Ramponi Paolo  - Marchesini Andrea Peugeot 208 Rally4,Rally4 Under 25,6:29.1,+1:12.9 +  0.1,67.1 10.1,6
62,#106,Cairoli Mirko  - Cairoli Alice Peugeot 306 Rallye,N3,6:29.2,+1:13.0 +  0.1,67.1 10.1,6
