,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
452,Lovisetto Gian,Ral,5,Prealpi,10/12/2023,gravel,-,56,369.2,338.7,316.7,52.5,30.5,9.005019191024505,05
453,Baldan Stefano,Ral,5,Prealpi,10/12/2023,gravel,-,57,369.9,338.7,316.7,53.19999999999999,31.19999999999999,9.211691762621786,05
454,Ramponi Paolo ,Ral,5,Prealpi,10/12/2023,gravel,-,58,370.4,338.7,316.7,53.69999999999999,31.69999999999999,9.359315028048417,05
455,Stevanato Elia,Ral,5,Prealpi,10/12/2023,gravel,-,60,372.4,338.7,316.7,55.69999999999999,33.69999999999999,9.949808089754942,05
456,Mazzonelli A. ,Ral,5,Prealpi,10/12/2023,gravel,-,61,372.9,338.7,316.7,56.19999999999999,34.19999999999999,10.097431355181573,05
457,Della Maddalen,Ral,5,Prealpi,10/12/2023,gravel,-,62,373.0,338.7,316.7,56.30000000000001,34.30000000000001,10.126956008266905,05
458,Roncadori Stef,Ral,5,Prealpi,10/12/2023,gravel,-,63,374.8,338.7,316.7,58.10000000000002,36.10000000000002,10.658399763802782,05
459,Strabello Paol,Ral,5,Prealpi,10/12/2023,gravel,-,64,376.6,338.7,316.7,59.900000000000034,37.900000000000034,11.189843519338659,05
460,Moretto Federi,Ral,5,Prealpi,10/12/2023,gravel,-,65,376.6,338.7,316.7,59.900000000000034,37.900000000000034,11.189843519338659,05
461,Mettifogo Manu,Ral,5,Prealpi,10/12/2023,gravel,-,66,376.7,338.7,316.7,60.0,38.0,11.219368172423975,05
462,Madrassi Sandr,Ral,5,Prealpi,10/12/2023,gravel,-,67,377.0,338.7,316.7,60.30000000000001,38.30000000000001,11.307942131679956,05
463,Godino Bruno  ,Ral,5,Prealpi,10/12/2023,gravel,-,69,378.4,338.7,316.7,61.69999999999999,39.69999999999999,11.721287274874518,05
464,Consalter Igor,Ral,5,Prealpi,10/12/2023,gravel,-,71,380.8,338.7,316.7,64.10000000000002,42.10000000000002,12.429878948922358,05
465,Foffano Cristi,Ral,5,Prealpi,10/12/2023,gravel,-,72,381.3,338.7,316.7,64.60000000000002,42.60000000000002,12.577502214348987,05
466,Francesconi D.,Ral,5,Prealpi,10/12/2023,gravel,-,74,384.1,338.7,316.7,67.40000000000003,45.400000000000034,13.404192500738127,05
467,Brik  - Michel,Ral,5,Prealpi,10/12/2023,gravel,-,75,384.5,338.7,316.7,67.80000000000001,45.80000000000001,13.522291113079424,05
468,Pignani Elia  ,Ral,5,Prealpi,10/12/2023,gravel,-,77,386.9,338.7,316.7,70.19999999999999,48.19999999999999,14.23088278712725,05
469,Gabrici Fabio ,Ral,5,Prealpi,10/12/2023,gravel,-,78,392.3,338.7,316.7,75.60000000000002,53.60000000000002,15.825214053734877,05
470,Penello Andrea,Ral,5,Prealpi,10/12/2023,gravel,-,82,395.9,338.7,316.7,79.19999999999999,57.19999999999999,16.88810156480661,05
471,Landolfi Diego,Ral,5,Prealpi,10/12/2023,gravel,-,83,399.7,338.7,316.7,83.0,61.0,18.01003838204901,05
472,Dalla Vecchia ,Ral,5,Prealpi,10/12/2023,gravel,-,89,424.3,338.7,316.7,107.60000000000002,85.60000000000002,25.273103041039274,05
473,De Sanctis F. ,Ral,5,Prealpi,10/12/2023,gravel,-,90,427.9,338.7,316.7,111.19999999999999,89.19999999999999,26.33599055211101,05
474,Battistuzzi C.,Ral,5,Prealpi,10/12/2023,gravel,-,92,439.2,338.7,316.7,122.5,100.5,29.67227635075288,05
531,Sporzon Elvis ,Ral,6,Prealpi,10/12/2023,gravel,-,27,357.6,357.6,316.2,41.400000000000034,0.0,0.0,06
532,Prosenc Borut ,Ral,6,Prealpi,10/12/2023,gravel,-,28,362.7,357.6,316.2,46.5,5.099999999999966,1.4261744966442855,06
533,Cocco Giovanni,Ral,6,Prealpi,10/12/2023,gravel,-,30,362.9,357.6,316.2,46.69999999999999,5.2999999999999545,1.482102908277392,06
534,Baldan Stefano,Ral,6,Prealpi,10/12/2023,gravel,-,33,369.5,357.6,316.2,53.30000000000001,11.899999999999977,3.3277404921700158,06
535,Diserò Luca  -,Ral,6,Prealpi,10/12/2023,gravel,-,35,369.8,357.6,316.2,53.60000000000002,12.199999999999989,3.4116331096196837,06
536,Possamai Alex ,Ral,6,Prealpi,10/12/2023,gravel,-,36,371.4,357.6,316.2,55.19999999999999,13.799999999999955,3.8590604026845505,06
537,De Tisi Pietro,Ral,6,Prealpi,10/12/2023,gravel,-,37,373.1,357.6,316.2,56.900000000000034,15.5,4.334451901565995,06
538,Nardi Devid  -,Ral,6,Prealpi,10/12/2023,gravel,-,38,375.8,357.6,316.2,59.60000000000002,18.19999999999999,5.089485458612971,06
539,Pintarelli Mat,Ral,6,Prealpi,10/12/2023,gravel,-,40,377.8,357.6,316.2,61.60000000000002,20.19999999999999,5.648769574944068,06
540,Toffoli Bryan ,Ral,6,Prealpi,10/12/2023,gravel,-,41,378.5,357.6,316.2,62.30000000000001,20.899999999999977,5.844519015659948,06
541,Bouvier Omar  ,Ral,6,Prealpi,10/12/2023,gravel,-,43,378.7,357.6,316.2,62.5,21.099999999999966,5.900447427293055,06
542,Lovisetto Gian,Ral,6,Prealpi,10/12/2023,gravel,-,44,378.8,357.6,316.2,62.60000000000002,21.19999999999999,5.928411633109616,06
543,Spagnol Jason ,Ral,6,Prealpi,10/12/2023,gravel,-,45,379.1,357.6,316.2,62.900000000000034,21.5,6.012304250559284,06
544,Casonato Rober,Ral,6,Prealpi,10/12/2023,gravel,-,46,379.7,357.6,316.2,63.5,22.099999999999966,6.180089485458603,06
545,Favero Marco  ,Ral,6,Prealpi,10/12/2023,gravel,-,47,379.7,357.6,316.2,63.5,22.099999999999966,6.180089485458603,06
546,Godino Bruno  ,Ral,6,Prealpi,10/12/2023,gravel,-,48,383.8,357.6,316.2,67.60000000000002,26.19999999999999,7.326621923937357,06
547,Brik  - Michel,Ral,6,Prealpi,10/12/2023,gravel,-,50,383.9,357.6,316.2,67.69999999999999,26.299999999999955,7.354586129753901,06
548,Pagnan Alex  -,Ral,6,Prealpi,10/12/2023,gravel,-,52,385.7,357.6,316.2,69.5,28.099999999999966,7.857941834451891,06
549,Cappellati Rud,Ral,6,Prealpi,10/12/2023,gravel,-,53,386.2,357.6,316.2,70.0,28.599999999999966,7.997762863534666,06
550,Mettifogo Manu,Ral,6,Prealpi,10/12/2023,gravel,-,54,386.7,357.6,316.2,70.5,29.099999999999966,8.137583892617439,06
551,Mazzonelli A. ,Ral,6,Prealpi,10/12/2023,gravel,-,55,386.8,357.6,316.2,70.60000000000002,29.19999999999999,8.165548098434,06
552,Madrassi Sandr,Ral,6,Prealpi,10/12/2023,gravel,-,56,387.0,357.6,316.2,70.80000000000001,29.399999999999977,8.221476510067108,06
553,Ramponi Paolo ,Ral,6,Prealpi,10/12/2023,gravel,-,61,389.1,357.6,316.2,72.90000000000003,31.5,8.808724832214764,06
554,Consalter Igor,Ral,6,Prealpi,10/12/2023,gravel,-,63,389.2,357.6,316.2,73.0,31.599999999999966,8.836689038031311,06
555,Francesconi D.,Ral,6,Prealpi,10/12/2023,gravel,-,65,389.7,357.6,316.2,73.5,32.099999999999966,8.976510067114084,06
556,Moretto Federi,Ral,6,Prealpi,10/12/2023,gravel,-,66,390.3,357.6,316.2,74.10000000000002,32.69999999999999,9.14429530201342,06
557,Gheno Tobia  -,Ral,6,Prealpi,10/12/2023,gravel,-,67,390.9,357.6,316.2,74.69999999999999,33.299999999999955,9.312080536912738,06
558,Della Maddalen,Ral,6,Prealpi,10/12/2023,gravel,-,68,391.9,357.6,316.2,75.69999999999999,34.299999999999955,9.591722595078286,06
559,Callegaro Ricc,Ral,6,Prealpi,10/12/2023,gravel,-,69,392.2,357.6,316.2,76.0,34.599999999999966,9.675615212527953,06
560,Roncadori Stef,Ral,6,Prealpi,10/12/2023,gravel,-,70,392.5,357.6,316.2,76.30000000000001,34.89999999999998,9.759507829977622,06
561,Strabello Paol,Ral,6,Prealpi,10/12/2023,gravel,-,71,393.4,357.6,316.2,77.19999999999999,35.799999999999955,10.011185682326609,06
562,Penello Andrea,Ral,6,Prealpi,10/12/2023,gravel,-,72,394.7,357.6,316.2,78.5,37.099999999999966,10.374720357941825,06
563,Casarotto Andr,Ral,6,Prealpi,10/12/2023,gravel,-,73,396.5,357.6,316.2,80.30000000000001,38.89999999999998,10.878076062639815,06
564,Pignani Elia  ,Ral,6,Prealpi,10/12/2023,gravel,-,74,397.0,357.6,316.2,80.80000000000001,39.39999999999998,11.017897091722588,06
565,Stevanato Elia,Ral,6,Prealpi,10/12/2023,gravel,-,75,398.8,357.6,316.2,82.60000000000002,41.19999999999999,11.521252796420578,06
566,Rossetto Osvy ,Ral,6,Prealpi,10/12/2023,gravel,-,78,400.3,357.6,316.2,84.10000000000002,42.69999999999999,11.940715883668899,06
567,Foffano Cristi,Ral,6,Prealpi,10/12/2023,gravel,-,80,402.3,357.6,316.2,86.10000000000002,44.69999999999999,12.499999999999996,06
568,Frigo Giulio  ,Ral,6,Prealpi,10/12/2023,gravel,-,81,405.3,357.6,316.2,89.10000000000002,47.69999999999999,13.33892617449664,06
569,Landolfi Diego,Ral,6,Prealpi,10/12/2023,gravel,-,83,409.8,357.6,316.2,93.60000000000002,52.19999999999999,14.597315436241606,06
570,Dalla Vecchia ,Ral,6,Prealpi,10/12/2023,gravel,-,87,425.0,357.6,316.2,108.80000000000001,67.39999999999998,18.847874720357936,06
571,Battistuzzi C.,Ral,6,Prealpi,10/12/2023,gravel,-,89,431.0,357.6,316.2,114.80000000000001,73.39999999999998,20.525727069351223,06
572,Gabrici Fabio ,Ral,6,Prealpi,10/12/2023,gravel,-,90,436.2,357.6,316.2,120.0,78.59999999999997,21.97986577181207,06
573,De Sanctis F. ,Ral,6,Prealpi,10/12/2023,gravel,-,91,504.1,357.6,316.2,187.90000000000003,146.5,40.96756152125279,06
