,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
466,Casarotto Andr,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,55,368.9,359.7,316.7,52.19999999999999,9.199999999999989,2.557686961356683,05
467,Madrassi Sandr,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,67,377.0,359.7,316.7,60.30000000000001,17.30000000000001,4.8095635251598585,05
468,Pignani Elia  ,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,77,386.9,359.7,316.7,70.19999999999999,27.19999999999999,7.561857103141503,05
469,Dalla Vecchia ,Rally4/R2,5,Prealpi,10/12/2023,gravel,-,89,424.3,359.7,316.7,107.60000000000002,64.60000000000002,17.959410619961087,05
470,Nardi Devid  -,Rally4/R2 Under 25,5,Prealpi,10/12/2023,gravel,-,38,361.6,361.6,316.7,44.900000000000034,0.0,0.0,05
471,Favero Marco  ,Rally4/R2 Under 25,5,Prealpi,10/12/2023,gravel,-,51,367.4,361.6,316.7,50.69999999999999,5.7999999999999545,1.603982300884943,05
483,Ramponi Paolo ,Rally4 Under 25,5,Prealpi,10/12/2023,gravel,-,58,370.4,370.4,316.7,53.69999999999999,0.0,0.0,05
484,Penello Andrea,Rally4 Under 25,5,Prealpi,10/12/2023,gravel,-,82,395.9,370.4,316.7,79.19999999999999,25.5,6.884449244060475,05
533,Prosenc Borut ,Rally4,6,Prealpi,10/12/2023,gravel,-,28,362.7,362.7,316.2,46.5,0.0,0.0,06
534,Cocco Giovanni,Rally4,6,Prealpi,10/12/2023,gravel,-,30,362.9,362.7,316.2,46.69999999999999,0.19999999999998863,0.05514199062585846,06
535,Diserò Luca  -,Rally4,6,Prealpi,10/12/2023,gravel,-,35,369.8,362.7,316.2,53.60000000000002,7.100000000000023,1.9575406672180928,06
536,De Tisi Pietro,Rally4,6,Prealpi,10/12/2023,gravel,-,37,373.1,362.7,316.2,56.900000000000034,10.400000000000034,2.867383512544812,06
537,Pintarelli Mat,Rally4,6,Prealpi,10/12/2023,gravel,-,40,377.8,362.7,316.2,61.60000000000002,15.100000000000023,4.163220292252557,06
538,Toffoli Bryan ,Rally4,6,Prealpi,10/12/2023,gravel,-,41,378.5,362.7,316.2,62.30000000000001,15.800000000000011,4.356217259443069,06
539,Lovisetto Gian,Rally4,6,Prealpi,10/12/2023,gravel,-,44,378.8,362.7,316.2,62.60000000000002,16.100000000000023,4.438930245381865,06
540,Casonato Rober,Rally4,6,Prealpi,10/12/2023,gravel,-,46,379.7,362.7,316.2,63.5,17.0,4.687069203198235,06
541,Pagnan Alex  -,Rally4,6,Prealpi,10/12/2023,gravel,-,52,385.7,362.7,316.2,69.5,23.0,6.341328921974084,06
542,Mazzonelli A. ,Rally4,6,Prealpi,10/12/2023,gravel,-,55,386.8,362.7,316.2,70.60000000000002,24.100000000000023,6.6446098704163274,06
543,Moretto Federi,Rally4,6,Prealpi,10/12/2023,gravel,-,66,390.3,362.7,316.2,74.10000000000002,27.600000000000023,7.609594706368907,06
544,Gheno Tobia  -,Rally4,6,Prealpi,10/12/2023,gravel,-,67,390.9,362.7,316.2,74.69999999999999,28.19999999999999,7.775020678246482,06
545,Callegaro Ricc,Rally4,6,Prealpi,10/12/2023,gravel,-,69,392.2,362.7,316.2,76.0,29.5,8.133443617314585,06
546,Roncadori Stef,Rally4,6,Prealpi,10/12/2023,gravel,-,70,392.5,362.7,316.2,76.30000000000001,29.80000000000001,8.216156603253381,06
547,Strabello Paol,Rally4,6,Prealpi,10/12/2023,gravel,-,71,393.4,362.7,316.2,77.19999999999999,30.69999999999999,8.46429556106975,06
548,Stevanato Elia,Rally4,6,Prealpi,10/12/2023,gravel,-,75,398.8,362.7,316.2,82.60000000000002,36.10000000000002,9.953129307968025,06
549,Rossetto Osvy ,Rally4,6,Prealpi,10/12/2023,gravel,-,78,400.3,362.7,316.2,84.10000000000002,37.60000000000002,10.366694237661985,06
550,Foffano Cristi,Rally4,6,Prealpi,10/12/2023,gravel,-,80,402.3,362.7,316.2,86.10000000000002,39.60000000000002,10.918114143920603,06
551,Frigo Giulio  ,Rally4,6,Prealpi,10/12/2023,gravel,-,81,405.3,362.7,316.2,89.10000000000002,42.60000000000002,11.745244003308526,06
552,Gabrici Fabio ,Rally4,6,Prealpi,10/12/2023,gravel,-,90,436.2,362.7,316.2,120.0,73.5,20.264681555004135,06
553,De Sanctis F. ,Rally4,6,Prealpi,10/12/2023,gravel,-,91,504.1,362.7,316.2,187.90000000000003,141.40000000000003,38.98538737248416,06
558,Possamai Alex ,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,36,371.4,371.4,316.2,55.19999999999999,0.0,0.0,06
559,Spagnol Jason ,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,45,379.1,371.4,316.2,62.900000000000034,7.7000000000000455,2.073236402800228,06
560,Cappellati Rud,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,53,386.2,371.4,316.2,70.0,14.800000000000011,3.984921917070547,06
561,Madrassi Sandr,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,56,387.0,371.4,316.2,70.80000000000001,15.600000000000023,4.200323101777066,06
562,Casarotto Andr,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,73,396.5,371.4,316.2,80.30000000000001,25.100000000000023,6.758212170166942,06
563,Pignani Elia  ,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,74,397.0,371.4,316.2,80.80000000000001,25.600000000000023,6.892837910608515,06
564,Dalla Vecchia ,Rally4/R2,6,Prealpi,10/12/2023,gravel,-,87,425.0,371.4,316.2,108.80000000000001,53.60000000000002,14.431879375336571,06
565,Nardi Devid  -,Rally4/R2 Under 25,6,Prealpi,10/12/2023,gravel,-,38,375.8,375.8,316.2,59.60000000000002,0.0,0.0,06
566,Favero Marco  ,Rally4/R2 Under 25,6,Prealpi,10/12/2023,gravel,-,47,379.7,375.8,316.2,63.5,3.8999999999999773,1.0377860564129795,06
578,Ramponi Paolo ,Rally4 Under 25,6,Prealpi,10/12/2023,gravel,-,61,389.1,389.1,316.2,72.90000000000003,0.0,0.0,06
579,Penello Andrea,Rally4 Under 25,6,Prealpi,10/12/2023,gravel,-,72,394.7,389.1,316.2,78.5,5.599999999999966,1.4392187098432192,06
