Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:57.3,89.77 0.00,00:00:00.0 00:00:00.0,11
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:06:03.0,88.36 0.64,00:00:05.7 00:00:05.7,11
3,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:06:03.9,88.15 0.74,00:00:06.6 00:00:00.9,11
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:06:05.1,87.86 0.88,00:00:07.8 00:00:01.2,11
5,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:06:05.2,87.83 0.89,00:00:07.9 00:00:00.1,11
6,22,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:06:14.4,85.67 1.92,00:00:17.1 00:00:09.2,11
7,20,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:06:16.0,85.31 2.10,00:00:18.7 00:00:01.6,11
8,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:06:16.1,85.29 2.11,00:00:18.8 00:00:00.1,11
8,27,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:06:16.1,85.29 2.11,00:00:18.8 00:00:00.0,11
10,37,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:06:16.3,85.24 2.13,00:00:19.0 00:00:00.2,11
11,29,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:06:16.7,85.15 2.18,00:00:19.4 00:00:00.4,11
12,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:06:17.3,85.01 2.24,00:00:20.0 00:00:00.6,11
13,47,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:06:17.4,84.99 2.26,00:00:20.1 00:00:00.1,11
14,31,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:06:17.7,84.92 2.29,00:00:20.4 00:00:00.3,11
15,24,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:06:17.9,84.88 2.31,00:00:20.6 00:00:00.2,11
16,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:06:19.9,84.43 2.54,00:00:22.6 00:00:02.0,11
17,26,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:06:20.5,84.30 2.60,00:00:23.2 00:00:00.6,11
