Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:08:56.3,80.75 0.00,00:00:00.0 00:00:00.0,4
2,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:59.3,80.30 0.25,00:00:03.0 00:00:03.0,4
3,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:08:59.8,80.23 0.29,00:00:03.5 00:00:00.5,4
4,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:09:00.3,80.16 0.33,00:00:04.0 00:00:00.5,4
5,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:09:02.5,79.83 0.52,00:00:06.2 00:00:02.2,4
6,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:09:05.3,79.42 0.75,00:00:09.0 00:00:02.8,4
7,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:09:15.5,77.96 1.60,00:00:19.2 00:00:10.2,4
8,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:09:16.6,77.81 1.69,00:00:20.3 00:00:01.1,4
9,20,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:09:17.2,77.72 1.74,00:00:20.9 00:00:00.6,4
10,26,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:09:17.9,77.63 1.80,00:00:21.6 00:00:00.7,4
11,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:09:19.9,77.35 1.96,00:00:23.6 00:00:02.0,4
12,34,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:09:22.5,76.99 2.18,00:00:26.2 00:00:02.6,4
13,30,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:09:22.7,76.96 2.19,00:00:26.4 00:00:00.2,4
14,35,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:09:23.4,76.87 2.25,00:00:27.1 00:00:00.7,4
15,46,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia Rally2 Evo,RC2,00:09:26.5,76.45 2.51,00:00:30.2 00:00:03.1,4
16,39,Heller  Alberto  /  Allende  Luis  Citroën C3 Rally2,RC2,00:09:28.2,76.22 2.65,00:00:31.9 00:00:01.7,4
17,40,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:09:28.3,76.21 2.66,00:00:32.0 00:00:00.1,4
18,29,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:09:29.1,76.10 2.73,00:00:32.8 00:00:00.8,4
19,38,Cais  Erik  /  Těšínský  P.  Škoda Fabia RS Rally2,RC2,00:09:30.4,75.93 2.83,00:00:34.1 00:00:01.3,4
20,37,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:09:31.6,75.77 2.93,00:00:35.3 00:00:01.2,4
21,31,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:09:32.6,75.63 3.02,00:00:36.3 00:00:01.0,4
22,47,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:09:33.8,75.48 3.12,00:00:37.5 00:00:01.2,4
23,32,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia Rally2 Evo,RC2,00:09:36.4,75.14 3.33,00:00:40.1 00:00:02.6,4
24,44,Correia  Miguel  /  Carvalho  Jorge  Škoda Fabia Rally2 Evo,RC2,00:09:39.9,74.68 3.62,00:00:43.6 00:00:03.5,4
25,55,Sousa  Bernardo  /  Janela  José  Citroën C3 Rally2,RC2,00:09:43.7,74.20 3.94,00:00:47.4 00:00:03.8,4
26,56,Herczig  Norbert  /  Ferencz  Ramón  Škoda Fabia Rally2 Evo,RC2,00:09:44.4,74.11 4.00,00:00:48.1 00:00:00.7,4
27,36,Araújo  Armindo  /  Ramalho  Luís  Škoda Fabia Rally2 Evo,RC2,00:09:45.6,73.95 4.10,00:00:49.3 00:00:01.2,4
28,45,Teodósio  R.  /  Teixeira  José  Hyundai i20 N Rally2,RC2,00:09:45.8,73.93 4.11,00:00:49.5 00:00:00.2,4
29,48,Kremer  Armin  /  Gottschalk  Timo  Škoda Fabia RS Rally2,RC2,00:09:47.5,73.72 4.26,00:00:51.2 00:00:01.7,4
30,57,Jeets  Gregor  /  Taniel  Timo  Hyundai i20 N Rally2,RC2,00:09:47.7,73.69 4.27,00:00:51.4 00:00:00.2,4
31,54,Fontes  J.  /  Ponte  Ines  Citroën C3 Rally2,RC2,00:09:50.1,73.39 4.47,00:00:53.8 00:00:02.4,4
32,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:09:50.4,73.35 4.50,00:00:54.1 00:00:00.3,4
