Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:16:54.1,94.46 0.00,00:00:00.0 00:00:00.0,12
2,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:16:56.9,94.20 0.11,00:00:02.8 00:00:02.8,12
3,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:16:57.0,94.19 0.11,00:00:02.9 00:00:00.1,12
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:17:01.9,93.74 0.29,00:00:07.8 00:00:04.9,12
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:17:11.6,92.86 0.66,00:00:17.5 00:00:09.7,12
6,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:17:14.3,92.62 0.76,00:00:20.2 00:00:02.7,12
7,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:17:30.0,91.23 1.35,00:00:35.9 00:00:15.7,12
8,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:17:31.5,91.10 1.41,00:00:37.4 00:00:01.5,12
9,20,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:17:32.1,91.05 1.43,00:00:38.0 00:00:00.6,12
10,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:17:33.4,90.94 1.48,00:00:39.3 00:00:01.3,12
11,24,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:17:33.6,90.92 1.48,00:00:39.5 00:00:00.2,12
12,31,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:17:34.4,90.85 1.51,00:00:40.3 00:00:00.8,12
13,22,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:17:36.6,90.66 1.60,00:00:42.5 00:00:02.2,12
14,35,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:17:41.3,90.26 1.77,00:00:47.2 00:00:04.7,12
15,34,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:17:44.2,90.02 1.88,00:00:50.1 00:00:02.9,12
16,26,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:17:46.4,89.83 1.97,00:00:52.3 00:00:02.2,12
17,40,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:17:46.6,89.81 1.97,00:00:52.5 00:00:00.2,12
18,29,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:17:47.3,89.76 2.00,00:00:53.2 00:00:00.7,12
19,32,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia Rally2 Evo,RC2,00:17:50.0,89.53 2.10,00:00:55.9 00:00:02.7,12
20,27,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:17:50.5,89.49 2.12,00:00:56.4 00:00:00.5,12
20,37,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:17:50.5,89.49 2.12,00:00:56.4 00:00:00.0,12
22,46,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia Rally2 Evo,RC2,00:17:54.4,89.16 2.27,00:01:00.3 00:00:03.9,12
23,47,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:17:56.9,88.96 2.36,00:01:02.8 00:00:02.5,12
24,36,Araújo  Armindo  /  Ramalho  Luís  Škoda Fabia Rally2 Evo,RC2,00:18:04.9,88.30 2.66,00:01:10.8 00:00:08.0,12
25,45,Teodósio  R.  /  Teixeira  José  Hyundai i20 N Rally2,RC2,00:18:10.2,87.87 2.86,00:01:16.1 00:00:05.3,12
26,28,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:18:15.7,87.43 3.07,00:01:21.6 00:00:05.5,12
27,57,Jeets  Gregor  /  Taniel  Timo  Hyundai i20 N Rally2,RC2,00:18:27.5,86.50 3.51,00:01:33.4 00:00:11.8,12
28,52,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:18:35.9,85.85 3.83,00:01:41.8 00:00:08.4,12
29,56,Herczig  Norbert  /  Ferencz  Ramón  Škoda Fabia Rally2 Evo,RC2,00:18:37.3,85.74 3.88,00:01:43.2 00:00:01.4,12
30,49,Al-Rashed  Rakan  /  Moscatt  Dale  Škoda Fabia RS Rally2,RC2,00:18:45.0,85.15 4.17,00:01:50.9 00:00:07.7,12
31,44,Correia  Miguel  /  Carvalho  Jorge  Škoda Fabia Rally2 Evo,RC2,00:18:49.7,84.80 4.34,00:01:55.6 00:00:04.7,12
32,50,Oldrati  Enrico  /  De Guio  Elia  Škoda Fabia Rally2 Evo,RC2,00:19:09.7,83.32 5.10,00:02:15.6 00:00:20.0,12
33,51,Zaldivar  Miguel  /  Díaz  J.  Hyundai i20 N Rally2,RC2,00:19:12.1,83.15 5.19,00:02:18.0 00:00:02.4,12
34,53,Castro  Eduardo  /  Mussano  F.  Škoda Fabia Rally2 Evo,RC2,00:19:26.4,82.13 5.72,00:02:32.3 00:00:14.3,12
35,70,Korhonen  Roope  /  Viinikka  Anssi  Ford Fiesta Rally3,RC3,00:19:32.8,81.68 5.96,00:02:38.7 00:00:06.4,12
36,95,Pérez  Sergi  /  Romero  Lorena  Peugeot 208 Rally4,RC4,00:20:02.8,79.64 7.09,00:03:08.7 00:00:30.0,12
37,64,Pinto  Nuno  /  Jardim  João  Citroën C3 Rally2,RC2,00:20:09.8,79.18 7.35,00:03:15.7 00:00:07.0,12
