Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:16:50.6,94.79 0.00,00:00:00.0 00:00:00.0,9
2,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:17:03.4,93.61 0.48,00:00:12.8 00:00:12.8,9
3,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:17:03.9,93.56 0.50,00:00:13.3 00:00:00.5,9
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:17:05.6,93.40 0.56,00:00:15.0 00:00:01.7,9
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:17:08.9,93.11 0.69,00:00:18.3 00:00:03.3,9
6,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:17:12.2,92.81 0.81,00:00:21.6 00:00:03.3,9
7,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:17:22.2,91.92 1.19,00:00:31.6 00:00:10.0,9
8,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:17:35.4,90.77 1.68,00:00:44.8 00:00:13.2,9
9,20,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:17:36.9,90.64 1.74,00:00:46.3 00:00:01.5,9
10,31,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:17:38.4,90.51 1.80,00:00:47.8 00:00:01.5,9
11,24,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:17:38.6,90.49 1.80,00:00:48.0 00:00:00.2,9
12,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:17:39.4,90.42 1.83,00:00:48.8 00:00:00.8,9
13,22,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:17:42.1,90.19 1.94,00:00:51.5 00:00:02.7,9
14,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:17:46.3,89.84 2.09,00:00:55.7 00:00:04.2,9
15,35,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:17:47.6,89.73 2.14,00:00:57.0 00:00:01.3,9
16,47,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:17:54.6,89.15 2.41,00:01:04.0 00:00:07.0,9
17,46,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia Rally2 Evo,RC2,00:17:55.9,89.04 2.45,00:01:05.3 00:00:01.3,9
18,27,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:17:56.3,89.00 2.47,00:01:05.7 00:00:00.4,9
19,26,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:17:58.0,88.86 2.53,00:01:07.4 00:00:01.7,9
20,34,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:18:00.8,88.63 2.64,00:01:10.2 00:00:02.8,9
21,37,McErlean  Joshua  /  Rowan  John  Hyundai i20 N Rally2,RC2,00:18:03.7,88.40 2.75,00:01:13.1 00:00:02.9,9
22,29,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:18:06.1,88.20 2.84,00:01:15.5 00:00:02.4,9
23,32,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia Rally2 Evo,RC2,00:18:07.0,88.13 2.87,00:01:16.4 00:00:00.9,9
24,38,Cais  Erik  /  Těšínský  P.  Škoda Fabia RS Rally2,RC2,00:18:07.3,88.10 2.88,00:01:16.7 00:00:00.3,9
25,39,Heller  Alberto  /  Allende  Luis  Citroën C3 Rally2,RC2,00:18:09.0,87.97 2.95,00:01:18.4 00:00:01.7,9
26,40,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:18:19.2,87.15 3.33,00:01:28.6 00:00:10.2,9
27,45,Teodósio  R.  /  Teixeira  José  Hyundai i20 N Rally2,RC2,00:18:27.2,86.52 3.63,00:01:36.6 00:00:08.0,9
28,57,Jeets  Gregor  /  Taniel  Timo  Hyundai i20 N Rally2,RC2,00:18:29.7,86.33 3.72,00:01:39.1 00:00:02.5,9
29,44,Correia  Miguel  /  Carvalho  Jorge  Škoda Fabia Rally2 Evo,RC2,00:18:30.7,86.25 3.76,00:01:40.1 00:00:01.0,9
30,28,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:18:35.4,85.88 3.94,00:01:44.8 00:00:04.7,9
31,36,Araújo  Armindo  /  Ramalho  Luís  Škoda Fabia Rally2 Evo,RC2,00:18:39.2,85.59 4.08,00:01:48.6 00:00:03.8,9
32,52,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:18:53.4,84.52 4.61,00:02:02.8 00:00:14.2,9
33,56,Herczig  Norbert  /  Ferencz  Ramón  Škoda Fabia Rally2 Evo,RC2,00:18:59.6,84.06 4.85,00:02:09.0 00:00:06.2,9
34,49,Al-Rashed  Rakan  /  Moscatt  Dale  Škoda Fabia RS Rally2,RC2,00:19:02.6,83.84 4.96,00:02:12.0 00:00:03.0,9
35,50,Oldrati  Enrico  /  De Guio  Elia  Škoda Fabia Rally2 Evo,RC2,00:19:08.6,83.40 5.19,00:02:18.0 00:00:06.0,9
36,70,Korhonen  Roope  /  Viinikka  Anssi  Ford Fiesta Rally3,RC3,00:19:08.9,83.38 5.20,00:02:18.3 00:00:00.3,9
37,41,Kelly  Eamonn  /  Mohan  Conor  Hyundai i20 N Rally2,RC2,00:19:20.0,82.58 5.61,00:02:29.4 00:00:11.1,9
38,51,Zaldivar  Miguel  /  Díaz  J.  Hyundai i20 N Rally2,RC2,00:19:20.4,82.55 5.63,00:02:29.8 00:00:00.4,9
39,53,Castro  Eduardo  /  Mussano  F.  Škoda Fabia Rally2 Evo,RC2,00:19:23.6,82.33 5.75,00:02:33.0 00:00:03.2,9
40,61,Salvi  Diogo  /  Costa  António  Škoda Fabia R5,RC2,00:19:46.2,80.76 6.60,00:02:55.6 00:00:22.6,9
41,80,Gabeiras  Iago  /  Varela  Adrián  Peugeot 208 Rally4,RC4,00:19:50.0,80.50 6.74,00:02:59.4 00:00:03.8,9
42,64,Pinto  Nuno  /  Jardim  João  Citroën C3 Rally2,RC2,00:19:52.2,80.35 6.82,00:03:01.6 00:00:02.2,9
43,93,Lopes  Hugo  /  Neves  Tiago  Peugeot 208 Rally4,RC4,00:20:09.1,79.23 7.46,00:03:18.5 00:00:16.9,9
44,81,Sousa  Ricardo  /  Marques  Luís  Peugeot 208 Rally4,RC4,00:20:10.3,79.15 7.50,00:03:19.7 00:00:01.2,9
45,89,Antunes  Pedro  /  Oliveira  Vitor  Peugeot 208 Rally4,RC4,00:20:16.0,78.78 7.72,00:03:25.4 00:00:05.7,9
46,66,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia Rally2 Evo,RC2,00:20:17.3,78.70 7.77,00:03:26.7 00:00:01.3,9
47,95,Pérez  Sergi  /  Romero  Lorena  Peugeot 208 Rally4,RC4,00:20:17.4,78.69 7.77,00:03:26.8 00:00:00.1,9
48,67,Cobbe  Luciano  /  Mometti  Roberto  Škoda Fabia Rally2 Evo,RC2,00:20:21.3,78.44 7.92,00:03:30.7 00:00:03.9,9
49,79,Cunha  Ernesto  /  Raimundo  Rui  Peugeot 208 Rally4,RC4,00:20:23.0,78.33 7.98,00:03:32.4 00:00:01.7,9
50,84,Henriques  G.  /  Cunha  Gonçalo  Renault Clio Rally4,RC4,00:20:30.6,77.84 8.27,00:03:40.0 00:00:07.6,9
51,87,Korzun  Anton  /  Kononov  Pavlo  Peugeot 208 Rally4,RC4,00:20:32.1,77.75 8.32,00:03:41.5 00:00:01.5,9
52,94,Nõgene  J.  /  Lesk  Aleks  Peugeot 208 Rally4,RC4,00:20:33.4,77.67 8.37,00:03:42.8 00:00:01.3,9
53,72,Campagnoli  G.  /  Arena  Nicola  Hyundai i20 N Rally2,RC2,00:20:40.8,77.21 8.65,00:03:50.2 00:00:07.4,9
54,88,Miranda  Hélder  /  Pereira  Hugo  Renault Clio R3T,RC4,00:20:41.9,77.14 8.69,00:03:51.3 00:00:01.1,9
55,98,Semenov  A.  /  Ignatov  Alexey  Peugeot 208 Rally4,RC4,00:21:00.8,75.98 9.40,00:04:10.2 00:00:18.9,9
56,63,Teixeira  F.  /  Serôdio  Joăo  Škoda Fabia Rally2 Evo,RC2,00:21:12.2,75.30 9.83,00:04:21.6 00:00:11.4,9
56,71,Herranen  Toni  /  Lukka  Mikko  Ford Fiesta Rally3,RC3,00:21:12.2,75.30 9.83,00:04:21.6 00:00:00.0,9
58,73,László  Z.  /  Zsiros  Gábor  Škoda Fabia Rally2 Evo,RC2,00:21:14.2,75.18 9.91,00:04:23.6 00:00:02.0,9
59,85,Cardeira  Rafael  /  Boiça  Luis  Renault Clio R3T,RC4,00:21:24.3,74.59 10.29,00:04:33.7 00:00:10.1,9
60,82,Mesquita  Hugo  /  Cardoso  Valter  Renault Clio Rally4,RC4,00:21:34.8,73.99 10.68,00:04:44.2 00:00:10.5,9
61,92,Roque  Paulo  /  Macedo  Marco  Peugeot 208 Rally4,RC4,00:21:56.5,72.77 11.50,00:05:05.9 00:00:21.7,9
62,99,Blanco  Pablo  /  Quintana  Ian  Peugeot 208 Rally4,RC4,00:22:02.1,72.46 11.71,00:05:11.5 00:00:05.6,9
63,91,Serratosa  A.  /  Bellver  Eric  Peugeot 208 Rally4,RC4,00:22:04.3,72.34 11.79,00:05:13.7 00:00:02.2,9
64,77,Serrano  Javier  /  Galarza  Daniel  Renault Clio Rally4,RC4,00:22:05.4,72.28 11.83,00:05:14.8 00:00:01.1,9
65,78,Serrano  Diego  /  Serrano  Juan  Peugeot 208 Rally4,RC4,00:22:08.9,72.09 11.96,00:05:18.3 00:00:03.5,9
