Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:57.3,89.77 0.00,00:00:00.0 00:00:00.0,14
2,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:05:59.7,89.17 0.27,00:00:02.4 00:00:02.4,14
3,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:06:00.2,89.05 0.33,00:00:02.9 00:00:00.5,14
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:06:01.4,88.75 0.46,00:00:04.1 00:00:01.2,14
5,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:06:02.2,88.56 0.55,00:00:04.9 00:00:00.8,14
6,21,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:06:06.3,87.57 1.01,00:00:09.0 00:00:04.1,14
7,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:06.4,87.54 1.02,00:00:09.1 00:00:00.1,14
8,20,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:06:11.1,86.43 1.55,00:00:13.8 00:00:04.7,14
9,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:06:13.5,85.88 1.82,00:00:16.2 00:00:02.4,14
10,31,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:06:14.0,85.76 1.87,00:00:16.7 00:00:00.5,14
11,24,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:06:14.4,85.67 1.92,00:00:17.1 00:00:00.4,14
12,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:06:14.8,85.58 1.96,00:00:17.5 00:00:00.4,14
13,26,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:06:15.5,85.42 2.04,00:00:18.2 00:00:00.7,14
