Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:18:03.7,76.14 0.00,00:00:00.0 00:00:00.0,20
2,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:18:06.7,75.93 0.13,00:00:03.0 00:00:03.0,20
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:18:14.7,75.37 0.48,00:00:11.0 00:00:08.0,20
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:17.1,75.21 0.58,00:00:13.4 00:00:02.4,20
5,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:17.5,75.18 0.60,00:00:13.8 00:00:00.4,20
6,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:21.2,74.93 0.76,00:00:17.5 00:00:03.7,20
7,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:22.1,74.87 0.80,00:00:18.4 00:00:00.9,20
8,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:18:47.0,73.21 1.89,00:00:43.3 00:00:24.9,20
9,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:19:05.2,72.05 2.68,00:01:01.5 00:00:18.2,20
10,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:20:03.0,68.59 5.21,00:01:59.3 00:00:57.8,20
11,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:20:06.1,68.41 5.34,00:02:02.4 00:00:03.1,20
12,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:20:11.9,68.08 5.59,00:02:08.2 00:00:05.8,20
13,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:20:18.0,67.74 5.86,00:02:14.3 00:00:06.1,20
14,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:20:34.8,66.82 6.59,00:02:31.1 00:00:16.8,20
15,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:20:47.0,66.17 7.12,00:02:43.3 00:00:12.2,20
16,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:21:46.8,63.14 9.73,00:03:43.1 00:00:59.8,20
17,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:21:48.0,63.08 9.79,00:03:44.3 00:00:01.2,20
18,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:21:53.9,62.80 10.04,00:03:50.2 00:00:05.9,20
19,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:22:01.3,62.45 10.37,00:03:57.6 00:00:07.4,20
20,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:22:02.4,62.40 10.41,00:03:58.7 00:00:01.1,20
21,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:22:57.7,59.89 12.83,00:04:54.0 00:00:55.3,20
22,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:23:35.6,58.29 14.48,00:05:31.9 00:00:37.9,20
23,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:23:37.1,58.23 14.55,00:05:33.4 00:00:01.5,20
24,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:24:37.1,55.86 17.16,00:06:33.4 00:01:00.0,20
25,47,Irie  Satoshi  /  Kageyama  S.  Toyota Vitz,,00:25:13.6,54.51 18.76,00:07:09.9 00:00:36.5,20
26,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:26:39.3,51.59 22.50,00:08:35.6 00:01:25.7,20
27,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:27:31.9,49.95 24.79,00:09:28.2 00:00:52.6,20
28,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:27:46.4,49.52 25.42,00:09:42.7 00:00:14.5,20
29,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:28:50.5,47.68 28.22,00:10:46.8 00:01:04.1,20
