Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:15:23.2,79.24 0.00,00:00:00.0 00:00:00.0,9
1,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:15:23.2,79.24 0.00,00:00:00.0 00:00:00.0,9
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:15:26.3,78.97 0.15,00:00:03.1 00:00:03.1,9
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:15:27.4,78.88 0.21,00:00:04.2 00:00:01.1,9
5,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:15:28.0,78.83 0.24,00:00:04.8 00:00:00.6,9
6,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:15:33.0,78.41 0.48,00:00:09.8 00:00:05.0,9
7,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:15:37.6,78.02 0.71,00:00:14.4 00:00:04.6,9
8,24,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:15:59.2,76.26 1.77,00:00:36.0 00:00:21.6,9
9,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:16:01.3,76.10 1.88,00:00:38.1 00:00:02.1,9
10,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:16:03.5,75.92 1.98,00:00:40.3 00:00:02.2,9
11,23,Kovalainen  H.  /  Kitagawa  Sae  Škoda Fabia R5,RC2,00:16:47.8,72.59 4.16,00:01:24.6 00:00:44.3,9
12,34,Arai  Toshihiro  /  Matsumoto  Y.  Subaru Impreza STI,,00:16:57.9,71.87 4.66,00:01:34.7 00:00:10.1,9
13,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:17:02.1,71.57 4.87,00:01:38.9 00:00:04.2,9
14,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:17:16.2,70.60 5.56,00:01:53.0 00:00:14.1,9
15,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:17:25.3,69.98 6.01,00:02:02.1 00:00:09.1,9
16,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:17:26.1,69.93 6.05,00:02:02.9 00:00:00.8,9
17,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:17:26.9,69.87 6.09,00:02:03.7 00:00:00.8,9
18,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:17:49.4,68.40 7.19,00:02:26.2 00:00:22.5,9
19,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:18:05.9,67.37 8.01,00:02:42.7 00:00:16.5,9
20,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:18:32.0,65.78 9.29,00:03:08.8 00:00:26.1,9
21,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:18:36.4,65.52 9.51,00:03:13.2 00:00:04.4,9
22,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:18:53.6,64.53 10.35,00:03:30.4 00:00:17.2,9
23,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:19:06.0,63.83 10.96,00:03:42.8 00:00:12.4,9
24,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:20:33.1,59.32 15.25,00:05:09.9 00:01:27.1,9
25,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:20:50.4,58.50 16.10,00:05:27.2 00:00:17.3,9
26,47,Irie  Satoshi  /  Kageyama  S.  Toyota Vitz,,00:21:04.0,57.87 16.77,00:05:40.8 00:00:13.6,9
27,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:21:07.0,57.74 16.92,00:05:43.8 00:00:03.0,9
28,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:21:16.1,57.32 17.37,00:05:52.9 00:00:09.1,9
29,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:21:19.5,57.17 17.53,00:05:56.3 00:00:03.4,9
30,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:22:15.3,54.78 20.28,00:06:52.1 00:00:55.8,9
31,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:24:13.0,50.35 26.07,00:08:49.8 00:01:57.7,9
32,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:25:59.2,46.92 31.30,00:10:36.0 00:01:46.2,9
