Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:16.6,84.09 0.00,00:00:00.0 00:00:00.0,21
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:21.2,83.32 0.40,00:00:04.6 00:00:04.6,21
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:08:21.6,83.25 0.43,00:00:05.0 00:00:00.4,21
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:08:23.4,82.96 0.59,00:00:06.8 00:00:01.8,21
5,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:25.1,82.68 0.73,00:00:08.5 00:00:01.7,21
6,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:27.4,82.30 0.93,00:00:10.8 00:00:02.3,21
7,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:31.1,81.71 1.25,00:00:14.5 00:00:03.7,21
8,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:08:53.5,78.28 3.18,00:00:36.9 00:00:22.4,21
9,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:09:00.6,77.25 3.79,00:00:44.0 00:00:07.1,21
10,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:09:08.2,76.18 4.45,00:00:51.6 00:00:07.6,21
11,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:09:19.9,74.58 5.46,00:01:03.3 00:00:11.7,21
12,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:09:27.6,73.57 6.12,00:01:11.0 00:00:07.7,21
13,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:09:28.7,73.43 6.22,00:01:12.1 00:00:01.1,21
14,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:09:29.4,73.34 6.28,00:01:12.8 00:00:00.7,21
15,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:09:37.0,72.37 6.93,00:01:20.4 00:00:07.6,21
16,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:09:59.4,69.67 8.86,00:01:42.8 00:00:22.4,21
17,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:10:07.9,68.70 9.59,00:01:51.3 00:00:08.5,21
18,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:10:15.2,67.88 10.22,00:01:58.6 00:00:07.3,21
19,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:10:27.2,66.58 11.26,00:02:10.6 00:00:12.0,21
20,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:10:32.4,66.03 11.71,00:02:15.8 00:00:05.2,21
21,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:10:33.9,65.88 11.84,00:02:17.3 00:00:01.5,21
22,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:11:16.0,61.78 15.47,00:02:59.4 00:00:42.1,21
23,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:11:16.1,61.77 15.47,00:02:59.5 00:00:00.1,21
24,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:11:41.4,59.54 17.66,00:03:24.8 00:00:25.3,21
25,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:11:43.5,59.36 17.84,00:03:26.9 00:00:02.1,21
26,47,Irie  Satoshi  /  Kageyama  S.  Toyota Vitz,,00:12:10.6,57.16 20.17,00:03:54.0 00:00:27.1,21
27,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:12:31.3,55.58 21.96,00:04:14.7 00:00:20.7,21
28,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:13:21.2,52.12 26.26,00:05:04.6 00:00:49.9,21
29,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:13:28.3,51.66 26.87,00:05:11.7 00:00:07.1,21
