Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:35.8,83.69 0.00,00:00:00.0 00:00:00.0,14
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:10:36.6,83.58 0.05,00:00:00.8 00:00:00.8,14
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:10:38.5,83.33 0.18,00:00:02.7 00:00:01.9,14
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:10:46.1,82.35 0.70,00:00:10.3 00:00:07.6,14
5,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:49.1,81.97 0.90,00:00:13.3 00:00:03.0,14
6,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:11:05.7,79.93 2.02,00:00:29.9 00:00:16.6,14
7,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:11:17.1,78.58 2.79,00:00:41.3 00:00:11.4,14
8,24,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:11:40.2,75.99 4.36,00:01:04.4 00:00:23.1,14
9,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:11:48.6,75.09 4.93,00:01:12.8 00:00:08.4,14
10,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:11:55.7,74.34 5.41,00:01:19.9 00:00:07.1,14
11,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:12:20.5,71.85 7.08,00:01:44.7 00:00:24.8,14
12,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:12:32.7,70.69 7.91,00:01:56.9 00:00:12.2,14
13,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:12:35.1,70.46 8.07,00:01:59.3 00:00:02.4,14
14,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:12:43.4,69.70 8.63,00:02:07.6 00:00:08.3,14
15,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:12:44.4,69.61 8.70,00:02:08.6 00:00:01.0,14
16,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:12:45.9,69.47 8.80,00:02:10.1 00:00:01.5,14
17,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:13:09.1,67.43 10.37,00:02:33.3 00:00:23.2,14
18,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:13:32.8,65.46 11.98,00:02:57.0 00:00:23.7,14
19,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:13:36.0,65.21 12.19,00:03:00.2 00:00:03.2,14
20,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:14:04.9,62.98 14.15,00:03:29.1 00:00:28.9,14
21,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:14:27.5,61.33 15.68,00:03:51.7 00:00:22.6,14
22,47,Irie  Satoshi  /  Kageyama  S.  Toyota Vitz,,00:14:34.2,60.86 16.13,00:03:58.4 00:00:06.7,14
23,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:14:39.1,60.53 16.46,00:04:03.3 00:00:04.9,14
24,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:14:41.9,60.33 16.65,00:04:06.1 00:00:02.8,14
25,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:14:50.4,59.76 17.23,00:04:14.6 00:00:08.5,14
26,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:15:06.2,58.72 18.29,00:04:30.4 00:00:15.8,14
27,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:16:02.3,55.29 22.09,00:05:26.5 00:00:56.1,14
28,23,Kovalainen  H.  /  Kitagawa  Sae  Škoda Fabia R5,RC2,00:21:40.2,40.92 44.95,00:11:04.4 00:05:37.9,14
28,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:21:40.2,40.92 44.95,00:11:04.4 00:00:00.0,14
30,34,Arai  Toshihiro  /  Matsumoto  Y.  Subaru Impreza STI,,00:22:32.7,39.33 48.50,00:11:56.9 00:00:52.5,14
30,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:22:32.7,39.33 48.50,00:11:56.9 00:00:00.0,14
30,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:22:32.7,39.33 48.50,00:11:56.9 00:00:00.0,14
