Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:03:19.7,120.78 0.00,00:00:00.0 00:00:00.0,15
2,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:03:20.1,120.54 0.06,00:00:00.4 00:00:00.4,15
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:03:21.1,119.94 0.21,00:00:01.4 00:00:01.0,15
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:03:21.2,119.88 0.22,00:00:01.5 00:00:00.1,15
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:03:21.6,119.64 0.28,00:00:01.9 00:00:00.4,15
6,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:03:22.0,119.41 0.34,00:00:02.3 00:00:00.4,15
7,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:03:25.3,117.49 0.84,00:00:05.6 00:00:03.3,15
8,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:03:35.0,112.19 2.28,00:00:15.3 00:00:09.7,15
9,24,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:03:36.3,111.51 2.48,00:00:16.6 00:00:01.3,15
10,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:03:38.7,110.29 2.84,00:00:19.0 00:00:02.4,15
11,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:03:39.9,109.69 3.01,00:00:20.2 00:00:01.2,15
12,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:03:52.1,103.92 4.84,00:00:32.4 00:00:12.2,15
13,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:03:52.5,103.74 4.90,00:00:32.8 00:00:00.4,15
14,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:03:53.6,103.25 5.06,00:00:33.9 00:00:01.1,15
15,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:03:56.5,101.99 5.49,00:00:36.8 00:00:02.9,15
16,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:04:01.9,99.71 6.30,00:00:42.2 00:00:05.4,15
17,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:04:14.0,94.96 8.10,00:00:54.3 00:00:12.1,15
18,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:04:14.2,94.89 8.13,00:00:54.5 00:00:00.2,15
19,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:04:15.3,94.48 8.30,00:00:55.6 00:00:01.1,15
20,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:04:19.0,93.13 8.85,00:00:59.3 00:00:03.7,15
21,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:04:28.1,89.97 10.21,00:01:08.4 00:00:09.1,15
22,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:04:36.4,87.26 11.45,00:01:16.7 00:00:08.3,15
23,47,Irie  Satoshi  /  Kageyama  S.  Toyota Vitz,,00:04:52.1,82.57 13.79,00:01:32.4 00:00:15.7,15
24,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:04:53.0,82.32 13.93,00:01:33.3 00:00:00.9,15
25,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:04:53.6,82.15 14.01,00:01:33.9 00:00:00.6,15
26,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:05:15.8,76.38 17.33,00:01:56.1 00:00:22.2,15
27,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:05:25.0,74.22 18.70,00:02:05.3 00:00:09.2,15
28,23,Kovalainen  H.  /  Kitagawa  Sae  Škoda Fabia R5,RC2,00:13:35.0,29.60 91.84,00:10:15.3 00:08:10.0,15
28,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:13:35.0,29.60 91.84,00:10:15.3 00:00:00.0,15
30,34,Arai  Toshihiro  /  Matsumoto  Y.  Subaru Impreza STI,,00:13:52.5,28.97 94.45,00:10:32.8 00:00:17.5,15
30,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:13:52.5,28.97 94.45,00:10:32.8 00:00:00.0,15
30,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:13:52.5,28.97 94.45,00:10:32.8 00:00:00.0,15
