Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:04:48.8,93.74 0.00,00:00:00.0 00:00:00.0,22
2,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:04:51.2,92.97 0.32,00:00:02.4 00:00:02.4,22
3,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:04:55.6,91.58 0.90,00:00:06.8 00:00:04.4,22
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:55.8,91.52 0.93,00:00:07.0 00:00:00.2,22
5,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:56.1,91.43 0.97,00:00:07.3 00:00:00.3,22
6,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:58.7,90.63 1.32,00:00:09.9 00:00:02.6,22
7,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:02.1,89.61 1.77,00:00:13.3 00:00:03.4,22
8,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:05:10.2,87.27 2.85,00:00:21.4 00:00:08.1,22
9,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:05:18.5,85.00 3.95,00:00:29.7 00:00:08.3,22
10,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:05:19.0,84.87 4.02,00:00:30.2 00:00:00.5,22
11,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:05:37.0,80.33 6.41,00:00:48.2 00:00:18.0,22
12,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:05:37.5,80.21 6.48,00:00:48.7 00:00:00.5,22
13,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:05:39.7,79.69 6.77,00:00:50.9 00:00:02.2,22
14,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:05:40.2,79.58 6.84,00:00:51.4 00:00:00.5,22
15,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:05:43.7,78.77 7.30,00:00:54.9 00:00:03.5,22
16,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:05:50.6,77.22 8.22,00:01:01.8 00:00:06.9,22
17,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:05:52.9,76.71 8.52,00:01:04.1 00:00:02.3,22
18,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:05:58.5,75.51 9.27,00:01:09.7 00:00:05.6,22
19,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:06:00.7,75.05 9.56,00:01:11.9 00:00:02.2,22
20,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:06:06.8,73.81 10.37,00:01:18.0 00:00:06.1,22
21,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:06:11.0,72.97 10.93,00:01:22.2 00:00:04.2,22
22,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:06:28.4,69.70 13.24,00:01:39.6 00:00:17.4,22
23,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:06:40.9,67.53 14.91,00:01:52.1 00:00:12.5,22
24,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:06:57.2,64.89 17.07,00:02:08.4 00:00:16.3,22
25,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:06:58.4,64.70 17.23,00:02:09.6 00:00:01.2,22
26,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:07:15.7,62.13 19.53,00:02:26.9 00:00:17.3,22
27,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:07:23.5,61.04 20.57,00:02:34.7 00:00:07.8,22
28,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:07:32.3,59.85 21.74,00:02:43.5 00:00:08.8,22
