Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:20.0,81.13 0.00,00:00:00.0 00:00:00.0,3
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:14:30.1,80.18 0.52,00:00:10.1 00:00:10.1,3
3,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:14:36.2,79.63 0.84,00:00:16.2 00:00:06.1,3
4,24,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:14:54.5,78.00 1.78,00:00:34.5 00:00:18.3,3
5,32,Katsuta  N.  /  Kimura  Yusuke  Toyota Yaris GR,,00:14:54.7,77.98 1.79,00:00:34.7 00:00:00.2,3
6,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:58.8,77.62 2.00,00:00:38.8 00:00:04.1,3
7,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:15:07.1,76.91 2.43,00:00:47.1 00:00:08.3,3
8,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:15:24.1,75.50 3.31,00:01:04.1 00:00:17.0,3
9,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:15:25.0,75.42 3.35,00:01:05.0 00:00:00.9,3
10,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:15:25.2,75.41 3.36,00:01:05.2 00:00:00.2,3
11,23,Kovalainen  H.  /  Kitagawa  Sae  Škoda Fabia R5,RC2,00:15:26.5,75.30 3.43,00:01:06.5 00:00:01.3,3
12,34,Arai  Toshihiro  /  Matsumoto  Y.  Subaru Impreza STI,,00:15:26.6,75.29 3.44,00:01:06.6 00:00:00.1,3
13,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:15:45.2,73.81 4.40,00:01:25.2 00:00:18.6,3
14,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:15:50.8,73.38 4.69,00:01:30.8 00:00:05.6,3
15,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:15:57.0,72.90 5.01,00:01:37.0 00:00:06.2,3
16,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:16:01.4,72.57 5.23,00:01:41.4 00:00:04.4,3
17,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:16:09.8,71.94 5.67,00:01:49.8 00:00:08.4,3
18,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:16:10.1,71.92 5.68,00:01:50.1 00:00:00.3,3
19,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:16:15.9,71.49 5.98,00:01:55.9 00:00:05.8,3
20,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:16:38.2,69.89 7.13,00:02:18.2 00:00:22.3,3
21,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:16:53.4,68.85 7.92,00:02:33.4 00:00:15.2,3
22,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:17:04.2,68.12 8.47,00:02:44.2 00:00:10.8,3
23,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:17:09.1,67.80 8.73,00:02:49.1 00:00:04.9,3
24,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:17:18.5,67.18 9.21,00:02:58.5 00:00:09.4,3
25,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:17:36.1,66.06 10.12,00:03:16.1 00:00:17.6,3
26,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:18:20.7,63.39 12.42,00:04:00.7 00:00:44.6,3
27,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:18:21.7,63.33 12.47,00:04:01.7 00:00:01.0,3
28,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:18:50.7,61.70 13.97,00:04:30.7 00:00:29.0,3
29,47,Irie  Satoshi  /  Kageyama  S.  Toyota Vitz,,00:19:06.1,60.87 14.76,00:04:46.1 00:00:15.4,3
30,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:19:55.6,58.35 17.32,00:05:35.6 00:00:49.5,3
31,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:20:10.0,57.66 18.06,00:05:50.0 00:00:14.4,3
32,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:21:04.3,55.18 20.86,00:06:44.3 00:00:54.3,3
33,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:24:20.0,47.79 30.96,00:10:00.0 00:03:15.7,3
33,16,Fourmaux  Adrien  /  Coria  Alexandre  Ford Puma Rally1 Hybrid,RC1,00:24:20.0,47.79 30.96,00:10:00.0 00:00:00.0,3
35,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:29:06.1,39.96 45.72,00:14:46.1 00:04:46.1,3
