Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
6,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,20:51.2,+33.4 +  1.1,68.1 1.41,2
7,#21,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,20:52.4 [N],+34.6 +  1.2,68.0 1.46,2
7,#24,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,20:52.4 [N],+34.6 +  0.0,68.0 1.46,2
9,#23,Kovalainen Heikki  - Kitagawa Sae Škoda Fabia R5,RC2,21:35.6 [N],+1:17.8 +  43.2,65.8 3.29,2
10,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,21:39.8,+1:22.0 +  4.2,65.6 3.46,2
10,#22,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#25,Chwist Daniel  - Heller Kamil Škoda Fabia Rally2 evo,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#26,Fukunaga Osamu  - Saida Misako Škoda Fabia Rally2 evo,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#28,Boland Eamonn  - MJ Citroën C3 Rally2,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#29,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#30,Imai Satoshi  - Farmer Jason Citroën C3 Rally2,RC2,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#31,Bailey Jason  - Peterson Shayne Ford Fiesta Rally3,RC3,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#32,Katsuta Norihiko  - Kimura Yusuke Toyota GR Yaris Rally2 Concept,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#34,Arai Toshi  - Matsumoto Yuichi Subaru WRX S4 JP4 (VB),NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#35,Arai Hiroki  - Tachikui Hiroki Peugeot 208 Rally4,RC4,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#37,Sasaki Yasuyuki  - Matsushita K. Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#39,Murata Kosuke  - Umemoto Madoka Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#40,Yamamoto Yuta  - Tachikui Kazuko Toyota GR86,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#41,Kunisawa Mitsuhiro  - Kihara M. Renault Clio Rally5,RC5,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#45,Takata Koji  - Sekimoto Takashi Toyota GR Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#46,Hagiwara Yasunori  - Harada Koichi Subaru Impreza WRX STi,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#47,Iriemon  - Kageyama Satoshi Toyota Vitz III RS,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#48,Shimizu Hiroyasu  - Yasui Takahiro Toyota Yaris,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
10,#49,Aihara Taisuke  - Hagino Tsukasa Daihatsu Copen,NAT,21:39.8 [N],+1:22.0 +  0.0,65.6 3.46,2
