Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:01:47.0,70.65 0.00,00:00:00.0 00:00:00.0,16
2,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:01:48.5,69.68 0.71,00:00:01.5 00:00:01.5,16
3,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:01:49.1,69.29 1.00,00:00:02.1 00:00:00.6,16
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:01:49.6,68.98 1.24,00:00:02.6 00:00:00.5,16
5,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:01:49.9,68.79 1.38,00:00:02.9 00:00:00.3,16
6,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:01:50.6,68.35 1.71,00:00:03.6 00:00:00.7,16
7,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:01:51.6,67.74 2.19,00:00:04.6 00:00:01.0,16
8,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:01:52.1,67.44 2.43,00:00:05.1 00:00:00.5,16
9,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:01:52.5,67.20 2.62,00:00:05.5 00:00:00.4,16
10,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:01:53.8,66.43 3.24,00:00:06.8 00:00:01.3,16
11,24,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:01:54.9,65.80 3.76,00:00:07.9 00:00:01.1,16
12,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:02:00.4,62.79 6.38,00:00:13.4 00:00:05.5,16
13,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:02:02.3,61.82 7.29,00:00:15.3 00:00:01.9,16
14,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:02:03.2,61.36 7.71,00:00:16.2 00:00:00.9,16
15,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:02:05.2,60.38 8.67,00:00:18.2 00:00:02.0,16
16,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:02:06.2,59.90 9.14,00:00:19.2 00:00:01.0,16
17,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:02:06.3,59.86 9.19,00:00:19.3 00:00:00.1,16
18,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:02:08.5,58.83 10.24,00:00:21.5 00:00:02.2,16
19,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:02:08.7,58.74 10.33,00:00:21.7 00:00:00.2,16
20,47,Irie  Satoshi  /  Kageyama  S.  Toyota Vitz,,00:02:12.5,57.06 12.14,00:00:25.5 00:00:03.8,16
21,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:02:13.0,56.84 12.38,00:00:26.0 00:00:00.5,16
22,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:02:16.4,55.43 14.00,00:00:29.4 00:00:03.4,16
23,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:02:18.8,54.47 15.14,00:00:31.8 00:00:02.4,16
24,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:02:19.2,54.31 15.33,00:00:32.2 00:00:00.4,16
25,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:02:21.1,53.58 16.24,00:00:34.1 00:00:01.9,16
26,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:02:27.7,51.18 19.38,00:00:40.7 00:00:06.6,16
27,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:02:30.2,50.33 20.57,00:00:43.2 00:00:02.5,16
28,23,Kovalainen  H.  /  Kitagawa  Sae  Škoda Fabia R5,RC2,00:11:52.1,10.62 288.14,00:10:05.1 00:09:21.9,16
28,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:11:52.1,10.62 288.14,00:10:05.1 00:00:00.0,16
30,34,Arai  Toshihiro  /  Matsumoto  Y.  Subaru Impreza STI,,00:12:03.2,10.45 293.43,00:10:16.2 00:00:11.1,16
30,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:12:03.2,10.45 293.43,00:10:16.2 00:00:00.0,16
30,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:12:03.2,10.45 293.43,00:10:16.2 00:00:00.0,16
