Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:33.5,83.75 0.00,00:00:00.0 00:00:00.0,13
2,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:36.3,83.48 0.14,00:00:02.8 00:00:02.8,13
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:14:37.7,83.35 0.21,00:00:04.2 00:00:01.4,13
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:14:38.3,83.29 0.24,00:00:04.8 00:00:00.6,13
5,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:14:43.3,82.82 0.48,00:00:09.8 00:00:05.0,13
6,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:44.2,82.73 0.53,00:00:10.7 00:00:00.9,13
7,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:47.0,82.47 0.66,00:00:13.5 00:00:02.8,13
8,21,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:15:10.0,80.39 1.80,00:00:36.5 00:00:23.0,13
9,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:15:16.5,79.82 2.12,00:00:43.0 00:00:06.5,13
10,24,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:15:25.7,79.02 2.57,00:00:52.2 00:00:09.2,13
11,23,Kovalainen  H.  /  Kitagawa  Sae  Škoda Fabia R5,RC2,00:15:35.3,78.21 3.04,00:01:01.8 00:00:09.6,13
12,22,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:15:50.3,76.98 3.78,00:01:16.8 00:00:15.0,13
13,35,Arai  Hiroki  /  Tachikui  Hiroki  Peugeot 208 Rally4,RC4,00:16:13.4,75.15 4.92,00:01:39.9 00:00:23.1,13
13,36,Shinkai  T.  /  Ando  Yuichi  Toyota Yaris GR,,00:16:13.4,75.15 4.92,00:01:39.9 00:00:00.0,13
15,26,Fukunaga  Osamu  /  Saida  Misako  Škoda Fabia Rally2 Evo,RC2,00:16:16.2,74.94 5.05,00:01:42.7 00:00:02.8,13
16,25,Chwist  Daniel  /  Heller  Kamil  Škoda Fabia Rally2 Evo,RC2,00:16:38.2,73.28 6.14,00:02:04.7 00:00:22.0,13
17,28,"Boland  Eamonn  /  ""MJ""  ..  Citroën C3 Rally2",RC2,00:16:45.0,72.79 6.47,00:02:11.5 00:00:06.8,13
18,39,Murata  Kohsuke  /  Umemoto  Madoka  Toyota Yaris GR,,00:17:40.6,68.97 9.21,00:03:07.1 00:00:55.6,13
19,40,Yamamoto  Yuta  /  Tachikui  Kazuko  Toyota GT86,,00:17:54.7,68.07 9.90,00:03:21.2 00:00:14.1,13
20,29,Díaz Aboitiz  M.  /  Sanjuán  R.  Škoda Fabia RS Rally2,RC2,00:18:21.7,66.40 11.23,00:03:48.2 00:00:27.0,13
21,31,Bailey  Jason  /  Peterson  Shayne  Ford Fiesta Rally3,RC3,00:18:58.6,64.25 13.05,00:04:25.1 00:00:36.9,13
22,41,Kunisawa  M.  /  Kihara  Masahiko  Renault Clio Rally5,RC5,00:19:47.3,61.61 15.44,00:05:13.8 00:00:48.7,13
23,37,Sasaki  Yasuyuki  /  Matsushita  K.  Toyota Yaris GR,,00:20:17.3,60.09 16.92,00:05:43.8 00:00:30.0,13
24,46,Hagiwara  Y.  /  Harada  Koichi  Subaru Impreza STI,,00:20:25.1,59.71 17.30,00:05:51.6 00:00:07.8,13
25,44,Nakayama  Tohru  /  Matsuura  T.  Toyota Yaris GR,,00:20:29.3,59.51 17.51,00:05:55.8 00:00:04.2,13
26,49,Aihara  Taisuke  /  Hagino  Tsukasa  Daihatsu Copen,,00:21:21.2,57.10 20.06,00:06:47.7 00:00:51.9,13
27,47,Irie  Satoshi  /  Kageyama  S.  Toyota Vitz,,00:21:24.6,56.95 20.23,00:06:51.1 00:00:03.4,13
28,48,Shimizu  H.  /  Yasui  Takahiro  Toyota Yaris,,00:22:12.0,54.92 22.56,00:07:38.5 00:00:47.4,13
29,30,Imai  Satoshi  /  Farmer  Jason  Citroën C3 Rally2,RC2,00:25:10.0,48.45 31.32,00:10:36.5 00:02:58.0,13
30,34,Arai  Toshihiro  /  Matsumoto  Y.  Subaru Impreza STI,,00:26:13.4,46.49 34.44,00:11:39.9 00:01:03.4,13
30,38,Hotta  Makoto  /  Kawanishi  Haruo  Toyota Yaris GR,,00:26:13.4,46.49 34.44,00:11:39.9 00:00:00.0,13
30,45,Takata  Koji  /  Sekimoto  T.  Toyota Yaris GR,,00:26:13.4,46.49 34.44,00:11:39.9 00:00:00.0,13
