Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:07:33.0,104.90 0.00,00:00:00.0 00:00:00.0,15
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:39.7,103.37 0.51,00:00:06.7 00:00:06.7,15
3,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:43.2,102.59 0.77,00:00:10.2 00:00:03.5,15
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:07:46.7,101.82 1.04,00:00:13.7 00:00:03.5,15
5,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:58.2,99.37 1.91,00:00:25.2 00:00:11.5,15
6,26,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:07:58.9,99.23 1.96,00:00:25.9 00:00:00.7,15
7,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:08:02.9,98.41 2.27,00:00:29.9 00:00:04.0,15
8,22,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:08:03.2,98.34 2.29,00:00:30.2 00:00:00.3,15
9,31,Bulacia  Bruno  /  Díaz  J.  Škoda Fabia Rally2 Evo,RC2,00:08:06.5,97.68 2.54,00:00:33.5 00:00:03.3,15
10,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:08:07.3,97.52 2.60,00:00:34.3 00:00:00.8,15
11,28,Heller  Alberto  /  Allende  Luis  Ford Puma Rally1 Hybrid,RC1,00:08:08.9,97.20 2.72,00:00:35.9 00:00:01.6,15
12,29,Martínez  Jorge  /  Álvarez  A.  Škoda Fabia RS Rally2,RC2,00:08:11.7,96.64 2.93,00:00:38.7 00:00:02.8,15
12,32,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:08:11.7,96.64 2.93,00:00:38.7 00:00:00.0,15
14,21,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:08:12.1,96.57 2.96,00:00:39.1 00:00:00.4,15
15,34,Heller  Pedro  /  Olmos  Pablo  Citroën C3 Rally2,RC2,00:08:17.8,95.46 3.39,00:00:44.8 00:00:05.7,15
16,30,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:08:18.1,95.40 3.42,00:00:45.1 00:00:00.3,15
17,35,Rosselot  Emilio  /  Cañete  Tomás  Citroën C3 Rally2,RC2,00:08:29.6,93.25 4.29,00:00:56.6 00:00:11.5,15
