Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:13:47.8,91.72 0.00,00:00:00.0 00:00:00.0,11
2,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:13:50.6,91.41 0.13,00:00:02.8 00:00:02.8,11
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:13:53.2,91.12 0.26,00:00:05.4 00:00:02.6,11
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:13:58.8,90.52 0.52,00:00:11.0 00:00:05.6,11
5,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:00.3,90.35 0.59,00:00:12.5 00:00:01.5,11
6,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:14:10.6,89.26 1.08,00:00:22.8 00:00:10.3,11
7,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:14:18.1,88.48 1.44,00:00:30.3 00:00:07.5,11
8,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:14:18.2,88.47 1.44,00:00:30.4 00:00:00.1,11
9,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:14:30.6,87.21 2.03,00:00:42.8 00:00:12.4,11
10,25,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:14:30.7,87.20 2.03,00:00:42.9 00:00:00.1,11
11,21,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:14:31.1,87.16 2.05,00:00:43.3 00:00:00.4,11
12,22,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:14:34.3,86.84 2.20,00:00:46.5 00:00:03.2,11
13,28,Heller  Alberto  /  Allende  Luis  Ford Puma Rally1 Hybrid,RC1,00:14:46.3,85.66 2.77,00:00:58.5 00:00:12.0,11
14,31,Bulacia  Bruno  /  Díaz  J.  Škoda Fabia Rally2 Evo,RC2,00:14:48.2,85.48 2.86,00:01:00.4 00:00:01.9,11
15,35,Rosselot  Emilio  /  Cañete  Tomás  Citroën C3 Rally2,RC2,00:14:50.0,85.31 2.95,00:01:02.2 00:00:01.8,11
16,30,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:14:54.3,84.90 3.15,00:01:06.5 00:00:04.3,11
17,24,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:14:55.6,84.77 3.21,00:01:07.8 00:00:01.3,11
18,34,Heller  Pedro  /  Olmos  Pablo  Citroën C3 Rally2,RC2,00:14:59.0,84.45 3.38,00:01:11.2 00:00:03.4,11
19,26,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:15:01.0,84.27 3.47,00:01:13.2 00:00:02.0,11
20,29,Martínez  Jorge  /  Álvarez  A.  Škoda Fabia RS Rally2,RC2,00:15:02.8,84.10 3.56,00:01:15.0 00:00:01.8,11
21,32,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:15:11.1,83.33 3.95,00:01:23.3 00:00:08.3,11
22,39,Rosselot  G.  /  Brizio  Marcelo  Citroën C3 Rally2,RC2,00:15:31.1,81.54 4.90,00:01:43.3 00:00:20.0,11
23,41,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:15:47.8,80.11 5.69,00:02:00.0 00:00:16.7,11
24,44,Castro  Eduardo  /  Mussano  F.  Ford Fiesta Rally3,RC3,00:15:58.1,79.24 6.18,00:02:10.3 00:00:10.3,11
25,49,Rosselot  Tadeo  /  Olguin  S.  Peugeot 208 Rally4,RC4,00:16:09.7,78.30 6.73,00:02:21.9 00:00:11.6,11
26,48,Muñoz  Patricio  /  Recalt  Miguel  Peugeot 208 Rally4,RC4,00:16:12.4,78.08 6.86,00:02:24.6 00:00:02.7,11
27,51,Parra  Mario  /  Leiva  Matías  Opel Corsa Rally4,RC4,00:16:21.8,77.33 7.30,00:02:34.0 00:00:09.4,11
28,57,Prieto  Carlos  /  Varela  Juan  Peugeot 208 Rally4,RC4,00:16:25.8,77.02 7.49,00:02:38.0 00:00:04.0,11
29,50,Gardiol  Ignacio  /  González  S.  Renault Clio Rally4,RC4,00:16:26.4,76.97 7.52,00:02:38.6 00:00:00.6,11
30,46,Martínez Merizalde  J.  /  Medina  Gustavo  Hyundai i20 N Rally2,RC2,00:16:36.2,76.21 7.98,00:02:48.4 00:00:09.8,11
31,52,Martinez  Luis  /  Sanhueza  J.  Opel Corsa Rally4,RC4,00:16:39.5,75.96 8.14,00:02:51.7 00:00:03.3,11
32,47,Martínez Merizalde  A.  /  Cilloniz  Juan  Hyundai i20 N Rally2,RC2,00:16:40.6,75.88 8.19,00:02:52.8 00:00:01.1,11
33,58,Perez  Marcelo  /  Perez  Enrique  Peugeot 208 Rally4,RC4,00:16:41.7,75.80 8.25,00:02:53.9 00:00:01.1,11
34,59,Quezada  Jose  /  Bascur  Alan  Peugeot 208 Rally4,RC4,00:17:08.2,73.84 9.50,00:03:20.4 00:00:26.5,11
35,65,Cohen  Harold  /  Gajardo  Hugo  Peugeot 208 Rally4,RC4,00:17:43.7,71.38 11.19,00:03:55.9 00:00:35.5,11
36,68,Garay  W.  /  Garay  W.  Renault Clio Rally5,RC5,00:18:06.7,69.87 12.28,00:04:18.9 00:00:23.0,11
37,56,Arenas  Felipe  /  Salvo  Andy  Peugeot 208 R2,RC4,00:18:11.5,69.56 12.50,00:04:23.7 00:00:04.8,11
38,67,Arce  Javier  /  Acosta  Mario  Renault Clio Rally5,RC5,00:18:17.7,69.17 12.80,00:04:29.9 00:00:06.2,11
39,62,Klein  Javier  /  Guzmán  Samuel  Peugeot 208 R2,RC4,00:18:56.7,66.79 14.65,00:05:08.9 00:00:39.0,11
40,60,Iglesias  R.  /  Lopetegui  P.  Peugeot 208 R2,RC4,00:19:22.2,65.33 15.86,00:05:34.4 00:00:25.5,11
41,36,Israel  B.  /  Ramos  Matías  Citroën C3 Rally2,RC2,00:24:18.1,52.07 29.89,00:10:30.3 00:04:55.9,11
41,37,Scuncio  Martín  /  Roman  Javiera  Škoda Fabia RS Rally2,RC2,00:24:18.1,52.07 29.89,00:10:30.3 00:00:00.0,11
41,40,Kovacs  Eduardo  /  García  Rubén  Škoda Fabia R5,RC2,00:24:18.1,52.07 29.89,00:10:30.3 00:00:00.0,11
44,53,Padilla  Felipe  /  Medrano  S.  Peugeot 208 Rally4,RC4,00:26:09.7,48.37 35.18,00:12:21.9 00:01:51.6,11
44,54,Palma  Lucas  /  Braun  Augusto  Peugeot 208 Rally4,RC4,00:26:09.7,48.37 35.18,00:12:21.9 00:00:00.0,11
44,55,Fuertes  Iván  /  Ferrero  Victor  Peugeot 208 Rally4,RC4,00:26:09.7,48.37 35.18,00:12:21.9 00:00:00.0,11
