,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
26,Zaldivar F.  -,RC2,1,Chile,29/9-1/10/2023,Gravel,Wrc,27,686.3,643.3,616.8,69.5,43.0,6.6842841598010265,01
27,Kovacs Eduardo,RC2,1,Chile,29/9-1/10/2023,Gravel,Wrc,34,752.5,643.3,616.8,135.70000000000005,109.20000000000005,16.97497279651796,01
28,Martinez Meriz,RC2,1,Chile,29/9-1/10/2023,Gravel,Wrc,41,782.8,643.3,616.8,166.0,139.5,21.685061402145188,01
29,Martínez Meriz,RC2,1,Chile,29/9-1/10/2023,Gravel,Wrc,43,787.4,643.3,616.8,170.60000000000002,144.10000000000002,22.40012435877507,01
58,Pajari Sami  -,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,10,430.1,430.1,412.9,17.200000000000045,0.0,0.0,02
59,Greensmith Gus,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,11,434.4,430.1,412.9,21.5,4.2999999999999545,0.9997674959311682,02
60,Solberg Oliver,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,12,435.1,430.1,412.9,22.200000000000045,5.0,1.162520344106022,02
61,Gryazin Nikola,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,13,435.4,430.1,412.9,22.5,5.2999999999999545,1.2322715647523725,02
62,Bulacia Marco ,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,14,436.2,430.1,412.9,23.30000000000001,6.099999999999966,1.4182748198093387,02
63,Martínez Fonte,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,15,439.3,430.1,412.9,26.400000000000034,9.199999999999989,2.139037433155077,02
64,Kajetanowicz K,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,16,439.4,430.1,412.9,26.5,9.299999999999955,2.16228784003719,02
65,Zaldivar F.  -,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,17,441.3,430.1,412.9,28.400000000000034,11.199999999999989,2.6040455707974863,02
66,Heller Pedro  ,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,18,443.6,430.1,412.9,30.700000000000045,13.5,3.1388049290862585,02
67,Israel Benjami,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,19,445.5,430.1,412.9,32.60000000000002,15.399999999999977,3.5805626598465414,02
68,Bulacia Bruno ,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,20,447.2,430.1,412.9,34.30000000000001,17.099999999999966,3.9758195768425866,02
69,Fernández Emil,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,21,448.4,430.1,412.9,35.5,18.299999999999955,4.254824459428029,02
70,Lindholm Emil ,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,22,450.1,430.1,412.9,37.200000000000045,20.0,4.650081376424088,02
71,Scuncio Martin,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,23,451.0,430.1,412.9,38.10000000000002,20.899999999999977,4.859335038363166,02
72,Rosselot Gerar,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,24,451.4,430.1,412.9,38.5,21.299999999999955,4.952336665891642,02
73,Rosselot Emili,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,25,452.7,430.1,412.9,39.80000000000001,22.599999999999966,5.254591955359211,02
74,Lyon Germán  -,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,26,454.5,430.1,412.9,41.60000000000002,24.399999999999977,5.673099279237381,02
75,Rossel Yohan  ,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,27,457.8,430.1,412.9,44.900000000000034,27.69999999999999,6.440362706347358,02
76,Kovacs Eduardo,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,38,515.0,430.1,412.9,102.10000000000002,84.89999999999998,19.739595442920244,02
77,Martinez Meriz,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,39,523.5,430.1,412.9,110.60000000000002,93.39999999999998,21.715880027900482,02
78,Martínez Meriz,RC2,2,Chile,29/9-1/10/2023,Gravel,Wrc,42,544.3,430.1,412.9,131.39999999999998,114.19999999999993,26.55196465938152,02
106,Solberg Oliver,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,8,774.9,774.9,752.0,22.899999999999977,0.0,0.0,03
107,Pajari Sami  -,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,9,777.4,774.9,752.0,25.399999999999977,2.5,0.32262227384178604,03
108,Gryazin Nikola,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,11,783.0,774.9,752.0,31.0,8.100000000000023,1.0452961672473897,03
109,Greensmith Gus,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,12,786.9,774.9,752.0,34.89999999999998,12.0,1.548586914440573,03
110,Lindholm Emil ,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,13,787.0,774.9,752.0,35.0,12.100000000000023,1.5614918053942475,03
111,Kajetanowicz K,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,14,792.5,774.9,752.0,40.5,17.600000000000023,2.271260807846177,03
112,Rossel Yohan  ,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,15,795.1,774.9,752.0,43.10000000000002,20.200000000000045,2.606787972641637,03
113,Bulacia Marco ,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,16,799.5,774.9,752.0,47.5,24.600000000000023,3.174603174603178,03
114,Rosselot Emili,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,17,813.6,774.9,752.0,61.60000000000002,38.700000000000045,4.994192799070854,03
115,Zaldivar F.  -,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,18,815.8,774.9,752.0,63.799999999999955,40.89999999999998,5.278100400051617,03
116,Rosselot Gerar,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,19,816.3,774.9,752.0,64.29999999999995,41.39999999999998,5.342624854819974,03
117,Heller Pedro  ,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,20,818.2,774.9,752.0,66.20000000000005,43.30000000000007,5.5878177829397435,03
118,Martínez Fonte,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,21,818.8,774.9,752.0,66.79999999999995,43.89999999999998,5.66524712866176,03
119,Fernández Emil,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,22,819.3,774.9,752.0,67.29999999999995,44.39999999999998,5.729771583430118,03
120,Scuncio Martin,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,23,820.3,774.9,752.0,68.29999999999995,45.39999999999998,5.8588204929668315,03
121,Lyon Germán  -,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,24,828.4,774.9,752.0,76.39999999999998,53.5,6.904116660214221,03
122,Israel Benjami,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,25,832.4,774.9,752.0,80.39999999999998,57.5,7.420312298361079,03
123,Bulacia Bruno ,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,26,846.5,774.9,752.0,94.5,71.60000000000002,9.239901922828755,03
124,Kovacs Eduardo,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,33,903.7,774.9,752.0,151.70000000000005,128.80000000000007,16.621499548328824,03
125,Martínez Meriz,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,39,952.6,774.9,752.0,200.60000000000002,177.70000000000005,22.93199122467416,03
126,Martinez Meriz,RC2,3,Chile,29/9-1/10/2023,Gravel,Wrc,40,967.4,774.9,752.0,215.39999999999998,192.5,24.841915085817526,03
154,Pajari Sami  -,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,8,623.9,623.9,598.7,25.199999999999932,0.0,0.0,04
155,Gryazin Nikola,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,9,627.0,623.9,598.7,28.299999999999955,3.1000000000000227,0.49687449911845216,04
156,Solberg Oliver,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,10,628.8,623.9,598.7,30.09999999999991,4.899999999999977,0.7853822728001246,04
157,Lindholm Emil ,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,12,631.8,623.9,598.7,33.09999999999991,7.899999999999977,1.266228562269591,04
158,Greensmith Gus,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,13,633.8,623.9,598.7,35.09999999999991,9.899999999999977,1.5867927552492351,04
159,Bulacia Marco ,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,14,635.9,623.9,598.7,37.19999999999993,12.0,1.923385157877865,04
160,Martínez Fonte,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,15,639.3,623.9,598.7,40.59999999999991,15.399999999999977,2.4683442859432567,04
161,Kajetanowicz K,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,16,640.5,623.9,598.7,41.799999999999955,16.600000000000023,2.6606828017310504,04
162,Rossel Yohan  ,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,17,642.5,623.9,598.7,43.799999999999955,18.600000000000023,2.9812469947106948,04
163,Zaldivar F.  -,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,18,648.6,623.9,598.7,49.89999999999998,24.700000000000045,3.958967783298613,04
164,Scuncio Martin,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,19,653.9,623.9,598.7,55.19999999999993,30.0,4.808462894694663,04
165,Bulacia Bruno ,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,20,655.8,623.9,598.7,57.09999999999991,31.899999999999977,5.112998878025321,04
166,Fernández Emil,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,21,656.6,623.9,598.7,57.89999999999998,32.700000000000045,5.241224555217189,04
167,Israel Benjami,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,22,657.2,623.9,598.7,58.5,33.30000000000007,5.3373938131110865,04
168,Heller Pedro  ,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,23,659.4,623.9,598.7,60.69999999999993,35.5,5.690014425388684,04
169,Rosselot Emili,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,24,661.3,623.9,598.7,62.59999999999991,37.39999999999998,5.994550408719342,04
170,Lyon Germán  -,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,25,682.0,623.9,598.7,83.29999999999995,58.10000000000002,9.312389806058667,04
171,Kovacs Eduardo,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,30,737.0,623.9,598.7,138.29999999999995,113.10000000000002,18.12790511299888,04
172,Martinez Meriz,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,38,782.5,623.9,598.7,183.79999999999995,158.60000000000002,25.42074050328579,04
173,Martínez Meriz,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,39,783.3,623.9,598.7,184.5999999999999,159.39999999999998,25.54896618047764,04
174,Rosselot Gerar,RC2,4,Chile,29/9-1/10/2023,Gravel,Wrc,44,,623.9,598.7,,,,04
202,Pajari Sami  -,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,8,417.6,417.6,399.8,17.80000000000001,0.0,0.0,05
203,Solberg Oliver,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,10,418.7,417.6,399.8,18.899999999999977,1.099999999999966,0.26340996168581554,05
204,Lindholm Emil ,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,11,420.7,417.6,399.8,20.899999999999977,3.099999999999966,0.7423371647509497,05
205,Kajetanowicz K,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,12,424.8,417.6,399.8,25.0,7.199999999999989,1.72413793103448,05
206,Greensmith Gus,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,13,427.3,417.6,399.8,27.5,9.699999999999989,2.3227969348658974,05
207,Rossel Yohan  ,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,14,428.5,417.6,399.8,28.69999999999999,10.899999999999977,2.610153256704975,05
208,Gryazin Nikola,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,15,429.3,417.6,399.8,29.5,11.699999999999989,2.8017241379310316,05
209,Martínez Fonte,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,16,430.5,417.6,399.8,30.69999999999999,12.899999999999977,3.0890804597701096,05
210,Bulacia Bruno ,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,17,438.2,417.6,399.8,38.39999999999998,20.599999999999966,4.932950191570873,05
211,Heller Pedro  ,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,18,439.6,417.6,399.8,39.80000000000001,22.0,5.268199233716475,05
212,Israel Benjami,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,19,440.1,417.6,399.8,40.30000000000001,22.5,5.387931034482758,05
213,Fernández Emil,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,20,441.1,417.6,399.8,41.30000000000001,23.5,5.6273946360153255,05
214,Rosselot Emili,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,21,442.0,417.6,399.8,42.19999999999999,24.399999999999977,5.842911877394631,05
215,Zaldivar F.  -,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,22,442.4,417.6,399.8,42.599999999999966,24.799999999999955,5.938697318007652,05
216,Scuncio Martin,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,23,445.1,417.6,399.8,45.30000000000001,27.5,6.585249042145594,05
217,Lyon Germán  -,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,27,483.9,417.6,399.8,84.09999999999997,66.29999999999995,15.876436781609184,05
218,Bulacia Marco ,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,28,484.5,417.6,399.8,84.69999999999999,66.89999999999998,16.02011494252873,05
219,Kovacs Eduardo,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,34,502.7,417.6,399.8,102.89999999999998,85.09999999999997,20.37835249042145,05
220,Martínez Meriz,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,38,523.7,417.6,399.8,123.90000000000003,106.10000000000002,25.40708812260537,05
221,Martinez Meriz,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,39,529.3,417.6,399.8,129.49999999999994,111.69999999999993,26.748084291187723,05
222,Rosselot Gerar,RC2,5,Chile,29/9-1/10/2023,Gravel,Wrc,44,,417.6,399.8,,,,05
250,Pajari Sami  -,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,8,760.9,760.9,732.2,28.699999999999932,0.0,0.0,06
251,Solberg Oliver,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,9,765.8,760.9,732.2,33.59999999999991,4.899999999999977,0.6439742410303558,06
252,Lindholm Emil ,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,11,768.9,760.9,732.2,36.69999999999993,8.0,1.0513865159679328,06
253,Kajetanowicz K,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,12,770.7,760.9,732.2,38.5,9.800000000000068,1.2879484820607265,06
254,Greensmith Gus,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,13,772.5,760.9,732.2,40.299999999999955,11.600000000000023,1.5245104481535054,06
255,Rossel Yohan  ,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,14,778.4,760.9,732.2,46.19999999999993,17.5,2.2999080036798527,06
256,Gryazin Nikola,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,15,781.9,760.9,732.2,49.69999999999993,21.0,2.7598896044158234,06
257,Bulacia Bruno ,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,16,782.4,760.9,732.2,50.19999999999993,21.5,2.8256012616638193,06
258,Israel Benjami,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,17,795.8,760.9,732.2,63.59999999999991,34.89999999999998,4.586673675910104,06
259,Rosselot Emili,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,18,802.4,760.9,732.2,70.19999999999993,41.5,5.454067551583651,06
260,Fernández Emil,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,19,806.4,760.9,732.2,74.19999999999993,45.5,5.979760809567618,06
261,Zaldivar F.  -,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,20,811.9,760.9,732.2,79.69999999999993,51.0,6.702589039295572,06
262,Heller Pedro  ,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,21,812.3,760.9,732.2,80.09999999999991,51.39999999999998,6.755158365093965,06
263,Scuncio Martin,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,22,812.3,760.9,732.2,80.09999999999991,51.39999999999998,6.755158365093965,06
264,Kovacs Eduardo,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,30,,760.9,732.2,,,,06
265,Martinez Meriz,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,34,,760.9,732.2,,,,06
266,Martínez Meriz,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,36,,760.9,732.2,,,,06
267,Martínez Fonte,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,41,1227.6,760.9,732.2,495.39999999999986,466.69999999999993,61.33526087527926,06
268,Rosselot Gerar,RC2,6,Chile,29/9-1/10/2023,Gravel,Wrc,42,,760.9,732.2,,,,06
296,Solberg Oliver,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,8,1088.0,1088.0,1040.7,47.299999999999955,0.0,0.0,07
297,Rossel Yohan  ,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,10,1094.7,1088.0,1040.7,54.0,6.7000000000000455,0.6158088235294159,07
298,Martínez Fonte,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,11,1099.3,1088.0,1040.7,58.59999999999991,11.299999999999955,1.0386029411764663,07
299,Greensmith Gus,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,12,1102.1,1088.0,1040.7,61.399999999999864,14.099999999999909,1.2959558823529327,07
300,Lindholm Emil ,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,13,1103.2,1088.0,1040.7,62.5,15.200000000000045,1.397058823529416,07
301,Kajetanowicz K,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,14,1104.7,1088.0,1040.7,64.0,16.700000000000045,1.5349264705882395,07
302,Gryazin Nikola,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,15,1107.5,1088.0,1040.7,66.79999999999995,19.5,1.7922794117647058,07
303,Bulacia Bruno ,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,16,1108.8,1088.0,1040.7,68.09999999999991,20.799999999999955,1.9117647058823488,07
304,Scuncio Martin,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,17,1113.0,1088.0,1040.7,72.29999999999995,25.0,2.297794117647059,07
305,Rosselot Emili,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,18,1114.8,1088.0,1040.7,74.09999999999991,26.799999999999955,2.4632352941176427,07
306,Fernández Emil,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,19,1116.5,1088.0,1040.7,75.79999999999995,28.5,2.619485294117647,07
307,Zaldivar F.  -,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,20,1117.0,1088.0,1040.7,76.29999999999995,29.0,2.6654411764705883,07
308,Heller Pedro  ,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,21,1126.6,1088.0,1040.7,85.89999999999986,38.59999999999991,3.5477941176470504,07
309,Pajari Sami  -,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,22,1127.6,1088.0,1040.7,86.89999999999986,39.59999999999991,3.639705882352933,07
310,Israel Benjami,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,23,1128.3,1088.0,1040.7,87.59999999999991,40.299999999999955,3.704044117647055,07
311,Rosselot Gerar,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,24,1143.2,1088.0,1040.7,102.5,55.200000000000045,5.07352941176471,07
312,Kovacs Eduardo,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,31,1230.6,1088.0,1040.7,189.89999999999986,142.5999999999999,13.106617647058815,07
313,Martínez Meriz,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,35,1265.1,1088.0,1040.7,224.39999999999986,177.0999999999999,16.277573529411757,07
314,Martinez Meriz,RC2,7,Chile,29/9-1/10/2023,Gravel,Wrc,39,1284.1,1088.0,1040.7,243.39999999999986,196.0999999999999,18.023897058823522,07
342,Rossel Yohan  ,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,7,869.8,869.8,839.0,30.799999999999955,0.0,0.0,08
343,Greensmith Gus,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,8,871.9,869.8,839.0,32.89999999999998,2.1000000000000227,0.24143481260060048,08
344,Lindholm Emil ,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,10,878.1,869.8,839.0,39.10000000000002,8.300000000000068,0.9542423545642756,08
345,Gryazin Nikola,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,11,880.1,869.8,839.0,41.10000000000002,10.300000000000068,1.1841802713267497,08
346,Solberg Oliver,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,12,880.3,869.8,839.0,41.299999999999955,10.5,1.2071740630029892,08
347,Kajetanowicz K,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,13,880.9,869.8,839.0,41.89999999999998,11.100000000000023,1.2761554380317341,08
348,Pajari Sami  -,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,14,883.4,869.8,839.0,44.39999999999998,13.600000000000023,1.5635778339848267,08
349,Scuncio Martin,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,15,894.9,869.8,839.0,55.89999999999998,25.100000000000023,2.885720855369053,08
350,Rosselot Emili,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,16,895.4,869.8,839.0,56.39999999999998,25.600000000000023,2.943205334559672,08
351,Martínez Fonte,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,18,902.8,869.8,839.0,63.799999999999955,33.0,3.7939756265808233,08
352,Heller Pedro  ,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,19,903.9,869.8,839.0,64.89999999999998,34.10000000000002,3.9204414808001866,08
353,Fernández Emil,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,20,908.5,869.8,839.0,69.5,38.700000000000045,4.4492986893538795,08
354,Zaldivar F.  -,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,21,909.1,869.8,839.0,70.10000000000002,39.30000000000007,4.518280064382624,08
355,Rosselot Gerar,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,22,924.2,869.8,839.0,85.20000000000005,54.40000000000009,6.254311335939307,08
356,Bulacia Bruno ,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,23,924.9,869.8,839.0,85.89999999999998,55.10000000000002,6.334789606806165,08
357,Martínez Meriz,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,30,994.0,869.8,839.0,155.0,124.20000000000005,14.27914463094965,08
358,Martinez Meriz,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,34,1012.4,869.8,839.0,173.39999999999998,142.60000000000002,16.39457346516441,08
359,Israel Benjami,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,42,,869.8,839.0,,,,08
360,Kovacs Eduardo,RC2,8,Chile,29/9-1/10/2023,Gravel,Wrc,43,,869.8,839.0,,,,08
388,Gryazin Nikola,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,4,1102.5,1102.5,1060.9,41.59999999999991,0.0,0.0,09
389,Rossel Yohan  ,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,5,1103.3,1102.5,1060.9,42.399999999999864,0.7999999999999545,0.07256235827663986,09
390,Greensmith Gus,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,7,1104.2,1102.5,1060.9,43.299999999999955,1.7000000000000455,0.1541950113378726,09
391,Pajari Sami  -,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,9,1108.8,1102.5,1060.9,47.899999999999864,6.2999999999999545,0.5714285714285673,09
392,Kajetanowicz K,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,10,1110.6,1102.5,1060.9,49.69999999999982,8.099999999999909,0.7346938775510121,09
393,Lindholm Emil ,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,11,1112.4,1102.5,1060.9,51.5,9.900000000000091,0.8979591836734776,09
394,Rosselot Emili,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,12,1115.9,1102.5,1060.9,55.0,13.400000000000091,1.2154195011337952,09
395,Solberg Oliver,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,14,1121.5,1102.5,1060.9,60.59999999999991,19.0,1.7233560090702946,09
396,Martínez Fonte,RC2,9,Chile,29/9-1/10/2023,Gravel,Wrc,15,1127.3,1102.5,1060.9,66.39999999999986,24.799999999999955,2.2494331065759594,09
