Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:07:22.9,112.66 0.00,00:00:00.0 00:00:00.0,14
2,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:07:25.3,112.05 0.17,00:00:02.4 00:00:02.4,14
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:07:26.0,111.87 0.22,00:00:03.1 00:00:00.7,14
4,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:28.0,111.38 0.37,00:00:05.1 00:00:02.0,14
5,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:31.0,110.63 0.58,00:00:08.1 00:00:03.0,14
6,22,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:07:47.7,106.68 1.79,00:00:24.8 00:00:16.7,14
7,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:48.0,106.62 1.81,00:00:25.1 00:00:00.3,14
7,21,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:07:48.0,106.62 1.81,00:00:25.1 00:00:00.0,14
9,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:07:48.7,106.46 1.86,00:00:25.8 00:00:00.7,14
10,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:07:50.5,106.05 1.99,00:00:27.6 00:00:01.8,14
11,26,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:07:52.3,105.64 2.12,00:00:29.4 00:00:01.8,14
12,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:07:55.7,104.89 2.37,00:00:32.8 00:00:03.4,14
