Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:17:40.9,97.46 0.00,00:00:00.0 00:00:00.0,9
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:17:48.5,96.76 0.26,00:00:07.6 00:00:07.6,9
3,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:17:56.6,96.04 0.55,00:00:15.7 00:00:08.1,9
4,26,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:18:22.5,93.78 1.45,00:00:41.6 00:00:25.9,9
5,20,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:18:23.3,93.71 1.48,00:00:42.4 00:00:00.8,9
6,13,Munster  G.  /  Louka  Louis  Ford Puma Rally1 Hybrid,RC1,00:18:24.1,93.64 1.50,00:00:43.2 00:00:00.8,9
7,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:18:24.2,93.64 1.51,00:00:43.3 00:00:00.1,9
8,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:27.6,93.35 1.63,00:00:46.7 00:00:03.4,9
9,21,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:18:28.8,93.25 1.67,00:00:47.9 00:00:01.2,9
10,25,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:18:30.6,93.10 1.73,00:00:49.7 00:00:01.8,9
11,24,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:18:32.4,92.94 1.79,00:00:51.5 00:00:01.8,9
12,35,Rosselot  Emilio  /  Cañete  Tomás  Citroën C3 Rally2,RC2,00:18:35.9,92.65 1.92,00:00:55.0 00:00:03.5,9
13,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:37.1,92.55 1.96,00:00:56.2 00:00:01.2,9
14,22,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:18:41.5,92.19 2.11,00:01:00.6 00:00:04.4,9
15,29,Martínez  Jorge  /  Álvarez  A.  Škoda Fabia RS Rally2,RC2,00:18:47.3,91.72 2.31,00:01:06.4 00:00:05.8,9
16,30,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:18:48.1,91.65 2.34,00:01:07.2 00:00:00.8,9
17,34,Heller  Pedro  /  Olmos  Pablo  Citroën C3 Rally2,RC2,00:18:53.3,91.23 2.52,00:01:12.4 00:00:05.2,9
18,28,Heller  Alberto  /  Allende  Luis  Ford Puma Rally1 Hybrid,RC1,00:18:53.4,91.22 2.52,00:01:12.5 00:00:00.1,9
19,32,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:18:56.2,91.00 2.62,00:01:15.3 00:00:02.8,9
20,39,Rosselot  G.  /  Brizio  Marcelo  Citroën C3 Rally2,RC2,00:19:04.9,90.31 2.92,00:01:24.0 00:00:08.7,9
21,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:19:08.7,90.01 3.06,00:01:27.8 00:00:03.8,9
22,31,Bulacia  Bruno  /  Díaz  J.  Škoda Fabia Rally2 Evo,RC2,00:19:52.9,86.67 4.60,00:02:12.0 00:00:44.2,9
23,49,Rosselot  Tadeo  /  Olguin  S.  Peugeot 208 Rally4,RC4,00:19:59.9,86.17 4.84,00:02:19.0 00:00:07.0,9
24,44,Castro  Eduardo  /  Mussano  F.  Ford Fiesta Rally3,RC3,00:20:05.2,85.79 5.02,00:02:24.3 00:00:05.3,9
