No.,Crew,Group,ss,Race,cou,time_SS_sec
12,Tempestini,RC2,16,Poland,6,328.6
2,Llarena  E,RC2,16,Poland,7,328.8
21,McErlean  ,RC2,16,Poland,8,329.6
14,Mareš  Fil,RC2,16,Poland,9,330.2
6,Marczyk  M,RC2,16,Poland,10,330.8
25,Rådström  ,RC2,16,Poland,11,333.3
22,Cais  Erik,RC2,16,Poland,12,334.3
17,Plachytka ,RC2,16,Poland,13,334.8
11,Grzyb  Grz,RC2,16,Poland,14,336.0
15,Tidemand  ,RC2,16,Poland,15,336.3
24,Campedelli,RC2,16,Poland,16,337.5
60,Szeja  Jar,RC2,16,Poland,17,339.2
31,Armstrong ,RC3,16,Poland,18,342.3
23,Pryce  Osi,RC2,16,Poland,19,342.8
19,Byśkiniewi,RC2,16,Poland,20,345.4
26,Kołtun  J.,RC2,16,Poland,21,356.1
32,Parys  Pio,RC3,16,Poland,22,366.1
33,Matulka  J,RC3,16,Poland,23,372.7
28,Somaschini,RC2,16,Poland,24,375.3
55,Kogure  Hi,RC4,16,Poland,25,375.4
45,Nore  Ola ,RC4,16,Poland,26,379.5
37,McRae  Max,RC4,16,Poland,27,380.8
43,Maior  Nor,RC4,16,Poland,28,380.9
35,Daprà  Rob,RC4,16,Poland,29,384.8
52,Hangodi  B,RC4,16,Poland,30,385.4
40,Herczig  P,RC4,16,Poland,31,386.7
39,Hansen  Vi,RC4,16,Poland,32,386.8
56,Nowak  Mar,RC4,16,Poland,33,388.5
30,Bertolotti,RC2,16,Poland,34,390.4
62,Ravenščak ,RC3,16,Poland,35,391.6
57,Rossi  Ghj,RC4,16,Poland,36,392.0
36,Jalava  Mi,RC4,16,Poland,37,397.3
59,Brugger  C,RC4,16,Poland,38,406.3
58,Jocz  Tymo,RC4,16,Poland,39,414.7
48,Spitalier ,RC4,16,Poland,40,415.1
46,Raftery  A,RC4,16,Poland,41,429.4
51,Kreuter  N,RC4,16,Poland,42,434.0
49,Zanin  Mat,RC4,16,Poland,43,481.8
