No.,Crew,Group,ss,Race,cou,time_SS_sec
36,Viszlo  Cs,RC4,3,Hungary,28,885.0
30,Kreuter  N,RC4,3,Hungary,29,887.9
37,Sugar  Cri,RC4,3,Hungary,30,895.5
6,Mareš  Fil,RC2,3,Hungary,31,927.1
34,Rada  Mart,RGT,3,Hungary,32,933.3
2,Llarena  E,RC2,3,Hungary,33,982.6
35,Berta  Lás,RC4,3,Hungary,34,1014.1
19,Allen  Phi,RC2,3,Hungary,35,1042.2
7,Csomós  Mi,RC2,4,Hungary,1,292.5
14,Vincze  Fe,RC2,4,Hungary,2,294.9
5,Bonato  Yo,RC2,4,Hungary,3,296.8
8,Marczyk  M,RC2,4,Hungary,4,297.2
1,Østberg  M,RC2,4,Hungary,5,298.2
10,Cais  Erik,RC2,4,Hungary,6,298.4
16,Hadik  And,RC2,4,Hungary,7,300.2
15,Turán  Fri,RC2,4,Hungary,8,300.5
3,Sesks  M. ,RC2,4,Hungary,9,302.7
32,Német  Gáb,RC2,4,Hungary,10,303.4
4,Franceschi,RC2,4,Hungary,11,306.5
2,Llarena  E,RC2,4,Hungary,12,307.0
6,Mareš  Fil,RC2,4,Hungary,13,307.0
17,Bodolai  L,RC2,4,Hungary,14,308.8
18,Trencsényi,RC2,4,Hungary,15,309.1
20,Michelisz ,RC2,4,Hungary,16,309.6
11,László  Ma,RC2,4,Hungary,17,310.1
19,Allen  Phi,RC2,4,Hungary,18,315.3
22,Daprà  Rob,RC4,4,Hungary,19,317.9
21,Maior  Nor,RC4,4,Hungary,20,318.3
12,Cuzma  Bog,RC2,4,Hungary,21,318.9
26,McRae  Max,RC4,4,Hungary,22,319.1
23,Nore  Ola ,RC4,4,Hungary,23,321.3
24,Schulz  Ti,RC4,4,Hungary,24,322.4
27,Johansson ,RC4,4,Hungary,25,322.9
25,Zanin  Mat,RC4,4,Hungary,26,323.2
33,Kohn  Fili,RC3,4,Hungary,27,323.3
31,Hangodi  B,RC4,4,Hungary,28,324.1
28,Škulj  Mar,RC4,4,Hungary,29,325.0
29,Herczig  P,RC4,4,Hungary,30,326.2
36,Viszlo  Cs,RC4,4,Hungary,31,332.2
37,Sugar  Cri,RC4,4,Hungary,32,332.4
30,Kreuter  N,RC4,4,Hungary,33,336.4
35,Berta  Lás,RC4,4,Hungary,34,340.7
34,Rada  Mart,RGT,4,Hungary,35,343.2
10,Cais  Erik,RC2,5,Hungary,1,463.1
5,Bonato  Yo,RC2,5,Hungary,2,463.5
6,Mareš  Fil,RC2,5,Hungary,3,466.0
7,Csomós  Mi,RC2,5,Hungary,4,466.0
1,Østberg  M,RC2,5,Hungary,5,466.2
14,Vincze  Fe,RC2,5,Hungary,6,467.3
8,Marczyk  M,RC2,5,Hungary,7,468.3
3,Sesks  M. ,RC2,5,Hungary,8,469.0
11,László  Ma,RC2,5,Hungary,9,472.3
15,Turán  Fri,RC2,5,Hungary,10,473.1
4,Franceschi,RC2,5,Hungary,11,473.7
19,Allen  Phi,RC2,5,Hungary,12,476.2
2,Llarena  E,RC2,5,Hungary,13,476.3
16,Hadik  And,RC2,5,Hungary,14,479.3
18,Trencsényi,RC2,5,Hungary,15,480.1
20,Michelisz ,RC2,5,Hungary,16,484.9
32,Német  Gáb,RC2,5,Hungary,17,488.8
17,Bodolai  L,RC2,5,Hungary,18,497.2
21,Maior  Nor,RC4,5,Hungary,19,497.4
28,Škulj  Mar,RC4,5,Hungary,20,498.4
12,Cuzma  Bog,RC2,5,Hungary,21,499.3
22,Daprà  Rob,RC4,5,Hungary,22,501.1
27,Johansson ,RC4,5,Hungary,23,503.7
25,Zanin  Mat,RC4,5,Hungary,24,504.0
29,Herczig  P,RC4,5,Hungary,25,505.6
33,Kohn  Fili,RC3,5,Hungary,26,506.6
24,Schulz  Ti,RC4,5,Hungary,27,511.1
23,Nore  Ola ,RC4,5,Hungary,28,513.8
31,Hangodi  B,RC4,5,Hungary,29,514.9
36,Viszlo  Cs,RC4,5,Hungary,30,528.8
37,Sugar  Cri,RC4,5,Hungary,31,528.8
30,Kreuter  N,RC4,5,Hungary,32,536.8
35,Berta  Lás,RC4,5,Hungary,33,545.2
34,Rada  Mart,RGT,5,Hungary,34,704.6
26,McRae  Max,RC4,5,Hungary,35,1097.4
7,Csomós  Mi,RC2,6,Hungary,1,632.6
1,Østberg  M,RC2,6,Hungary,2,635.9
14,Vincze  Fe,RC2,6,Hungary,3,638.7
8,Marczyk  M,RC2,6,Hungary,4,643.9
10,Cais  Erik,RC2,6,Hungary,5,644.0
5,Bonato  Yo,RC2,6,Hungary,6,645.9
3,Sesks  M. ,RC2,6,Hungary,7,652.3
15,Turán  Fri,RC2,6,Hungary,8,654.9
20,Michelisz ,RC2,6,Hungary,9,655.1
6,Mareš  Fil,RC2,6,Hungary,10,657.6
4,Franceschi,RC2,6,Hungary,11,660.0
16,Hadik  And,RC2,6,Hungary,12,662.0
32,Német  Gáb,RC2,6,Hungary,13,664.4
2,Llarena  E,RC2,6,Hungary,14,668.8
19,Allen  Phi,RC2,6,Hungary,15,676.3
11,László  Ma,RC2,6,Hungary,16,677.5
17,Bodolai  L,RC2,6,Hungary,17,686.8
21,Maior  Nor,RC4,6,Hungary,18,687.4
24,Schulz  Ti,RC4,6,Hungary,19,688.2
33,Kohn  Fili,RC3,6,Hungary,20,690.9
18,Trencsényi,RC2,6,Hungary,21,692.7
22,Daprà  Rob,RC4,6,Hungary,22,695.8
23,Nore  Ola ,RC4,6,Hungary,23,697.4
25,Zanin  Mat,RC4,6,Hungary,24,697.7
31,Hangodi  B,RC4,6,Hungary,25,703.3
27,Johansson ,RC4,6,Hungary,26,708.2
29,Herczig  P,RC4,6,Hungary,27,713.4
12,Cuzma  Bog,RC2,6,Hungary,28,713.9
28,Škulj  Mar,RC4,6,Hungary,29,714.1
35,Berta  Lás,RC4,6,Hungary,30,727.9
36,Viszlo  Cs,RC4,6,Hungary,31,750.5
37,Sugar  Cri,RC4,6,Hungary,32,752.9
30,Kreuter  N,RC4,6,Hungary,33,768.4
34,Rada  Mart,RGT,6,Hungary,34,812.0
26,McRae  Max,RC4,6,Hungary,35,1287.4
1,Østberg  M,RC2,7,Hungary,1,768.2
7,Csomós  Mi,RC2,7,Hungary,2,768.5
10,Cais  Erik,RC2,7,Hungary,3,776.0
14,Vincze  Fe,RC2,7,Hungary,4,776.0
8,Marczyk  M,RC2,7,Hungary,5,779.0
3,Sesks  M. ,RC2,7,Hungary,6,782.5
16,Hadik  And,RC2,7,Hungary,7,790.4
15,Turán  Fri,RC2,7,Hungary,8,792.2
32,Német  Gáb,RC2,7,Hungary,9,795.0
11,László  Ma,RC2,7,Hungary,10,806.5
2,Llarena  E,RC2,7,Hungary,11,811.9
5,Bonato  Yo,RC2,7,Hungary,12,825.5
18,Trencsényi,RC2,7,Hungary,13,828.2
33,Kohn  Fili,RC3,7,Hungary,14,836.1
23,Nore  Ola ,RC4,7,Hungary,15,841.1
22,Daprà  Rob,RC4,7,Hungary,16,844.0
21,Maior  Nor,RC4,7,Hungary,17,844.9
12,Cuzma  Bog,RC2,7,Hungary,18,845.3
28,Škulj  Mar,RC4,7,Hungary,19,856.2
29,Herczig  P,RC4,7,Hungary,20,858.5
31,Hangodi  B,RC4,7,Hungary,21,858.9
35,Berta  Lás,RC4,7,Hungary,22,881.3
36,Viszlo  Cs,RC4,7,Hungary,23,885.7
25,Zanin  Mat,RC4,7,Hungary,24,901.2
30,Kreuter  N,RC4,7,Hungary,25,910.6
6,Mareš  Fil,RC2,7,Hungary,26,911.5
4,Franceschi,RC2,7,Hungary,27,946.9
34,Rada  Mart,RGT,7,Hungary,28,977.0
20,Michelisz ,RC2,7,Hungary,29,1014.4
27,Johansson ,RC4,7,Hungary,30,1024.5
19,Allen  Phi,RC2,7,Hungary,31,1027.2
24,Schulz  Ti,RC4,7,Hungary,32,1076.9
17,Bodolai  L,RC2,7,Hungary,33,1368.2
26,McRae  Max,RC4,7,Hungary,34,1441.1
37,Sugar  Cri,RC4,7,Hungary,35,1441.1
7,Csomós  Mi,RC2,8,Hungary,1,291.2
1,Østberg  M,RC2,8,Hungary,2,295.9
14,Vincze  Fe,RC2,8,Hungary,3,295.9
10,Cais  Erik,RC2,8,Hungary,4,296.9
5,Bonato  Yo,RC2,8,Hungary,5,298.3
16,Hadik  And,RC2,8,Hungary,6,299.2
32,Német  Gáb,RC2,8,Hungary,7,301.0
15,Turán  Fri,RC2,8,Hungary,8,301.6
4,Franceschi,RC2,8,Hungary,9,304.6
3,Sesks  M. ,RC2,8,Hungary,10,304.7
2,Llarena  E,RC2,8,Hungary,11,306.2
20,Michelisz ,RC2,8,Hungary,12,307.0
6,Mareš  Fil,RC2,8,Hungary,13,307.1
18,Trencsényi,RC2,8,Hungary,14,311.3
19,Allen  Phi,RC2,8,Hungary,15,312.1
11,László  Ma,RC2,8,Hungary,16,314.0
22,Daprà  Rob,RC4,8,Hungary,17,318.1
21,Maior  Nor,RC4,8,Hungary,18,324.2
31,Hangodi  B,RC4,8,Hungary,19,325.1
27,Johansson ,RC4,8,Hungary,20,326.8
12,Cuzma  Bog,RC2,8,Hungary,21,328.5
28,Škulj  Mar,RC4,8,Hungary,22,328.9
23,Nore  Ola ,RC4,8,Hungary,23,330.2
33,Kohn  Fili,RC3,8,Hungary,24,330.6
29,Herczig  P,RC4,8,Hungary,25,331.8
35,Berta  Lás,RC4,8,Hungary,26,346.1
36,Viszlo  Cs,RC4,8,Hungary,27,348.4
30,Kreuter  N,RC4,8,Hungary,28,355.0
34,Rada  Mart,RGT,8,Hungary,29,363.9
24,Schulz  Ti,RC4,8,Hungary,30,373.2
8,Marczyk  M,RC2,8,Hungary,31,891.2
17,Bodolai  L,RC2,8,Hungary,32,891.2
25,Zanin  Mat,RC4,8,Hungary,33,918.1
26,McRae  Max,RC4,8,Hungary,34,918.1
37,Sugar  Cri,RC4,8,Hungary,35,918.1
7,Csomós  Mi,RC2,9,Hungary,1,307.1
1,Østberg  M,RC2,9,Hungary,2,308.0
14,Vincze  Fe,RC2,9,Hungary,3,309.7
8,Marczyk  M,RC2,9,Hungary,4,311.4
10,Cais  Erik,RC2,9,Hungary,5,312.0
15,Turán  Fri,RC2,9,Hungary,6,313.4
3,Sesks  M. ,RC2,9,Hungary,7,314.3
16,Hadik  And,RC2,9,Hungary,8,315.1
6,Mareš  Fil,RC2,9,Hungary,9,316.3
5,Bonato  Yo,RC2,9,Hungary,10,316.4
32,Német  Gáb,RC2,9,Hungary,11,317.1
2,Llarena  E,RC2,9,Hungary,12,317.7
4,Franceschi,RC2,9,Hungary,13,319.9
20,Michelisz ,RC2,9,Hungary,14,321.2
19,Allen  Phi,RC2,9,Hungary,15,321.6
18,Trencsényi,RC2,9,Hungary,16,325.5
11,László  Ma,RC2,9,Hungary,17,328.3
17,Bodolai  L,RC2,9,Hungary,18,333.3
21,Maior  Nor,RC4,9,Hungary,19,335.1
22,Daprà  Rob,RC4,9,Hungary,20,336.7
24,Schulz  Ti,RC4,9,Hungary,21,338.0
23,Nore  Ola ,RC4,9,Hungary,22,338.2
31,Hangodi  B,RC4,9,Hungary,23,338.2
12,Cuzma  Bog,RC2,9,Hungary,24,338.8
27,Johansson ,RC4,9,Hungary,25,339.0
28,Škulj  Mar,RC4,9,Hungary,26,340.3
25,Zanin  Mat,RC4,9,Hungary,27,345.0
26,McRae  Max,RC4,9,Hungary,28,346.0
29,Herczig  P,RC4,9,Hungary,29,348.7
36,Viszlo  Cs,RC4,9,Hungary,30,349.4
35,Berta  Lás,RC4,9,Hungary,31,353.1
37,Sugar  Cri,RC4,9,Hungary,32,357.4
34,Rada  Mart,RGT,9,Hungary,33,365.3
30,Kreuter  N,RC4,9,Hungary,34,365.9
3,Sesks  M. ,RC2,10,Hungary,1,840.3
6,Mareš  Fil,RC2,10,Hungary,2,841.1
2,Llarena  E,RC2,10,Hungary,3,847.8
14,Vincze  Fe,RC2,10,Hungary,4,848.9
5,Bonato  Yo,RC2,10,Hungary,5,849.1
8,Marczyk  M,RC2,10,Hungary,6,849.1
15,Turán  Fri,RC2,10,Hungary,7,852.2
1,Østberg  M,RC2,10,Hungary,8,853.2
4,Franceschi,RC2,10,Hungary,9,856.1
7,Csomós  Mi,RC2,10,Hungary,10,861.6
20,Michelisz ,RC2,10,Hungary,11,865.0
19,Allen  Phi,RC2,10,Hungary,12,867.9
11,László  Ma,RC2,10,Hungary,13,874.5
32,Német  Gáb,RC2,10,Hungary,14,875.7
18,Trencsényi,RC2,10,Hungary,15,876.5
12,Cuzma  Bog,RC2,10,Hungary,16,894.0
21,Maior  Nor,RC4,10,Hungary,17,913.1
23,Nore  Ola ,RC4,10,Hungary,18,915.9
22,Daprà  Rob,RC4,10,Hungary,19,918.2
27,Johansson ,RC4,10,Hungary,20,922.3
31,Hangodi  B,RC4,10,Hungary,21,922.8
24,Schulz  Ti,RC4,10,Hungary,22,926.1
29,Herczig  P,RC4,10,Hungary,23,934.2
28,Škulj  Mar,RC4,10,Hungary,24,935.8
25,Zanin  Mat,RC4,10,Hungary,25,936.5
26,McRae  Max,RC4,10,Hungary,26,949.0
37,Sugar  Cri,RC4,10,Hungary,27,960.2
35,Berta  Lás,RC4,10,Hungary,28,960.6
36,Viszlo  Cs,RC4,10,Hungary,29,964.1
10,Cais  Erik,RC2,10,Hungary,30,976.0
34,Rada  Mart,RGT,10,Hungary,31,1054.0
16,Hadik  And,RC2,10,Hungary,32,1083.6
17,Bodolai  L,RC2,10,Hungary,33,1240.4
1,Østberg  M,RC2,11,Hungary,1,308.3
14,Vincze  Fe,RC2,11,Hungary,2,309.6
10,Cais  Erik,RC2,11,Hungary,3,310.6
8,Marczyk  M,RC2,11,Hungary,4,311.6
3,Sesks  M. ,RC2,11,Hungary,5,312.3
5,Bonato  Yo,RC2,11,Hungary,6,313.0
2,Llarena  E,RC2,11,Hungary,7,314.6
16,Hadik  And,RC2,11,Hungary,8,316.4
6,Mareš  Fil,RC2,11,Hungary,9,316.5
32,Német  Gáb,RC2,11,Hungary,10,317.2
20,Michelisz ,RC2,11,Hungary,11,319.2
15,Turán  Fri,RC2,11,Hungary,12,319.6
19,Allen  Phi,RC2,11,Hungary,13,320.1
4,Franceschi,RC2,11,Hungary,14,323.9
11,László  Ma,RC2,11,Hungary,15,330.3
18,Trencsényi,RC2,11,Hungary,16,331.1
24,Schulz  Ti,RC4,11,Hungary,17,333.4
22,Daprà  Rob,RC4,11,Hungary,18,335.3
21,Maior  Nor,RC4,11,Hungary,19,337.2
27,Johansson ,RC4,11,Hungary,20,338.3
12,Cuzma  Bog,RC2,11,Hungary,21,339.5
26,McRae  Max,RC4,11,Hungary,22,339.5
17,Bodolai  L,RC2,11,Hungary,23,341.6
28,Škulj  Mar,RC4,11,Hungary,24,343.1
23,Nore  Ola ,RC4,11,Hungary,25,349.7
29,Herczig  P,RC4,11,Hungary,26,350.0
37,Sugar  Cri,RC4,11,Hungary,27,354.4
36,Viszlo  Cs,RC4,11,Hungary,28,356.9
35,Berta  Lás,RC4,11,Hungary,29,358.5
25,Zanin  Mat,RC4,11,Hungary,30,364.8
34,Rada  Mart,RGT,11,Hungary,31,367.0
1,Østberg  M,RC2,12,Hungary,1,412.5
6,Mareš  Fil,RC2,12,Hungary,2,413.6
8,Marczyk  M,RC2,12,Hungary,3,415.1
14,Vincze  Fe,RC2,12,Hungary,4,416.4
2,Llarena  E,RC2,12,Hungary,5,418.0
4,Franceschi,RC2,12,Hungary,6,419.3
19,Allen  Phi,RC2,12,Hungary,7,420.9
3,Sesks  M. ,RC2,12,Hungary,8,421.3
5,Bonato  Yo,RC2,12,Hungary,9,422.6
15,Turán  Fri,RC2,12,Hungary,10,423.6
16,Hadik  And,RC2,12,Hungary,11,425.6
20,Michelisz ,RC2,12,Hungary,12,425.8
32,Német  Gáb,RC2,12,Hungary,13,430.3
11,László  Ma,RC2,12,Hungary,14,431.9
18,Trencsényi,RC2,12,Hungary,15,434.6
12,Cuzma  Bog,RC2,12,Hungary,16,438.5
17,Bodolai  L,RC2,12,Hungary,17,442.3
10,Cais  Erik,RC2,12,Hungary,18,443.7
24,Schulz  Ti,RC4,12,Hungary,19,447.3
23,Nore  Ola ,RC4,12,Hungary,20,450.1
25,Zanin  Mat,RC4,12,Hungary,21,452.0
27,Johansson ,RC4,12,Hungary,22,453.7
22,Daprà  Rob,RC4,12,Hungary,23,457.4
28,Škulj  Mar,RC4,12,Hungary,24,458.7
29,Herczig  P,RC4,12,Hungary,25,463.1
21,Maior  Nor,RC4,12,Hungary,26,464.2
37,Sugar  Cri,RC4,12,Hungary,27,465.5
26,McRae  Max,RC4,12,Hungary,28,472.4
35,Berta  Lás,RC4,12,Hungary,29,473.1
36,Viszlo  Cs,RC4,12,Hungary,30,482.7
34,Rada  Mart,RGT,12,Hungary,31,503.5
