No.,Crew,Group,ss,Race,cou,time_SS_sec
8,Bonato  Yo,RC2,2,Roma Capitale,2,396.5
21,Basso  G. ,RC2,2,Roma Capitale,3,399.0
1,Paddon  Ha,RC2,2,Roma Capitale,4,399.7
3,Mabellini ,RC2,2,Roma Capitale,5,400.4
15,Campedelli,RC2,2,Roma Capitale,6,400.4
4,Lukyanuk  ,RC2,2,Roma Capitale,7,401.0
2,Llarena  E,RC2,2,Roma Capitale,8,401.4
14,Grzyb  Grz,RC2,2,Roma Capitale,9,401.6
16,Csomós  Mi,RC2,2,Roma Capitale,10,401.6
58,Avbelj  Bo,RC2,2,Roma Capitale,11,401.8
5,Sesks  M. ,RC2,2,Roma Capitale,12,402.0
9,Mareš  Fil,RC2,2,Roma Capitale,13,402.9
11,Joona  Lau,RC2,2,Roma Capitale,14,403.7
10,Wagner  Si,RC2,2,Roma Capitale,15,404.2
12,Tempestini,RC2,2,Roma Capitale,16,405.0
23,Andolfi  F,RC2,2,Roma Capitale,17,405.0
6,Franceschi,RC2,2,Roma Capitale,18,405.5
25,Mazzocchi ,RC2,2,Roma Capitale,19,405.8
18,Battistoll,RC2,2,Roma Capitale,20,405.9
56,Bottarelli,RC2,2,Roma Capitale,21,406.2
7,Heikkilä  ,RC2,2,Roma Capitale,22,407.8
28,Scattolon ,RC2,2,Roma Capitale,23,410.6
26,Rusce  Ant,RC2,2,Roma Capitale,24,410.9
19,László  Ma,RC2,2,Roma Capitale,25,412.4
57,Ferrarotti,RC2,2,Roma Capitale,26,413.1
59,Aragno  F.,RC2,2,Roma Capitale,27,413.2
20,O'Brien  P,RC2,2,Roma Capitale,28,415.3
27,von Thurn ,RC2,2,Roma Capitale,29,415.7
31,Kołtun  J.,RC2,2,Roma Capitale,30,419.6
32,Armstrong ,RC3,2,Roma Capitale,31,421.8
29,Somaschini,RC2,2,Roma Capitale,32,423.2
70,Mauri  Mau,RC2,2,Roma Capitale,33,424.5
72,Angelucci ,RC2,2,Roma Capitale,34,424.8
33,Andreucci ,RC3,2,Roma Capitale,35,431.1
37,Daprà  Rob,RC4,2,Roma Capitale,36,431.2
71,Brazzoli  ,RC2,2,Roma Capitale,37,431.7
34,Nore  Ola ,RC4,2,Roma Capitale,38,432.9
44,Schulz  Ti,RC4,2,Roma Capitale,39,433.1
76,Tiramani  ,RC2,2,Roma Capitale,40,433.3
81,Lucchesi  ,RC4,2,Roma Capitale,41,433.5
35,Maior  Nor,RC4,2,Roma Capitale,42,434.0
73,Caires  Mi,RC2,2,Roma Capitale,43,434.1
82,Cambiaghi ,RC4,2,Roma Capitale,44,434.2
79,Pisani  G.,RC4,2,Roma Capitale,45,435.0
80,Farina  Fa,RC4,2,Roma Capitale,46,435.4
84,Di Pietro ,RC4,2,Roma Capitale,47,436.7
75,László  Z.,RC2,2,Roma Capitale,48,437.5
86,Cazzaro  N,RC4,2,Roma Capitale,49,439.1
41,Zanin  Mat,RC4,2,Roma Capitale,50,439.3
48,Škulj  Mar,RC4,2,Roma Capitale,51,439.5
39,Johansson ,RC4,2,Roma Capitale,52,440.0
30,Cuzma  Bog,RC2,2,Roma Capitale,53,440.7
38,McRae  Max,RC4,2,Roma Capitale,54,440.7
83,Cardi  Céd,RC4,2,Roma Capitale,55,442.7
85,Rendina  M,RC4,2,Roma Capitale,56,442.9
87,Fiore  Ema,RC4,2,Roma Capitale,57,445.2
47,Zeiringer ,RC4,2,Roma Capitale,58,445.3
50,Hangodi  B,RC4,2,Roma Capitale,59,445.4
74,Manole  Mi,RC2,2,Roma Capitale,60,449.3
49,Kreuter  N,RC4,2,Roma Capitale,61,449.4
36,Hansen  Vi,RC4,2,Roma Capitale,62,452.6
45,Spitalier ,RC4,2,Roma Capitale,63,453.9
94,Pesavento ,RC5,2,Roma Capitale,64,456.0
95,Pederzani ,RC5,2,Roma Capitale,65,457.4
54,Juhász  Cs,RC4,2,Roma Capitale,66,457.6
106,Gonella  A,RC5,2,Roma Capitale,67,457.6
52,Rossi  Ghj,RC4,2,Roma Capitale,68,457.9
90,Irlacher  ,RC4,2,Roma Capitale,69,458.3
98,Scannella ,RC5,2,Roma Capitale,70,462.9
99,Dei Ceci  ,RC5,2,Roma Capitale,71,463.5
92,Carra  Sar,RC4,2,Roma Capitale,72,463.8
96,Nerobutto ,RC5,2,Roma Capitale,73,464.5
97,Iani  Igor,RC5,2,Roma Capitale,74,465.0
40,Raftery  A,RC4,2,Roma Capitale,75,466.0
100,Doretto  M,RC5,2,Roma Capitale,76,467.6
88,Nember  Gr,RC4,2,Roma Capitale,77,467.9
93,Turri  Gia,RC4,2,Roma Capitale,78,472.8
101,Peduzzi  F,RC5,2,Roma Capitale,79,473.5
102,Zanin  Mar,RC5,2,Roma Capitale,80,473.6
105,De Antoni ,RC5,2,Roma Capitale,81,474.8
89,Weigert  T,RC4,2,Roma Capitale,82,476.1
77,Perosino  ,RC2,2,Roma Capitale,83,480.7
91,Oprea  Cri,RC4,2,Roma Capitale,84,482.0
46,Noller  Re,RC4,2,Roma Capitale,85,486.0
53,Tomov  A. ,RC5,2,Roma Capitale,86,490.5
103,La Notte  ,RC5,2,Roma Capitale,87,492.0
78,Ragnoli  I,RC3,2,Roma Capitale,88,502.5
104,Campagna  ,RC5,2,Roma Capitale,89,518.4
55,Lupu  Cipr,RC5,2,Roma Capitale,90,560.9
24,Crugnola  ,RC2,3,Roma Capitale,1,1168.6
8,Bonato  Yo,RC2,3,Roma Capitale,2,1174.0
21,Basso  G. ,RC2,3,Roma Capitale,3,1175.5
1,Paddon  Ha,RC2,3,Roma Capitale,4,1178.2
4,Lukyanuk  ,RC2,3,Roma Capitale,5,1184.6
2,Llarena  E,RC2,3,Roma Capitale,6,1186.2
3,Mabellini ,RC2,3,Roma Capitale,7,1187.6
9,Mareš  Fil,RC2,3,Roma Capitale,8,1190.2
15,Campedelli,RC2,3,Roma Capitale,9,1192.0
5,Sesks  M. ,RC2,3,Roma Capitale,10,1193.6
7,Heikkilä  ,RC2,3,Roma Capitale,11,1195.6
14,Grzyb  Grz,RC2,3,Roma Capitale,12,1198.6
16,Csomós  Mi,RC2,3,Roma Capitale,13,1198.9
58,Avbelj  Bo,RC2,3,Roma Capitale,14,1198.9
10,Wagner  Si,RC2,3,Roma Capitale,15,1199.5
18,Battistoll,RC2,3,Roma Capitale,16,1203.4
6,Franceschi,RC2,3,Roma Capitale,17,1203.6
12,Tempestini,RC2,3,Roma Capitale,18,1204.3
28,Scattolon ,RC2,3,Roma Capitale,19,1206.7
23,Andolfi  F,RC2,3,Roma Capitale,20,1209.6
11,Joona  Lau,RC2,3,Roma Capitale,21,1212.7
56,Bottarelli,RC2,3,Roma Capitale,22,1216.3
19,László  Ma,RC2,3,Roma Capitale,23,1225.8
57,Ferrarotti,RC2,3,Roma Capitale,24,1226.7
26,Rusce  Ant,RC2,3,Roma Capitale,25,1230.1
27,von Thurn ,RC2,3,Roma Capitale,26,1230.4
32,Armstrong ,RC3,3,Roma Capitale,27,1239.5
59,Aragno  F.,RC2,3,Roma Capitale,28,1239.9
76,Tiramani  ,RC2,3,Roma Capitale,29,1240.6
29,Somaschini,RC2,3,Roma Capitale,30,1267.4
31,Kołtun  J.,RC2,3,Roma Capitale,31,1270.9
70,Mauri  Mau,RC2,3,Roma Capitale,32,1277.6
81,Lucchesi  ,RC4,3,Roma Capitale,33,1281.2
73,Caires  Mi,RC2,3,Roma Capitale,34,1281.4
35,Maior  Nor,RC4,3,Roma Capitale,35,1281.9
37,Daprà  Rob,RC4,3,Roma Capitale,36,1282.1
79,Pisani  G.,RC4,3,Roma Capitale,37,1282.8
33,Andreucci ,RC3,3,Roma Capitale,38,1285.3
44,Schulz  Ti,RC4,3,Roma Capitale,39,1285.5
25,Mazzocchi ,RC2,3,Roma Capitale,40,1285.7
80,Farina  Fa,RC4,3,Roma Capitale,41,1286.7
20,O'Brien  P,RC2,3,Roma Capitale,42,1291.3
86,Cazzaro  N,RC4,3,Roma Capitale,43,1297.1
82,Cambiaghi ,RC4,3,Roma Capitale,44,1298.7
71,Brazzoli  ,RC2,3,Roma Capitale,45,1301.8
34,Nore  Ola ,RC4,3,Roma Capitale,46,1305.8
30,Cuzma  Bog,RC2,3,Roma Capitale,47,1309.3
75,László  Z.,RC2,3,Roma Capitale,48,1311.0
41,Zanin  Mat,RC4,3,Roma Capitale,49,1313.0
85,Rendina  M,RC4,3,Roma Capitale,50,1313.8
47,Zeiringer ,RC4,3,Roma Capitale,51,1314.1
84,Di Pietro ,RC4,3,Roma Capitale,52,1314.9
48,Škulj  Mar,RC4,3,Roma Capitale,53,1325.7
105,De Antoni ,RC5,3,Roma Capitale,54,1326.7
74,Manole  Mi,RC2,3,Roma Capitale,55,1328.9
50,Hangodi  B,RC4,3,Roma Capitale,56,1329.2
87,Fiore  Ema,RC4,3,Roma Capitale,57,1330.5
39,Johansson ,RC4,3,Roma Capitale,58,1334.6
83,Cardi  Céd,RC4,3,Roma Capitale,59,1336.6
46,Noller  Re,RC4,3,Roma Capitale,60,1339.9
38,McRae  Max,RC4,3,Roma Capitale,61,1347.1
36,Hansen  Vi,RC4,3,Roma Capitale,62,1347.3
49,Kreuter  N,RC4,3,Roma Capitale,63,1348.0
104,Campagna  ,RC5,3,Roma Capitale,64,1349.7
52,Rossi  Ghj,RC4,3,Roma Capitale,65,1349.8
98,Scannella ,RC5,3,Roma Capitale,66,1351.5
54,Juhász  Cs,RC4,3,Roma Capitale,67,1358.1
95,Pederzani ,RC5,3,Roma Capitale,68,1358.4
97,Iani  Igor,RC5,3,Roma Capitale,69,1361.1
96,Nerobutto ,RC5,3,Roma Capitale,70,1361.5
94,Pesavento ,RC5,3,Roma Capitale,71,1362.2
90,Irlacher  ,RC4,3,Roma Capitale,72,1363.6
106,Gonella  A,RC5,3,Roma Capitale,73,1364.5
99,Dei Ceci  ,RC5,3,Roma Capitale,74,1365.5
100,Doretto  M,RC5,3,Roma Capitale,75,1373.1
45,Spitalier ,RC4,3,Roma Capitale,76,1376.6
88,Nember  Gr,RC4,3,Roma Capitale,77,1385.5
101,Peduzzi  F,RC5,3,Roma Capitale,78,1386.2
92,Carra  Sar,RC4,3,Roma Capitale,79,1386.8
89,Weigert  T,RC4,3,Roma Capitale,80,1388.5
40,Raftery  A,RC4,3,Roma Capitale,81,1395.8
102,Zanin  Mar,RC5,3,Roma Capitale,82,1397.8
77,Perosino  ,RC2,3,Roma Capitale,83,1429.3
78,Ragnoli  I,RC3,3,Roma Capitale,84,1429.7
53,Tomov  A. ,RC5,3,Roma Capitale,85,1454.4
93,Turri  Gia,RC4,3,Roma Capitale,86,1477.9
103,La Notte  ,RC5,3,Roma Capitale,87,1480.2
91,Oprea  Cri,RC4,3,Roma Capitale,88,1494.4
55,Lupu  Cipr,RC5,3,Roma Capitale,89,1693.9
