No.,Crew,Group,ss,Race,cou,time_SS_sec
28,Somaschini,RC2,2,Canarias,43,588.2
49,Hernández ,RC4,2,Canarias,44,596.0
62,Bello  Jos,RC4,2,Canarias,45,599.7
33,Hangodi  B,RC4,2,Canarias,46,604.1
51,Armas  Noé,RC5,2,Canarias,47,607.9
50,Hernández ,RC5,2,Canarias,48,608.1
56,Valido  Ví,RC5,2,Canarias,49,608.6
53,Avella  B.,RC5,2,Canarias,50,615.5
58,Mederos  H,RC5,2,Canarias,51,616.9
32,Kreuter  N,RC4,2,Canarias,52,620.3
59,Avella  Ul,RC5,2,Canarias,53,624.4
34,Grillo  A.,RC4,2,Canarias,54,628.4
55,Hernández ,RC5,2,Canarias,55,629.2
57,Cabrera  I,RC5,2,Canarias,56,629.8
60,Concepción,RC5,2,Canarias,57,636.4
52,Alonso  Ja,RC5,2,Canarias,58,658.0
61,Naranjo  M,RC4,2,Canarias,59,696.0
54,Rodríguez ,RC5,2,Canarias,60,1314.7
6,Bonato  Yo,RC2,3,Canarias,1,366.0
1,Paddon  Ha,RC2,3,Canarias,2,370.6
3,Llarena  E,RC2,3,Canarias,3,371.0
35,Ares  Iván,RC2,3,Canarias,4,371.6
16,Campedelli,RC2,3,Canarias,5,372.3
12,Suárez  J.,RC2,3,Canarias,6,372.9
10,Franceschi,RC2,3,Canarias,7,373.0
8,Csomós  Mi,RC2,3,Canarias,8,373.2
15,Ruiloba  D,RC2,3,Canarias,9,373.5
19,Suarez  M.,RC2,3,Canarias,10,373.8
11,Pardo  Jav,RC2,3,Canarias,11,374.0
24,Nucita  An,RC2,3,Canarias,12,374.5
21,Cruz  Enri,RC2,3,Canarias,13,374.6
17,Mareš  Fil,RC2,3,Canarias,14,374.7
22,Grzyb  Grz,RC2,3,Canarias,15,374.8
5,Mabellini ,RC2,3,Canarias,16,375.1
20,Černý  Jan,RC2,3,Canarias,17,375.5
18,Wagner  Si,RC2,3,Canarias,18,377.9
9,Sesks  M. ,RC2,3,Canarias,19,378.3
7,Heikkilä  ,RC2,3,Canarias,20,378.4
23,László  Ma,RC2,3,Canarias,21,378.7
4,Kristensso,RC2,3,Canarias,22,378.9
14,Palomo  Ós,RC2,3,Canarias,23,379.8
42,Quesada  R,RC2,3,Canarias,24,381.8
25,Kołtun  J.,RC2,3,Canarias,25,383.9
41,Fuentes  S,RC2,3,Canarias,26,388.5
37,Peláez  J.,RC2,3,Canarias,27,390.2
40,López  F. ,RC2,3,Canarias,28,393.9
30,Armstrong ,RC3,3,Canarias,29,395.4
43,Fariña  G.,RC4,3,Canarias,30,395.6
28,Somaschini,RC2,3,Canarias,31,396.0
47,Cruz  Fern,RC4,3,Canarias,32,397.0
29,Bertolotti,RC2,3,Canarias,33,397.6
44,Cañada  Ja,RC4,3,Canarias,34,398.8
46,Climent  N,RC4,3,Canarias,35,399.6
31,Daprà  Rob,RC4,3,Canarias,36,399.9
36,Solans  Ja,RC2,3,Canarias,37,400.2
48,Machín  An,RC4,3,Canarias,38,403.1
2,Østberg  M,RC2,3,Canarias,39,403.7
26,Cuzma  Bog,RC2,3,Canarias,40,405.4
38,Comas  Mar,RC2,3,Canarias,41,405.7
45,de la Cruz,RC4,3,Canarias,42,406.3
33,Hangodi  B,RC4,3,Canarias,43,410.9
62,Bello  Jos,RC4,3,Canarias,44,416.1
51,Armas  Noé,RC5,3,Canarias,45,416.4
50,Hernández ,RC5,3,Canarias,46,417.5
32,Kreuter  N,RC4,3,Canarias,47,421.7
49,Hernández ,RC4,3,Canarias,48,423.4
59,Avella  Ul,RC5,3,Canarias,49,426.1
58,Mederos  H,RC5,3,Canarias,50,427.0
54,Rodríguez ,RC5,3,Canarias,51,429.9
