Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:12:06.8,95.10 0.00,00:00:00.0 00:00:00.0,5
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:12:11.6,94.48 0.25,00:00:04.8 00:00:04.8,5
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:12:12.6,94.35 0.30,00:00:05.8 00:00:01.0,5
3,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:12:12.6,94.35 0.30,00:00:05.8 00:00:00.0,5
5,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:12:14.0,94.17 0.38,00:00:07.2 00:00:01.4,5
6,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:12:14.7,94.08 0.41,00:00:07.9 00:00:00.7,5
7,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:12:19.8,93.43 0.68,00:00:13.0 00:00:05.1,5
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:12:31.3,92.00 1.28,00:00:24.5 00:00:11.5,5
9,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:12:36.6,91.36 1.55,00:00:29.8 00:00:05.3,5
10,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:12:38.2,91.16 1.64,00:00:31.4 00:00:01.6,5
11,24,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:12:38.4,91.14 1.65,00:00:31.6 00:00:00.2,5
12,22,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:12:39.1,91.06 1.68,00:00:32.3 00:00:00.7,5
13,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:12:39.5,91.01 1.70,00:00:32.7 00:00:00.4,5
14,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:12:39.8,90.97 1.72,00:00:33.0 00:00:00.3,5
15,30,Ciamin  Nicolas  /  Roche  Yannick  Volkswagen Polo Gti R5,RC2,00:12:40.2,90.92 1.74,00:00:33.4 00:00:00.4,5
16,36,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:12:40.6,90.88 1.76,00:00:33.8 00:00:00.4,5
17,26,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:12:48.1,89.99 2.15,00:00:41.3 00:00:07.5,5
18,28,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:12:55.8,89.10 2.55,00:00:49.0 00:00:07.7,5
19,41,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:13:14.2,87.03 3.51,00:01:07.4 00:00:18.4,5
20,32,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:13:20.5,86.35 3.84,00:01:13.7 00:00:06.3,5
21,37,Herczig  Norbert  /  Ferencz  Ramón  Škoda Fabia Rally2 Evo,RC2,00:13:32.6,85.06 4.47,00:01:25.8 00:00:12.1,5
22,44,Pellier  Laurent  /  Pelamourgues  M.  Ford Fiesta Rally3,RC3,00:13:33.0,85.02 4.49,00:01:26.2 00:00:00.4,5
23,34,Miele  Mauro  /  Beltrame  Luca  Škoda Fabia RS Rally2,RC2,00:13:41.0,84.19 4.91,00:01:34.2 00:00:08.0,5
24,35,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:13:42.3,84.06 4.97,00:01:35.5 00:00:01.3,5
25,46,Hernández  R.  /  Sanjuán  R.  Ford Fiesta Rally3,RC3,00:13:42.7,84.02 4.99,00:01:35.9 00:00:00.4,5
26,54,Turk  Rok  /  Kacin  Blanka  Hyundai i20 N Rally2,RC2,00:13:49.9,83.29 5.37,00:01:43.1 00:00:07.2,5
27,45,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:13:50.7,83.21 5.41,00:01:43.9 00:00:00.8,5
28,50,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:13:53.4,82.94 5.55,00:01:46.6 00:00:02.7,5
29,57,Cartier  Victor  /  Maye  Marine  Toyota Yaris R4,RC2,00:13:57.7,82.51 5.78,00:01:50.9 00:00:04.3,5
