Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:30.8,120.91 0.00,00:00:00.0 00:00:00.0,3
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:05:31.6,120.62 0.07,00:00:00.8 00:00:00.8,3
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:34.1,119.71 0.30,00:00:03.3 00:00:02.5,3
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:05:34.6,119.53 0.34,00:00:03.8 00:00:00.5,3
5,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:35.3,119.28 0.41,00:00:04.5 00:00:00.7,3
6,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:05:38.1,118.30 0.66,00:00:07.3 00:00:02.8,3
7,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:05:38.5,118.16 0.69,00:00:07.7 00:00:00.4,3
8,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:38.9,118.02 0.73,00:00:08.1 00:00:00.4,3
9,24,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:05:47.2,115.20 1.48,00:00:16.4 00:00:08.3,3
10,22,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:05:49.2,114.54 1.66,00:00:18.4 00:00:02.0,3
11,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:05:49.5,114.44 1.68,00:00:18.7 00:00:00.3,3
12,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:05:49.7,114.37 1.70,00:00:18.9 00:00:00.2,3
13,30,Ciamin  Nicolas  /  Roche  Yannick  Volkswagen Polo Gti R5,RC2,00:05:51.6,113.75 1.87,00:00:20.8 00:00:01.9,3
14,26,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:05:53.0,113.30 2.00,00:00:22.2 00:00:01.4,3
15,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:05:53.1,113.27 2.01,00:00:22.3 00:00:00.1,3
16,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:05:55.4,112.54 2.21,00:00:24.6 00:00:02.3,3
17,28,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:05:57.2,111.97 2.38,00:00:26.4 00:00:01.8,3
18,36,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:06:00.3,111.01 2.66,00:00:29.5 00:00:03.1,3
19,29,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:06:01.1,110.76 2.73,00:00:30.3 00:00:00.8,3
20,37,Herczig  Norbert  /  Ferencz  Ramón  Škoda Fabia Rally2 Evo,RC2,00:06:02.2,110.43 2.83,00:00:31.4 00:00:01.1,3
21,34,Miele  Mauro  /  Beltrame  Luca  Škoda Fabia RS Rally2,RC2,00:06:09.4,108.27 3.47,00:00:38.6 00:00:07.2,3
22,32,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:06:12.1,107.49 3.72,00:00:41.3 00:00:02.7,3
23,41,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:06:12.5,107.37 3.75,00:00:41.7 00:00:00.4,3
24,44,Pellier  Laurent  /  Pelamourgues  M.  Ford Fiesta Rally3,RC3,00:06:13.3,107.14 3.83,00:00:42.5 00:00:00.8,3
25,54,Turk  Rok  /  Kacin  Blanka  Hyundai i20 N Rally2,RC2,00:06:13.5,107.08 3.84,00:00:42.7 00:00:00.2,3
26,35,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:06:20.5,105.11 4.47,00:00:49.7 00:00:07.0,3
27,48,Rensonnet  Tom  /  Dumont  Loïc  Ford Fiesta Rally3,RC3,00:06:20.8,105.03 4.50,00:00:50.0 00:00:00.3,3
28,38,O'Brien  Patrick  /  O'Brien  Stephen  Hyundai i20 N Rally2,RC2,00:06:23.8,104.21 4.77,00:00:53.0 00:00:03.0,3
29,50,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:06:26.9,103.38 5.05,00:00:56.1 00:00:03.1,3
30,53,Majerčák  V.  /  Slovák  Jakub  Ford Fiesta Rally2 MkII,RC2,00:06:27.4,103.24 5.09,00:00:56.6 00:00:00.5,3
31,47,Blach  Roberto  /  Barreiro  Mauro  Ford Fiesta Rally3,RC3,00:06:30.6,102.40 5.38,00:00:59.8 00:00:03.2,3
32,46,Hernández  R.  /  Sanjuán  R.  Ford Fiesta Rally3,RC3,00:06:31.4,102.19 5.45,00:01:00.6 00:00:00.8,3
33,45,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:06:31.5,102.16 5.46,00:01:00.7 00:00:00.1,3
34,57,Cartier  Victor  /  Maye  Marine  Toyota Yaris R4,RC2,00:06:31.8,102.08 5.49,00:01:01.0 00:00:00.3,3
35,58,Schwarz  Fabio  /  Rauber  Tim  Ford Fiesta Rally3,RC3,00:06:40.8,99.79 6.30,00:01:10.0 00:00:09.0,3
36,64,Hrvatin  Tomas  /  Simčić  Đani  Renault Clio Rally4,RC4,00:06:41.0,99.74 6.32,00:01:10.2 00:00:00.2,3
37,56,Zrinski  Aleš  /  Vidmar  Rok  Škoda Fabia Rally2 Evo,RC2,00:06:46.1,98.49 6.78,00:01:15.3 00:00:05.1,3
38,62,Medved  Jan  /  Šavelj  Izidor  Opel Corsa Rally4,RC4,00:06:49.5,97.67 7.08,00:01:18.7 00:00:03.4,3
39,60,Oldani  Marco  /  D’Agostino  P.  Peugeot 208 Rally4,RC4,00:06:49.6,97.65 7.09,00:01:18.8 00:00:00.1,3
40,61,Jürgenson  R.  /  Oja  Siim  Ford Fiesta Rally4,RC4,00:06:50.5,97.43 7.17,00:01:19.7 00:00:00.9,3
41,40,Boland  Eamonn  /  Morrissey  M.  Citroën C3 Rally2,RC2,00:06:53.6,96.70 7.45,00:01:22.8 00:00:03.1,3
42,55,László  Z.  /  Zsiros  Gábor  Škoda Fabia Rally2 Evo,RC2,00:06:55.8,96.19 7.65,00:01:25.0 00:00:02.2,3
43,65,Magličić  Ž.  /  Poljak  Ivan  Ford Fiesta Rally4,RC4,00:06:58.0,95.68 7.85,00:01:27.2 00:00:02.2,3
44,59,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:07:04.0,94.33 8.39,00:01:33.2 00:00:06.0,3
45,71,Mandić  Igor  /  Ivančić  A.  Renault Clio Rally5,RC5,00:07:18.7,91.17 9.71,00:01:47.9 00:00:14.7,3
46,66,Pokos  Jan  /  Ošlaj  Viljem  Peugeot 208 Rally4,RC4,00:07:22.4,90.41 10.05,00:01:51.6 00:00:03.7,3
47,49,Anwar  Hamza  /  Brady  Martin  Ford Fiesta Rally3,RC3,00:07:40.2,86.91 11.65,00:02:09.4 00:00:17.8,3
48,68,Čičko  V.  /  Kokolić  Eugen  Renault Clio Rally5,RC5,00:07:49.6,85.17 12.49,00:02:18.8 00:00:09.4,3
49,39,Vossen  Henk  /  Van Hoek  R.  Škoda Fabia Rally2 Evo,RC2,00:07:49.7,85.15 12.50,00:02:18.9 00:00:00.1,3
50,67,Lončarić  M.  /  Krnjić  G.  Renault Clio Rally4,RC4,00:07:54.3,84.33 12.92,00:02:23.5 00:00:04.6,3
51,27,Cais  Erik  /  Těšínský  P.  Škoda Fabia RS Rally2,RC2,00:15:47.2,42.23 55.48,00:10:16.4 00:07:52.9,3
52,51,Kohn  Filip  /  Střeska  T.  Ford Fiesta Rally3,RC3,00:16:12.5,41.13 57.76,00:10:41.7 00:00:25.3,3
52,52,Ravenščak  M.  /  Ravenščak  D.  Ford Fiesta Rally3,RC3,00:16:12.5,41.13 57.76,00:10:41.7 00:00:00.0,3
54,70,Šekuljica  S.  /  Petrović  Damir  Renault Clio Rally5,RC5,00:17:18.7,38.51 63.72,00:11:47.9 00:01:06.2,3
