Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:56.3,110.69 0.00,00:00:00.0 00:00:00.0,8
2,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:57.2,110.35 0.10,00:00:00.9 00:00:00.9,8
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:04:57.9,110.09 0.18,00:00:01.6 00:00:00.7,8
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:58.7,109.80 0.26,00:00:02.4 00:00:00.8,8
5,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:04:59.0,109.69 0.30,00:00:02.7 00:00:00.3,8
6,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:04:59.8,109.39 0.38,00:00:03.5 00:00:00.8,8
7,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:05.6,107.32 1.02,00:00:09.3 00:00:05.8,8
8,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:05:06.4,107.04 1.11,00:00:10.1 00:00:00.8,8
9,24,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:05:07.2,106.76 1.20,00:00:10.9 00:00:00.8,8
10,22,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:05:08.0,106.48 1.28,00:00:11.7 00:00:00.8,8
11,30,Ciamin  Nicolas  /  Roche  Yannick  Volkswagen Polo Gti R5,RC2,00:05:09.5,105.96 1.45,00:00:13.2 00:00:01.5,8
12,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:05:09.8,105.86 1.48,00:00:13.5 00:00:00.3,8
12,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:05:09.8,105.86 1.48,00:00:13.5 00:00:00.0,8
14,26,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:05:12.0,105.12 1.72,00:00:15.7 00:00:02.2,8
15,36,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:05:13.9,104.48 1.93,00:00:17.6 00:00:01.9,8
16,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:05:14.0,104.45 1.94,00:00:17.7 00:00:00.1,8
17,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:05:14.9,104.15 2.04,00:00:18.6 00:00:00.9,8
18,41,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:05:21.4,102.04 2.76,00:00:25.1 00:00:06.5,8
19,44,Pellier  Laurent  /  Pelamourgues  M.  Ford Fiesta Rally3,RC3,00:05:25.1,100.88 3.16,00:00:28.8 00:00:03.7,8
20,32,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:05:27.6,100.11 3.44,00:00:31.3 00:00:02.5,8
21,37,Herczig  Norbert  /  Ferencz  Ramón  Škoda Fabia Rally2 Evo,RC2,00:05:27.7,100.08 3.45,00:00:31.4 00:00:00.1,8
22,34,Miele  Mauro  /  Beltrame  Luca  Škoda Fabia RS Rally2,RC2,00:05:32.3,98.69 3.95,00:00:36.0 00:00:04.6,8
23,48,Rensonnet  Tom  /  Dumont  Loïc  Ford Fiesta Rally3,RC3,00:05:36.0,97.61 4.36,00:00:39.7 00:00:03.7,8
24,45,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:05:36.9,97.35 4.46,00:00:40.6 00:00:00.9,8
25,35,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:05:39.8,96.52 4.77,00:00:43.5 00:00:02.9,8
26,50,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:05:41.5,96.04 4.96,00:00:45.2 00:00:01.7,8
27,46,Hernández  R.  /  Sanjuán  R.  Ford Fiesta Rally3,RC3,00:05:46.6,94.62 5.52,00:00:50.3 00:00:05.1,8
28,57,Cartier  Victor  /  Maye  Marine  Toyota Yaris R4,RC2,00:05:53.7,92.72 6.30,00:00:57.4 00:00:07.1,8
29,53,Majerčák  V.  /  Slovák  Jakub  Ford Fiesta Rally2 MkII,RC2,00:05:57.6,91.71 6.73,00:01:01.3 00:00:03.9,8
30,58,Schwarz  Fabio  /  Rauber  Tim  Ford Fiesta Rally3,RC3,00:06:03.4,90.25 7.37,00:01:07.1 00:00:05.8,8
31,54,Turk  Rok  /  Kacin  Blanka  Hyundai i20 N Rally2,RC2,00:06:04.1,90.07 7.44,00:01:07.8 00:00:00.7,8
32,38,O'Brien  Patrick  /  O'Brien  Stephen  Hyundai i20 N Rally2,RC2,00:06:16.9,87.02 8.85,00:01:20.6 00:00:12.8,8
33,40,Boland  Eamonn  /  Morrissey  M.  Citroën C3 Rally2,RC2,00:06:26.7,84.81 9.92,00:01:30.4 00:00:09.8,8
34,49,Anwar  Hamza  /  Brady  Martin  Ford Fiesta Rally3,RC3,00:06:31.3,83.81 10.43,00:01:35.0 00:00:04.6,8
35,56,Zrinski  Aleš  /  Vidmar  Rok  Škoda Fabia Rally2 Evo,RC2,00:06:36.7,82.67 11.02,00:01:40.4 00:00:05.4,8
36,62,Medved  Jan  /  Šavelj  Izidor  Opel Corsa Rally4,RC4,00:06:37.1,82.59 11.06,00:01:40.8 00:00:00.4,8
37,55,László  Z.  /  Zsiros  Gábor  Škoda Fabia Rally2 Evo,RC2,00:06:37.2,82.57 11.08,00:01:40.9 00:00:00.1,8
38,61,Jürgenson  R.  /  Oja  Siim  Ford Fiesta Rally4,RC4,00:06:42.9,81.40 11.70,00:01:46.6 00:00:05.7,8
39,60,Oldani  Marco  /  D’Agostino  P.  Peugeot 208 Rally4,RC4,00:06:43.2,81.34 11.73,00:01:46.9 00:00:00.3,8
40,65,Magličić  Ž.  /  Poljak  Ivan  Ford Fiesta Rally4,RC4,00:06:43.8,81.22 11.80,00:01:47.5 00:00:00.6,8
41,64,Hrvatin  Tomas  /  Simčić  Đani  Renault Clio Rally4,RC4,00:07:03.5,77.44 13.96,00:02:07.2 00:00:19.7,8
42,66,Pokos  Jan  /  Ošlaj  Viljem  Peugeot 208 Rally4,RC4,00:07:04.0,77.35 14.02,00:02:07.7 00:00:00.5,8
43,39,Vossen  Henk  /  Van Hoek  R.  Škoda Fabia Rally2 Evo,RC2,00:07:09.5,76.36 14.62,00:02:13.2 00:00:05.5,8
