Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:06.5,104.27 0.00,00:00:00.0 00:00:00.0,20
2,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:07.5,104.06 0.07,00:00:01.0 00:00:01.0,20
3,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:10.8,103.35 0.31,00:00:04.3 00:00:03.3,20
4,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:13.8,102.73 0.52,00:00:07.3 00:00:03.0,20
5,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:08:15.0,102.47 0.61,00:00:08.6 00:00:01.2,20
6,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:08:18.0,101.85 0.82,00:00:11.6 00:00:03.0,20
7,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:19.2,101.62 0.90,00:00:12.7 00:00:01.1,20
8,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:08:24.1,100.63 1.25,00:00:17.6 00:00:04.9,20
9,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:08:25.8,100.29 1.37,00:00:19.3 00:00:01.7,20
10,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:08:26.9,100.06 1.45,00:00:20.4 00:00:01.1,20
11,22,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:08:28.5,99.74 1.57,00:00:22.1 00:00:01.6,20
12,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:08:29.1,99.63 1.61,00:00:22.6 00:00:00.6,20
13,26,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:08:31.6,99.14 1.78,00:00:25.1 00:00:02.5,20
14,24,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:08:31.9,99.09 1.80,00:00:25.4 00:00:00.2,20
15,36,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:08:38.0,97.92 2.24,00:00:31.5 00:00:06.1,20
16,29,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:08:40.3,97.49 2.40,00:00:33.8 00:00:02.3,20
17,27,Cais  Erik  /  Těšínský  P.  Škoda Fabia RS Rally2,RC2,00:08:43.3,96.94 2.61,00:00:36.8 00:00:03.0,20
18,28,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:08:44.9,96.63 2.73,00:00:38.5 00:00:01.6,20
19,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:08:50.6,95.59 3.13,00:00:44.2 00:00:05.7,20
20,37,Herczig  Norbert  /  Ferencz  Ramón  Škoda Fabia Rally2 Evo,RC2,00:09:03.3,93.36 4.03,00:00:56.8 00:00:12.7,20
21,41,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:09:07.4,92.66 4.33,00:01:00.9 00:00:04.1,20
22,54,Turk  Rok  /  Kacin  Blanka  Hyundai i20 N Rally2,RC2,00:09:16.1,91.22 4.94,00:01:09.6 00:00:08.7,20
23,32,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:09:22.9,90.11 5.42,00:01:16.4 00:00:06.8,20
24,38,O'Brien  Patrick  /  O'Brien  Stephen  Hyundai i20 N Rally2,RC2,00:09:23.8,89.97 5.49,00:01:17.3 00:00:00.9,20
25,45,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:09:28.5,89.23 5.82,00:01:22.0 00:00:04.7,20
26,46,Hernández  R.  /  Sanjuán  R.  Ford Fiesta Rally3,RC3,00:09:32.2,88.64 6.09,00:01:25.8 00:00:03.8,20
27,48,Rensonnet  Tom  /  Dumont  Loïc  Ford Fiesta Rally3,RC3,00:09:42.4,87.09 6.81,00:01:36.0 00:00:10.2,20
28,50,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:09:43.2,86.97 6.87,00:01:36.7 00:00:00.8,20
29,35,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:09:48.4,86.21 7.23,00:01:41.9 00:00:05.2,20
30,59,Fontana  Matteo  /  Arnaboldi  A.  Peugeot 208 Rally4,RC4,00:09:48.5,86.18 7.24,00:01:42.1 00:00:00.1,20
31,58,Schwarz  Fabio  /  Rauber  Tim  Ford Fiesta Rally3,RC3,00:09:49.3,86.07 7.30,00:01:42.8 00:00:00.8,20
32,51,Kohn  Filip  /  Střeska  T.  Ford Fiesta Rally3,RC3,00:09:51.6,85.73 7.47,00:01:45.2 00:00:02.3,20
33,47,Blach  Roberto  /  Barreiro  Mauro  Ford Fiesta Rally3,RC3,00:10:03.2,84.09 8.28,00:01:56.7 00:00:11.5,20
34,60,Oldani  Marco  /  D’Agostino  P.  Peugeot 208 Rally4,RC4,00:10:06.3,83.66 8.50,00:01:59.8 00:00:03.1,20
35,62,Medved  Jan  /  Šavelj  Izidor  Opel Corsa Rally4,RC4,00:10:07.9,83.43 8.62,00:02:01.5 00:00:01.7,20
36,61,Jürgenson  R.  /  Oja  Siim  Ford Fiesta Rally4,RC4,00:10:08.6,83.34 8.67,00:02:02.1 00:00:00.7,20
37,66,Pokos  Jan  /  Ošlaj  Viljem  Peugeot 208 Rally4,RC4,00:10:11.2,82.99 8.85,00:02:04.8 00:00:02.6,20
38,40,Boland  Eamonn  /  Morrissey  M.  Citroën C3 Rally2,RC2,00:10:13.1,82.74 8.99,00:02:06.6 00:00:01.8,20
39,64,Hrvatin  Tomas  /  Simčić  Đani  Renault Clio Rally4,RC4,00:10:20.9,81.70 9.54,00:02:14.4 00:00:07.8,20
40,65,Magličić  Ž.  /  Poljak  Ivan  Ford Fiesta Rally4,RC4,00:10:28.1,80.76 10.05,00:02:21.6 00:00:07.2,20
41,49,Anwar  Hamza  /  Brady  Martin  Ford Fiesta Rally3,RC3,00:10:44.7,78.68 11.23,00:02:38.2 00:00:16.6,20
42,56,Zrinski  Aleš  /  Vidmar  Rok  Škoda Fabia Rally2 Evo,RC2,00:10:45.1,78.63 11.26,00:02:38.7 00:00:00.5,20
43,55,László  Z.  /  Zsiros  Gábor  Škoda Fabia Rally2 Evo,RC2,00:10:48.8,78.18 11.52,00:02:42.3 00:00:03.6,20
44,71,Mandić  Igor  /  Ivančić  A.  Renault Clio Rally5,RC5,00:11:16.8,74.95 13.51,00:03:10.3 00:00:28.0,20
45,67,Lončarić  M.  /  Krnjić  G.  Renault Clio Rally4,RC4,00:11:37.2,72.76 14.95,00:03:30.7 00:00:20.4,20
46,70,Šekuljica  S.  /  Petrović  Damir  Renault Clio Rally5,RC5,00:11:41.2,72.34 15.24,00:03:34.8 00:00:04.1,20
47,68,Čičko  V.  /  Kokolić  Eugen  Renault Clio Rally5,RC5,00:11:51.8,71.27 15.99,00:03:45.3 00:00:10.5,20
48,39,Vossen  Henk  /  Van Hoek  R.  Škoda Fabia Rally2 Evo,RC2,00:12:12.6,69.23 17.47,00:04:06.2 00:00:20.9,20
