Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:48.2,113.80 0.00,00:00:00.0 00:00:00.0,4
2,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:04:49.5,113.28 0.14,00:00:01.3 00:00:01.3,4
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:50.0,113.09 0.20,00:00:01.8 00:00:00.5,4
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:04:50.3,112.97 0.23,00:00:02.1 00:00:00.3,4
5,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:04:52.7,112.05 0.49,00:00:04.5 00:00:02.4,4
6,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:52.8,112.01 0.50,00:00:04.6 00:00:00.1,4
7,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:04:53.4,111.78 0.57,00:00:05.2 00:00:00.6,4
8,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:04:53.7,111.66 0.60,00:00:05.5 00:00:00.3,4
9,22,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:05:01.0,108.96 1.41,00:00:12.8 00:00:07.3,4
10,24,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:05:02.1,108.56 1.53,00:00:13.9 00:00:01.1,4
11,23,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:05:02.3,108.49 1.55,00:00:14.1 00:00:00.2,4
12,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:05:03.5,108.06 1.68,00:00:15.3 00:00:01.2,4
13,30,Ciamin  Nicolas  /  Roche  Yannick  Volkswagen Polo Gti R5,RC2,00:05:04.0,107.88 1.73,00:00:15.8 00:00:00.5,4
14,25,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:05:06.0,107.18 1.95,00:00:17.8 00:00:02.0,4
15,26,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:05:06.4,107.04 2.00,00:00:18.2 00:00:00.4,4
16,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:05:06.6,106.97 2.02,00:00:18.4 00:00:00.2,4
17,29,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:05:08.4,106.34 2.22,00:00:20.2 00:00:01.8,4
18,36,Cachon  A.  /  Lopez  Alejandro  Citroën C3 Rally2,RC2,00:05:09.7,105.90 2.36,00:00:21.5 00:00:01.3,4
19,37,Herczig  Norbert  /  Ferencz  Ramón  Škoda Fabia Rally2 Evo,RC2,00:05:12.7,104.88 2.69,00:00:24.5 00:00:03.0,4
20,44,Pellier  Laurent  /  Pelamourgues  M.  Ford Fiesta Rally3,RC3,00:05:18.5,102.97 3.33,00:00:30.3 00:00:05.8,4
21,34,Miele  Mauro  /  Beltrame  Luca  Škoda Fabia RS Rally2,RC2,00:05:19.2,102.74 3.40,00:00:31.0 00:00:00.7,4
22,32,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:05:19.3,102.71 3.41,00:00:31.1 00:00:00.1,4
22,41,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:05:19.3,102.71 3.41,00:00:31.1 00:00:00.0,4
24,38,O'Brien  Patrick  /  O'Brien  Stephen  Hyundai i20 N Rally2,RC2,00:05:27.4,100.17 4.30,00:00:39.2 00:00:08.1,4
25,35,Keferböck  J.  /  Minor  Ilka  Škoda Fabia RS Rally2,RC2,00:05:27.7,100.08 4.34,00:00:39.5 00:00:00.3,4
26,54,Turk  Rok  /  Kacin  Blanka  Hyundai i20 N Rally2,RC2,00:05:27.8,100.05 4.35,00:00:39.6 00:00:00.1,4
27,47,Blach  Roberto  /  Barreiro  Mauro  Ford Fiesta Rally3,RC3,00:05:31.6,98.90 4.76,00:00:43.4 00:00:03.8,4
28,45,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:05:34.7,97.99 5.10,00:00:46.5 00:00:03.1,4
29,28,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:05:37.0,97.32 5.36,00:00:48.8 00:00:02.3,4
30,48,Rensonnet  Tom  /  Dumont  Loïc  Ford Fiesta Rally3,RC3,00:05:37.3,97.23 5.39,00:00:49.1 00:00:00.3,4
31,50,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:05:37.8,97.09 5.44,00:00:49.6 00:00:00.5,4
32,53,Majerčák  V.  /  Slovák  Jakub  Ford Fiesta Rally2 MkII,RC2,00:05:38.7,96.83 5.54,00:00:50.5 00:00:00.9,4
33,46,Hernández  R.  /  Sanjuán  R.  Ford Fiesta Rally3,RC3,00:05:38.8,96.80 5.55,00:00:50.6 00:00:00.1,4
34,57,Cartier  Victor  /  Maye  Marine  Toyota Yaris R4,RC2,00:05:39.8,96.52 5.66,00:00:51.6 00:00:01.0,4
35,58,Schwarz  Fabio  /  Rauber  Tim  Ford Fiesta Rally3,RC3,00:05:47.2,94.46 6.48,00:00:59.0 00:00:07.4,4
36,61,Jürgenson  R.  /  Oja  Siim  Ford Fiesta Rally4,RC4,00:05:53.9,92.67 7.21,00:01:05.7 00:00:06.7,4
37,62,Medved  Jan  /  Šavelj  Izidor  Opel Corsa Rally4,RC4,00:05:56.5,91.99 7.50,00:01:08.3 00:00:02.6,4
38,56,Zrinski  Aleš  /  Vidmar  Rok  Škoda Fabia Rally2 Evo,RC2,00:05:56.8,91.92 7.53,00:01:08.6 00:00:00.3,4
39,64,Hrvatin  Tomas  /  Simčić  Đani  Renault Clio Rally4,RC4,00:05:58.3,91.53 7.69,00:01:10.1 00:00:01.5,4
40,40,Boland  Eamonn  /  Morrissey  M.  Citroën C3 Rally2,RC2,00:06:02.4,90.50 8.14,00:01:14.2 00:00:04.1,4
41,60,Oldani  Marco  /  D’Agostino  P.  Peugeot 208 Rally4,RC4,00:06:02.7,90.42 8.18,00:01:14.5 00:00:00.3,4
42,55,László  Z.  /  Zsiros  Gábor  Škoda Fabia Rally2 Evo,RC2,00:06:04.7,89.93 8.40,00:01:16.5 00:00:02.0,4
43,65,Magličić  Ž.  /  Poljak  Ivan  Ford Fiesta Rally4,RC4,00:06:13.7,87.76 9.39,00:01:25.5 00:00:09.0,4
