Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
52,#46,Hernández Hernández R. - Sanjuan de Eusebio R. Ford Fiesta Rally3  [SR],RC3,19:46.2 [N],+11:23.3 +0.0,47.4 43.7,12
54,#62,Medved Jan - Šavelj Izidor Opel Corsa Rally4  [SR],RC4,20:01.1 [N],+11:38.2 +14.9,46.8 44.7,12
1,#17,Ogier Sébastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,12:55.0,,110.4,13
2,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,12:55.4,+0.4 +0.4,110.3 0.02,13
3,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,12:56.6,+1.6 +1.2,110.1 0.07,13
4,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,13:01.1,+6.1 +4.5,109.5 0.26,13
5,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1,13:02.1,+7.1 +1.0,109.4 0.30,13
6,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1,13:06.9,+11.9 +4.8,108.7 0.50,13
7,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,13:11.6,+16.6 +4.7,108.1 0.70,13
8,#24,Gryazin Nikolay - Aleksandrov K. Škoda Fabia RS Rally2,RC2,13:30.6,+35.6 +19.0,105.5 1.50,13
9,#22,Lindholm Emil - Hämäläinen Reeta Škoda Fabia RS Rally2,RC2,13:31.9,+36.9 +1.3,105.4 1.55,13
10,#23,Greensmith Gus - Andersson Jonas Škoda Fabia RS Rally2,RC2,13:33.8,+38.8 +1.9,105.1 1.63,13
11,#25,Fourmaux Adrien - Coria Alexandre Ford Fiesta Rally2,RC2,13:34.5,+39.5 +0.7,105.0 1.66,13
12,#26,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,13:38.5,+43.5 +4.0,104.5 1.83,13
13,#21,Rossel Yohan - Dunand Arnaud Citroën C3 Rally2,RC2,13:40.2,+45.2 +1.7,104.3 1.90,13
