Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:05:42.1,106.08 0.00,00:00:00.0 00:00:00.0,18
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:42.7,105.89 0.06,00:00:00.6 00:00:00.6,18
3,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:42.7,105.88 0.06,00:00:00.6 00:00:00.0,18
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:05:42.7,105.88 0.06,00:00:00.6 00:00:00.0,18
5,42,Breen  Craig  /  Fulton  James  Hyundai i20 N Rally1 Hybrid,RC1,00:05:42.9,105.81 0.09,00:00:00.8 00:00:00.2,18
6,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:05:44.7,105.26 0.26,00:00:02.6 00:00:01.8,18
7,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:05:57.7,101.44 1.55,00:00:15.6 00:00:13.0,18
8,22,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:05:58.3,101.28 1.61,00:00:16.2 00:00:00.6,18
9,37,Bertelli  L.  /  Scattolin  S.  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:59.9,100.84 1.76,00:00:17.8 00:00:01.6,18
10,21,Veiby  O.  /  Eriksen  T.  Volkswagen Polo Gti R5,RC2,00:06:01.1,100.49 1.89,00:00:19.0 00:00:01.3,18
11,25,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:06:03.7,99.77 2.14,00:00:21.6 00:00:02.6,18
12,27,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:06:03.9,99.71 2.17,00:00:21.8 00:00:00.2,18
13,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:06:04.6,99.53 2.23,00:00:22.5 00:00:00.7,18
14,34,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:06:04.8,99.48 2.25,00:00:22.7 00:00:00.2,18
15,28,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:06:05.1,99.39 2.28,00:00:23.0 00:00:00.3,18
16,29,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:06:06.6,98.98 2.43,00:00:24.5 00:00:01.5,18
17,31,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:06:06.8,98.94 2.45,00:00:24.7 00:00:00.1,18
18,32,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia Rally2 Evo,RC2,00:06:06.8,98.92 2.45,00:00:24.7 00:00:00.1,18
19,30,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia Rally2 Evo,RC2,00:06:08.0,98.62 2.57,00:00:25.9 00:00:01.1,18
20,36,Sołowow  M.  /  Baran  Maciej  Škoda Fabia RS Rally2,RC2,00:06:17.8,96.05 3.54,00:00:35.7 00:00:09.8,18
