Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,42,Breen  Craig  /  Fulton  James  Hyundai i20 N Rally1 Hybrid,RC1,00:06:35.0,129.69 0.00,00:00:00.0 00:00:00.0,6
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:37.6,128.84 0.18,00:00:02.6 00:00:02.6,6
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:06:37.8,128.78 0.20,00:00:02.8 00:00:00.2,6
4,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:39.3,128.29 0.30,00:00:04.3 00:00:01.5,6
5,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:06:40.8,127.81 0.41,00:00:05.8 00:00:01.5,6
6,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:06:41.8,127.50 0.48,00:00:06.8 00:00:01.0,6
7,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:06:44.6,126.61 0.67,00:00:09.6 00:00:02.8,6
8,28,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:06:58.1,122.53 1.62,00:00:23.1 00:00:13.5,6
9,21,Veiby  O.  /  Eriksen  T.  Volkswagen Polo Gti R5,RC2,00:06:58.9,122.29 1.68,00:00:23.9 00:00:00.8,6
10,30,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia Rally2 Evo,RC2,00:06:59.0,122.26 1.69,00:00:24.0 00:00:00.1,6
11,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:06:59.9,122.00 1.75,00:00:24.9 00:00:00.9,6
12,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:07:00.0,121.97 1.76,00:00:25.0 00:00:00.1,6
13,27,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:07:00.5,121.83 1.79,00:00:25.5 00:00:00.5,6
14,22,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:07:01.4,121.57 1.86,00:00:26.4 00:00:00.9,6
14,31,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:07:01.4,121.57 1.86,00:00:26.4 00:00:00.0,6
16,24,Huttunen  Jari  /  Linnaketo  Antti  Škoda Fabia R5,RC2,00:07:03.1,121.08 1.97,00:00:28.1 00:00:01.7,6
17,32,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia Rally2 Evo,RC2,00:07:05.0,120.54 2.11,00:00:30.0 00:00:01.9,6
18,25,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:07:05.4,120.42 2.14,00:00:30.4 00:00:00.4,6
19,29,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:07:05.7,120.34 2.16,00:00:30.7 00:00:00.3,6
