Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:07.2,127.68 0.00,00:00:00.0 00:00:00.0,11
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:08:08.5,127.34 0.08,00:00:01.3 00:00:01.3,11
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:08:08.6,127.32 0.08,00:00:01.4 00:00:00.1,11
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:08:08.8,127.27 0.09,00:00:01.6 00:00:00.2,11
5,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:09.7,127.03 0.14,00:00:02.5 00:00:00.9,11
6,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:11.1,126.67 0.23,00:00:03.9 00:00:01.4,11
7,42,Breen  Craig  /  Fulton  James  Hyundai i20 N Rally1 Hybrid,RC1,00:08:11.3,126.62 0.24,00:00:04.1 00:00:00.2,11
8,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:08:16.6,125.27 0.54,00:00:09.4 00:00:05.3,11
9,21,Veiby  O.  /  Eriksen  T.  Volkswagen Polo Gti R5,RC2,00:08:35.2,120.75 1.62,00:00:28.0 00:00:18.6,11
10,37,Bertelli  L.  /  Scattolin  S.  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:36.3,120.49 1.68,00:00:29.1 00:00:01.1,11
11,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:08:36.8,120.37 1.71,00:00:29.6 00:00:00.5,11
12,24,Huttunen  Jari  /  Linnaketo  Antti  Škoda Fabia R5,RC2,00:08:40.9,119.42 1.95,00:00:33.7 00:00:04.1,11
13,28,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:08:41.6,119.26 1.99,00:00:34.4 00:00:00.7,11
14,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:08:44.8,118.54 2.18,00:00:37.6 00:00:03.2,11
14,27,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:08:44.8,118.54 2.18,00:00:37.6 00:00:00.0,11
16,25,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:08:45.8,118.31 2.23,00:00:38.6 00:00:01.0,11
17,26,Kaur  Egon  /  Viilo  Jakko  Škoda Fabia Rally2 Evo,RC2,00:08:47.1,118.02 2.31,00:00:39.9 00:00:01.3,11
18,29,Virves  Robert  /  Magalhães  Hugo  Ford Fiesta Rally2 MkII,RC2,00:08:49.1,117.57 2.42,00:00:41.9 00:00:02.0,11
