Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:03:28.1,89.26 0.00,00:00:00.0 00:00:00.0,8
2,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:03:28.6,89.05 0.10,00:00:00.5 00:00:00.5,8
3,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:03:29.5,88.67 0.27,00:00:01.4 00:00:00.9,8
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:03:30.6,88.21 0.48,00:00:02.5 00:00:01.1,8
5,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:03:31.0,88.04 0.56,00:00:02.9 00:00:00.4,8
6,42,Breen  Craig  /  Fulton  James  Hyundai i20 N Rally1 Hybrid,RC1,00:03:32.4,87.46 0.83,00:00:04.3 00:00:01.4,8
7,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:03:35.0,86.40 1.34,00:00:06.9 00:00:02.6,8
8,23,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally2,RC2,00:03:36.3,85.88 1.59,00:00:08.2 00:00:01.3,8
9,26,Kaur  Egon  /  Viilo  Jakko  Škoda Fabia Rally2 Evo,RC2,00:03:36.8,85.68 1.69,00:00:08.7 00:00:00.5,8
10,21,Veiby  O.  /  Eriksen  T.  Volkswagen Polo Gti R5,RC2,00:03:39.2,84.74 2.15,00:00:11.1 00:00:02.4,8
10,24,Huttunen  Jari  /  Linnaketo  Antti  Škoda Fabia R5,RC2,00:03:39.2,84.74 2.15,00:00:11.1 00:00:00.0,8
12,22,Lindholm  Emil  /  Hämäläinen  R.  Škoda Fabia RS Rally2,RC2,00:03:39.3,84.71 2.17,00:00:11.2 00:00:00.1,8
12,31,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:03:39.3,84.71 2.17,00:00:11.2 00:00:00.0,8
14,30,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia Rally2 Evo,RC2,00:03:40.5,84.24 2.40,00:00:12.4 00:00:01.2,8
