Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
47,#66,Lempu Kevin - Rahumeel Andre Ford Fiesta Rally4  [SR],RC4,19:25.2 [N],+11:36.2 +0.0,50.9 42.3,16
1,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,3:00.0,,67.0,17
2,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,3:00.9,+0.9 +0.9,66.7 0.27,17
3,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,3:01.3,+1.3 +0.4,66.5 0.39,17
4,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,3:02.6,+2.6 +1.3,66.0 0.78,17
5,#3,Suninen Teemu - Markkula Mikko Hyundai i20 N Rally1,RC1 M,3:03.9,+3.9 +1.3,65.6 1.16,17
6,#23,Mikkelsen Andreas - Eriksen T. Škoda Fabia RS Rally2,RC2,3:05.8,+5.8 +1.9,64.9 1.73,17
7,#20,Solberg Oliver - Edmondson Elliott Škoda Fabia RS Rally2,RC2,3:05.9,+5.9 +0.1,64.9 1.76,17
8,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1 M,3:06.2,+6.2 +0.3,64.8 1.85,17
9,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,3:06.4,+6.4 +0.2,64.7 1.91,17
10,#24,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,3:06.5,+6.5 +0.1,64.7 1.94,17
11,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,3:07.2,+7.2 +0.7,64.4 2.15,17
12,#22,Lindholm Emil - Hämäläinen Reeta Hyundai i20 N Rally2,RC2,3:07.7,+7.7 +0.5,64.3 2.30,17
13,#21,Greensmith Gus - Andersson Jonas Škoda Fabia RS Rally2,RC2,3:08.9,+8.9 +1.2,63.8 2.66,17
14,#27,Bulacia Marco - Vallejo Diego Škoda Fabia RS Rally2,RC2,3:09.2,+9.2 +0.3,63.7 2.75,17
15,#31,McErlean Josh - Fulton James Hyundai i20 N Rally2,RC2,3:09.8,+9.8 +0.6,63.5 2.93,17
16,#29,Marczyk Mikołaj - Gospodarczyk S. Škoda Fabia RS Rally2,RC2,3:09.9,+9.9 +0.1,63.5 2.96,17
17,#25,Kaur Egon - Viilo Jakko Škoda Fabia RS Rally2,RC2,3:11.0,+11.0 +1.1,63.1 3.28,17
17,#26,Virves Robert - Drew Craig Ford Fiesta Rally2,RC2,3:11.0,+11.0 +0.0,63.1 3.28,17
19,#35,Bulacia B. - Coronado Jiménez A. Škoda Fabia RS Rally2,RC2,3:11.1,+11.1 +0.1,63.1 3.31,17
19,#36,Fernández Emilio - Rozada Borja Škoda Fabia Rally2 evo,RC2,3:11.1,+11.1 +0.0,63.1 3.31,17
21,#30,Zaldivar F. - Der Ohannesian M. Hyundai i20 N Rally2,RC2,3:11.5,+11.5 +0.4,63.0 3.43,17
22,#38,Kasari Kaspar - Raidma Rainis Škoda Fabia R5,RC2,3:13.3,+13.3 +1.8,62.4 3.97,17
23,#53,Domínguez Diego - Peñate Rogelio Ford Fiesta Rally3,RC3,3:14.0,+14.0 +0.7,62.2 4.18,17
24,#52,Creighton William - Regan Liam Ford Fiesta Rally3,RC3,3:14.6,+14.6 +0.6,62.0 4.36,17
25,#58,Munster Grégoire - Louka Louis Ford Fiesta Rally3,RC3,3:15.0,+15.0 +0.4,61.8 4.48,17
26,#54,Pellier Laurent - Bronner Kévin Ford Fiesta Rally3,RC3,3:15.8,+15.8 +0.8,61.6 4.72,17
27,#37,Koik Priit - Tamm Kristo Škoda Fabia Rally2 evo,RC2,3:15.9,+15.9 +0.1,61.6 4.75,17
28,#50,Korhola Benjamin - Kelander Pekka Ford Fiesta Rally3,RC3,3:16.0,+16.0 +0.1,61.5 4.78,17
29,#49,Türkkan Ali - Erdener Burak Ford Fiesta Rally3,RC3,3:16.1,+16.1 +0.1,61.5 4.81,17
30,#47,Korhonen Roope - Viinikka Anssi Ford Fiesta Rally3,RC3,3:16.2,+16.2 +0.1,61.5 4.84,17
31,#39,Villanueva A. - Murado González J. Škoda Fabia RS Rally2,RC2,3:17.6,+17.6 +1.4,61.0 5.25,17
32,#48,Herranen Toni - Lukka Mikko Ford Fiesta Rally3,RC3,3:18.3,+18.3 +0.7,60.8 5.46,17
33,#40,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,3:19.1,+19.1 +0.8,60.6 5.70,17
34,#60,Mauro Sánchez A. - Sanjuan de Eusebio D. Škoda Fabia Rally2 evo,RC2,3:19.4,+19.4 +0.3,60.5 5.79,17
35,#56,Rensonnet Tom - Dumont Loïc Ford Fiesta Rally3,RC3,3:19.9,+19.9 +0.5,60.3 5.94,17
36,#57,Kelly Eamonn - Mohan Conor Ford Fiesta Rally3,RC3,3:22.8,+22.8 +2.9,59.5 6.81,17
37,#45,Cobbe Luciano - Mometti Roberto Škoda Fabia Rally2 evo,RC2,3:23.6,+23.6 +0.8,59.2 7.04,17
38,#62,Kohn Filip - Woodburn Tom Ford Fiesta Rally3,RC3,3:23.8,+23.8 +0.2,59.2 7.10,17
39,#41,Miele Mauro - Beltrame Luca Škoda Fabia RS Rally2,RC2,3:26.9,+26.9 +3.1,58.3 8.03,17
40,#51,Cumiskey Brendan - Kierans Arthur Ford Fiesta Rally3,RC3,3:28.1,+28.1 +1.2,58.0 8.39,17
41,#59,Anwar Hamza - Kihurani Alexander Ford Fiesta Rally3,RC3,3:29.0,+29.0 +0.9,57.7 8.66,17
42,#55,Blach Roberto - Barreiro Mauro Ford Fiesta Rally3,RC3,3:29.1,+29.1 +0.1,57.7 8.69,17
43,#65,Jürgenson Romet - Oja Siim Ford Fiesta Rally4,RC4,3:32.4,+32.4 +3.3,56.8 9.67,17
44,#67,Uger Sergey - Uger Obolenskaya M. Ford Fiesta R5,RC2,3:58.2,+58.2 +25.8,50.6 17.4,17
45,#28,Linnamäe Georg - Morgan James Hyundai i20 N Rally2  [SR],RC2,13:05.8 [N],+10:05.8 +9:07.6,15.3 180.8,17
45,#34,Martínez Fontena J. - Alvarez Nicholson A. Škoda Fabia Rally2 evo  [SR],RC2,13:05.8 [N],+10:05.8 +0.0,15.3 180.8,17
47,#63,Vaher Jaspar - Mitendorf Evelin Ford Fiesta Rally4  [SR],RC4,13:32.4 [N],+10:32.4 +26.6,14.8 188.8,17
47,#64,Sei Karl-Markus - Leotoots Martin Peugeot 208 Rally4  [SR],RC4,13:32.4 [N],+10:32.4 +0.0,14.8 188.8,17
47,#66,Lempu Kevin - Rahumeel Andre Ford Fiesta Rally4  [SR],RC4,13:32.4 [N],+10:32.4 +0.0,14.8 188.8,17
1,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,6:00.0,,120.4,18
2,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,6:02.7,+2.7 +2.7,119.5 0.22,18
3,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,6:05.0,+5.0 +2.3,118.8 0.42,18
4,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,6:05.3,+5.3 +0.3,118.7 0.44,18
5,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,6:09.3,+9.3 +4.0,117.4 0.77,18
6,#3,Suninen Teemu - Markkula Mikko Hyundai i20 N Rally1,RC1 M,6:11.1,+11.1 +1.8,116.8 0.92,18
7,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1 M,6:12.6,+12.6 +1.5,116.3 1.05,18
8,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,6:13.1,+13.1 +0.5,116.2 1.09,18
9,#24,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,6:25.7,+25.7 +12.6,112.4 2.13,18
10,#23,Mikkelsen Andreas - Eriksen T. Škoda Fabia RS Rally2,RC2,6:28.4,+28.4 +2.7,111.6 2.36,18
11,#21,Greensmith Gus - Andersson Jonas Škoda Fabia RS Rally2,RC2,6:30.6,+30.6 +2.2,111.0 2.54,18
12,#27,Bulacia Marco - Vallejo Diego Škoda Fabia RS Rally2,RC2,6:30.8,+30.8 +0.2,110.9 2.56,18
13,#22,Lindholm Emil - Hämäläinen Reeta Hyundai i20 N Rally2,RC2,6:31.8,+31.8 +1.0,110.6 2.64,18
14,#25,Kaur Egon - Viilo Jakko Škoda Fabia RS Rally2,RC2,6:32.4,+32.4 +0.6,110.5 2.69,18
15,#29,Marczyk Mikołaj - Gospodarczyk S. Škoda Fabia RS Rally2,RC2,6:32.7,+32.7 +0.3,110.4 2.72,18
16,#28,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,6:34.1,+34.1 +1.4,110.0 2.83,18
17,#31,McErlean Josh - Fulton James Hyundai i20 N Rally2,RC2,6:34.4,+34.4 +0.3,109.9 2.86,18
18,#26,Virves Robert - Drew Craig Ford Fiesta Rally2,RC2,6:34.7,+34.7 +0.3,109.8 2.88,18
19,#30,Zaldivar F. - Der Ohannesian M. Hyundai i20 N Rally2,RC2,6:35.4,+35.4 +0.7,109.6 2.94,18
20,#36,Fernández Emilio - Rozada Borja Škoda Fabia Rally2 evo,RC2,6:36.0,+36.0 +0.6,109.5 2.99,18
21,#34,Martínez Fontena J. - Alvarez Nicholson A. Škoda Fabia Rally2 evo,RC2,6:36.1,+36.1 +0.1,109.4 3.00,18
22,#35,Bulacia B. - Coronado Jiménez A. Škoda Fabia RS Rally2,RC2,6:44.4,+44.4 +8.3,107.2 3.69,18
23,#52,Creighton William - Regan Liam Ford Fiesta Rally3,RC3,6:50.1,+50.1 +5.7,105.7 4.16,18
24,#38,Kasari Kaspar - Raidma Rainis Škoda Fabia R5,RC2,6:50.6,+50.6 +0.5,105.6 4.20,18
25,#37,Koik Priit - Tamm Kristo Škoda Fabia Rally2 evo,RC2,6:52.1,+52.1 +1.5,105.2 4.33,18
26,#58,Munster Grégoire - Louka Louis Ford Fiesta Rally3,RC3,6:53.0,+53.0 +0.9,104.9 4.40,18
27,#54,Pellier Laurent - Bronner Kévin Ford Fiesta Rally3,RC3,6:54.4,+54.4 +1.4,104.6 4.52,18
28,#50,Korhola Benjamin - Kelander Pekka Ford Fiesta Rally3,RC3,6:54.8,+54.8 +0.4,104.5 4.55,18
29,#48,Herranen Toni - Lukka Mikko Ford Fiesta Rally3,RC3,6:56.9,+56.9 +2.1,104.0 4.73,18
30,#47,Korhonen Roope - Viinikka Anssi Ford Fiesta Rally3,RC3,6:59.9,+59.9 +3.0,103.2 4.98,18
30,#53,Domínguez Diego - Peñate Rogelio Ford Fiesta Rally3,RC3,6:59.9,+59.9 +0.0,103.2 4.98,18
32,#49,Türkkan Ali - Erdener Burak Ford Fiesta Rally3,RC3,7:02.7,+1:02.7 +2.8,102.5 5.21,18
33,#60,Mauro Sánchez A. - Sanjuan de Eusebio D. Škoda Fabia Rally2 evo,RC2,7:03.5,+1:03.5 +0.8,102.3 5.27,18
34,#39,Villanueva A. - Murado González J. Škoda Fabia RS Rally2,RC2,7:03.7,+1:03.7 +0.2,102.3 5.29,18
35,#62,Kohn Filip - Woodburn Tom Ford Fiesta Rally3,RC3,7:06.0,+1:06.0 +2.3,101.7 5.48,18
36,#63,Vaher Jaspar - Mitendorf Evelin Ford Fiesta Rally4,RC4,7:09.8,+1:09.8 +3.8,100.8 5.80,18
37,#57,Kelly Eamonn - Mohan Conor Ford Fiesta Rally3,RC3,7:10.0,+1:10.0 +0.2,100.8 5.81,18
38,#56,Rensonnet Tom - Dumont Loïc Ford Fiesta Rally3,RC3,7:13.1,+1:13.1 +3.1,100.1 6.07,18
39,#64,Sei Karl-Markus - Leotoots Martin Peugeot 208 Rally4,RC4,7:14.9,+1:14.9 +1.8,99.7 6.22,18
40,#41,Miele Mauro - Beltrame Luca Škoda Fabia RS Rally2,RC2,7:17.6,+1:17.6 +2.7,99.0 6.45,18
41,#65,Jürgenson Romet - Oja Siim Ford Fiesta Rally4,RC4,7:18.6,+1:18.6 +1.0,98.8 6.53,18
42,#59,Anwar Hamza - Kihurani Alexander Ford Fiesta Rally3,RC3,7:20.7,+1:20.7 +2.1,98.4 6.70,18
43,#55,Blach Roberto - Barreiro Mauro Ford Fiesta Rally3,RC3,7:26.7,+1:26.7 +6.0,97.0 7.20,18
44,#20,Solberg Oliver - Edmondson Elliott Škoda Fabia RS Rally2,RC2,7:29.1,+1:29.1 +2.4,96.5 7.40,18
45,#51,Cumiskey Brendan - Kierans Arthur Ford Fiesta Rally3,RC3,7:32.6,+1:32.6 +3.5,95.8 7.69,18
46,#45,Cobbe Luciano - Mometti Roberto Škoda Fabia Rally2 evo,RC2,7:41.2,+1:41.2 +8.6,94.0 8.41,18
47,#67,Uger Sergey - Uger Obolenskaya M. Ford Fiesta R5,RC2,7:48.2,+1:48.2 +7.0,92.6 8.99,18
48,#40,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,10:12.7,+4:12.7 +2:24.5,70.7 21.0,18
1,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,9:23.6,,118.2,19
2,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,9:28.2,+4.6 +4.6,117.2 0.25,19
3,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,9:28.6,+5.0 +0.4,117.1 0.27,19
4,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,9:29.9,+6.3 +1.3,116.9 0.34,19
5,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,9:32.7,+9.1 +2.8,116.3 0.49,19
6,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1 M,9:34.9,+11.3 +2.2,115.8 0.61,19
7,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,9:38.2,+14.6 +3.3,115.2 0.79,19
8,#3,Suninen Teemu - Markkula Mikko Hyundai i20 N Rally1,RC1 M,9:38.4,+14.8 +0.2,115.1 0.80,19
9,#20,Solberg Oliver - Edmondson Elliott Škoda Fabia RS Rally2,RC2,10:01.3,+37.7 +22.9,110.8 2.04,19
10,#24,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,10:03.2,+39.6 +1.9,110.4 2.14,19
11,#23,Mikkelsen Andreas - Eriksen T. Škoda Fabia RS Rally2,RC2,10:03.7,+40.1 +0.5,110.3 2.17,19
12,#25,Kaur Egon - Viilo Jakko Škoda Fabia RS Rally2,RC2,10:06.8,+43.2 +3.1,109.8 2.34,19
13,#22,Lindholm Emil - Hämäläinen Reeta Hyundai i20 N Rally2,RC2,10:07.4,+43.8 +0.6,109.6 2.37,19
14,#21,Greensmith Gus - Andersson Jonas Škoda Fabia RS Rally2,RC2,10:08.8,+45.2 +1.4,109.4 2.44,19
15,#27,Bulacia Marco - Vallejo Diego Škoda Fabia RS Rally2,RC2,10:09.8,+46.2 +1.0,109.2 2.50,19
16,#28,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,10:10.1,+46.5 +0.3,109.2 2.51,19
17,#29,Marczyk Mikołaj - Gospodarczyk S. Škoda Fabia RS Rally2,RC2,10:12.2,+48.6 +2.1,108.8 2.63,19
18,#31,McErlean Josh - Fulton James Hyundai i20 N Rally2,RC2,10:14.9,+51.3 +2.7,108.3 2.77,19
19,#30,Zaldivar F. - Der Ohannesian M. Hyundai i20 N Rally2,RC2,10:15.6,+52.0 +0.7,108.2 2.81,19
20,#26,Virves Robert - Drew Craig Ford Fiesta Rally2,RC2,10:16.7,+53.1 +1.1,108.0 2.87,19
21,#34,Martínez Fontena J. - Alvarez Nicholson A. Škoda Fabia Rally2 evo,RC2,10:30.4,+1:06.8 +13.7,105.6 3.61,19
22,#52,Creighton William - Regan Liam Ford Fiesta Rally3,RC3,10:37.6,+1:14.0 +7.2,104.5 4.00,19
23,#35,Bulacia B. - Coronado Jiménez A. Škoda Fabia RS Rally2,RC2,10:41.6,+1:18.0 +4.0,103.8 4.22,19
24,#47,Korhonen Roope - Viinikka Anssi Ford Fiesta Rally3,RC3,10:42.6,+1:19.0 +1.0,103.6 4.27,19
25,#37,Koik Priit - Tamm Kristo Škoda Fabia Rally2 evo,RC2,10:43.4,+1:19.8 +0.8,103.5 4.31,19
26,#58,Munster Grégoire - Louka Louis Ford Fiesta Rally3,RC3,10:44.6,+1:21.0 +1.2,103.3 4.38,19
27,#54,Pellier Laurent - Bronner Kévin Ford Fiesta Rally3,RC3,10:47.5,+1:23.9 +2.9,102.9 4.54,19
28,#49,Türkkan Ali - Erdener Burak Ford Fiesta Rally3,RC3,10:48.9,+1:25.3 +1.4,102.6 4.61,19
29,#38,Kasari Kaspar - Raidma Rainis Škoda Fabia R5,RC2,10:49.7,+1:26.1 +0.8,102.5 4.65,19
30,#50,Korhola Benjamin - Kelander Pekka Ford Fiesta Rally3,RC3,10:50.6,+1:27.0 +0.9,102.4 4.70,19
31,#48,Herranen Toni - Lukka Mikko Ford Fiesta Rally3,RC3,10:59.3,+1:35.7 +8.7,101.0 5.17,19
32,#53,Domínguez Diego - Peñate Rogelio Ford Fiesta Rally3,RC3,10:59.8,+1:36.2 +0.5,100.9 5.20,19
33,#60,Mauro Sánchez A. - Sanjuan de Eusebio D. Škoda Fabia Rally2 evo,RC2,11:01.4,+1:37.8 +1.6,100.7 5.29,19
34,#39,Villanueva A. - Murado González J. Škoda Fabia RS Rally2,RC2,11:04.5,+1:40.9 +3.1,100.2 5.45,19
35,#40,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,11:08.0,+1:44.4 +3.5,99.7 5.64,19
36,#57,Kelly Eamonn - Mohan Conor Ford Fiesta Rally3,RC3,11:09.4,+1:45.8 +1.4,99.5 5.72,19
37,#62,Kohn Filip - Woodburn Tom Ford Fiesta Rally3,RC3,11:11.4,+1:47.8 +2.0,99.2 5.83,19
38,#64,Sei Karl-Markus - Leotoots Martin Peugeot 208 Rally4,RC4,11:19.7,+1:56.1 +8.3,98.0 6.28,19
39,#41,Miele Mauro - Beltrame Luca Škoda Fabia RS Rally2,RC2,11:22.3,+1:58.7 +2.6,97.6 6.42,19
40,#56,Rensonnet Tom - Dumont Loïc Ford Fiesta Rally3,RC3,11:22.7,+1:59.1 +0.4,97.6 6.44,19
41,#59,Anwar Hamza - Kihurani Alexander Ford Fiesta Rally3,RC3,11:25.1,+2:01.5 +2.4,97.2 6.57,19
42,#65,Jürgenson Romet - Oja Siim Ford Fiesta Rally4,RC4,11:27.4,+2:03.8 +2.3,96.9 6.69,19
43,#55,Blach Roberto - Barreiro Mauro Ford Fiesta Rally3,RC3,11:40.8,+2:17.2 +13.4,95.0 7.42,19
44,#67,Uger Sergey - Uger Obolenskaya M. Ford Fiesta R5,RC2,12:03.1,+2:39.5 +22.3,92.1 8.62,19
45,#51,Cumiskey Brendan - Kierans Arthur Ford Fiesta Rally3,RC3,12:05.4,+2:41.8 +2.3,91.8 8.75,19
46,#45,Cobbe Luciano - Mometti Roberto Škoda Fabia Rally2 evo,RC2,12:12.5,+2:48.9 +7.1,90.9 9.13,19
1,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,5:55.3,,122.0,20
2,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,5:56.5,+1.2 +1.2,121.6 0.10,20
3,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,5:56.6,+1.3 +0.1,121.5 0.11,20
4,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,5:57.7,+2.4 +1.1,121.2 0.20,20
5,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1 M,6:00.3,+5.0 +2.6,120.3 0.42,20
6,#3,Suninen Teemu - Markkula Mikko Hyundai i20 N Rally1,RC1 M,6:00.6,+5.3 +0.3,120.2 0.44,20
7,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,6:02.7,+7.4 +2.1,119.5 0.61,20
8,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,6:04.1,+8.8 +1.4,119.0 0.73,20
9,#24,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,6:19.2,+23.9 +15.1,114.3 1.99,20
10,#23,Mikkelsen Andreas - Eriksen T. Škoda Fabia RS Rally2,RC2,6:22.0,+26.7 +2.8,113.5 2.22,20
11,#29,Marczyk Mikołaj - Gospodarczyk S. Škoda Fabia RS Rally2,RC2,6:22.1,+26.8 +0.1,113.4 2.23,20
12,#25,Kaur Egon - Viilo Jakko Škoda Fabia RS Rally2,RC2,6:22.5,+27.2 +0.4,113.3 2.26,20
13,#27,Bulacia Marco - Vallejo Diego Škoda Fabia RS Rally2,RC2,6:22.7,+27.4 +0.2,113.3 2.28,20
14,#21,Greensmith Gus - Andersson Jonas Škoda Fabia RS Rally2,RC2,6:23.9,+28.6 +1.2,112.9 2.38,20
15,#22,Lindholm Emil - Hämäläinen Reeta Hyundai i20 N Rally2,RC2,6:24.2,+28.9 +0.3,112.8 2.40,20
16,#28,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,6:26.7,+31.4 +2.5,112.1 2.61,20
17,#31,McErlean Josh - Fulton James Hyundai i20 N Rally2,RC2,6:27.7,+32.4 +1.0,111.8 2.69,20
18,#26,Virves Robert - Drew Craig Ford Fiesta Rally2,RC2,6:28.8,+33.5 +1.1,111.5 2.78,20
19,#30,Zaldivar F. - Der Ohannesian M. Hyundai i20 N Rally2,RC2,6:29.2,+33.9 +0.4,111.4 2.82,20
20,#34,Martínez Fontena J. - Alvarez Nicholson A. Škoda Fabia Rally2 evo,RC2,6:31.0,+35.7 +1.8,110.9 2.97,20
21,#35,Bulacia B. - Coronado Jiménez A. Škoda Fabia RS Rally2,RC2,6:34.6,+39.3 +3.6,109.8 3.26,20
22,#37,Koik Priit - Tamm Kristo Škoda Fabia Rally2 evo,RC2,6:38.4,+43.1 +3.8,108.8 3.58,20
23,#38,Kasari Kaspar - Raidma Rainis Škoda Fabia R5,RC2,6:43.8,+48.5 +5.4,107.3 4.03,20
24,#54,Pellier Laurent - Bronner Kévin Ford Fiesta Rally3,RC3,6:44.1,+48.8 +0.3,107.3 4.05,20
25,#52,Creighton William - Regan Liam Ford Fiesta Rally3,RC3,6:45.6,+50.3 +1.5,106.9 4.18,20
26,#50,Korhola Benjamin - Kelander Pekka Ford Fiesta Rally3,RC3,6:48.4,+53.1 +2.8,106.1 4.41,20
27,#58,Munster Grégoire - Louka Louis Ford Fiesta Rally3,RC3,6:49.1,+53.8 +0.7,105.9 4.47,20
28,#60,Mauro Sánchez A. - Sanjuan de Eusebio D. Škoda Fabia Rally2 evo,RC2,6:52.6,+57.3 +3.5,105.1 4.76,20
29,#47,Korhonen Roope - Viinikka Anssi Ford Fiesta Rally3,RC3,6:53.9,+58.6 +1.3,104.7 4.87,20
30,#48,Herranen Toni - Lukka Mikko Ford Fiesta Rally3,RC3,6:54.5,+59.2 +0.6,104.6 4.92,20
31,#53,Domínguez Diego - Peñate Rogelio Ford Fiesta Rally3,RC3,6:55.8,+1:00.5 +1.3,104.2 5.02,20
32,#49,Türkkan Ali - Erdener Burak Ford Fiesta Rally3,RC3,6:57.5,+1:02.2 +1.7,103.8 5.17,20
33,#57,Kelly Eamonn - Mohan Conor Ford Fiesta Rally3,RC3,6:58.9,+1:03.6 +1.4,103.5 5.28,20
34,#39,Villanueva A. - Murado González J. Škoda Fabia RS Rally2,RC2,6:59.4,+1:04.1 +0.5,103.3 5.32,20
35,#62,Kohn Filip - Woodburn Tom Ford Fiesta Rally3,RC3,7:01.6,+1:06.3 +2.2,102.8 5.51,20
36,#40,Kremer Armin - Kremer Ella Škoda Fabia RS Rally2,RC2,7:03.5,+1:08.2 +1.9,102.3 5.66,20
37,#41,Miele Mauro - Beltrame Luca Škoda Fabia RS Rally2,RC2,7:05.8,+1:10.5 +2.3,101.8 5.86,20
38,#56,Rensonnet Tom - Dumont Loïc Ford Fiesta Rally3,RC3,7:07.9,+1:12.6 +2.1,101.3 6.03,20
39,#64,Sei Karl-Markus - Leotoots Martin Peugeot 208 Rally4,RC4,7:16.9,+1:21.6 +9.0,99.2 6.78,20
40,#65,Jürgenson Romet - Oja Siim Ford Fiesta Rally4,RC4,7:19.9,+1:24.6 +3.0,98.5 7.03,20
41,#59,Anwar Hamza - Kihurani Alexander Ford Fiesta Rally3,RC3,7:20.9,+1:25.6 +1.0,98.3 7.11,20
42,#55,Blach Roberto - Barreiro Mauro Ford Fiesta Rally3,RC3,7:22.7,+1:27.4 +1.8,97.9 7.26,20
43,#20,Solberg Oliver - Edmondson Elliott Škoda Fabia RS Rally2,RC2,7:22.9,+1:27.6 +0.2,97.9 7.28,20
44,#51,Cumiskey Brendan - Kierans Arthur Ford Fiesta Rally3,RC3,7:23.1,+1:27.8 +0.2,97.8 7.29,20
45,#45,Cobbe Luciano - Mometti Roberto Škoda Fabia Rally2 evo,RC2,7:35.2,+1:39.9 +12.1,95.2 8.30,20
46,#67,Uger Sergey - Uger Obolenskaya M. Ford Fiesta R5,RC2,7:39.6,+1:44.3 +4.4,94.3 8.66,20
1,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,9:15.0,,120.0,21
2,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,9:17.0,+2.0 +2.0,119.6 0.11,21
3,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,9:18.9,+3.9 +1.9,119.2 0.21,21
4,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,9:19.5,+4.5 +0.6,119.0 0.24,21
5,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,9:21.1,+6.1 +1.6,118.7 0.33,21
6,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,9:22.9,+7.9 +1.8,118.3 0.43,21
7,#3,Suninen Teemu - Markkula Mikko Hyundai i20 N Rally1,RC1 M,9:23.3,+8.3 +0.4,118.2 0.45,21
8,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1 M,9:23.8,+8.8 +0.5,118.1 0.48,21
9,#24,Pajari Sami - Mälkönen Enni Škoda Fabia RS Rally2,RC2,9:56.7,+41.7 +32.9,111.6 2.25,21
10,#23,Mikkelsen Andreas - Eriksen T. Škoda Fabia RS Rally2,RC2,9:56.8,+41.8 +0.1,111.6 2.26,21
11,#20,Solberg Oliver - Edmondson Elliott Škoda Fabia RS Rally2,RC2,9:57.2,+42.2 +0.4,111.5 2.28,21
11,#29,Marczyk Mikołaj - Gospodarczyk S. Škoda Fabia RS Rally2,RC2,9:57.2,+42.2 +0.0,111.5 2.28,21
13,#27,Bulacia Marco - Vallejo Diego Škoda Fabia RS Rally2,RC2,9:58.9,+43.9 +1.7,111.2 2.37,21
14,#28,Linnamäe Georg - Morgan James Hyundai i20 N Rally2,RC2,9:59.3,+44.3 +0.4,111.1 2.39,21
15,#25,Kaur Egon - Viilo Jakko Škoda Fabia RS Rally2,RC2,10:00.6,+45.6 +1.3,110.9 2.46,21
16,#22,Lindholm Emil - Hämäläinen Reeta Hyundai i20 N Rally2,RC2,10:00.8,+45.8 +0.2,110.9 2.48,21
17,#26,Virves Robert - Drew Craig Ford Fiesta Rally2,RC2,10:01.7,+46.7 +0.9,110.7 2.52,21
