Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:49.0,126.50 0.00,00:00:00.0 00:00:00.0,16
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:07:51.7,125.77 0.16,00:00:02.7 00:00:02.7,16
3,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:07:52.6,125.54 0.22,00:00:03.6 00:00:00.9,16
4,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:07:55.5,124.77 0.39,00:00:06.5 00:00:02.9,16
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:07:57.6,124.22 0.52,00:00:08.6 00:00:02.1,16
6,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:07:59.6,123.70 0.64,00:00:10.6 00:00:02.0,16
7,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:08:02.7,122.91 0.83,00:00:13.7 00:00:03.1,16
8,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:08:04.1,122.55 0.92,00:00:15.1 00:00:01.4,16
9,24,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:08:17.1,119.35 1.71,00:00:28.1 00:00:13.0,16
10,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:08:17.6,119.23 1.74,00:00:28.6 00:00:00.5,16
11,29,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:08:20.1,118.63 1.89,00:00:31.1 00:00:02.5,16
12,25,Kaur  Egon  /  Viilo  Jakko  Škoda Fabia RS Rally2,RC2,00:08:20.2,118.61 1.89,00:00:31.2 00:00:00.1,16
