Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:44.7,116.45 0.00,00:00:00.0 00:00:00.0,10
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:05:46.7,115.78 0.18,00:00:02.0 00:00:02.0,10
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:48.1,115.31 0.30,00:00:03.4 00:00:01.4,10
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:05:48.7,115.11 0.36,00:00:04.0 00:00:00.6,10
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:05:51.6,114.16 0.62,00:00:06.9 00:00:02.9,10
6,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:05:52.5,113.87 0.70,00:00:07.8 00:00:00.9,10
7,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:05:52.7,113.81 0.72,00:00:08.0 00:00:00.2,10
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:05:53.4,113.58 0.78,00:00:08.7 00:00:00.7,10
9,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:06:02.3,110.79 1.58,00:00:17.6 00:00:08.9,10
10,21,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:06:06.6,109.49 1.96,00:00:21.9 00:00:04.3,10
11,28,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:06:06.7,109.46 1.97,00:00:22.0 00:00:00.1,10
12,23,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:06:07.7,109.17 2.06,00:00:23.0 00:00:01.0,10
13,22,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:06:09.2,108.72 2.20,00:00:24.5 00:00:01.5,10
13,29,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:06:09.2,108.72 2.20,00:00:24.5 00:00:00.0,10
15,27,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:06:09.4,108.66 2.22,00:00:24.7 00:00:00.2,10
16,24,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:06:09.5,108.63 2.22,00:00:24.8 00:00:00.1,10
17,30,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:06:10.0,108.49 2.27,00:00:25.3 00:00:00.5,10
18,26,Virves  Robert  /  Drew  Craig  Ford Fiesta Rally2 MkII,RC2,00:06:12.3,107.82 2.48,00:00:27.6 00:00:02.3,10
19,36,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:06:12.4,107.79 2.48,00:00:27.7 00:00:00.1,10
20,31,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:06:13.0,107.61 2.54,00:00:28.3 00:00:00.6,10
21,25,Kaur  Egon  /  Viilo  Jakko  Škoda Fabia RS Rally2,RC2,00:06:19.8,105.69 3.15,00:00:35.1 00:00:06.8,10
22,37,Koik  Priit  /  Tamm  Kristo  Škoda Fabia Rally2 Evo,RC2,00:06:23.6,104.64 3.49,00:00:38.9 00:00:03.8,10
23,35,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia RS Rally2,RC2,00:06:24.3,104.45 3.55,00:00:39.6 00:00:00.7,10
24,38,Kasari  Kaspar  /  Raidma  Rainis  Škoda Fabia R5,RC2,00:06:28.1,103.43 3.89,00:00:43.4 00:00:03.8,10
25,52,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:06:28.3,103.37 3.91,00:00:43.6 00:00:00.2,10
26,47,Korhonen  Roope  /  Viinikka  Anssi  Ford Fiesta Rally3,RC3,00:06:28.5,103.32 3.93,00:00:43.8 00:00:00.2,10
27,58,Munster  G.  /  Louka  Louis  Ford Fiesta Rally3,RC3,00:06:28.8,103.24 3.96,00:00:44.1 00:00:00.3,10
28,34,Martínez  Jorge  /  Álvarez  A.  Škoda Fabia Rally2 Evo,RC2,00:06:30.5,102.79 4.11,00:00:45.8 00:00:01.7,10
29,50,Korhola  B.  /  Kelander  Pekka  Ford Fiesta Rally3,RC3,00:06:33.8,101.93 4.40,00:00:49.1 00:00:03.3,10
30,48,Herranen  Toni  /  Lukka  Mikko  Ford Fiesta Rally3,RC3,00:06:35.7,101.44 4.57,00:00:51.0 00:00:01.9,10
31,54,Pellier  Laurent  /  Bronner  Kévin  Ford Fiesta Rally3,RC3,00:06:35.9,101.39 4.59,00:00:51.2 00:00:00.2,10
32,49,Türkkan  Ali  /  Erdener  Burak  Ford Fiesta Rally3,RC3,00:06:36.8,101.16 4.67,00:00:52.1 00:00:00.9,10
33,39,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:06:37.7,100.93 4.75,00:00:53.0 00:00:00.9,10
34,53,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:06:39.6,100.45 4.92,00:00:54.9 00:00:01.9,10
35,60,Mauro  Alejandro  /  Sanjuán  Diego  Škoda Fabia Rally2 Evo,RC2,00:06:41.8,99.90 5.12,00:00:57.1 00:00:02.2,10
36,64,Sei  Karl-Markus  /  Leotoots  Martin  Peugeot 208 Rally4,RC4,00:06:42.5,99.73 5.18,00:00:57.8 00:00:00.7,10
37,63,Vaher  Jaspar  /  Mitendorf  E.  Ford Fiesta Rally4,RC4,00:06:44.2,99.31 5.34,00:00:59.5 00:00:01.7,10
38,57,Kelly  Eamonn  /  Mohan  Conor  Ford Fiesta Rally3,RC3,00:06:45.4,99.01 5.44,00:01:00.7 00:00:01.2,10
39,62,Kohn  Filip  /  Woodburn  Tom  Ford Fiesta Rally3,RC3,00:06:47.9,98.41 5.67,00:01:03.2 00:00:02.5,10
40,56,Rensonnet  Tom  /  Dumont  Loïc  Ford Fiesta Rally3,RC3,00:06:50.5,97.78 5.90,00:01:05.8 00:00:02.6,10
41,41,Miele  Mauro  /  Beltrame  Luca  Škoda Fabia RS Rally2,RC2,00:06:50.6,97.76 5.91,00:01:05.9 00:00:00.1,10
42,65,Jürgenson  R.  /  Oja  Siim  Ford Fiesta Rally4,RC4,00:06:51.3,97.59 5.97,00:01:06.6 00:00:00.7,10
43,59,Anwar  Hamza  /  Kihurani  A.  Ford Fiesta Rally3,RC3,00:06:55.8,96.54 6.38,00:01:11.1 00:00:04.5,10
44,55,Blach  Roberto  /  Barreiro  Mauro  Ford Fiesta Rally3,RC3,00:06:59.4,95.71 6.70,00:01:14.7 00:00:03.6,10
45,51,Cumiskey  B.  /  Kierans  Arthur  Ford Fiesta Rally3,RC3,00:07:11.3,93.07 7.77,00:01:26.6 00:00:11.9,10
46,40,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:07:14.1,92.47 8.02,00:01:29.4 00:00:02.8,10
47,67,Uger  Sergey  /  Uger  Maria  Ford Fiesta R5,RC2,00:07:18.4,91.56 8.40,00:01:33.7 00:00:04.3,10
48,45,Cobbe  Luciano  /  Mometti  Roberto  Škoda Fabia Rally2 Evo,RC2,00:07:27.3,89.74 9.20,00:01:42.6 00:00:08.9,10
49,66,Lempu  Kevin  /  Rahumeel  Andre  Ford Fiesta Rally4,RC4,00:16:42.5,40.04 59.00,00:10:57.8 00:09:15.2,10
