Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:09:14.9,120.01 0.00,00:00:00.0 00:00:00.0,21
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:09:17.0,119.56 0.11,00:00:02.1 00:00:02.1,21
3,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:09:18.8,119.17 0.21,00:00:03.9 00:00:01.8,21
4,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:09:19.5,119.03 0.25,00:00:04.6 00:00:00.7,21
5,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:09:21.1,118.70 0.33,00:00:06.2 00:00:01.6,21
6,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:09:22.8,118.32 0.43,00:00:07.9 00:00:01.7,21
7,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:09:23.3,118.23 0.45,00:00:08.4 00:00:00.5,21
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:09:23.7,118.13 0.48,00:00:08.8 00:00:00.4,21
9,24,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:09:56.6,111.62 2.25,00:00:41.7 00:00:32.9,21
10,23,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:09:56.7,111.60 2.26,00:00:41.8 00:00:00.1,21
11,29,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:09:57.2,111.52 2.28,00:00:42.3 00:00:00.5,21
11,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:09:57.2,111.52 2.28,00:00:42.3 00:00:00.0,21
13,27,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:09:58.8,111.21 2.37,00:00:43.9 00:00:01.6,21
