Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:10:15.0,125.56 0.00,00:00:00.0 00:00:00.0,4
2,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:10:16.6,125.24 0.07,00:00:01.6 00:00:01.6,4
3,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:19.5,124.65 0.21,00:00:04.5 00:00:02.9,4
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:10:20.5,124.45 0.26,00:00:05.5 00:00:01.0,4
5,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:10:20.6,124.43 0.26,00:00:05.6 00:00:00.1,4
6,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:21.7,124.21 0.31,00:00:06.7 00:00:01.1,4
7,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:10:22.9,123.97 0.37,00:00:07.9 00:00:01.2,4
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:23.2,123.91 0.38,00:00:08.2 00:00:00.3,4
9,28,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:10:41.5,120.37 1.24,00:00:26.5 00:00:18.3,4
10,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:10:44.1,119.89 1.36,00:00:29.1 00:00:02.6,4
11,24,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:10:45.2,119.68 1.41,00:00:30.2 00:00:01.1,4
12,25,Kaur  Egon  /  Viilo  Jakko  Škoda Fabia RS Rally2,RC2,00:10:46.6,119.42 1.47,00:00:31.6 00:00:01.4,4
13,29,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:10:47.1,119.33 1.50,00:00:32.1 00:00:00.5,4
14,21,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:10:47.7,119.22 1.52,00:00:32.7 00:00:00.6,4
15,27,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:10:48.0,119.17 1.54,00:00:33.0 00:00:00.3,4
16,23,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:10:48.6,119.06 1.57,00:00:33.6 00:00:00.6,4
17,26,Virves  Robert  /  Drew  Craig  Ford Fiesta Rally2 MkII,RC2,00:10:52.0,118.44 1.72,00:00:37.0 00:00:03.4,4
18,22,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:10:52.3,118.38 1.74,00:00:37.3 00:00:00.3,4
19,30,Zaldivar  F.  /  Der Ohannesian  M.  Hyundai i20 N Rally2,RC2,00:10:58.4,117.28 2.02,00:00:43.4 00:00:06.1,4
20,36,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:11:00.6,116.89 2.13,00:00:45.6 00:00:02.2,4
21,35,Bulacia  Bruno  /  Coronado  Axel  Škoda Fabia RS Rally2,RC2,00:11:01.2,116.79 2.15,00:00:46.2 00:00:00.6,4
22,31,McErlean  Joshua  /  Fulton  James  Hyundai i20 N Rally2,RC2,00:11:07.7,115.65 2.46,00:00:52.7 00:00:06.5,4
23,37,Koik  Priit  /  Tamm  Kristo  Škoda Fabia Rally2 Evo,RC2,00:11:08.4,115.53 2.49,00:00:53.4 00:00:00.7,4
24,38,Kasari  Kaspar  /  Raidma  Rainis  Škoda Fabia R5,RC2,00:11:17.1,114.05 2.90,00:01:02.1 00:00:08.7,4
25,47,Korhonen  Roope  /  Viinikka  Anssi  Ford Fiesta Rally3,RC3,00:11:21.3,113.34 3.09,00:01:06.3 00:00:04.2,4
26,50,Korhola  B.  /  Kelander  Pekka  Ford Fiesta Rally3,RC3,00:11:24.0,112.89 3.22,00:01:09.0 00:00:02.7,4
27,48,Herranen  Toni  /  Lukka  Mikko  Ford Fiesta Rally3,RC3,00:11:25.4,112.66 3.28,00:01:10.4 00:00:01.4,4
28,58,Munster  G.  /  Louka  Louis  Ford Fiesta Rally3,RC3,00:11:26.2,112.53 3.32,00:01:11.2 00:00:00.8,4
29,52,Creighton  W.  /  Regan  Liam  Ford Fiesta Rally3,RC3,00:11:28.0,112.24 3.40,00:01:13.0 00:00:01.8,4
30,34,Martínez  Jorge  /  Álvarez  A.  Škoda Fabia Rally2 Evo,RC2,00:11:31.0,111.75 3.54,00:01:16.0 00:00:03.0,4
31,54,Pellier  Laurent  /  Bronner  Kévin  Ford Fiesta Rally3,RC3,00:11:31.2,111.72 3.55,00:01:16.2 00:00:00.2,4
32,40,Kremer  Armin  /  Kremer  Ella  Škoda Fabia RS Rally2,RC2,00:11:32.4,111.53 3.61,00:01:17.4 00:00:01.2,4
33,63,Vaher  Jaspar  /  Mitendorf  E.  Ford Fiesta Rally4,RC4,00:11:38.3,110.58 3.88,00:01:23.3 00:00:05.9,4
34,53,Dominguez  Diego  /  Peñate  Rogelio  Ford Fiesta Rally3,RC3,00:11:38.9,110.49 3.91,00:01:23.9 00:00:00.6,4
35,41,Miele  Mauro  /  Beltrame  Luca  Škoda Fabia RS Rally2,RC2,00:11:40.2,110.28 3.97,00:01:25.2 00:00:01.3,4
36,49,Türkkan  Ali  /  Erdener  Burak  Ford Fiesta Rally3,RC3,00:11:47.2,109.19 4.30,00:01:32.2 00:00:07.0,4
37,64,Sei  Karl-Markus  /  Leotoots  Martin  Peugeot 208 Rally4,RC4,00:11:50.9,108.62 4.47,00:01:35.9 00:00:03.7,4
38,39,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:11:51.8,108.49 4.51,00:01:36.8 00:00:00.9,4
39,60,Mauro  Alejandro  /  Sanjuán  Diego  Škoda Fabia Rally2 Evo,RC2,00:11:55.1,107.98 4.67,00:01:40.1 00:00:03.3,4
