Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:10:02.2,128.23 0.00,00:00:00.0 00:00:00.0,7
2,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:10:04.2,127.81 0.09,00:00:02.0 00:00:02.0,7
3,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:10:05.3,127.57 0.14,00:00:03.1 00:00:01.1,7
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:10:05.6,127.51 0.16,00:00:03.4 00:00:00.3,7
5,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:05.7,127.49 0.16,00:00:03.5 00:00:00.1,7
6,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:07.9,127.03 0.27,00:00:05.7 00:00:02.2,7
7,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:10:08.7,126.86 0.30,00:00:06.5 00:00:00.8,7
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:10:09.3,126.74 0.33,00:00:07.1 00:00:00.6,7
9,21,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:10:35.3,121.55 1.54,00:00:33.1 00:00:26.0,7
10,22,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:10:45.4,119.65 2.01,00:00:43.2 00:00:10.1,7
11,23,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:10:45.9,119.55 2.04,00:00:43.7 00:00:00.5,7
12,24,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:10:48.1,119.15 2.14,00:00:45.9 00:00:02.2,7
13,26,Virves  Robert  /  Drew  Craig  Ford Fiesta Rally2 MkII,RC2,00:11:26.1,112.55 3.91,00:01:23.9 00:00:38.0,7
14,28,Linnamäe  Georg  /  Morgan  James  Hyundai i20 N Rally2,RC2,00:11:26.7,112.45 3.94,00:01:24.5 00:00:00.6,7
15,29,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:11:31.7,111.64 4.17,00:01:29.5 00:00:05.0,7
16,36,Fernàndez  E.  /  Rozada  Borja  Škoda Fabia Rally2 Evo,RC2,00:11:32.7,111.48 4.22,00:01:30.5 00:00:01.0,7
17,58,Munster  G.  /  Louka  Louis  Ford Fiesta Rally3,RC3,00:11:35.5,111.03 4.35,00:01:33.3 00:00:02.8,7
