Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:09:23.6,118.17 0.00,00:00:00.0 00:00:00.0,19
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:09:28.2,117.21 0.25,00:00:04.6 00:00:04.6,19
3,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:09:28.6,117.13 0.27,00:00:05.0 00:00:00.4,19
4,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:09:29.9,116.86 0.34,00:00:06.3 00:00:01.3,19
5,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:09:32.7,116.29 0.49,00:00:09.1 00:00:02.8,19
6,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:09:34.9,115.85 0.61,00:00:11.3 00:00:02.2,19
7,7,Loubet  P.  /  Gilsoul  Nicolas  Ford Puma Rally1 Hybrid,RC1,00:09:38.2,115.19 0.79,00:00:14.6 00:00:03.3,19
8,3,Suninen  Teemu  /  Markkula  Mikko  Hyundai i20 N Rally1 Hybrid,RC1,00:09:38.4,115.15 0.80,00:00:14.8 00:00:00.2,19
9,20,Solberg  Oliver  /  Edmondson  E.  Škoda Fabia RS Rally2,RC2,00:10:01.3,110.76 2.04,00:00:37.7 00:00:22.9,19
10,24,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:10:03.2,110.41 2.14,00:00:39.6 00:00:01.9,19
11,23,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:10:03.7,110.32 2.17,00:00:40.1 00:00:00.5,19
12,25,Kaur  Egon  /  Viilo  Jakko  Škoda Fabia RS Rally2,RC2,00:10:06.8,109.76 2.34,00:00:43.2 00:00:03.1,19
13,22,Lindholm  Emil  /  Hämäläinen  R.  Hyundai i20 N Rally2,RC2,00:10:07.4,109.65 2.37,00:00:43.8 00:00:00.6,19
14,21,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:10:08.8,109.40 2.44,00:00:45.2 00:00:01.4,19
