,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
194,Kalamaras Teo ,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,59,943.5,856.5,676.8,266.70000000000005,87.0,10.157618213660244,03
195,Fontana Matteo,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,60,943.7,856.5,676.8,266.9000000000001,87.20000000000005,10.180969060128435,03
196,Papageorgiou L,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,62,1054.9,856.5,676.8,378.10000000000014,198.4000000000001,23.164039696439005,03
197,Kanellopoulos ,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,64,1095.5,856.5,676.8,418.70000000000005,239.0,27.904261529480443,03
198,Kaltsounis Har,RC4,3,Acropolis 2023,9/2023,Gravel,Wrc,65,,856.5,676.8,,,,03
256,Lefkaditis Sav,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,55,,,332.1,,,,04
257,Chatzimarkos P,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,56,,,332.1,,,,04
258,Plagos Ioannis,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,57,,,332.1,,,,04
259,Papageorgiou L,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,58,,,332.1,,,,04
260,Fontana Matteo,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,59,,,332.1,,,,04
261,Kalamaras Teo ,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,60,,,332.1,,,,04
262,Panteli C. - T,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,61,,,332.1,,,,04
263,Kanellopoulos ,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,62,,,332.1,,,,04
264,Kaltsounis Har,RC4,4,Acropolis 2023,9/2023,Gravel,Wrc,66,,,332.1,,,,04
320,Fontana Matteo,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,42,940.5,940.5,771.7,168.79999999999995,0.0,0.0,05
321,Chatzimarkos P,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,45,950.7,940.5,771.7,179.0,10.200000000000045,1.084529505582142,05
322,Lefkaditis Sav,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,47,969.7,940.5,771.7,198.0,29.200000000000045,3.104731525784162,05
323,Panteli C. - T,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,52,1016.6,940.5,771.7,244.89999999999998,76.10000000000002,8.091440723019673,05
324,Kalamaras Teo ,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,53,1035.7,940.5,771.7,264.0,95.20000000000005,10.122275385433285,05
325,Plagos Ioannis,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,58,1241.8,940.5,771.7,470.0999999999999,301.29999999999995,32.0361509835194,05
326,Kanellopoulos ,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,59,1253.9,940.5,771.7,482.20000000000005,313.4000000000001,33.32270069112175,05
327,Papageorgiou L,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,62,1501.8,940.5,771.7,730.0999999999999,561.3,59.68102073365231,05
328,Kaltsounis Har,RC4,5,Acropolis 2023,9/2023,Gravel,Wrc,64,,940.5,771.7,,,,05
384,Fontana Matteo,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,42,1327.7,1327.7,1081.4,246.29999999999995,0.0,0.0,06
385,Lefkaditis Sav,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,43,1331.7,1327.7,1081.4,250.29999999999995,4.0,0.30127287790916624,06
386,Chatzimarkos P,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,46,1349.3,1327.7,1081.4,267.89999999999986,21.59999999999991,1.6268735407094905,06
387,Panteli C. - T,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,49,1383.9,1327.7,1081.4,302.5,56.200000000000045,4.232883934623788,06
388,Plagos Ioannis,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,53,1467.5,1327.7,1081.4,386.0999999999999,139.79999999999995,10.529487082925355,06
389,Kalamaras Teo ,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,56,1496.3,1327.7,1081.4,414.89999999999986,168.5999999999999,12.69865180387135,06
390,Papageorgiou L,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,61,1861.1,1327.7,1081.4,779.6999999999998,533.3999999999999,40.1747382691873,06
391,Kanellopoulos ,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,62,1882.1,1327.7,1081.4,800.6999999999998,554.3999999999999,41.75642087821043,06
392,Kaltsounis Har,RC4,6,Acropolis 2023,9/2023,Gravel,Wrc,64,,1327.7,1081.4,,,,06
446,Chatzimarkos P,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,38,1409.3,1409.3,1186.5,222.79999999999995,0.0,0.0,07
447,Fontana Matteo,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,39,1429.9,1409.3,1186.5,243.4000000000001,20.600000000000136,1.4617185836940423,07
448,Lefkaditis Sav,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,41,1434.6,1409.3,1186.5,248.0999999999999,25.299999999999955,1.795217483857231,07
449,Panteli C. - T,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,46,1469.7,1409.3,1186.5,283.20000000000005,60.40000000000009,4.28581565316115,07
450,Kalamaras Teo ,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,54,1586.4,1409.3,1186.5,399.9000000000001,177.10000000000014,12.566522387000647,07
451,Plagos Ioannis,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,58,,1409.3,1186.5,,,,07
452,Kaltsounis Har,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,59,,1409.3,1186.5,,,,07
453,Papageorgiou L,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,60,2155.5,1409.3,1186.5,969.0,746.2,52.948272191868305,07
454,Kanellopoulos ,RC4,7,Acropolis 2023,9/2023,Gravel,Wrc,61,2365.6,1409.3,1186.5,1179.1,956.3,67.85638260129141,07
507,Fontana Matteo,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,33,1199.9,1199.9,1020.5,179.4000000000001,0.0,0.0,08
508,Lefkaditis Sav,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,38,1221.0,1199.9,1020.5,200.5,21.09999999999991,1.7584798733227693,08
509,Chatzimarkos P,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,39,1225.0,1199.9,1020.5,204.5,25.09999999999991,2.0918409867488883,08
510,Panteli C. - T,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,45,1297.1,1199.9,1020.5,276.5999999999999,97.19999999999982,8.100675056254673,08
511,Kalamaras Teo ,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,49,1408.8,1199.9,1020.5,388.29999999999995,208.89999999999986,17.409784148679044,08
512,Kanellopoulos ,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,53,1596.5,1199.9,1020.5,576.0,396.5999999999999,33.052754396199674,08
513,Papageorgiou L,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,58,,1199.9,1020.5,,,,08
514,Plagos Ioannis,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,60,,1199.9,1020.5,,,,08
515,Kaltsounis Har,RC4,8,Acropolis 2023,9/2023,Gravel,Wrc,61,,1199.9,1020.5,,,,08
567,Lefkaditis Sav,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,43,,,647.6,,,,09
568,Chatzimarkos P,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,44,,,647.6,,,,09
569,Papageorgiou L,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,45,,,647.6,,,,09
570,Fontana Matteo,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,46,,,647.6,,,,09
571,Kalamaras Teo ,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,47,,,647.6,,,,09
572,Panteli C. - T,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,48,,,647.6,,,,09
573,Plagos Ioannis,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,58,,,647.6,,,,09
574,Kanellopoulos ,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,59,,,647.6,,,,09
575,Kaltsounis Har,RC4,9,Acropolis 2023,9/2023,Gravel,Wrc,60,,,647.6,,,,09
627,Lefkaditis Sav,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,33,1452.3,1452.3,1147.5,304.79999999999995,0.0,0.0,10
628,Panteli C. - T,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,38,1541.5,1452.3,1147.5,394.0,89.20000000000005,6.141981684225025,10
629,Fontana Matteo,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,39,1585.6,1452.3,1147.5,438.0999999999999,133.29999999999995,9.178544377883355,10
630,Kalamaras Teo ,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,40,1592.8,1452.3,1147.5,445.29999999999995,140.5,9.674309715623494,10
631,Chatzimarkos P,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,55,,1452.3,1147.5,,,,10
632,Plagos Ioannis,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,56,,1452.3,1147.5,,,,10
633,Papageorgiou L,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,57,,1452.3,1147.5,,,,10
634,Kanellopoulos ,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,58,,1452.3,1147.5,,,,10
635,Kaltsounis Har,RC4,10,Acropolis 2023,9/2023,Gravel,Wrc,59,,1452.3,1147.5,,,,10
686,Lefkaditis Sav,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,31,1225.0,1225.0,1003.5,221.5,0.0,0.0,11
687,Fontana Matteo,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,32,1233.4,1225.0,1003.5,229.9000000000001,8.400000000000091,0.6857142857142932,11
688,Kalamaras Teo ,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,39,1365.9,1225.0,1003.5,362.4000000000001,140.9000000000001,11.502040816326538,11
689,Chatzimarkos P,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,52,,1225.0,1003.5,,,,11
690,Plagos Ioannis,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,53,,1225.0,1003.5,,,,11
691,Papageorgiou L,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,54,,1225.0,1003.5,,,,11
692,Panteli C. - T,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,55,,1225.0,1003.5,,,,11
693,Kanellopoulos ,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,56,,1225.0,1003.5,,,,11
694,Kaltsounis Har,RC4,11,Acropolis 2023,9/2023,Gravel,Wrc,57,,1225.0,1003.5,,,,11
745,Fontana Matteo,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,29,860.7,860.7,627.4,233.30000000000007,0.0,0.0,13
746,Lefkaditis Sav,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,30,863.0,860.7,627.4,235.60000000000002,2.2999999999999545,0.2672243522714017,13
747,Kalamaras Teo ,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,38,1018.6,860.7,627.4,391.20000000000005,157.89999999999998,18.345532705937025,13
748,Chatzimarkos P,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,53,,860.7,627.4,,,,13
749,Plagos Ioannis,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,54,,860.7,627.4,,,,13
750,Papageorgiou L,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,55,,860.7,627.4,,,,13
751,Panteli C. - T,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,56,,860.7,627.4,,,,13
752,Kanellopoulos ,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,57,,860.7,627.4,,,,13
753,Kaltsounis Har,RC4,13,Acropolis 2023,9/2023,Gravel,Wrc,58,,860.7,627.4,,,,13
