,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
364,Gill Gaurav  -,RC2,6,Acropolis,9/2023,Gravel,Wrc,47,1354.9,1141.8,1081.4,273.5,213.10000000000014,18.663513750218964,06
365,Dolofan Cristi,RC2,6,Acropolis,9/2023,Gravel,Wrc,48,1366.3,1141.8,1081.4,284.89999999999986,224.5,19.661937291995095,06
366,Vassilakis Geo,RC2,6,Acropolis,9/2023,Gravel,Wrc,50,1418.0,1141.8,1081.4,336.5999999999999,276.20000000000005,24.189875634962345,06
367,Pyck Filip  - ,RC2,6,Acropolis,9/2023,Gravel,Wrc,51,1426.7,1141.8,1081.4,345.29999999999995,284.9000000000001,24.95183044315993,06
368,Díaz-Aboitiz M,RC2,6,Acropolis,9/2023,Gravel,Wrc,54,1472.4,1141.8,1081.4,391.0,330.60000000000014,28.954282711508156,06
369,Panteli Petros,RC2,6,Acropolis,9/2023,Gravel,Wrc,57,1518.7,1141.8,1081.4,437.29999999999995,376.9000000000001,33.00928358731828,06
370,Tsouloftas Ale,RC2,6,Acropolis,9/2023,Gravel,Wrc,59,,1141.8,1081.4,,,,06
404,Mikkelsen Andr,RC2,7,Acropolis,9/2023,Gravel,Wrc,9,1230.8,1230.8,1186.5,44.299999999999955,0.0,0.0,07
405,Bulacia Marco ,RC2,7,Acropolis,9/2023,Gravel,Wrc,10,1252.3,1230.8,1186.5,65.79999999999995,21.5,1.7468313292167696,07
406,Rossel Yohan  ,RC2,7,Acropolis,9/2023,Gravel,Wrc,11,1252.6,1230.8,1186.5,66.09999999999991,21.799999999999955,1.7712057198570001,07
407,Fourmaux Adrie,RC2,7,Acropolis,9/2023,Gravel,Wrc,12,1253.1,1230.8,1186.5,66.59999999999991,22.299999999999955,1.8118297042573899,07
408,Greensmith Gus,RC2,7,Acropolis,9/2023,Gravel,Wrc,13,1259.1,1230.8,1186.5,72.59999999999991,28.299999999999955,2.29931751706207,07
409,Joona Lauri  -,RC2,7,Acropolis,9/2023,Gravel,Wrc,14,1259.7,1230.8,1186.5,73.20000000000005,28.90000000000009,2.348066298342549,07
410,Kajetanowicz K,RC2,7,Acropolis,9/2023,Gravel,Wrc,15,1261.0,1230.8,1186.5,74.5,30.200000000000045,2.4536886577835593,07
411,Pajari Sami  -,RC2,7,Acropolis,9/2023,Gravel,Wrc,16,1272.2,1230.8,1186.5,85.70000000000005,41.40000000000009,3.363665908352299,07
412,Munster Grégoi,RC2,7,Acropolis,9/2023,Gravel,Wrc,17,1278.2,1230.8,1186.5,91.70000000000005,47.40000000000009,3.8511537211569786,07
413,Virves Robert ,RC2,7,Acropolis,9/2023,Gravel,Wrc,18,1282.1,1230.8,1186.5,95.59999999999991,51.299999999999955,4.16802079948001,07
414,Marczyk M.  - ,RC2,7,Acropolis,9/2023,Gravel,Wrc,19,1285.7,1230.8,1186.5,99.20000000000005,54.90000000000009,4.460513487162829,07
415,Cachón Alejand,RC2,7,Acropolis,9/2023,Gravel,Wrc,20,1287.2,1230.8,1186.5,100.70000000000005,56.40000000000009,4.582385440363999,07
416,Prokop Martin ,RC2,7,Acropolis,9/2023,Gravel,Wrc,21,1306.4,1230.8,1186.5,119.90000000000009,75.60000000000014,6.142346441338978,07
417,Athanassoulas ,RC2,7,Acropolis,9/2023,Gravel,Wrc,22,1311.6,1230.8,1186.5,125.09999999999991,80.79999999999995,6.564835879103019,07
418,Kechagias Gior,RC2,7,Acropolis,9/2023,Gravel,Wrc,31,1382.2,1230.8,1186.5,195.70000000000005,151.4000000000001,12.300942476438097,07
419,Panteli Petros,RC2,7,Acropolis,9/2023,Gravel,Wrc,32,1384.2,1230.8,1186.5,197.70000000000005,153.4000000000001,12.463438414039658,07
420,Velanis Vassil,RC2,7,Acropolis,9/2023,Gravel,Wrc,34,1392.6,1230.8,1186.5,206.0999999999999,161.79999999999995,13.145921351966198,07
421,Hoelbling Luca,RC2,7,Acropolis,9/2023,Gravel,Wrc,35,1394.9,1230.8,1186.5,208.4000000000001,164.10000000000014,13.332791680208006,07
422,Karellis C.  -,RC2,7,Acropolis,9/2023,Gravel,Wrc,37,1404.8,1230.8,1186.5,218.29999999999995,174.0,14.137146571335718,07
423,Campagnoli Gab,RC2,7,Acropolis,9/2023,Gravel,Wrc,40,1430.2,1230.8,1186.5,243.70000000000005,199.4000000000001,16.200844978875537,07
424,Xanthakos M.  ,RC2,7,Acropolis,9/2023,Gravel,Wrc,42,1439.5,1230.8,1186.5,253.0,208.70000000000005,16.956451088722787,07
425,Cărăgui Eugen ,RC2,7,Acropolis,9/2023,Gravel,Wrc,43,1446.0,1230.8,1186.5,259.5,215.20000000000005,17.484562885927858,07
426,Vassilakis Geo,RC2,7,Acropolis,9/2023,Gravel,Wrc,44,1448.7,1230.8,1186.5,262.20000000000005,217.9000000000001,17.703932401689965,07
427,Dolofan Cristi,RC2,7,Acropolis,9/2023,Gravel,Wrc,45,1456.6,1230.8,1186.5,270.0999999999999,225.79999999999995,18.345791355216118,07
428,Pyck Filip  - ,RC2,7,Acropolis,9/2023,Gravel,Wrc,49,1490.4,1230.8,1186.5,303.9000000000001,259.60000000000014,21.091972700682497,07
429,Villanueva A. ,RC2,7,Acropolis,9/2023,Gravel,Wrc,50,1529.0,1230.8,1186.5,342.5,298.20000000000005,24.228144296392596,07
430,Díaz-Aboitiz M,RC2,7,Acropolis,9/2023,Gravel,Wrc,53,1581.4,1230.8,1186.5,394.9000000000001,350.60000000000014,28.48553786155347,07
431,Gill Gaurav  -,RC2,7,Acropolis,9/2023,Gravel,Wrc,57,,1230.8,1186.5,,,,07
432,Gryazin Nikola,RC2,7,Acropolis,9/2023,Gravel,Wrc,62,3370.0,1230.8,1186.5,2183.5,2139.2,173.80565485862854,07
466,Mikkelsen Andr,RC2,8,Acropolis,9/2023,Gravel,Wrc,6,1050.7,1050.7,1020.5,30.200000000000045,0.0,0.0,08
467,Bulacia Marco ,RC2,8,Acropolis,9/2023,Gravel,Wrc,9,1067.0,1050.7,1020.5,46.5,16.299999999999955,1.551346721233459,08
468,Joona Lauri  -,RC2,8,Acropolis,9/2023,Gravel,Wrc,10,1068.3,1050.7,1020.5,47.799999999999955,17.59999999999991,1.675073760350234,08
469,Kajetanowicz K,RC2,8,Acropolis,9/2023,Gravel,Wrc,11,1070.6,1050.7,1020.5,50.09999999999991,19.899999999999864,1.8939754449414548,08
470,Rossel Yohan  ,RC2,8,Acropolis,9/2023,Gravel,Wrc,12,1070.8,1050.7,1020.5,50.299999999999955,20.09999999999991,1.9130103740363482,08
471,Cachón Alejand,RC2,8,Acropolis,9/2023,Gravel,Wrc,13,1073.1,1050.7,1020.5,52.59999999999991,22.399999999999864,2.1319120586275684,08
472,Munster Grégoi,RC2,8,Acropolis,9/2023,Gravel,Wrc,14,1073.5,1050.7,1020.5,53.0,22.799999999999955,2.1699819168173553,08
473,Greensmith Gus,RC2,8,Acropolis,9/2023,Gravel,Wrc,15,1075.4,1050.7,1020.5,54.90000000000009,24.700000000000045,2.3508137432188105,08
474,Pajari Sami  -,RC2,8,Acropolis,9/2023,Gravel,Wrc,16,1076.9,1050.7,1020.5,56.40000000000009,26.200000000000045,2.493575711430479,08
475,Fourmaux Adrie,RC2,8,Acropolis,9/2023,Gravel,Wrc,17,1082.4,1050.7,1020.5,61.90000000000009,31.700000000000045,3.01703626153993,08
476,Marczyk M.  - ,RC2,8,Acropolis,9/2023,Gravel,Wrc,18,1084.6,1050.7,1020.5,64.09999999999991,33.899999999999864,3.226420481583693,08
477,Virves Robert ,RC2,8,Acropolis,9/2023,Gravel,Wrc,19,1090.8,1050.7,1020.5,70.29999999999995,40.09999999999991,3.8165032835252597,08
478,Prokop Martin ,RC2,8,Acropolis,9/2023,Gravel,Wrc,20,1097.8,1050.7,1020.5,77.29999999999995,47.09999999999991,4.48272580184638,08
479,Kechagias Gior,RC2,8,Acropolis,9/2023,Gravel,Wrc,22,1139.1,1050.7,1020.5,118.59999999999991,88.39999999999986,8.413438659940978,08
480,Karellis C.  -,RC2,8,Acropolis,9/2023,Gravel,Wrc,28,1176.2,1050.7,1020.5,155.70000000000005,125.5,11.944418007042923,08
481,Xanthakos M.  ,RC2,8,Acropolis,9/2023,Gravel,Wrc,30,1182.6,1050.7,1020.5,162.0999999999999,131.89999999999986,12.553535738079363,08
482,Cărăgui Eugen ,RC2,8,Acropolis,9/2023,Gravel,Wrc,35,1208.1,1050.7,1020.5,187.5999999999999,157.39999999999986,14.980489197677723,08
483,Campagnoli Gab,RC2,8,Acropolis,9/2023,Gravel,Wrc,37,1212.2,1050.7,1020.5,191.70000000000005,161.5,15.370705244122965,08
484,Pyck Filip  - ,RC2,8,Acropolis,9/2023,Gravel,Wrc,41,1252.3,1050.7,1020.5,231.79999999999995,201.5999999999999,19.187208527648224,08
485,Panteli Petros,RC2,8,Acropolis,9/2023,Gravel,Wrc,42,1253.5,1050.7,1020.5,233.0,202.79999999999995,19.301418102217564,08
486,Díaz-Aboitiz M,RC2,8,Acropolis,9/2023,Gravel,Wrc,43,1268.6,1050.7,1020.5,248.0999999999999,217.89999999999986,20.738555248881685,08
487,Vassilakis Geo,RC2,8,Acropolis,9/2023,Gravel,Wrc,47,1377.4,1050.7,1020.5,356.9000000000001,326.70000000000005,31.093556676501382,08
488,Hoelbling Luca,RC2,8,Acropolis,9/2023,Gravel,Wrc,48,1404.3,1050.7,1020.5,383.79999999999995,353.5999999999999,33.65375463976395,08
489,Dolofan Cristi,RC2,8,Acropolis,9/2023,Gravel,Wrc,51,1474.6,1050.7,1020.5,454.0999999999999,423.89999999999986,40.34453221661748,08
490,Gryazin Nikola,RC2,8,Acropolis,9/2023,Gravel,Wrc,54,,1050.7,1020.5,,,,08
491,Villanueva A. ,RC2,8,Acropolis,9/2023,Gravel,Wrc,55,,1050.7,1020.5,,,,08
492,Gill Gaurav  -,RC2,8,Acropolis,9/2023,Gravel,Wrc,56,,1050.7,1020.5,,,,08
493,Velanis Vassil,RC2,8,Acropolis,9/2023,Gravel,Wrc,57,,1050.7,1020.5,,,,08
527,Mikkelsen Andr,RC2,9,Acropolis,9/2023,Gravel,Wrc,8,690.5,690.5,647.6,42.89999999999998,0.0,0.0,09
528,Greensmith Gus,RC2,9,Acropolis,9/2023,Gravel,Wrc,9,697.8,690.5,647.6,50.19999999999993,7.2999999999999545,1.0572049239681325,09
529,Pajari Sami  -,RC2,9,Acropolis,9/2023,Gravel,Wrc,10,699.0,690.5,647.6,51.39999999999998,8.5,1.2309920347574221,09
530,Rossel Yohan  ,RC2,9,Acropolis,9/2023,Gravel,Wrc,11,708.1,690.5,647.6,60.5,17.600000000000023,2.548877624909489,09
531,Munster Grégoi,RC2,9,Acropolis,9/2023,Gravel,Wrc,12,716.9,690.5,647.6,69.29999999999995,26.399999999999977,3.8233164373642254,09
532,Joona Lauri  -,RC2,9,Acropolis,9/2023,Gravel,Wrc,13,717.5,690.5,647.6,69.89999999999998,27.0,3.9102099927588703,09
533,Cachón Alejand,RC2,9,Acropolis,9/2023,Gravel,Wrc,15,721.8,690.5,647.6,74.19999999999993,31.299999999999955,4.532947139753795,09
534,Fourmaux Adrie,RC2,9,Acropolis,9/2023,Gravel,Wrc,16,732.2,690.5,647.6,84.60000000000002,41.700000000000045,6.039102099927595,09
535,Kajetanowicz K,RC2,9,Acropolis,9/2023,Gravel,Wrc,17,734.1,690.5,647.6,86.5,43.60000000000002,6.314265025343957,09
536,Prokop Martin ,RC2,9,Acropolis,9/2023,Gravel,Wrc,18,735.0,690.5,647.6,87.39999999999998,44.5,6.444605358435916,09
537,Marczyk M.  - ,RC2,9,Acropolis,9/2023,Gravel,Wrc,19,736.2,690.5,647.6,88.60000000000002,45.700000000000045,6.618392469225205,09
538,Karellis C.  -,RC2,9,Acropolis,9/2023,Gravel,Wrc,21,763.1,690.5,647.6,115.5,72.60000000000002,10.514120202751633,09
539,Kechagias Gior,RC2,9,Acropolis,9/2023,Gravel,Wrc,22,800.7,690.5,647.6,153.10000000000002,110.20000000000005,15.959449674149173,09
540,Díaz-Aboitiz M,RC2,9,Acropolis,9/2023,Gravel,Wrc,23,,690.5,647.6,,,,09
541,Vassilakis Geo,RC2,9,Acropolis,9/2023,Gravel,Wrc,24,,690.5,647.6,,,,09
542,Panteli Petros,RC2,9,Acropolis,9/2023,Gravel,Wrc,37,,690.5,647.6,,,,09
543,Campagnoli Gab,RC2,9,Acropolis,9/2023,Gravel,Wrc,38,,690.5,647.6,,,,09
544,Pyck Filip  - ,RC2,9,Acropolis,9/2023,Gravel,Wrc,39,,690.5,647.6,,,,09
545,Dolofan Cristi,RC2,9,Acropolis,9/2023,Gravel,Wrc,40,,690.5,647.6,,,,09
546,Hoelbling Luca,RC2,9,Acropolis,9/2023,Gravel,Wrc,41,,690.5,647.6,,,,09
547,Cărăgui Eugen ,RC2,9,Acropolis,9/2023,Gravel,Wrc,42,,690.5,647.6,,,,09
548,Virves Robert ,RC2,9,Acropolis,9/2023,Gravel,Wrc,51,893.5,690.5,647.6,245.89999999999998,203.0,29.39898624185373,09
549,Gryazin Nikola,RC2,9,Acropolis,9/2023,Gravel,Wrc,52,,690.5,647.6,,,,09
550,Bulacia Marco ,RC2,9,Acropolis,9/2023,Gravel,Wrc,53,,690.5,647.6,,,,09
551,Villanueva A. ,RC2,9,Acropolis,9/2023,Gravel,Wrc,54,,690.5,647.6,,,,09
552,Gill Gaurav  -,RC2,9,Acropolis,9/2023,Gravel,Wrc,55,,690.5,647.6,,,,09
553,Velanis Vassil,RC2,9,Acropolis,9/2023,Gravel,Wrc,56,,690.5,647.6,,,,09
554,Xanthakos M.  ,RC2,9,Acropolis,9/2023,Gravel,Wrc,57,,690.5,647.6,,,,09
588,Mikkelsen Andr,RC2,10,Acropolis,9/2023,Gravel,Wrc,8,,1207.7,1147.5,,,,10
589,Greensmith Gus,RC2,10,Acropolis,9/2023,Gravel,Wrc,9,1207.7,1207.7,1147.5,60.200000000000045,0.0,0.0,10
590,Fourmaux Adrie,RC2,10,Acropolis,9/2023,Gravel,Wrc,10,,1207.7,1147.5,,,,10
591,Munster Grégoi,RC2,10,Acropolis,9/2023,Gravel,Wrc,11,1224.0,1207.7,1147.5,76.5,16.299999999999955,1.3496729320195375,10
592,Virves Robert ,RC2,10,Acropolis,9/2023,Gravel,Wrc,12,1244.3,1207.7,1147.5,96.79999999999995,36.59999999999991,3.030553945516263,10
593,Cachón Alejand,RC2,10,Acropolis,9/2023,Gravel,Wrc,13,,1207.7,1147.5,,,,10
594,Joona Lauri  -,RC2,10,Acropolis,9/2023,Gravel,Wrc,14,1253.0,1207.7,1147.5,105.5,45.299999999999955,3.7509315227291506,10
595,Rossel Yohan  ,RC2,10,Acropolis,9/2023,Gravel,Wrc,15,1253.4,1207.7,1147.5,105.90000000000009,45.700000000000045,3.784052330876877,10
596,Prokop Martin ,RC2,10,Acropolis,9/2023,Gravel,Wrc,16,,1207.7,1147.5,,,,10
597,Kajetanowicz K,RC2,10,Acropolis,9/2023,Gravel,Wrc,17,1270.2,1207.7,1147.5,122.70000000000005,62.5,5.175126273081062,10
598,Hoelbling Luca,RC2,10,Acropolis,9/2023,Gravel,Wrc,22,1360.4,1207.7,1147.5,212.9000000000001,152.70000000000005,12.643868510391657,10
599,Karellis C.  -,RC2,10,Acropolis,9/2023,Gravel,Wrc,24,1370.9,1207.7,1147.5,223.4000000000001,163.20000000000005,13.513289724269276,10
600,Cărăgui Eugen ,RC2,10,Acropolis,9/2023,Gravel,Wrc,28,1413.0,1207.7,1147.5,265.5,205.29999999999995,16.99925478181667,10
601,Dolofan Cristi,RC2,10,Acropolis,9/2023,Gravel,Wrc,29,1416.9,1207.7,1147.5,269.4000000000001,209.20000000000005,17.32218266125694,10
602,Díaz-Aboitiz M,RC2,10,Acropolis,9/2023,Gravel,Wrc,31,1449.7,1207.7,1147.5,302.20000000000005,242.0,20.038088929369877,10
603,Campagnoli Gab,RC2,10,Acropolis,9/2023,Gravel,Wrc,32,1451.3,1207.7,1147.5,303.79999999999995,243.5999999999999,20.17057216196074,10
604,Pyck Filip  - ,RC2,10,Acropolis,9/2023,Gravel,Wrc,35,1459.0,1207.7,1147.5,311.5,251.29999999999995,20.808147718804335,10
605,Marczyk M.  - ,RC2,10,Acropolis,9/2023,Gravel,Wrc,41,,1207.7,1147.5,,,,10
606,Gryazin Nikola,RC2,10,Acropolis,9/2023,Gravel,Wrc,45,,1207.7,1147.5,,,,10
607,Bulacia Marco ,RC2,10,Acropolis,9/2023,Gravel,Wrc,46,,1207.7,1147.5,,,,10
608,Villanueva A. ,RC2,10,Acropolis,9/2023,Gravel,Wrc,47,,1207.7,1147.5,,,,10
609,Gill Gaurav  -,RC2,10,Acropolis,9/2023,Gravel,Wrc,48,,1207.7,1147.5,,,,10
610,Velanis Vassil,RC2,10,Acropolis,9/2023,Gravel,Wrc,49,,1207.7,1147.5,,,,10
611,Xanthakos M.  ,RC2,10,Acropolis,9/2023,Gravel,Wrc,50,,1207.7,1147.5,,,,10
612,Vassilakis Geo,RC2,10,Acropolis,9/2023,Gravel,Wrc,51,1815.5,1207.7,1147.5,668.0,607.8,50.327067980458715,10
613,Panteli Petros,RC2,10,Acropolis,9/2023,Gravel,Wrc,53,,1207.7,1147.5,,,,10
614,Pajari Sami  -,RC2,10,Acropolis,9/2023,Gravel,Wrc,54,,1207.7,1147.5,,,,10
648,Mikkelsen Andr,RC2,11,Acropolis,9/2023,Gravel,Wrc,7,1045.5,1045.5,1003.5,42.0,0.0,0.0,11
649,Fourmaux Adrie,RC2,11,Acropolis,9/2023,Gravel,Wrc,8,1048.2,1045.5,1003.5,44.700000000000045,2.7000000000000455,0.25824964131994693,11
650,Greensmith Gus,RC2,11,Acropolis,9/2023,Gravel,Wrc,9,1048.4,1045.5,1003.5,44.90000000000009,2.900000000000091,0.27737924438068784,11
651,Munster Grégoi,RC2,11,Acropolis,9/2023,Gravel,Wrc,10,1051.6,1045.5,1003.5,48.09999999999991,6.099999999999909,0.5834528933524543,11
652,Rossel Yohan  ,RC2,11,Acropolis,9/2023,Gravel,Wrc,11,1054.1,1045.5,1003.5,50.59999999999991,8.599999999999909,0.8225729316116605,11
653,Kajetanowicz K,RC2,11,Acropolis,9/2023,Gravel,Wrc,12,1055.7,1045.5,1003.5,52.200000000000045,10.200000000000045,0.9756097560975653,11
654,Pajari Sami  -,RC2,11,Acropolis,9/2023,Gravel,Wrc,13,1057.2,1045.5,1003.5,53.700000000000045,11.700000000000045,1.119081779053089,11
655,Cachón Alejand,RC2,11,Acropolis,9/2023,Gravel,Wrc,14,1058.4,1045.5,1003.5,54.90000000000009,12.900000000000091,1.2338593974175123,11
656,Joona Lauri  -,RC2,11,Acropolis,9/2023,Gravel,Wrc,15,1060.2,1045.5,1003.5,56.700000000000045,14.700000000000045,1.4060258249641364,11
657,Virves Robert ,RC2,11,Acropolis,9/2023,Gravel,Wrc,16,1077.6,1045.5,1003.5,74.09999999999991,32.09999999999991,3.070301291248198,11
658,Marczyk M.  - ,RC2,11,Acropolis,9/2023,Gravel,Wrc,17,1079.5,1045.5,1003.5,76.0,34.0,3.2520325203252036,11
659,Prokop Martin ,RC2,11,Acropolis,9/2023,Gravel,Wrc,18,1083.2,1045.5,1003.5,79.70000000000005,37.700000000000045,3.6059301769488328,11
660,Karellis C.  -,RC2,11,Acropolis,9/2023,Gravel,Wrc,27,1193.7,1045.5,1003.5,190.20000000000005,148.20000000000005,14.175035868005741,11
661,Hoelbling Luca,RC2,11,Acropolis,9/2023,Gravel,Wrc,28,1207.2,1045.5,1003.5,203.70000000000005,161.70000000000005,15.466284074605458,11
662,Cărăgui Eugen ,RC2,11,Acropolis,9/2023,Gravel,Wrc,30,1221.1,1045.5,1003.5,217.5999999999999,175.5999999999999,16.795791487326632,11
663,Dolofan Cristi,RC2,11,Acropolis,9/2023,Gravel,Wrc,34,1251.5,1045.5,1003.5,248.0,206.0,19.703491152558584,11
664,Pyck Filip  - ,RC2,11,Acropolis,9/2023,Gravel,Wrc,35,1277.2,1045.5,1003.5,273.70000000000005,231.70000000000005,22.161645145863226,11
665,Díaz-Aboitiz M,RC2,11,Acropolis,9/2023,Gravel,Wrc,38,1353.5,1045.5,1003.5,350.0,308.0,29.459588713534195,11
666,Vassilakis Geo,RC2,11,Acropolis,9/2023,Gravel,Wrc,41,1467.6,1045.5,1003.5,464.0999999999999,422.0999999999999,40.37302725968435,11
667,Gryazin Nikola,RC2,11,Acropolis,9/2023,Gravel,Wrc,44,,1045.5,1003.5,,,,11
668,Bulacia Marco ,RC2,11,Acropolis,9/2023,Gravel,Wrc,45,,1045.5,1003.5,,,,11
669,Villanueva A. ,RC2,11,Acropolis,9/2023,Gravel,Wrc,46,,1045.5,1003.5,,,,11
670,Gill Gaurav  -,RC2,11,Acropolis,9/2023,Gravel,Wrc,47,,1045.5,1003.5,,,,11
671,Velanis Vassil,RC2,11,Acropolis,9/2023,Gravel,Wrc,48,,1045.5,1003.5,,,,11
672,Xanthakos M.  ,RC2,11,Acropolis,9/2023,Gravel,Wrc,49,,1045.5,1003.5,,,,11
673,Panteli Petros,RC2,11,Acropolis,9/2023,Gravel,Wrc,51,,1045.5,1003.5,,,,11
674,Campagnoli Gab,RC2,11,Acropolis,9/2023,Gravel,Wrc,59,3295.9,1045.5,1003.5,2292.4,2250.4,215.24629363940699,11
707,Mikkelsen Andr,RC2,13,Acropolis,9/2023,Gravel,Wrc,6,674.9,674.9,627.4,47.5,0.0,0.0,13
708,Greensmith Gus,RC2,13,Acropolis,9/2023,Gravel,Wrc,7,680.1,674.9,627.4,52.700000000000045,5.2000000000000455,0.7704845162246327,13
709,Fourmaux Adrie,RC2,13,Acropolis,9/2023,Gravel,Wrc,8,691.3,674.9,627.4,63.89999999999998,16.399999999999977,2.4299896280930473,13
710,Munster Grégoi,RC2,13,Acropolis,9/2023,Gravel,Wrc,9,694.4,674.9,627.4,67.0,19.5,2.889316935842347,13
711,Kajetanowicz K,RC2,13,Acropolis,9/2023,Gravel,Wrc,10,695.4,674.9,627.4,68.0,20.5,3.0374870351163135,13
712,Rossel Yohan  ,RC2,13,Acropolis,9/2023,Gravel,Wrc,11,701.1,674.9,627.4,73.70000000000005,26.200000000000045,3.8820566009779296,13
713,Virves Robert ,RC2,13,Acropolis,9/2023,Gravel,Wrc,12,711.4,674.9,627.4,84.0,36.5,5.408208623499778,13
714,Prokop Martin ,RC2,13,Acropolis,9/2023,Gravel,Wrc,13,728.5,674.9,627.4,101.10000000000002,53.60000000000002,7.941917321084609,13
715,Joona Lauri  -,RC2,13,Acropolis,9/2023,Gravel,Wrc,14,735.6,674.9,627.4,108.20000000000005,60.700000000000045,8.993925025929775,13
716,Marczyk M.  - ,RC2,13,Acropolis,9/2023,Gravel,Wrc,18,766.6,674.9,627.4,139.20000000000005,91.70000000000005,13.587198103422738,13
717,Karellis C.  -,RC2,13,Acropolis,9/2023,Gravel,Wrc,20,779.5,674.9,627.4,152.10000000000002,104.60000000000002,15.4985923840569,13
718,Cachón Alejand,RC2,13,Acropolis,9/2023,Gravel,Wrc,21,794.4,674.9,627.4,167.0,119.5,17.706326863239,13
719,Hoelbling Luca,RC2,13,Acropolis,9/2023,Gravel,Wrc,24,827.3,674.9,627.4,199.89999999999998,152.39999999999998,22.58112312935249,13
720,Campagnoli Gab,RC2,13,Acropolis,9/2023,Gravel,Wrc,28,853.8,674.9,627.4,226.39999999999998,178.89999999999998,26.507630760112605,13
721,Dolofan Cristi,RC2,13,Acropolis,9/2023,Gravel,Wrc,31,876.5,674.9,627.4,249.10000000000002,201.60000000000002,29.871092013631657,13
722,Cărăgui Eugen ,RC2,13,Acropolis,9/2023,Gravel,Wrc,33,905.2,674.9,627.4,277.80000000000007,230.30000000000007,34.1235738627945,13
723,Pyck Filip  - ,RC2,13,Acropolis,9/2023,Gravel,Wrc,34,918.6,674.9,627.4,291.20000000000005,243.70000000000005,36.10905319306565,13
724,Vassilakis Geo,RC2,13,Acropolis,9/2023,Gravel,Wrc,35,937.6,674.9,627.4,310.20000000000005,262.70000000000005,38.92428507927101,13
725,Díaz-Aboitiz M,RC2,13,Acropolis,9/2023,Gravel,Wrc,36,962.9,674.9,627.4,335.5,288.0,42.67298859090236,13
726,Gryazin Nikola,RC2,13,Acropolis,9/2023,Gravel,Wrc,44,,674.9,627.4,,,,13
727,Bulacia Marco ,RC2,13,Acropolis,9/2023,Gravel,Wrc,45,,674.9,627.4,,,,13
728,Villanueva A. ,RC2,13,Acropolis,9/2023,Gravel,Wrc,46,,674.9,627.4,,,,13
729,Gill Gaurav  -,RC2,13,Acropolis,9/2023,Gravel,Wrc,47,,674.9,627.4,,,,13
730,Velanis Vassil,RC2,13,Acropolis,9/2023,Gravel,Wrc,48,,674.9,627.4,,,,13
731,Xanthakos M.  ,RC2,13,Acropolis,9/2023,Gravel,Wrc,49,,674.9,627.4,,,,13
732,Panteli Petros,RC2,13,Acropolis,9/2023,Gravel,Wrc,51,,674.9,627.4,,,,13
765,Mikkelsen Andr,RC2,14,Acropolis,9/2023,Gravel,Wrc,9,1046.9,1046.9,1000.2,46.700000000000045,0.0,0.0,14
766,Fourmaux Adrie,RC2,14,Acropolis,9/2023,Gravel,Wrc,10,1051.8,1046.9,1000.2,51.59999999999991,4.899999999999864,0.46804852421433407,14
767,Gryazin Nikola,RC2,14,Acropolis,9/2023,Gravel,Wrc,11,1057.6,1046.9,1000.2,57.399999999999864,10.699999999999818,1.0220651447129445,14
768,Greensmith Gus,RC2,14,Acropolis,9/2023,Gravel,Wrc,12,1057.8,1046.9,1000.2,57.59999999999991,10.899999999999864,1.0411691661094529,14
769,Rossel Yohan  ,RC2,14,Acropolis,9/2023,Gravel,Wrc,13,1063.4,1046.9,1000.2,63.200000000000045,16.5,1.5760817652115768,14
770,Bulacia Marco ,RC2,14,Acropolis,9/2023,Gravel,Wrc,14,1080.6,1046.9,1000.2,80.39999999999986,33.69999999999982,3.2190276053109,14
771,Joona Lauri  -,RC2,14,Acropolis,9/2023,Gravel,Wrc,15,1086.2,1046.9,1000.2,86.0,39.299999999999955,3.753940204413024,14
772,Kajetanowicz K,RC2,14,Acropolis,9/2023,Gravel,Wrc,16,1088.4,1046.9,1000.2,88.20000000000005,41.5,3.964084439774572,14
773,Virves Robert ,RC2,14,Acropolis,9/2023,Gravel,Wrc,17,1088.4,1046.9,1000.2,88.20000000000005,41.5,3.964084439774572,14
774,Gill Gaurav  -,RC2,14,Acropolis,9/2023,Gravel,Wrc,18,1088.5,1046.9,1000.2,88.29999999999995,41.59999999999991,3.973636450472816,14
775,Munster Grégoi,RC2,14,Acropolis,9/2023,Gravel,Wrc,19,1092.0,1046.9,1000.2,91.79999999999995,45.09999999999991,4.307956824911635,14
776,Prokop Martin ,RC2,14,Acropolis,9/2023,Gravel,Wrc,20,1108.3,1046.9,1000.2,108.09999999999991,61.399999999999864,5.864934568726703,14
777,Marczyk M.  - ,RC2,14,Acropolis,9/2023,Gravel,Wrc,22,1125.6,1046.9,1000.2,125.39999999999986,78.69999999999982,7.517432419524292,14
778,Villanueva A. ,RC2,14,Acropolis,9/2023,Gravel,Wrc,25,1164.9,1046.9,1000.2,164.70000000000005,118.0,11.271372623937339,14
779,Velanis Vassil,RC2,14,Acropolis,9/2023,Gravel,Wrc,26,1166.6,1046.9,1000.2,166.39999999999986,119.69999999999982,11.433756805807604,14
780,Panteli Petros,RC2,14,Acropolis,9/2023,Gravel,Wrc,27,1169.5,1046.9,1000.2,169.29999999999995,122.59999999999991,11.71076511605692,14
