Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:28.1,83.48 0.00,00:00:00.0 00:00:00.0,15
2,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:30.6,82.95 0.28,00:00:02.5 00:00:02.5,15
3,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:06:30.7,82.93 0.29,00:00:02.6 00:00:00.1,15
4,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:06:32.1,82.63 0.44,00:00:04.0 00:00:01.4,15
5,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:06:32.4,82.57 0.48,00:00:04.3 00:00:00.3,15
6,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:06:32.9,82.46 0.53,00:00:04.8 00:00:00.5,15
7,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:33.0,82.44 0.54,00:00:04.9 00:00:00.1,15
8,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:06:39.5,81.10 1.27,00:00:11.4 00:00:06.5,15
9,26,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:06:45.0,80.00 1.88,00:00:16.9 00:00:05.5,15
10,34,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia RS Rally2,RC2,00:06:49.9,79.04 2.42,00:00:21.8 00:00:04.9,15
11,27,Fourmaux  Adrien  /  Coria  Alexandre  Ford Fiesta Rally2 MkII,RC2,00:06:51.6,78.72 2.61,00:00:23.5 00:00:01.7,15
