,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
399,Tänak Ott  - J,RC1,7,Acropolis,9/2023,Gravel,Wrc,5,1203.7,1186.5,1186.5,17.200000000000045,17.200000000000045,1.4496418036241083,07
400,Sordo Dani  - ,RC1,7,Acropolis,9/2023,Gravel,Wrc,6,1207.4,1186.5,1186.5,20.90000000000009,20.90000000000009,1.7614833544037158,07
401,Lappi Esapekka,RC1,7,Acropolis,9/2023,Gravel,Wrc,7,1220.6,1186.5,1186.5,34.09999999999991,34.09999999999991,2.8739991571849903,07
402,Katsuta Takamo,RC1,7,Acropolis,9/2023,Gravel,Wrc,8,1230.4,1186.5,1186.5,43.90000000000009,43.90000000000009,3.699957859249902,07
403,Serderidis Jou,RC1,7,Acropolis,9/2023,Gravel,Wrc,23,1313.5,1186.5,1186.5,127.0,127.0,10.703750526759375,07
457,Neuville Thier,RC1,8,Acropolis,9/2023,Gravel,Wrc,1,1020.5,1020.5,1020.5,0.0,0.0,0.0,08
458,Ogier Sébastie,RC1,8,Acropolis,9/2023,Gravel,Wrc,2,1030.3,1020.5,1020.5,9.799999999999955,9.799999999999955,0.9603135717785354,08
459,Evans Elfyn  -,RC1,8,Acropolis,9/2023,Gravel,Wrc,3,1030.8,1020.5,1020.5,10.299999999999955,10.299999999999955,1.0093091621753998,08
460,Rovanperä Kall,RC1,8,Acropolis,9/2023,Gravel,Wrc,4,1032.1,1020.5,1020.5,11.599999999999909,11.599999999999909,1.1366976972072425,08
461,Katsuta Takamo,RC1,8,Acropolis,9/2023,Gravel,Wrc,5,1046.3,1020.5,1020.5,25.799999999999955,25.799999999999955,2.5281724644781924,08
462,Tänak Ott  - J,RC1,8,Acropolis,9/2023,Gravel,Wrc,7,1053.6,1020.5,1020.5,33.09999999999991,33.09999999999991,3.243508084272407,08
463,Sordo Dani  - ,RC1,8,Acropolis,9/2023,Gravel,Wrc,8,1057.3,1020.5,1020.5,36.799999999999955,36.799999999999955,3.6060754532092067,08
464,Serderidis Jou,RC1,8,Acropolis,9/2023,Gravel,Wrc,25,1170.6,1020.5,1020.5,150.0999999999999,150.0999999999999,14.70847623713865,08
465,Lappi Esapekka,RC1,8,Acropolis,9/2023,Gravel,Wrc,29,1178.0,1020.5,1020.5,157.5,157.5,15.433610975012249,08
518,Rovanperä Kall,RC1,9,Acropolis,9/2023,Gravel,Wrc,1,647.6,647.6,647.6,0.0,0.0,0.0,09
519,Neuville Thier,RC1,9,Acropolis,9/2023,Gravel,Wrc,2,649.1,647.6,647.6,1.5,1.5,0.23162445954292774,09
520,Ogier Sébastie,RC1,9,Acropolis,9/2023,Gravel,Wrc,3,658.0,647.6,647.6,10.399999999999977,10.399999999999977,1.6059295861642953,09
521,Sordo Dani  - ,RC1,9,Acropolis,9/2023,Gravel,Wrc,4,662.7,647.6,647.6,15.100000000000023,15.100000000000023,2.331686226065476,09
522,Tänak Ott  - J,RC1,9,Acropolis,9/2023,Gravel,Wrc,5,663.1,647.6,647.6,15.5,15.5,2.393452748610253,09
523,Katsuta Takamo,RC1,9,Acropolis,9/2023,Gravel,Wrc,6,669.3,647.6,647.6,21.699999999999932,21.699999999999932,3.350833848054344,09
524,Lappi Esapekka,RC1,9,Acropolis,9/2023,Gravel,Wrc,7,669.7,647.6,647.6,22.100000000000023,22.100000000000023,3.4126003705991383,09
525,Evans Elfyn  -,RC1,9,Acropolis,9/2023,Gravel,Wrc,14,721.4,647.6,647.6,73.79999999999995,73.79999999999995,11.395923409512038,09
526,Serderidis Jou,RC1,9,Acropolis,9/2023,Gravel,Wrc,20,749.0,647.6,647.6,101.39999999999998,101.39999999999998,15.65781346510191,09
579,Rovanperä Kall,RC1,10,Acropolis,9/2023,Gravel,Wrc,1,1147.5,1147.5,1147.5,0.0,0.0,0.0,10
580,Ogier Sébastie,RC1,10,Acropolis,9/2023,Gravel,Wrc,2,1147.7,1147.5,1147.5,0.20000000000004547,0.20000000000004547,0.017429193899786095,10
581,Evans Elfyn  -,RC1,10,Acropolis,9/2023,Gravel,Wrc,3,1154.0,1147.5,1147.5,6.5,6.5,0.5664488017429194,10
582,Sordo Dani  - ,RC1,10,Acropolis,9/2023,Gravel,Wrc,4,1158.8,1147.5,1147.5,11.299999999999955,11.299999999999955,0.9847494553376867,10
583,Tänak Ott  - J,RC1,10,Acropolis,9/2023,Gravel,Wrc,5,1159.8,1147.5,1147.5,12.299999999999955,12.299999999999955,1.0718954248365973,10
584,Katsuta Takamo,RC1,10,Acropolis,9/2023,Gravel,Wrc,6,1162.8,1147.5,1147.5,15.299999999999955,15.299999999999955,1.3333333333333295,10
585,Lappi Esapekka,RC1,10,Acropolis,9/2023,Gravel,Wrc,7,1164.6,1147.5,1147.5,17.09999999999991,17.09999999999991,1.4901960784313646,10
586,Serderidis Jou,RC1,10,Acropolis,9/2023,Gravel,Wrc,18,1273.5,1147.5,1147.5,126.0,126.0,10.980392156862745,10
587,Neuville Thier,RC1,10,Acropolis,9/2023,Gravel,Wrc,43,,1147.5,1147.5,,,,10
639,Rovanperä Kall,RC1,11,Acropolis,9/2023,Gravel,Wrc,1,1003.5,1003.5,1003.5,0.0,0.0,0.0,11
640,Ogier Sébastie,RC1,11,Acropolis,9/2023,Gravel,Wrc,2,1003.7,1003.5,1003.5,0.20000000000004547,0.20000000000004547,0.019930244145495313,11
641,Evans Elfyn  -,RC1,11,Acropolis,9/2023,Gravel,Wrc,3,1013.7,1003.5,1003.5,10.200000000000045,10.200000000000045,1.0164424514200343,11
642,Tänak Ott  - J,RC1,11,Acropolis,9/2023,Gravel,Wrc,4,1015.7,1003.5,1003.5,12.200000000000045,12.200000000000045,1.2157448928749421,11
643,Sordo Dani  - ,RC1,11,Acropolis,9/2023,Gravel,Wrc,5,1019.4,1003.5,1003.5,15.899999999999977,15.899999999999977,1.5844544095665147,11
644,Lappi Esapekka,RC1,11,Acropolis,9/2023,Gravel,Wrc,6,1033.6,1003.5,1003.5,30.09999999999991,30.09999999999991,2.999501743896354,11
645,Serderidis Jou,RC1,11,Acropolis,9/2023,Gravel,Wrc,22,1147.7,1003.5,1003.5,144.20000000000005,144.20000000000005,14.36970602889886,11
646,Katsuta Takamo,RC1,11,Acropolis,9/2023,Gravel,Wrc,36,1279.2,1003.5,1003.5,275.70000000000005,275.70000000000005,27.473841554559048,11
647,Neuville Thier,RC1,11,Acropolis,9/2023,Gravel,Wrc,43,,1003.5,1003.5,,,,11
698,Rovanperä Kall,RC1,13,Acropolis,9/2023,Gravel,Wrc,1,627.4,627.4,627.4,0.0,0.0,0.0,13
699,Sordo Dani  - ,RC1,13,Acropolis,9/2023,Gravel,Wrc,2,640.3,627.4,627.4,12.899999999999977,12.899999999999977,2.0561045584953743,13
700,Tänak Ott  - J,RC1,13,Acropolis,9/2023,Gravel,Wrc,3,649.4,627.4,627.4,22.0,22.0,3.5065349059611095,13
701,Evans Elfyn  -,RC1,13,Acropolis,9/2023,Gravel,Wrc,4,649.4,627.4,627.4,22.0,22.0,3.5065349059611095,13
702,Katsuta Takamo,RC1,13,Acropolis,9/2023,Gravel,Wrc,5,662.6,627.4,627.4,35.200000000000045,35.200000000000045,5.610455849537782,13
703,Lappi Esapekka,RC1,13,Acropolis,9/2023,Gravel,Wrc,15,747.7,627.4,627.4,120.30000000000007,120.30000000000007,19.174370417596442,13
704,Serderidis Jou,RC1,13,Acropolis,9/2023,Gravel,Wrc,16,752.8,627.4,627.4,125.39999999999998,125.39999999999998,19.98724896397832,13
705,Neuville Thier,RC1,13,Acropolis,9/2023,Gravel,Wrc,42,,627.4,627.4,,,,13
706,Ogier Sébastie,RC1,13,Acropolis,9/2023,Gravel,Wrc,43,,627.4,627.4,,,,13
756,Evans Elfyn  -,RC1,14,Acropolis,9/2023,Gravel,Wrc,1,1000.2,1000.2,1000.2,0.0,0.0,0.0,14
757,Sordo Dani  - ,RC1,14,Acropolis,9/2023,Gravel,Wrc,2,1009.2,1000.2,1000.2,9.0,9.0,0.8998200359928014,14
758,Neuville Thier,RC1,14,Acropolis,9/2023,Gravel,Wrc,3,1015.2,1000.2,1000.2,15.0,15.0,1.4997000599880024,14
759,Tänak Ott  - J,RC1,14,Acropolis,9/2023,Gravel,Wrc,4,1016.4,1000.2,1000.2,16.199999999999932,16.199999999999932,1.6196760647870356,14
760,Lappi Esapekka,RC1,14,Acropolis,9/2023,Gravel,Wrc,5,1024.9,1000.2,1000.2,24.700000000000045,24.700000000000045,2.4695060987802484,14
761,Ogier Sébastie,RC1,14,Acropolis,9/2023,Gravel,Wrc,6,1025.0,1000.2,1000.2,24.799999999999955,24.799999999999955,2.479504099180159,14
762,Katsuta Takamo,RC1,14,Acropolis,9/2023,Gravel,Wrc,7,1030.6,1000.2,1000.2,30.399999999999864,30.399999999999864,3.039392121575671,14
763,Rovanperä Kall,RC1,14,Acropolis,9/2023,Gravel,Wrc,8,1031.4,1000.2,1000.2,31.200000000000045,31.200000000000045,3.1193761247750493,14
764,Serderidis Jou,RC1,14,Acropolis,9/2023,Gravel,Wrc,23,1144.6,1000.2,1000.2,144.39999999999986,144.39999999999986,14.43711257748449,14
811,Sordo Dani  - ,RC1,15,Acropolis,9/2023,Gravel,Wrc,1,406.4,406.4,406.4,0.0,0.0,0.0,15
812,Evans Elfyn  -,RC1,15,Acropolis,9/2023,Gravel,Wrc,2,407.7,406.4,406.4,1.3000000000000114,1.3000000000000114,0.31988188976378235,15
813,Tänak Ott  - J,RC1,15,Acropolis,9/2023,Gravel,Wrc,3,407.8,406.4,406.4,1.400000000000034,1.400000000000034,0.34448818897638633,15
814,Neuville Thier,RC1,15,Acropolis,9/2023,Gravel,Wrc,4,413.0,406.4,406.4,6.600000000000023,6.600000000000023,1.6240157480315018,15
815,Ogier Sébastie,RC1,15,Acropolis,9/2023,Gravel,Wrc,6,414.0,406.4,406.4,7.600000000000023,7.600000000000023,1.870078740157486,15
816,Rovanperä Kall,RC1,15,Acropolis,9/2023,Gravel,Wrc,8,416.7,406.4,406.4,10.300000000000011,10.300000000000011,2.5344488188976406,15
817,Katsuta Takamo,RC1,15,Acropolis,9/2023,Gravel,Wrc,14,424.8,406.4,406.4,18.400000000000034,18.400000000000034,4.527559055118119,15
818,Lappi Esapekka,RC1,15,Acropolis,9/2023,Gravel,Wrc,15,425.0,406.4,406.4,18.600000000000023,18.600000000000023,4.576771653543313,15
819,Serderidis Jou,RC1,15,Acropolis,9/2023,Gravel,Wrc,27,458.2,406.4,406.4,51.80000000000001,51.80000000000001,12.746062992125987,15
865,Rovanperä Kall,RC1,16,Acropolis,9/2023,Gravel,Wrc,1,388.1,388.1,388.1,0.0,0.0,0.0,16
866,Evans Elfyn  -,RC1,16,Acropolis,9/2023,Gravel,Wrc,2,390.6,388.1,388.1,2.5,2.5,0.6441638752898737,16
867,Tänak Ott  - J,RC1,16,Acropolis,9/2023,Gravel,Wrc,3,390.7,388.1,388.1,2.599999999999966,2.599999999999966,0.6699304303014598,16
868,Sordo Dani  - ,RC1,16,Acropolis,9/2023,Gravel,Wrc,4,392.1,388.1,388.1,4.0,4.0,1.030662200463798,16
869,Lappi Esapekka,RC1,16,Acropolis,9/2023,Gravel,Wrc,5,392.4,388.1,388.1,4.2999999999999545,4.2999999999999545,1.107961865498571,16
870,Neuville Thier,RC1,16,Acropolis,9/2023,Gravel,Wrc,6,392.9,388.1,388.1,4.7999999999999545,4.7999999999999545,1.2367946405565458,16
871,Ogier Sébastie,RC1,16,Acropolis,9/2023,Gravel,Wrc,7,393.0,388.1,388.1,4.899999999999977,4.899999999999977,1.2625611955681466,16
872,Katsuta Takamo,RC1,16,Acropolis,9/2023,Gravel,Wrc,8,399.5,388.1,388.1,11.399999999999977,11.399999999999977,2.937387271321818,16
873,Serderidis Jou,RC1,16,Acropolis,9/2023,Gravel,Wrc,52,442.9,388.1,388.1,54.799999999999955,54.799999999999955,14.12007214635402,16
