Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,8,Tänak  Ott  /  Järveoja  M.  Ford Puma Rally1 Hybrid,RC1,00:18:01.4,94.28 0.00,00:00:00.0 00:00:00.0,6
2,17,Ogier  S.  /  Landais  Vincent  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:06.3,93.85 0.17,00:00:04.9 00:00:04.9,6
3,33,Evans  Elfyn  /  Martin  Scott  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:09.6,93.57 0.29,00:00:08.2 00:00:03.3,6
4,11,Neuville  T.  /  Wydaeghe  M.  Hyundai i20 N Rally1 Hybrid,RC1,00:18:10.9,93.46 0.34,00:00:09.5 00:00:01.3,6
5,18,Katsuta  T.  /  Johnston  Aaron  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:16.1,93.01 0.52,00:00:14.7 00:00:05.2,6
6,69,Rovanperä  K.  /  Halttunen  Jonne  Toyota GR Yaris Rally1 Hybrid,RC1,00:18:16.3,93.00 0.53,00:00:14.9 00:00:00.2,6
7,4,Lappi  Esapekka  /  Ferm  Janne  Hyundai i20 N Rally1 Hybrid,RC1,00:18:17.2,92.92 0.56,00:00:15.8 00:00:00.9,6
8,6,Sordo  Dani  /  Carrera  C.  Hyundai i20 N Rally1 Hybrid,RC1,00:18:28.3,91.99 0.95,00:00:26.9 00:00:11.1,6
9,26,Gryazin  Nikolay  /  Aleksandrov  K.  Škoda Fabia RS Rally2,RC2,00:19:01.8,89.29 2.13,00:01:00.4 00:00:33.5,6
10,20,Mikkelsen  A.  /  Eriksen  T.  Škoda Fabia RS Rally2,RC2,00:19:06.6,88.92 2.30,00:01:05.2 00:00:04.8,6
11,28,Bulacia  Marco  /  Vallejo  Diego  Škoda Fabia RS Rally2,RC2,00:19:13.6,88.38 2.55,00:01:12.2 00:00:07.0,6
12,35,Virves  Robert  /  Drew  Craig  Ford Fiesta Rally2 MkII,RC2,00:19:15.5,88.23 2.62,00:01:14.1 00:00:01.9,6
13,21,Rossel  Yohan  /  Dunand  Arnaud  Citroën C3 Rally2,RC2,00:19:15.8,88.21 2.63,00:01:14.4 00:00:00.3,6
14,24,Greensmith  Gus  /  Andersson  Jonas  Škoda Fabia RS Rally2,RC2,00:19:16.8,88.13 2.66,00:01:15.4 00:00:01.0,6
15,32,Munster  G.  /  Louka  Louis  Ford Fiesta Rally2 MkII,RC2,00:19:18.4,88.01 2.72,00:01:17.0 00:00:01.6,6
16,22,Pajari  Sami  /  Mälkönen  Enni  Škoda Fabia RS Rally2,RC2,00:19:21.3,87.79 2.82,00:01:19.9 00:00:02.9,6
17,25,Kajetanowicz  K.  /  Szczepaniak  M.  Škoda Fabia RS Rally2,RC2,00:19:30.1,87.13 3.13,00:01:28.7 00:00:08.8,6
18,34,Joona  Lauri  /  Shemeikka  T.  Škoda Fabia RS Rally2,RC2,00:19:35.0,86.77 3.31,00:01:33.6 00:00:04.9,6
19,37,Athanassoulas  L.  /  Zakcheos  N.  Hyundai i20 N Rally2,RC2,00:19:35.6,86.72 3.33,00:01:34.2 00:00:00.6,6
20,30,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:19:38.5,86.51 3.43,00:01:37.1 00:00:02.9,6
21,29,Prokop  Martin  /  Ernst  Michal  Ford Fiesta Rally2 MkII,RC2,00:19:47.6,85.85 3.75,00:01:46.2 00:00:09.1,6
22,39,Villanueva  A.  /  Murado  José  Škoda Fabia RS Rally2,RC2,00:19:54.0,85.39 3.98,00:01:52.6 00:00:06.4,6
