,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
359,Fourmaux Adrie,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,29,1249.9,1141.8,1081.4,168.5,108.10000000000014,9.467507444386069,06
360,Karellis C. - ,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,32,1259.5,1141.8,1081.4,178.0999999999999,117.70000000000005,10.308285163776498,06
361,Hoelbling Luca,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,34,1271.3,1141.8,1081.4,189.89999999999986,129.5,11.341741110527238,06
362,Velanis Vassil,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,36,1277.0,1141.8,1081.4,195.5999999999999,135.20000000000005,11.840952881415314,06
363,Campagnoli Gab,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,38,1297.5,1141.8,1081.4,216.0999999999999,155.70000000000005,13.63636363636364,06
364,Xanthakos Mari,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,41,1309.7,1141.8,1081.4,228.29999999999995,167.9000000000001,14.70485198808899,06
365,Cărăgui Eugen ,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,44,1334.6,1141.8,1081.4,253.19999999999982,192.79999999999995,16.885619197757922,06
366,Gill Gaurav - ,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,47,1354.9,1141.8,1081.4,273.5,213.10000000000014,18.663513750218964,06
367,Dolofan Cristi,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,48,1366.3,1141.8,1081.4,284.89999999999986,224.5,19.661937291995095,06
368,Vassilakis Geo,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,50,1418.0,1141.8,1081.4,336.5999999999999,276.20000000000005,24.189875634962345,06
369,Pyck Filip - D,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,51,1426.7,1141.8,1081.4,345.29999999999995,284.9000000000001,24.95183044315993,06
370,Díaz-Aboitiz M,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,54,1472.4,1141.8,1081.4,391.0,330.60000000000014,28.954282711508156,06
371,Panteli Petros,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,57,1518.7,1141.8,1081.4,437.29999999999995,376.9000000000001,33.00928358731828,06
372,Solberg Oliver,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,59,,1141.8,1081.4,,,,06
373,Tsouloftas Ale,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,60,1741.8,1141.8,1081.4,660.3999999999999,600.0,52.548607461902265,06
374,Philippedes Yo,RC2,6,Acropolis 2023,9/2023,Gravel,Wrc,61,1741.8,1141.8,1081.4,660.3999999999999,600.0,52.548607461902265,06
