,Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
181,Karanikolas E.,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,36,804.2,769.8,676.8,127.40000000000009,34.40000000000009,4.46869316705639,03
182,Kelly Eamonn -,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,37,808.3,769.8,676.8,131.5,38.5,5.001299038711354,03
183,Rensonnet Tom ,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,40,817.5,769.8,676.8,140.70000000000005,47.700000000000045,6.196414653156671,03
184,Creighton Will,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,41,823.6,769.8,676.8,146.80000000000007,53.80000000000007,6.9888282670823685,03
185,Halkias Efthim,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,43,827.9,769.8,676.8,151.10000000000002,58.10000000000002,7.547414912964409,03
186,Blach Roberto ,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,46,848.4,769.8,676.8,171.60000000000002,78.60000000000002,10.210444271239288,03
187,Galerakis Spir,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,47,853.2,769.8,676.8,176.4000000000001,83.40000000000009,10.833982852689022,03
188,Bruun Sosa Nat,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,49,858.6,769.8,676.8,181.80000000000007,88.80000000000007,11.535463756819961,03
189,Delaportas Gio,RC3,3,Acropolis 2023,9/2023,Gravel,Wrc,53,885.6,769.8,676.8,208.80000000000007,115.80000000000007,15.042868277474678,03
243,Karanikolas E.,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,36,,,332.1,,,,04
244,Halkias Efthim,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,37,,,332.1,,,,04
245,Galerakis Spir,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,38,,,332.1,,,,04
246,Delaportas Gio,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,39,,,332.1,,,,04
247,Castro Eduardo,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,40,,,332.1,,,,04
248,Domínguez Dieg,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,41,,,332.1,,,,04
249,Pellier Lauren,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,42,,,332.1,,,,04
250,Rensonnet Tom ,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,43,,,332.1,,,,04
251,Blach Roberto ,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,44,,,332.1,,,,04
252,Kelly Eamonn -,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,45,,,332.1,,,,04
253,Anwar Hamza - ,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,46,,,332.1,,,,04
254,Bruun Sosa Nat,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,47,,,332.1,,,,04
255,Creighton Will,RC3,4,Acropolis 2023,9/2023,Gravel,Wrc,65,,,332.1,,,,04
309,Pellier Lauren,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,25,872.7,872.7,771.7,101.0,0.0,0.0,05
310,Domínguez Dieg,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,26,881.5,872.7,771.7,109.79999999999995,8.799999999999955,1.008364844734726,05
311,Rensonnet Tom ,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,30,897.5,872.7,771.7,125.79999999999995,24.799999999999955,2.8417554715251465,05
312,Kelly Eamonn -,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,34,905.5,872.7,771.7,133.79999999999995,32.799999999999955,3.7584507849203566,05
313,Karanikolas E.,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,35,905.7,872.7,771.7,134.0,33.0,3.7813681677552418,05
314,Anwar Hamza - ,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,37,915.7,872.7,771.7,144.0,43.0,4.9272373094992545,05
315,Bruun Sosa Nat,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,38,916.7,872.7,771.7,145.0,44.0,5.041824223673657,05
316,Castro Eduardo,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,40,919.8,872.7,771.7,148.0999999999999,47.09999999999991,5.39704365761429,05
317,Halkias Efthim,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,41,936.2,872.7,771.7,164.5,63.5,7.2762690500744815,05
318,Blach Roberto ,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,46,956.5,872.7,771.7,184.79999999999995,83.79999999999995,9.602383407814822,05
319,Galerakis Spir,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,48,974.3,872.7,771.7,202.5999999999999,101.59999999999991,11.642030480119159,05
320,Creighton Will,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,63,1472.7,872.7,771.7,701.0,600.0,68.75214850464076,05
321,Delaportas Gio,RC3,5,Acropolis 2023,9/2023,Gravel,Wrc,65,,872.7,771.7,,,,05
375,Pellier Lauren,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,24,1214.5,1214.5,1081.4,133.0999999999999,0.0,0.0,06
376,Domínguez Dieg,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,25,1214.6,1214.5,1081.4,133.19999999999982,0.09999999999990905,0.008233841086859536,06
377,Kelly Eamonn -,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,27,1244.4,1214.5,1081.4,163.0,29.90000000000009,2.4619184849732476,06
378,Rensonnet Tom ,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,30,1254.9,1214.5,1081.4,173.5,40.40000000000009,3.3264717990942847,06
379,Anwar Hamza - ,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,31,1255.1,1214.5,1081.4,173.69999999999982,40.59999999999991,3.3429394812680044,06
380,Bruun Sosa Nat,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,33,1262.9,1214.5,1081.4,181.5,48.40000000000009,3.985179086043647,06
381,Castro Eduardo,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,37,1289.2,1214.5,1081.4,207.79999999999995,74.70000000000005,6.15067929188967,06
382,Blach Roberto ,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,39,1300.0,1214.5,1081.4,218.5999999999999,85.5,7.039934129271305,06
383,Halkias Efthim,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,40,1305.4,1214.5,1081.4,224.0,90.90000000000009,7.484561547962132,06
384,Karanikolas E.,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,45,1340.8,1214.5,1081.4,259.39999999999986,126.29999999999995,10.399341292713046,06
385,Galerakis Spir,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,52,1430.3,1214.5,1081.4,348.89999999999986,215.79999999999995,17.76862906545903,06
386,Creighton Will,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,62,1814.5,1214.5,1081.4,733.0999999999999,600.0,49.40304652120214,06
387,Delaportas Gio,RC3,6,Acropolis 2023,9/2023,Gravel,Wrc,65,1889.2,1214.5,1081.4,807.8,674.7,55.553725813091816,06
