Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
13,#16,Ladias Akis  - Patrikoussis M. Subaru Impreza WRX,C2,18:05.59,+3:10.32 +  0.25,69.8 9.05,2
14,#14,Yfantis V.  - Mountzouris A. Ford Escort RS 2000 MKII,C3 F2,18:18.90,+3:23.63 +  13.31,68.9 9.68,2
15,#21,Stavropoulos D.  - Panoutsos D. Toyota Yaris,C6 F2,18:33.28,+3:38.01 +  14.38,68.0 10.4,2
16,#25,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,18:51.91,+3:56.64 +  18.63,66.9 11.3,2
17,#15,Yiangou Y.  - Christodoulakis A. Subaru Impreza STi N12,C2,19:17.88,+4:22.61 +  25.97,65.4 12.5,2
18,#23,Panagiotopoulos M.  - Ahtidas E. Toyota Yaris,C6 F2,19:52.47,+4:57.20 +  34.59,63.5 14.1,2
19,#29,Rahoutis Fanis  - Grigoropoulos A. Toyota Starlet EP81,C6 F2,20:26.86,+5:31.59 +  34.39,61.7 15.8,2
20,#31,Kaldis Konstantinos  - Vigkos A. Toyota Corolla,4,20:38.00,+5:42.73 +  11.14,61.2 16.3,2
21,#24,Batis Vassilis  - Sotiriou Ioannis Toyota Yaris,C6 F2,21:11.84,+6:16.57 +  33.84,59.6 17.9,2
22,#5,Ismailos Panos  - Soukoulis K. Mitsubishi Lancer Evo IX,C2,21:36.57,+6:41.30 +  24.73,58.4 19.1,2
23,#30,Kattis Dimítris  - Katti E. Peugeot 206,C6 F2,22:02.91,+7:07.64 +  26.34,57.3 20.3,2
24,#28,Andrikopoulos P.  - Andrikopoulos F. Peugeot 206 XS,C5 F2,22:43.40,+7:48.13 +  40.49,55.6 22.3,2
25,#27,Karatarouk K.  - Kokkinos P. Toyota Corolla AE111,C4 F2,22:58.08,+8:02.81 +  14.68,55.0 23.0,2
26,#19,Kalamaras Teo  - Labrakis Dimitris Peugeot 206 XS,C5 F2,23:39.02,+8:43.75 +  40.94,53.4 24.9,2
27,#20,Vigopoulos Nikolaos  - Zakheos N. Ford Fiesta R2T,C5 F2,28:18.72,+13:23.45 +  4:39.70,44.6 38.2,2
1,#2,Papadimitriou I.  - Makrinos M. Škoda Fabia Rally2 evo,C1,6:41.81,,90.0,3
2,#1,Kechagias Giorgos  - Kouzionis C. Škoda Fabia Rally2 evo,C1,6:56.30,+14.49 +  14.49,86.8 1.44,3
3,#3,Kirkos Panagiotis  - Polizois G. Mitsubishi Lancer Evo IX,C2,7:03.73,+21.92 +  7.43,85.3 2.18,3
4,#5,Ismailos Panos  - Soukoulis K. Mitsubishi Lancer Evo IX,C2,7:17.07,+35.26 +  13.34,82.7 3.51,3
5,#6,Chatzimarkos P.  - Tsaoussoglou M. Peugeot 208 Rally4,C3 F2,7:26.05,+44.24 +  8.98,81.0 4.41,3
6,#7,Karanikolas E.  - Kakavas G. Ford Fiesta Rally4,C5 F2,7:29.16,+47.35 +  3.11,80.5 4.72,3
7,#11,Delaportas Giorgos  - Panaritis E. Ford Fiesta Rally3,C3,7:42.56,+1:00.75 +  13.40,78.1 6.05,3
8,#8,Theocharopoulos S.  - Kotsalis G. Mitsubishi Lancer Evo IX,C2,7:44.34,+1:02.53 +  1.78,77.8 6.23,3
9,#12,Amoutzas Giorgos  - Eliopoulos G. Opel Corsa Rally4,C3 F2,7:47.32,+1:05.51 +  2.98,77.3 6.52,3
10,#9,Davaris Nikos  - Fragkou Mihalis Mitsubishi Lancer Evo IX,C2,8:03.60,+1:21.79 +  16.28,74.7 8.15,3
11,#18,Milonas K.  - Paraperas N. Toyota Corolla FX AE101,C4 F2,8:08.40,+1:26.59 +  4.80,74.0 8.62,3
12,#16,Ladias Akis  - Patrikoussis M. Subaru Impreza WRX,C2,8:14.75,+1:32.94 +  6.35,73.1 9.26,3
13,#17,Giotis Ioannis  - Farmakis C. Hyundai Accent,C4 F2,8:28.58,+1:46.77 +  13.83,71.1 10.6,3
14,#14,Yfantis V.  - Mountzouris A. Ford Escort RS 2000 MKII,C3 F2,8:28.90,+1:47.09 +  0.32,71.0 10.7,3
15,#21,Stavropoulos D.  - Panoutsos D. Toyota Yaris,C6 F2,8:40.18,+1:58.37 +  11.28,69.5 11.8,3
16,#25,Sotiropoulos Nikolaos  - Moukas E. Nissan Micra K11,C6 F2,8:46.38,+2:04.57 +  6.20,68.7 12.4,3
17,#23,Panagiotopoulos M.  - Ahtidas E. Toyota Yaris,C6 F2,8:47.23,+2:05.42 +  0.85,68.6 12.5,3
18,#15,Yiangou Y.  - Christodoulakis A. Subaru Impreza STi N12,C2,9:02.49,+2:20.68 +  15.26,66.6 14.0,3
19,#29,Rahoutis Fanis  - Grigoropoulos A. Toyota Starlet EP81,C6 F2,9:12.99,+2:31.18 +  10.50,65.4 15.1,3
20,#24,Batis Vassilis  - Sotiriou Ioannis Toyota Yaris,C6 F2,9:30.82,+2:49.01 +  17.83,63.3 16.8,3
21,#27,Karatarouk K.  - Kokkinos P. Toyota Corolla AE111,C4 F2,9:37.56,+2:55.75 +  6.74,62.6 17.5,3
22,#31,Kaldis Konstantinos  - Vigkos A. Toyota Corolla,4,9:38.88,+2:57.07 +  1.32,62.4 17.6,3
23,#30,Kattis Dimítris  - Katti E. Peugeot 206,C6 F2,9:54.20,+3:12.39 +  15.32,60.8 19.2,3
