Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Romagna Simone,Rally2,7,Foligno,10/03/2024,Gravel,Italy,3,551.4
Lavio Jaakko  ,Rally2,7,Foligno,10/03/2024,Gravel,Italy,4,552.0
Tali Nicola  -,Rally2,7,Foligno,10/03/2024,Gravel,Italy,5,555.3
Tiramani Chris,der 25,7,Foligno,10/03/2024,Gravel,Italy,6,555.3
Gamba Matteo  ,Rally2,7,Foligno,10/03/2024,Gravel,Italy,7,556.0
Scandola Umber,Rally2,7,Foligno,10/03/2024,Gravel,Italy,8,557.0
Müller Liam  -,der 25,7,Foligno,10/03/2024,Gravel,Italy,9,560.3
Novak Aljoša  ,Rally2,7,Foligno,10/03/2024,Gravel,Italy,10,565.0
Quilichini J. ,Rally2,7,Foligno,10/03/2024,Gravel,Italy,11,566.4
Gianesini Marc,ver 55,7,Foligno,10/03/2024,Gravel,Italy,12,570.2
Fontana Matteo,der 25,7,Foligno,10/03/2024,Gravel,Italy,13,577.1
Molinaro Tamar,Female,7,Foligno,10/03/2024,Gravel,Italy,14,579.8
Roncoroni Marc,Rally2,7,Foligno,10/03/2024,Gravel,Italy,15,584.3
Epis Filippo  ,Rally2,7,Foligno,10/03/2024,Gravel,Italy,16,589.3
Vagnini Jader ,Rally2,7,Foligno,10/03/2024,Gravel,Italy,17,592.9
Rizzo Marcello,Rally2,7,Foligno,10/03/2024,Gravel,Italy,18,595.2
Campagnoli Gab,Rally3,7,Foligno,10/03/2024,Gravel,Italy,19,605.2
Marchioro Nico,Rally4,7,Foligno,10/03/2024,Gravel,Italy,20,611.3
Nerobutto G.  ,der 25,7,Foligno,10/03/2024,Gravel,Italy,21,614.2
Squarcialupi M,Rally2,7,Foligno,10/03/2024,Gravel,Italy,22,620.0
Müller Jonas  ,der 25,7,Foligno,10/03/2024,Gravel,Italy,23,623.0
Cazzaro Nicola,Rally4,7,Foligno,10/03/2024,Gravel,Italy,24,631.3
Bartolini Davi,Rally4,7,Foligno,10/03/2024,Gravel,Italy,25,638.2
Negri Alessand,N5,7,Foligno,10/03/2024,Gravel,Italy,26,639.4
Marrone Stefan,Rally4,7,Foligno,10/03/2024,Gravel,Italy,27,656.5
Caldart Claudi,ver 55,7,Foligno,10/03/2024,Gravel,Italy,28,658.5
Diserò Luca  -,Rally4,7,Foligno,10/03/2024,Gravel,Italy,29,660.0
Milani Michele,N4,7,Foligno,10/03/2024,Gravel,Italy,30,667.1
Casarin Matteo,N4,7,Foligno,10/03/2024,Gravel,Italy,31,679.0
Biondi Sergio ,Rally4,7,Foligno,10/03/2024,Gravel,Italy,32,680.7
Savio Michael ,Rally5,7,Foligno,10/03/2024,Gravel,Italy,33,683.7
Solitro Fabio ,Rally4,7,Foligno,10/03/2024,Gravel,Italy,34,688.1
Martinelli Sam,R3,7,Foligno,10/03/2024,Gravel,Italy,35,688.4
Sotiropoulos N,Rally4,7,Foligno,10/03/2024,Gravel,Italy,36,696.8
Vargiu Giacomo,Rally4,7,Foligno,10/03/2024,Gravel,Italy,37,697.0
Pierulivo Leon,Rally4,7,Foligno,10/03/2024,Gravel,Italy,38,705.2
Stoppioni Save,ver 55,7,Foligno,10/03/2024,Gravel,Italy,39,706.0
Leonessi Marco,ly4/R2,7,Foligno,10/03/2024,Gravel,Italy,40,706.2
Leuratti Giorg,Rally4,7,Foligno,10/03/2024,Gravel,Italy,41,708.2
Ricciardi Fran,Rally4,7,Foligno,10/03/2024,Gravel,Italy,42,711.1
Bitti Giuseppe,der 25,7,Foligno,10/03/2024,Gravel,Italy,43,715.8
Scalzotto Andr,6 Plus,7,Foligno,10/03/2024,Gravel,Italy,44,744.6
Piccardo Andre,ly4/R2,7,Foligno,10/03/2024,Gravel,Italy,45,750.1
Bentivogli Gia,der 25,7,Foligno,10/03/2024,Gravel,Italy,46,765.4
Manera Luca  -,ver 55,7,Foligno,10/03/2024,Gravel,Italy,47,770.7
Gherardi Chris,ly4/R2,7,Foligno,10/03/2024,Gravel,Italy,48,795.5
Mangiarotti Ma,ver 55,7,Foligno,10/03/2024,Gravel,Italy,49,826.2
Olevano Alessa,ver 55,7,Foligno,10/03/2024,Gravel,Italy,50,886.6
Robone Andrea ,A0,7,Foligno,10/03/2024,Gravel,Italy,51,985.7
Vidori Asia  -,Female,7,Foligno,10/03/2024,Gravel,Italy,52,1193.5
Heikkilä Mikko,Rally2,8,Foligno,10/03/2024,Gravel,Italy,1,267.2
Battistolli A.,Rally2,8,Foligno,10/03/2024,Gravel,Italy,2,270.8
Lavio Jaakko  ,Rally2,8,Foligno,10/03/2024,Gravel,Italy,3,274.5
Tiramani Chris,der 25,8,Foligno,10/03/2024,Gravel,Italy,4,274.5
Romagna Simone,Rally2,8,Foligno,10/03/2024,Gravel,Italy,5,276.4
Scandola Umber,Rally2,8,Foligno,10/03/2024,Gravel,Italy,6,278.1
Müller Liam  -,der 25,8,Foligno,10/03/2024,Gravel,Italy,7,281.7
Gamba Matteo  ,Rally2,8,Foligno,10/03/2024,Gravel,Italy,8,282.9
Quilichini J. ,Rally2,8,Foligno,10/03/2024,Gravel,Italy,9,288.6
Tali Nicola  -,Rally2,8,Foligno,10/03/2024,Gravel,Italy,10,293.1
Vagnini Jader ,Rally2,8,Foligno,10/03/2024,Gravel,Italy,11,293.2
Gianesini Marc,ver 55,8,Foligno,10/03/2024,Gravel,Italy,12,293.9
Fontana Matteo,der 25,8,Foligno,10/03/2024,Gravel,Italy,13,295.4
Molinaro Tamar,Female,8,Foligno,10/03/2024,Gravel,Italy,14,297.9
Novak Aljoša  ,Rally2,8,Foligno,10/03/2024,Gravel,Italy,15,301.2
Nerobutto G.  ,der 25,8,Foligno,10/03/2024,Gravel,Italy,16,302.1
Epis Filippo  ,Rally2,8,Foligno,10/03/2024,Gravel,Italy,17,304.2
Marchioro Nico,Rally4,8,Foligno,10/03/2024,Gravel,Italy,18,304.2
Rizzo Marcello,Rally2,8,Foligno,10/03/2024,Gravel,Italy,19,311.0
Müller Jonas  ,der 25,8,Foligno,10/03/2024,Gravel,Italy,20,312.0
Cazzaro Nicola,Rally4,8,Foligno,10/03/2024,Gravel,Italy,21,313.0
Negri Alessand,N5,8,Foligno,10/03/2024,Gravel,Italy,22,316.2
Leuratti Giorg,Rally4,8,Foligno,10/03/2024,Gravel,Italy,23,316.6
Squarcialupi M,Rally2,8,Foligno,10/03/2024,Gravel,Italy,24,317.7
Roncoroni Marc,Rally2,8,Foligno,10/03/2024,Gravel,Italy,25,320.4
Caldart Claudi,ver 55,8,Foligno,10/03/2024,Gravel,Italy,26,321.5
Bartolini Davi,Rally4,8,Foligno,10/03/2024,Gravel,Italy,27,321.5
Biondi Sergio ,Rally4,8,Foligno,10/03/2024,Gravel,Italy,28,325.2
Milani Michele,N4,8,Foligno,10/03/2024,Gravel,Italy,29,326.8
Campagnoli Gab,Rally3,8,Foligno,10/03/2024,Gravel,Italy,30,327.2
Diserò Luca  -,Rally4,8,Foligno,10/03/2024,Gravel,Italy,31,329.5
Sotiropoulos N,Rally4,8,Foligno,10/03/2024,Gravel,Italy,32,331.6
Pierulivo Leon,Rally4,8,Foligno,10/03/2024,Gravel,Italy,33,333.6
Martinelli Sam,R3,8,Foligno,10/03/2024,Gravel,Italy,34,335.0
Marrone Stefan,Rally4,8,Foligno,10/03/2024,Gravel,Italy,35,335.3
Savio Michael ,Rally5,8,Foligno,10/03/2024,Gravel,Italy,36,336.0
Vargiu Giacomo,Rally4,8,Foligno,10/03/2024,Gravel,Italy,37,336.5
Solitro Fabio ,Rally4,8,Foligno,10/03/2024,Gravel,Italy,38,338.5
Ricciardi Fran,Rally4,8,Foligno,10/03/2024,Gravel,Italy,39,338.8
Leonessi Marco,ly4/R2,8,Foligno,10/03/2024,Gravel,Italy,40,343.5
Casarin Matteo,N4,8,Foligno,10/03/2024,Gravel,Italy,41,345.1
Bitti Giuseppe,der 25,8,Foligno,10/03/2024,Gravel,Italy,42,346.6
Piccardo Andre,ly4/R2,8,Foligno,10/03/2024,Gravel,Italy,43,350.4
Scalzotto Andr,6 Plus,8,Foligno,10/03/2024,Gravel,Italy,44,358.6
Bentivogli Gia,der 25,8,Foligno,10/03/2024,Gravel,Italy,45,361.0
Manera Luca  -,ver 55,8,Foligno,10/03/2024,Gravel,Italy,46,362.6
Mangiarotti Ma,ver 55,8,Foligno,10/03/2024,Gravel,Italy,47,367.9
Gherardi Chris,ly4/R2,8,Foligno,10/03/2024,Gravel,Italy,48,383.0
Stoppioni Save,ver 55,8,Foligno,10/03/2024,Gravel,Italy,49,383.7
Olevano Alessa,ver 55,8,Foligno,10/03/2024,Gravel,Italy,50,393.8
Robone Andrea ,A0,8,Foligno,10/03/2024,Gravel,Italy,51,448.0
Vidori Asia  -,Female,8,Foligno,10/03/2024,Gravel,Italy,52,473.0
Heikkilä Mikko,Rally2,9,Foligno,10/03/2024,Gravel,Italy,1,298.4
Gamba Matteo  ,Rally2,9,Foligno,10/03/2024,Gravel,Italy,2,299.7
Tali Nicola  -,Rally2,9,Foligno,10/03/2024,Gravel,Italy,3,300.0
Lavio Jaakko  ,Rally2,9,Foligno,10/03/2024,Gravel,Italy,4,302.5
Romagna Simone,Rally2,9,Foligno,10/03/2024,Gravel,Italy,5,303.2
Battistolli A.,Rally2,9,Foligno,10/03/2024,Gravel,Italy,6,307.3
Scandola Umber,Rally2,9,Foligno,10/03/2024,Gravel,Italy,7,307.9
Müller Liam  -,der 25,9,Foligno,10/03/2024,Gravel,Italy,8,308.6
Novak Aljoša  ,Rally2,9,Foligno,10/03/2024,Gravel,Italy,9,308.7
Quilichini J. ,Rally2,9,Foligno,10/03/2024,Gravel,Italy,10,311.8
Gianesini Marc,ver 55,9,Foligno,10/03/2024,Gravel,Italy,11,314.5
Tiramani Chris,der 25,9,Foligno,10/03/2024,Gravel,Italy,12,316.2
Epis Filippo  ,Rally2,9,Foligno,10/03/2024,Gravel,Italy,13,319.1
Molinaro Tamar,Female,9,Foligno,10/03/2024,Gravel,Italy,14,328.5
Vagnini Jader ,Rally2,9,Foligno,10/03/2024,Gravel,Italy,15,329.2
Marchioro Nico,Rally4,9,Foligno,10/03/2024,Gravel,Italy,16,329.9
Roncoroni Marc,Rally2,9,Foligno,10/03/2024,Gravel,Italy,17,331.1
Campagnoli Gab,Rally3,9,Foligno,10/03/2024,Gravel,Italy,18,332.6
Nerobutto G.  ,der 25,9,Foligno,10/03/2024,Gravel,Italy,19,333.0
Rizzo Marcello,Rally2,9,Foligno,10/03/2024,Gravel,Italy,20,334.6
Fontana Matteo,der 25,9,Foligno,10/03/2024,Gravel,Italy,21,335.1
Marrone Stefan,Rally4,9,Foligno,10/03/2024,Gravel,Italy,22,339.8
Solitro Fabio ,Rally4,9,Foligno,10/03/2024,Gravel,Italy,23,340.5
Müller Jonas  ,der 25,9,Foligno,10/03/2024,Gravel,Italy,24,340.8
Sotiropoulos N,Rally4,9,Foligno,10/03/2024,Gravel,Italy,25,342.1
Bartolini Davi,Rally4,9,Foligno,10/03/2024,Gravel,Italy,26,342.3
Cazzaro Nicola,Rally4,9,Foligno,10/03/2024,Gravel,Italy,27,342.4
Biondi Sergio ,Rally4,9,Foligno,10/03/2024,Gravel,Italy,28,343.1
Diserò Luca  -,Rally4,9,Foligno,10/03/2024,Gravel,Italy,29,347.4
Caldart Claudi,ver 55,9,Foligno,10/03/2024,Gravel,Italy,30,347.9
Casarin Matteo,N4,9,Foligno,10/03/2024,Gravel,Italy,31,348.0
Milani Michele,N4,9,Foligno,10/03/2024,Gravel,Italy,32,351.1
Pierulivo Leon,Rally4,9,Foligno,10/03/2024,Gravel,Italy,33,351.4
Negri Alessand,N5,9,Foligno,10/03/2024,Gravel,Italy,34,352.5
Martinelli Sam,R3,9,Foligno,10/03/2024,Gravel,Italy,35,355.9
Savio Michael ,Rally5,9,Foligno,10/03/2024,Gravel,Italy,36,356.2
Leuratti Giorg,Rally4,9,Foligno,10/03/2024,Gravel,Italy,37,356.6
Vargiu Giacomo,Rally4,9,Foligno,10/03/2024,Gravel,Italy,38,356.9
Bitti Giuseppe,der 25,9,Foligno,10/03/2024,Gravel,Italy,39,357.6
Squarcialupi M,Rally2,9,Foligno,10/03/2024,Gravel,Italy,40,358.3
Ricciardi Fran,Rally4,9,Foligno,10/03/2024,Gravel,Italy,41,361.3
Leonessi Marco,ly4/R2,9,Foligno,10/03/2024,Gravel,Italy,42,366.2
Piccardo Andre,ly4/R2,9,Foligno,10/03/2024,Gravel,Italy,43,377.8
Manera Luca  -,ver 55,9,Foligno,10/03/2024,Gravel,Italy,44,387.5
Scalzotto Andr,6 Plus,9,Foligno,10/03/2024,Gravel,Italy,45,394.6
Mangiarotti Ma,ver 55,9,Foligno,10/03/2024,Gravel,Italy,46,394.7
Gherardi Chris,ly4/R2,9,Foligno,10/03/2024,Gravel,Italy,47,397.0
Stoppioni Save,ver 55,9,Foligno,10/03/2024,Gravel,Italy,48,406.2
Bentivogli Gia,der 25,9,Foligno,10/03/2024,Gravel,Italy,49,408.3
Olevano Alessa,ver 55,9,Foligno,10/03/2024,Gravel,Italy,50,447.2
Robone Andrea ,A0,9,Foligno,10/03/2024,Gravel,Italy,51,557.3
Vidori Asia  -,Female,9,Foligno,10/03/2024,Gravel,Italy,52,591.3
