Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Yiangou Y.  - ,C2,2,Stereas Elladas,14-04-2024,Gravel,Greek Championship,27,666.63
Rahoutis Fanis,C6 ,2,Stereas Elladas,14-04-2024,Gravel,Greek Championship,28,702.05
Xenokostas Geo,C5 ,2,Stereas Elladas,14-04-2024,Gravel,Greek Championship,29,710.37
Trikardos Dimi,2,2,Stereas Elladas,14-04-2024,Gravel,Greek Championship,30,777.94
Tsolakidis Soc,C1,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,1,992.52
Amoutzas Giorg,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,2,1004.74
Karanikolas E.,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,3,1015.16
Halkias Efthim,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,4,1017.22
Panteli Petros,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,5,1020.8
Chatzimarkos P,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,6,1024.65
Ismailos Panos,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,7,1050.23
Polykarpou Pan,C5 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,8,1058.73
Delaportas Gio,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,9,1070.34
Flandy  - Gira,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,10,1100.3
Davaris Nikos ,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,11,1134.31
Milonas K.  - ,C4 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,12,1152.32
Paleokostas Di,C5 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,13,1172.6
Kassimis Ioann,C6 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,14,1177.26
Rigas Giorgos ,C3 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,15,1179.71
Giokaris S.  -,C6 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,16,1186.97
Kalamaras Teo ,C3 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,17,1197.22
Kotsadam Nikol,C6 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,18,1210.02
Panagiotopoulo,C6 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,19,1232.53
Yiangou Y.  - ,C2,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,20,1240.33
Mourikis Alexa,C3 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,21,1249.25
Rahoutis Fanis,C6 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,22,1324.46
Xenokostas Geo,C5 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,23,1325.72
Zivas Angelos ,4,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,24,1344.22
Yfantis V.  - ,C3 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,25,1397.78
Antoniou K.  -,C3 ,3,Stereas Elladas,14-04-2024,Gravel,Greek Championship,26,3288.57
Tsolakidis Soc,C1,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,1,519.56
Chatzimarkos P,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,2,520.88
Amoutzas Giorg,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,3,521.91
Panteli Petros,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,4,525.78
Karanikolas E.,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,5,526.0
Halkias Efthim,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,6,529.95
Ismailos Panos,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,7,542.24
Polykarpou Pan,C5 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,8,545.16
Delaportas Gio,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,9,557.58
Flandy  - Gira,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,10,574.12
Milonas K.  - ,C4 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,11,597.56
Paleokostas Di,C5 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,12,603.05
Giokaris S.  -,C6 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,13,605.19
Antoniou K.  -,C3 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,14,611.86
Davaris Nikos ,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,15,620.12
Kassimis Ioann,C6 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,16,621.05
Kalamaras Teo ,C3 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,17,626.83
Kotsadam Nikol,C6 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,18,630.38
Rigas Giorgos ,C3 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,19,634.7
Panagiotopoulo,C6 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,20,653.51
Mourikis Alexa,C3 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,21,658.67
Yiangou Y.  - ,C2,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,22,675.33
Xenokostas Geo,C5 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,23,708.6
Rahoutis Fanis,C6 ,4,Stereas Elladas,14-04-2024,Gravel,Greek Championship,24,723.9
Tsolakidis Soc,C1,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,1,663.31
Amoutzas Giorg,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,2,669.47
Karanikolas E.,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,3,674.8
Halkias Efthim,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,4,676.2
Panteli Petros,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,5,677.88
Ismailos Panos,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,6,696.35
Polykarpou Pan,C5 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,7,703.98
Delaportas Gio,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,8,704.61
Flandy  - Gira,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,9,743.33
Milonas K.  - ,C4 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,10,758.35
Davaris Nikos ,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,11,770.15
Antoniou K.  -,C3 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,12,772.31
Giokaris S.  -,C6 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,13,785.72
Kassimis Ioann,C6 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,14,787.21
Kalamaras Teo ,C3 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,15,793.65
Rigas Giorgos ,C3 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,16,795.63
Paleokostas Di,C5 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,17,795.98
Panagiotopoulo,C6 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,18,823.85
Kotsadam Nikol,C6 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,19,825.07
Yiangou Y.  - ,C2,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,20,853.42
Xenokostas Geo,C5 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,21,860.62
Rahoutis Fanis,C6 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,22,877.21
Mourikis Alexa,C3 ,5,Stereas Elladas,14-04-2024,Gravel,Greek Championship,23,915.33
