Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
58,#45,Vossen Henk  - Vissenberg Willem Hyundai i20 N Rally2,RC2,15:36.4,+4:09.2 +  2.4,77.0 12.4,10
59,#75,Palmero Jean-Paul  - Pastorino M. Peugeot 208 Rally4,RC4,15:45.6,+4:18.4 +  9.2,76.3 12.9,10
60,#74,Dal Zotto Grégory  - Dubreuil H. Peugeot 208 Rally4,RC4,15:47.4,+4:20.2 +  1.8,76.1 13.0,10
61,#79,Morel Jean-Luc  - Toti Mireille Renault Clio Rally5,RC5,15:48.8,+4:21.6 +  1.4,76.0 13.1,10
62,#76,Šekuljica Slaven  - Petrović D. Renault Clio Rally5,RC5,16:05.6,+4:38.4 +  16.8,74.7 13.9,10
63,#84,Andrade F.  - Coronado Jiménez A. Renault Clio Rally5,RC5,16:09.8,+4:42.6 +  4.2,74.4 14.1,10
64,#71,Morini Olivier  - Marquez S. Peugeot 208 R2,RC4,16:27.1,+4:59.9 +  17.3,73.1 15.0,10
65,#67,Filippi Eric  - Mazotti Francis Renault Clio RS R3T,RC4,18:15.2,+6:48.0 +  1:48.1,65.9 20.4,10
1,#8,Tänak Ott  - Järveoja Martin Hyundai i20 N Rally1,RC1 M,12:40.0,,101.2,11
1,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,12:40.0,+0.0 +  0.0,101.2 0.00,11
3,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1 M,12:41.2,+1.2 +  1.2,101.1 0.06,11
4,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,12:42.6,+2.6 +  1.4,100.9 0.12,11
5,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,12:44.2,+4.2 +  1.6,100.7 0.20,11
6,#13,Munster Grégoire  - Louka Louis Ford Puma Rally1,RC1 M,12:49.8,+9.8 +  5.6,99.9 0.46,11
7,#9,Mikkelsen Andreas  - Eriksen T. Hyundai i20 N Rally1,RC1 M,12:50.1,+10.1 +  0.3,99.9 0.47,11
8,#16,Fourmaux Adrien  - Coria Alexandre Ford Puma Rally1,RC1 M,12:51.1,+11.1 +  1.0,99.8 0.52,11
9,#20,Rossel Yohan  - Dunand Arnaud Citroën C3 Rally2,RC2,13:19.5,+39.5 +  28.4,96.2 1.85,11
10,#23,Pajari Sami  - Mälkönen Enni Toyota GR Yaris Rally2,RC2,13:20.4,+40.4 +  0.9,96.1 1.89,11
11,#21,Gryazin Nikolay  - Aleksandrov K. Citroën C3 Rally2,RC2,13:21.3,+41.3 +  0.9,96.0 1.93,11
12,#25,López Pepe  - Vázquez Liste D. Škoda Fabia RS Rally2,RC2,13:23.2,+43.2 +  1.9,95.8 2.02,11
13,#24,Ciamin Nicolas  - Roche Yannick Hyundai i20 N Rally2,RC2,13:31.3,+51.3 +  8.1,94.8 2.40,11
14,#27,Lefebvre Stéphane  - Malfoy Andy Toyota GR Yaris Rally2,RC2,13:36.1,+56.1 +  4.8,94.3 2.63,11
15,#28,Bouffier Bryan  - Vauclare F. Toyota GR Yaris Rally2,RC2,13:49.4,+1:09.4 +  13.3,92.8 3.25,11
16,#29,Solans J.  - Sanjuan de Eusebio R. Toyota GR Yaris Rally2,RC2,13:57.3,+1:17.3 +  7.9,91.9 3.62,11
17,#34,Daprà Roberto  - Guglielmetti L. Škoda Fabia Rally2 evo,RC2,14:00.2,+1:20.2 +  2.9,91.6 3.75,11
18,#35,Burri Olivier  - Levratti Anderson Škoda Fabia Rally2 evo,RC2,14:10.3,+1:30.3 +  10.1,90.5 4.23,11
19,#53,Berfa Jordan  - Thomas Chloé Hyundai i20 R5,RC2,14:20.1,+1:40.1 +  9.8,89.4 4.68,11
20,#52,Cartier Victor  - Deliot Manon Toyota Yaris Rally2-Kit,RC2,14:27.7,+1:47.7 +  7.6,88.7 5.04,11
21,#46,Černý Jan  - Krajča Ondřej Ford Fiesta Rally3,RC3,14:35.1,+1:55.1 +  7.4,87.9 5.39,11
22,#57,Chatillon Mattéo  - Cornuau M. Renault Clio Rally3,RC3,14:36.7,+1:56.7 +  1.6,87.8 5.46,11
23,#32,Miele Mauro  - Beltrame Luca Škoda Fabia RS Rally2,RC2,14:37.7,+1:57.7 +  1.0,87.7 5.51,11
24,#54,Oberti Damien  - Gastinel J. Renault Clio Rally3,RC3,14:39.6,+1:59.6 +  1.9,87.5 5.60,11
25,#56,Dolce Renaud  - Giroud Quentin Renault Clio Rally3,RC3,14:44.4,+2:04.4 +  4.8,87.0 5.82,11
26,#63,Fontana Matteo  - Arnaboldi A. Peugeot 208 Rally4,RC4,14:48.7,+2:08.7 +  4.3,86.6 6.02,11
27,#39,Boland Eamonn  - MJ Ford Fiesta Rally2,RC2,15:02.2,+2:22.2 +  13.5,85.3 6.65,11
28,#49,Ganguet Christophe  - Frison E. Škoda Fabia R5,RC2,15:02.5,+2:22.5 +  0.3,85.2 6.67,11
29,#65,Latil Nicolas  - Mercoiret G. Peugeot 208 Rally4,RC4,15:04.2,+2:24.2 +  1.7,85.1 6.75,11
30,#37,Laurencich Federico  - Mlakar A. Škoda Fabia Rally2 evo,RC2,15:04.7,+2:24.7 +  0.5,85.0 6.77,11
31,#55,Lafay Pierre  - Aubeuf Benjamin Renault Clio Rally3,RC3,15:05.9,+2:25.9 +  1.2,84.9 6.83,11
32,#47,Rossi Ghjuvanni  - Sarmezan Kylian Renault Clio Rally3,RC3,15:11.0,+2:31.0 +  5.1,84.4 7.07,11
33,#40,Serderidis Jourdan  - Miclotte F. Volkswagen Polo GTI R5,RC2,15:12.3,+2:32.3 +  1.3,84.3 7.13,11
34,#51,Ressegaire Nicolas  - Pellegrin E. Volkswagen Polo GTI R5,RC2,15:14.9,+2:34.9 +  2.6,84.1 7.25,11
35,#50,Prat Jérémy  - Deslauriers J. Ford Fiesta R5,RC2,15:15.1,+2:35.1 +  0.2,84.1 7.26,11
36,#43,Chiarani Maurizio  - Zanella F. Škoda Fabia Rally2 evo,RC2,15:17.7,+2:37.7 +  2.6,83.8 7.38,11
37,#64,Oldani Marco  - D'Agostino Pietro Peugeot 208 Rally4,RC4,15:30.0,+2:50.0 +  12.3,82.7 7.96,11
38,#38,Locatelli M.  - Tiraboschi S. Škoda Fabia Rally2 evo,RC2,15:30.6,+2:50.6 +  0.6,82.7 7.98,11
39,#66,Boisseranc Mickaël  - Amoros C. Peugeot 208 Rally4,RC4,15:39.0,+2:59.0 +  8.4,81.9 8.38,11
40,#68,Rota Rémy  - Gendraud Nil Renault Clio Rally4,RC4,15:41.6,+3:01.6 +  2.6,81.7 8.50,11
41,#61,Baffoun Philippe  - Dupuy Margot Alpine A110 Rally RGT,RGT,15:43.3,+3:03.3 +  1.7,81.6 8.58,11
42,#30,Mauro Sánchez A.  - Pérez Fernández A. Škoda Fabia Rally2 evo,RC2,15:45.7,+3:05.7 +  2.4,81.3 8.69,11
43,#80,Jamet Jérémy  - Journet Marine Renault Clio Rally5,RC5,15:46.3,+3:06.3 +  0.6,81.3 8.72,11
44,#77,Charnay Julien  - Gomez Maxime Renault Clio Rally5,RC5,15:47.4,+3:07.4 +  1.1,81.2 8.77,11
45,#41,Morato Maurizio  - Bosi M. Škoda Fabia Rally2 evo,RC2,15:51.6,+3:11.6 +  4.2,80.8 8.97,11
46,#44,Marchino Filippo  - Ometto P. Škoda Fabia Rally2 evo,RC2,15:54.1,+3:14.1 +  2.5,80.6 9.08,11
47,#83,Arnaud Julien  - Renchet Marion Renault Clio Rally5,RC5,16:05.9,+3:25.9 +  11.8,79.6 9.64,11
48,#59,Royère Eric  - Grenier Alexis Alpine A110 Rally RGT,RGT,16:11.4,+3:31.4 +  5.5,79.2 9.89,11
49,#60,Fumal Armand  - Escartefigue Jules Alpine A110 Rally RGT,RGT,16:11.7,+3:31.7 +  0.3,79.2 9.91,11
50,#70,Perrard Frédéric  - Leclercq F. Peugeot 208 Rally4,RC4,16:13.4,+3:33.4 +  1.7,79.0 9.99,11
51,#74,Dal Zotto Grégory  - Dubreuil H. Peugeot 208 Rally4,RC4,16:15.1,+3:35.1 +  1.7,78.9 10.1,11
52,#73,Michellier Gilles  - Richard C. Peugeot 208 Rally4,RC4,16:17.7,+3:37.7 +  2.6,78.7 10.2,11
53,#78,Vialle Lilian  - Ghirardello M. Renault Clio Rally5,RC5,16:31.6,+3:51.6 +  13.9,77.6 10.8,11
54,#62,Berard Christophe  - Bernabo C. Alpine A110 Rally RGT,RGT,16:35.4,+3:55.4 +  3.8,77.3 11.0,11
55,#82,Biagetti Lucas  - Biagetti Loan Renault Clio Rally5,RC5,16:48.2,+4:08.2 +  12.8,76.3 11.6,11
56,#81,Matteuzzi Giacomo  - La Ferla A. Renault Clio Rally5,RC5,16:56.4,+4:16.4 +  8.2,75.7 12.0,11
57,#67,Filippi Eric  - Mazotti Francis Renault Clio RS R3T,RC4,17:03.3,+4:23.3 +  6.9,75.2 12.3,11
58,#79,Morel Jean-Luc  - Toti Mireille Renault Clio Rally5,RC5,17:23.7,+4:43.7 +  20.4,73.7 13.3,11
59,#72,Delgery François  - Garin Fabrice Renault Clio RS R3T,RC4,17:24.2,+4:44.2 +  0.5,73.7 13.3,11
60,#75,Palmero Jean-Paul  - Pastorino M. Peugeot 208 Rally4,RC4,17:29.4,+4:49.4 +  5.2,73.3 13.5,11
61,#45,Vossen Henk  - Vissenberg Willem Hyundai i20 N Rally2,RC2,17:34.6,+4:54.6 +  5.2,72.9 13.8,11
62,#84,Andrade F.  - Coronado Jiménez A. Renault Clio Rally5,RC5,17:42.2,+5:02.2 +  7.6,72.4 14.1,11
63,#76,Šekuljica Slaven  - Petrović D. Renault Clio Rally5,RC5,17:45.3,+5:05.3 +  3.1,72.2 14.3,11
64,#71,Morini Olivier  - Marquez S. Peugeot 208 R2,RC4,18:00.0,+5:20.0 +  14.7,71.2 15.0,11
65,#22,Solberg Oliver  - Edmondson E. Škoda Fabia RS Rally2  [SR],RC2,23:19.5 [N],+10:39.5 +  5:19.5,55.0 29.9,11
1,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,11:23.0,,99.0,12
2,#11,Neuville Thierry  - Wydaeghe M. Hyundai i20 N Rally1,RC1 M,11:28.5,+5.5 +  5.5,98.2 0.29,12
3,#8,Tänak Ott  - Järveoja Martin Hyundai i20 N Rally1,RC1 M,11:36.9,+13.9 +  8.4,97.1 0.74,12
3,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1 M,11:36.9,+13.9 +  0.0,97.1 0.74,12
5,#9,Mikkelsen Andreas  - Eriksen T. Hyundai i20 N Rally1,RC1 M,11:38.2,+15.2 +  1.3,96.9 0.81,12
6,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,11:39.9,+16.9 +  1.7,96.6 0.90,12
7,#16,Fourmaux Adrien  - Coria Alexandre Ford Puma Rally1,RC1 M,11:40.6,+17.6 +  0.7,96.6 0.94,12
8,#25,López Pepe  - Vázquez Liste D. Škoda Fabia RS Rally2,RC2,11:56.5,+33.5 +  15.9,94.4 1.78,12
9,#20,Rossel Yohan  - Dunand Arnaud Citroën C3 Rally2,RC2,12:02.9,+39.9 +  6.4,93.6 2.12,12
10,#21,Gryazin Nikolay  - Aleksandrov K. Citroën C3 Rally2,RC2,12:07.3,+44.3 +  4.4,93.0 2.36,12
11,#24,Ciamin Nicolas  - Roche Yannick Hyundai i20 N Rally2,RC2,12:08.2,+45.2 +  0.9,92.9 2.41,12
12,#27,Lefebvre Stéphane  - Malfoy Andy Toyota GR Yaris Rally2,RC2,12:08.5,+45.5 +  0.3,92.9 2.42,12
13,#28,Bouffier Bryan  - Vauclare F. Toyota GR Yaris Rally2,RC2,12:20.9,+57.9 +  12.4,91.3 3.08,12
14,#23,Pajari Sami  - Mälkönen Enni Toyota GR Yaris Rally2,RC2,12:22.1,+59.1 +  1.2,91.2 3.15,12
15,#29,Solans J.  - Sanjuan de Eusebio R. Toyota GR Yaris Rally2,RC2,12:25.5,+1:02.5 +  3.4,90.7 3.33,12
16,#53,Berfa Jordan  - Thomas Chloé Hyundai i20 R5,RC2,12:48.8,+1:25.8 +  23.3,88.0 4.57,12
17,#46,Černý Jan  - Krajča Ondřej Ford Fiesta Rally3,RC3,13:07.6,+1:44.6 +  18.8,85.9 5.57,12
18,#55,Lafay Pierre  - Aubeuf Benjamin Renault Clio Rally3,RC3,13:10.6,+1:47.6 +  3.0,85.6 5.73,12
19,#52,Cartier Victor  - Deliot Manon Toyota Yaris Rally2-Kit,RC2,13:11.3,+1:48.3 +  0.7,85.5 5.76,12
20,#35,Burri Olivier  - Levratti Anderson Škoda Fabia Rally2 evo,RC2,13:13.4,+1:50.4 +  2.1,85.3 5.88,12
21,#57,Chatillon Mattéo  - Cornuau M. Renault Clio Rally3,RC3,13:13.8,+1:50.8 +  0.4,85.2 5.90,12
22,#32,Miele Mauro  - Beltrame Luca Škoda Fabia RS Rally2,RC2,13:15.5,+1:52.5 +  1.7,85.0 5.99,12
23,#40,Serderidis Jourdan  - Miclotte F. Volkswagen Polo GTI R5,RC2,13:30.4,+2:07.4 +  14.9,83.5 6.78,12
24,#39,Boland Eamonn  - MJ Ford Fiesta Rally2,RC2,13:34.9,+2:11.9 +  4.5,83.0 7.02,12
25,#37,Laurencich Federico  - Mlakar A. Škoda Fabia Rally2 evo,RC2,13:37.3,+2:14.3 +  2.4,82.8 7.15,12
26,#65,Latil Nicolas  - Mercoiret G. Peugeot 208 Rally4,RC4,13:39.5,+2:16.5 +  2.2,82.5 7.26,12
27,#63,Fontana Matteo  - Arnaboldi A. Peugeot 208 Rally4,RC4,13:40.3,+2:17.3 +  0.8,82.5 7.31,12
