,Pos.,No,Crew,Gr/Cl,total_time,Diff,Speed,ss,Race,date,surface,competition,cPos,Stages_time,Penalty,Stages_t_s,Stages_t_m,Stages_t_h,Penalty_m,Penalty_s,Diff_1st,Diff_Pre,time,min_time_Gr,min_time,diff,diff_G,diff_G%,SS.
178,13. +3,#19,Zygogiannis K.,C2,59:42.14,+6:15.78 +0.87,72.1 5.24,5,Korinthou,16-06-2024,Gravel,Greek Championship,13,59:42.14,0,42.14,59.0,0.0,0.0,0.0,6:15.78,+0.87,3582.14,3282.64,799.84,2782.2999999999997,299.5,9.123754051616991,05
179,14. −1,#22,Tsoulos Argiri,C2,59:42.72,+6:16.36 +0.58,72.1 5.25,5,Korinthou,16-06-2024,Gravel,Greek Championship,14,59:42.72,0,42.72,59.0,0.0,0.0,0.0,6:16.36,+0.58,3582.72,3282.64,799.84,2782.8799999999997,300.0799999999999,9.14142275729291,05
180,22. +3,#25,Rinakis Manos ,C2,1:04:55.49,+11:29.13 +3.32,66.3 9.61,5,Korinthou,16-06-2024,Gravel,Greek Championship,22,1:04:55.49,0,55.49,4.0,1.0,0.0,0.0,11:29.13,+3.32,3895.49,3282.64,799.84,3095.6499999999996,612.8499999999999,18.669424609460673,05
181,23. +4,#39,Davaris Nikos ,C2,1:07:08.00,+13:41.64 +2:12.51,64.1 11.5,5,Korinthou,16-06-2024,Gravel,Greek Championship,23,1:07:08.00,0,8.0,7.0,1.0,0.0,0.0,13:41.64,+2:12.51,4028.0,3282.64,799.84,3228.16,745.3600000000001,22.706114590695297,05
182,31. +7,#26,Moustakas Spir,C2,1:21:24.41,+27:58.05 +8:16.28,52.9 23.4,5,Korinthou,16-06-2024,Gravel,Greek Championship,31,1:21:24.41,0,24.41,21.0,1.0,0.0,0.0,27:58.05,+8:16.28,4884.41,3282.64,799.84,4084.5699999999997,1601.77,48.79517705261619,05
183,15. +2,#15,Lefkaditis Sav,C5,1:01:20.49 1:10,+7:54.13 +1:37.77,71.5 6.61,5,Korinthou,16-06-2024,Gravel,Greek Championship,15,1:01:20.49,1:10,20.49,1.0,1.0,1.0,10.0,7:54.13,+1:37.77,3680.49,3680.49,799.84,2880.6499999999996,0.0,0.0,05
184,16. +2,#23,Panteli Chryso,C5,1:01:49.97,+8:23.61 +29.48,69.6 7.02,5,Korinthou,16-06-2024,Gravel,Greek Championship,16,1:01:49.97,0,49.97,1.0,1.0,0.0,0.0,8:23.61,+29.48,3709.97,3680.49,799.84,2910.1299999999997,29.480000000000018,0.8009803042529668,05
185,20. +1,#27,Kalamaras Teo ,C5,1:04:10.05,+10:43.69 +39.58,67.1 8.98,5,Korinthou,16-06-2024,Gravel,Greek Championship,20,1:04:10.05,0,10.05,4.0,1.0,0.0,0.0,10:43.69,+39.58,3850.05,3680.49,799.84,3050.21,169.5600000000004,4.606995264217548,05
186,17. +9,#5,Kassimis Ioann,C6,1:02:38.88,+9:12.52 +48.91,68.7 7.70,5,Korinthou,16-06-2024,Gravel,Greek Championship,17,1:02:38.88,0,38.88,2.0,1.0,0.0,0.0,9:12.52,+48.91,3758.88,3758.88,799.84,2959.04,0.0,0.0,05
187,26. +8,#44,Panagiotopoulo,C6,1:10:37.96 1:20,+17:11.60 +2:10.42,62.1 14.4,5,Korinthou,16-06-2024,Gravel,Greek Championship,26,1:10:37.96,1:20,37.96,10.0,1.0,1.0,20.0,17:11.60,+2:10.42,4237.96,3758.88,799.84,3438.12,479.0799999999999,12.745285829821645,05
188,33. −10,#41,Giokaris S.  -,C6,1:32:02.71 2:00,+38:36.35 +5:20.36,47.8 32.3,5,Korinthou,16-06-2024,Gravel,Greek Championship,33,1:32:02.71,2:00,2.71,32.0,1.0,2.0,0.0,38:36.35,+5:20.36,5522.71,3758.88,799.84,4722.87,1763.83,46.92434980632528,05
189,18. +4,#42,Dimopoulos Ant,C4,1:03:30.17,+10:03.81 +51.29,67.8 8.42,5,Korinthou,16-06-2024,Gravel,Greek Championship,18,1:03:30.17,0,30.17,3.0,1.0,0.0,0.0,10:03.81,+51.29,3810.17,3810.17,799.84,3010.33,0.0,0.0,05
190,19.,#32,Milonas K.  - ,C4,1:03:30.47,+10:04.11 +0.30,67.7 8.42,5,Korinthou,16-06-2024,Gravel,Greek Championship,19,1:03:30.47,0,30.47,3.0,1.0,0.0,0.0,10:04.11,+0.30,3810.47,3810.17,799.84,3010.6299999999997,0.29999999999972715,0.007873664429663956,05
191,24. +4,#33,Mavraganis A. ,C4,1:07:29.57,+14:03.21 +21.57,63.7 11.8,5,Korinthou,16-06-2024,Gravel,Greek Championship,24,1:07:29.57,0,29.57,7.0,1.0,0.0,0.0,14:03.21,+21.57,4049.57,3810.17,799.84,3249.73,239.4000000000001,6.283184214877553,05
192,25. +4,#37,Dakaris Ioanni,C4,1:08:27.54 1:00,+15:01.18 +57.97,63.8 12.6,5,Korinthou,16-06-2024,Gravel,Greek Championship,25,1:08:27.54,1:00,27.54,8.0,1.0,1.0,0.0,15:01.18,+57.97,4107.54,3810.17,799.84,3307.7,297.3699999999999,7.804638638170998,05
193,21. +3,#17,Rigas Giorgos ,C3,1:04:52.17,+11:25.81 +42.12,66.3 9.56,5,Korinthou,16-06-2024,Gravel,Greek Championship,21,1:04:52.17,0,52.17,4.0,1.0,0.0,0.0,11:25.81,+42.12,3892.17,3892.17,799.84,3092.33,0.0,0.0,05
194,27. +4,#38,Pantelakis Gio,C3,1:10:41.79,+17:15.43 +3.83,60.9 14.4,5,Korinthou,16-06-2024,Gravel,Greek Championship,27,1:10:41.79,0,41.79,10.0,1.0,0.0,0.0,17:15.43,+3.83,4241.79,3892.17,799.84,3441.95,349.6199999999999,8.982649781484362,05
195,32. +5,#34,Tsagarakis A. ,C3,1:26:42.35 2:20,+33:15.99 +5:17.94,51.0 27.8,5,Korinthou,16-06-2024,Gravel,Greek Championship,32,1:26:42.35,2:20,42.35,26.0,1.0,2.0,20.0,33:15.99,+5:17.94,5202.35,3892.17,799.84,4402.51,1310.1800000000003,33.66194179596473,05
