Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Lando Giampaol,A7,1,Prealpi,10/12/2023,gravel,-,74,391.0
Francesconi D.,Rally5,1,Prealpi,10/12/2023,gravel,-,75,391.1
Chiesura Matti,A6,1,Prealpi,10/12/2023,gravel,-,76,391.5
Stival Ivan  -,R4,1,Prealpi,10/12/2023,gravel,-,77,392.5
Zimmermann Seb,K11,1,Prealpi,10/12/2023,gravel,-,78,393.6
Mazzonelli A. ,Rally4,1,Prealpi,10/12/2023,gravel,-,79,393.8
Brik  - Michel,Rally5,1,Prealpi,10/12/2023,gravel,-,80,393.8
Godino Bruno  ,Rally5,1,Prealpi,10/12/2023,gravel,-,81,396.1
Moretto Federi,Rally4,1,Prealpi,10/12/2023,gravel,-,82,396.7
Baldan Stefano,Rally3,1,Prealpi,10/12/2023,gravel,-,83,400.1
Citron Marco  ,A5,1,Prealpi,10/12/2023,gravel,-,84,400.5
Strabello Paol,Rally4,1,Prealpi,10/12/2023,gravel,-,85,401.3
Pizzolato N.  ,A8,1,Prealpi,10/12/2023,gravel,-,86,401.4
Beltramo Mauro,Rally5,1,Prealpi,10/12/2023,gravel,-,87,401.4
Consalter Igor,Rally5 Under 25,1,Prealpi,10/12/2023,gravel,-,88,402.5
Pignani Elia  ,Rally4/R2,1,Prealpi,10/12/2023,gravel,-,89,402.9
Vigna Claudio ,Rally4,1,Prealpi,10/12/2023,gravel,-,90,404.5
Penello Andrea,Rally4 Under 25,1,Prealpi,10/12/2023,gravel,-,91,404.8
Cesaro Simone ,RS 1.6 Plus,1,Prealpi,10/12/2023,gravel,-,92,407.8
Gabrici Fabio ,Rally4,1,Prealpi,10/12/2023,gravel,-,93,409.7
Stocchero Fabi,RS 1.6 Plus,1,Prealpi,10/12/2023,gravel,-,94,411.6
Dal Cin Wilmo ,N2,1,Prealpi,10/12/2023,gravel,-,95,414.6
Trentin Angelo,A7,1,Prealpi,10/12/2023,gravel,-,96,417.9
Marafon Ennio ,N3,1,Prealpi,10/12/2023,gravel,-,97,418.3
Segnana Stefan,Rally4/R2,1,Prealpi,10/12/2023,gravel,-,98,419.7
Gozzoli Stefan,Ra5H,1,Prealpi,10/12/2023,gravel,-,99,419.7
Manera Luca  -,Ra5N,1,Prealpi,10/12/2023,gravel,-,100,422.0
Sporzon Elvis ,Rally3,1,Prealpi,10/12/2023,gravel,-,101,423.9
Carlet Ermes  ,Rally4,1,Prealpi,10/12/2023,gravel,-,102,425.7
Landolfi Diego,Rally5,1,Prealpi,10/12/2023,gravel,-,103,430.4
Rivoira Carlo ,R5/Rally2,1,Prealpi,10/12/2023,gravel,-,104,438.1
Zanarella Anto,A6,1,Prealpi,10/12/2023,gravel,-,105,440.3
De Sanctis F. ,Rally4,1,Prealpi,10/12/2023,gravel,-,106,447.8
Dalla Vecchia ,Rally4/R2,1,Prealpi,10/12/2023,gravel,-,107,448.0
Battistuzzi C.,Rally5/R1,1,Prealpi,10/12/2023,gravel,-,108,456.5
Romagna Simone,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,1,325.9
Vagnini Jader ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,2,326.4
Oriella Paolo ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,3,327.9
Sandrin Andrea,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,4,327.9
Marchioro Nico,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,5,329.7
Andreucci Paol,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,6,330.4
Spagolla Alber,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,7,331.5
Sambugaro Mich,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,8,332.3
Zecchin Emanue,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,9,332.7
Toffano Giovan,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,10,332.7
Codato Mattia ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,11,334.7
Cesaro Leonard,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,12,336.1
Pesavento Paol,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,13,336.5
Ferronato Mass,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,14,337.0
Angi Simone  -,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,15,339.0
Turatello F.  ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,16,342.7
Sandel Fabio  ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,17,343.2
Tosetto Paolo ,Rally3 Under 25,2,Prealpi,10/12/2023,gravel,-,18,345.3
Marchioro Anto,N4,2,Prealpi,10/12/2023,gravel,-,19,347.1
Zantedeschi Di,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,20,348.6
Bassetto Ricca,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,21,348.8
Lorenzon Filip,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,22,348.9
Nicoletti A.  ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,23,349.5
Callegaro Fabi,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,24,350.6
Milani Michele,N4,2,Prealpi,10/12/2023,gravel,-,25,351.2
Borsoi Elvis  ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,26,352.3
Sporzon Elvis ,Rally3,2,Prealpi,10/12/2023,gravel,-,27,356.8
Ghelfi Loris  ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,28,356.9
Da Ros Matteo ,N5,2,Prealpi,10/12/2023,gravel,-,29,361.7
Cocco Giovanni,Rally4,2,Prealpi,10/12/2023,gravel,-,30,364.5
Sulmoni Paolo ,N4,2,Prealpi,10/12/2023,gravel,-,31,364.7
Diserò Luca  -,Rally4,2,Prealpi,10/12/2023,gravel,-,32,366.7
Spagnol Jason ,Rally4/R2,2,Prealpi,10/12/2023,gravel,-,33,368.3
Bardin Gianni ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,34,371.0
Casonato Rober,Rally4,2,Prealpi,10/12/2023,gravel,-,35,371.0
Fiora Federico,N4,2,Prealpi,10/12/2023,gravel,-,36,373.9
Rossetto Osvy ,Rally4,2,Prealpi,10/12/2023,gravel,-,37,374.1
Bigon Michele ,R5/Rally2,2,Prealpi,10/12/2023,gravel,-,38,374.8
Casarin Matteo,N4,2,Prealpi,10/12/2023,gravel,-,39,374.8
Cappellati Rud,Rally4/R2,2,Prealpi,10/12/2023,gravel,-,40,375.6
Gheno Tobia  -,Rally4,2,Prealpi,10/12/2023,gravel,-,41,375.8
Toffoli Bryan ,Rally4,2,Prealpi,10/12/2023,gravel,-,42,376.2
Pintarelli Mat,Rally4,2,Prealpi,10/12/2023,gravel,-,43,376.8
Nardi Devid  -,Rally4/R2 Under 25,2,Prealpi,10/12/2023,gravel,-,44,377.1
Possamai Alex ,Rally4/R2,2,Prealpi,10/12/2023,gravel,-,45,377.3
Baldan Stefano,Rally3,2,Prealpi,10/12/2023,gravel,-,46,377.5
Frigo Giulio  ,Rally4,2,Prealpi,10/12/2023,gravel,-,47,377.5
Pagnan Alex  -,Rally4,2,Prealpi,10/12/2023,gravel,-,48,378.4
Ramponi Paolo ,Rally4 Under 25,2,Prealpi,10/12/2023,gravel,-,49,378.5
Bouvier Omar  ,Rally5,2,Prealpi,10/12/2023,gravel,-,50,378.7
Cadamuro Flavi,N4,2,Prealpi,10/12/2023,gravel,-,51,380.5
Lovisetto Gian,Rally4,2,Prealpi,10/12/2023,gravel,-,52,381.6
Maggiolo Matte,N4,2,Prealpi,10/12/2023,gravel,-,53,381.7
De Tisi Pietro,Rally4,2,Prealpi,10/12/2023,gravel,-,54,382.1
Trevisiol Stef,N4,2,Prealpi,10/12/2023,gravel,-,55,382.8
Stevanato Elia,Rally4,2,Prealpi,10/12/2023,gravel,-,56,383.5
Roncadori Stef,Rally4,2,Prealpi,10/12/2023,gravel,-,57,385.5
Mattiuz Alessi,A7,2,Prealpi,10/12/2023,gravel,-,58,385.9
Puppato Albert,Rally4,2,Prealpi,10/12/2023,gravel,-,59,386.3
Favero Marco  ,Rally4/R2 Under 25,2,Prealpi,10/12/2023,gravel,-,60,386.7
Mettifogo Manu,Rally5,2,Prealpi,10/12/2023,gravel,-,61,386.7
Callegaro Ricc,Rally4,2,Prealpi,10/12/2023,gravel,-,62,387.2
Cattelan Massi,A8,2,Prealpi,10/12/2023,gravel,-,63,387.5
Mazzonelli A. ,Rally4,2,Prealpi,10/12/2023,gravel,-,64,387.6
Moretto Federi,Rally4,2,Prealpi,10/12/2023,gravel,-,65,388.1
Chiaberto F.  ,Rally5,2,Prealpi,10/12/2023,gravel,-,66,388.5
Miotto Stefano,N3,2,Prealpi,10/12/2023,gravel,-,67,388.9
Francesconi D.,Rally5,2,Prealpi,10/12/2023,gravel,-,68,389.7
Cairoli Mirko ,N3,2,Prealpi,10/12/2023,gravel,-,69,391.2
Strabello Paol,Rally4,2,Prealpi,10/12/2023,gravel,-,70,391.9
Della Maddalen,Rally5,2,Prealpi,10/12/2023,gravel,-,71,391.9
Brik  - Michel,Rally5,2,Prealpi,10/12/2023,gravel,-,72,393.2
