Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
28,#18,Irlacher Wolfgang  - Miedl Regina Honda Civic Type-R R3,R3 Over 55,7:51.3,+1:17.2 +  1.7,81.2 7.26,2
29,#14,Pioner Maurizio  - Ugolini Bruna Lancia Delta Integrale 16V,A8 Over 55,7:51.7,+1:17.6 +  0.4,81.1 7.30,2
30,#44,Melchiori Ivan  - Corradini G. Renault Clio Rally5,Rally5,7:53.0,+1:18.9 +  1.3,80.9 7.42,2
31,#36,Lunelli Rino  - Boni Massimo Mini Cooper S,RSTB 1.6 Plus Over 55,7:57.4,+1:23.3 +  4.4,80.2 7.84,2
32,#43,Landolfi Diego  - Landolfi Michele Renault Clio Rally5,Rally5,7:57.6,+1:23.5 +  0.2,80.1 7.86,2
33,#45,Longo Marco  - Riva Roberto Suzuki Swift R1B,Ra5N Over 55,7:58.0,+1:23.9 +  0.4,80.1 7.89,2
34,#11,Milani Michele  - Camazzola C. Škoda Fabia R5,R5/Rally2,7:58.7,+1:24.6 +  0.7,79.9 7.96,2
35,#33,Travaglini Luca  - Calliari Nico Peugeot 208 R2,Rally4/R2,8:00.4,+1:26.3 +  1.7,79.7 8.12,2
36,#21,Reginato Andrea  - Crestani Marco Toyota GR Yaris,R1T 4x4 Naz,8:13.4,+1:39.3 +  13.0,77.6 9.34,2
37,#46,Manera Luca  - Manera Francesca Suzuki Swift R1B,Ra5N Over 55,8:17.5,+1:43.4 +  4.1,76.9 9.73,2
38,#37,Marinelli Michele  - D'Errico M. Suzuki Swift Sport Hybrid,Ra5H,8:18.2,+1:44.1 +  0.7,76.8 9.79,2
39,#51,Melchiori Andrea  - Copelli C. Peugeot 106 Rallye,N2,8:23.8,+1:49.7 +  5.6,76.0 10.3,2
40,#49,De Mattè Bruno  - Compagno Paolo Citroën Saxo VTS,N2,8:25.9,+1:51.8 +  2.1,75.6 10.5,2
41,#27,Vardanega Roger  - Pellegrino S. Peugeot 208 Rally4,Rally4,8:27.9,+1:53.8 +  2.0,75.3 10.7,2
42,#34,Betta Armando  - Modenini Mattea Peugeot 208 R2,Rally4/R2,8:30.0,+1:55.9 +  2.1,75.0 10.9,2
43,#38,Pederiva Ivano  - Gretter Daniele Renault Clio Rally5,Rally5,8:33.7,+1:59.6 +  3.7,74.5 11.3,2
44,#50,Piras Sean  - Alongi Fabio Peugeot 106,N2 Under 25,8:49.5,+2:15.4 +  15.8,72.3 12.7,2
45,#28,Ferrarol Maurizio  - Frigerio G. Renault Clio Rally4,Rally4,8:55.7,+2:21.6 +  6.2,71.4 13.3,2
46,#47,Campora Cristina  - Iuretig Miriam Peugeot 106 Rallye,A6 Female,9:51.4,+3:17.3 +  55.7,64.7 18.6,2
1,#6,Zanolli Alessandro  - Pozzo Denis Škoda Fabia Rally2 evo,R5/Rally2,6:02.1,,96.2,3
2,#4,Daprà Matteo  - Conci Mattias Škoda Fabia Rally2 evo,R5/Rally2,6:06.1,+4.0 +  4.0,95.2 0.41,3
3,#5,Menegatti Paolo  - Rutigliano N. Škoda Fabia Rally2 evo,R5/Rally2,6:06.4,+4.3 +  0.3,95.1 0.44,3
4,#8,Sambugaro Michele  - Cumerlato M. Škoda Fabia Rally2 evo,R5/Rally2,6:12.4,+10.3 +  6.0,93.6 1.06,3
5,#1,De Tisi Pietro  - Gasparotto Ivan Škoda Fabia Rally2 evo,R5/Rally2,6:13.3,+11.2 +  0.9,93.4 1.16,3
6,#2,Battaglin A.  - Pagliarini S. Hyundai i20 R5,R5/Rally2 Over 55,6:13.4,+11.3 +  0.1,93.3 1.17,3
7,#7,Ferri Luca  - Ventoso Nicolò Škoda Fabia Rally2 evo,R5/Rally2,6:14.1,+12.0 +  0.7,93.2 1.24,3
8,#9,Bergamin Jacopo  - Tasselli Alice Škoda Fabia Rally2 evo,R5/Rally2,6:20.5,+18.4 +  6.4,91.6 1.90,3
9,#3,De Tisi Giorgio  - Pozzi Daniel Škoda Fabia Rally2 evo,R5/Rally2 Over 55,6:23.0,+20.9 +  2.5,91.0 2.16,3
10,#10,Chiarani Maurizio  - Gallorini R. Škoda Fabia R5,R5/Rally2,6:25.3,+23.2 +  2.3,90.4 2.40,3
11,#12,Cappelletti D.  - Taufer D. Škoda Fabia R5,R5/Rally2,6:33.2,+31.1 +  7.9,88.6 3.21,3
12,#19,Rainer Cesare  - Moser Thomas Renault Clio R3,R3,6:36.9,+34.8 +  3.7,87.8 3.60,3
13,#24,Strabello Stefano  - Montavoci S. Peugeot 208 Rally4,Rally4,6:37.7,+35.6 +  0.8,87.6 3.68,3
14,#23,Scalco Leonardo  - Toffano Mattia Peugeot 208 Rally4,Rally4,6:41.1,+39.0 +  3.4,86.9 4.03,3
15,#15,Toscana Christian  - Turco Fabio Renault Clio S1600,S1600,6:41.2,+39.1 +  0.1,86.9 4.04,3
16,#26,Pintarelli Matteo  - Manica F. Peugeot 208 Rally4,Rally4,6:41.3,+39.2 +  0.1,86.8 4.05,3
17,#25,Pagnan Alex  - Mondin Livio Peugeot 208 Rally4,Rally4,6:42.5,+40.4 +  1.2,86.6 4.17,3
18,#30,Angi Simone  - Maddalozzo Jenny Peugeot 208 Rally4,Rally4,6:45.4,+43.3 +  2.9,86.0 4.47,3
19,#31,Casagrande D.  - Franceschini L. Peugeot 208 R2,Rally4/R2,6:47.7,+45.6 +  2.3,85.5 4.71,3
20,#32,Zanon Andrea  - Filippozzi Lisa Peugeot 208 R2,Rally4/R2,6:49.8,+47.7 +  2.1,85.0 4.93,3
21,#11,Milani Michele  - Camazzola C. Škoda Fabia R5,R5/Rally2,6:50.9,+48.8 +  1.1,84.8 5.04,3
22,#40,Nerobutto G.  - Nerobutto F. Renault Clio Rally5,Rally5 Under 25,6:51.2,+49.1 +  0.3,84.7 5.07,3
23,#42,Čendak Martin  - Markežič Jakob Renault Clio Rally5,Rally5 Under 25,6:52.0,+49.9 +  0.8,84.6 5.15,3
24,#16,Zigliani Ludwig  - Rota Giuseppe Renault Clio S1600,S1600,6:52.5,+50.4 +  0.5,84.5 5.21,3
25,#39,Pellè Roberto  - Zampedri Serena Renault Clio Rally5,Rally5,6:54.8,+52.7 +  2.3,84.0 5.44,3
26,#22,Strabello Paolo  - Bianchi Davide Peugeot 208 Rally4,Rally4 Over 55,6:56.9,+54.8 +  2.1,83.6 5.66,3
27,#20,Micheloni Gianluca  - Antonelli R. Renault Clio R3,R3,6:57.7,+55.6 +  0.8,83.4 5.74,3
28,#41,Doretto Matteo  - Budoia Andrea Renault Clio Rally5,Rally5 Under 25,6:57.8,+55.7 +  0.1,83.4 5.75,3
29,#18,Irlacher Wolfgang  - Miedl Regina Honda Civic Type-R R3,R3 Over 55,6:58.4,+56.3 +  0.6,83.3 5.82,3
30,#43,Landolfi Diego  - Landolfi Michele Renault Clio Rally5,Rally5,7:01.7,+59.6 +  3.3,82.6 6.16,3
31,#36,Lunelli Rino  - Boni Massimo Mini Cooper S,RSTB 1.6 Plus Over 55,7:05.0,+1:02.9 +  3.3,82.0 6.50,3
32,#14,Pioner Maurizio  - Ugolini Bruna Lancia Delta Integrale 16V,A8 Over 55,7:05.4,+1:03.3 +  0.4,81.9 6.54,3
33,#27,Vardanega Roger  - Pellegrino S. Peugeot 208 Rally4,Rally4,7:08.5,+1:06.4 +  3.1,81.3 6.86,3
34,#33,Travaglini Luca  - Calliari Nico Peugeot 208 R2,Rally4/R2,7:13.4,+1:11.3 +  4.9,80.4 7.37,3
35,#21,Reginato Andrea  - Crestani Marco Toyota GR Yaris,R1T 4x4 Naz,7:14.0,+1:11.9 +  0.6,80.3 7.43,3
36,#38,Pederiva Ivano  - Gretter Daniele Renault Clio Rally5,Rally5,7:17.9,+1:15.8 +  3.9,79.6 7.83,3
37,#37,Marinelli Michele  - D'Errico M. Suzuki Swift Sport Hybrid,Ra5H,7:28.1,+1:26.0 +  10.2,77.8 8.88,3
38,#45,Longo Marco  - Riva Roberto Suzuki Swift R1B,Ra5N Over 55,7:28.4,+1:26.3 +  0.3,77.7 8.92,3
39,#28,Ferrarol Maurizio  - Frigerio G. Renault Clio Rally4,Rally4,7:29.9,+1:27.8 +  1.5,77.5 9.07,3
40,#34,Betta Armando  - Modenini Mattea Peugeot 208 R2,Rally4/R2,7:32.4,+1:30.3 +  2.5,77.0 9.33,3
41,#46,Manera Luca  - Manera Francesca Suzuki Swift R1B,Ra5N Over 55,7:32.9,+1:30.8 +  0.5,76.9 9.38,3
