Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
19,#21,Turatello Francesco  - Mometti R. Å koda Fabia Rally2 evo,R5/Rally2,5:11.5,+19.8 +  1.5,85.3 2.68,2
20,#36,Molo Enrico  - Garbo Vanessa Renault Clio S1600,S1600,5:14.0,+22.3 +  2.5,84.6 3.02,2
21,#45,Cazzaro Nicola  - Raccuia Sergio Peugeot 208 Rally4,Rally4,5:15.7,+24.0 +  1.7,84.2 3.25,2
22,#49,Villardi Luca  - Guglielmi Michael Peugeot 208 Rally4,Rally4,5:19.0,+27.3 +  3.3,83.3 3.70,2
23,#38,Sentinelli S.  - Andriollo D. Renault Clio S1600,S1600,5:19.7,+28.0 +  0.7,83.1 3.79,2
24,#75,Cogo Claudio  - Guadagnin Carlo Renault Clio Williams,A7,5:20.3,+28.6 +  0.6,82.9 3.88,2
25,#107,Ghion Mattia  - Lorenzin Vanessa Peugeot 106 Rallye,A6,5:24.4,+32.7 +  4.1,81.9 4.43,2
26,#28,Marti William  - Cecchi A. Hyundai i20 N Rally2,R5/Rally2,5:26.0,+34.3 +  1.6,81.5 4.65,2
27,#35,Bulfon Rudy  - Spangaro Thomas Renault Clio S1600,S1600,5:28.0,+36.3 +  2.0,81.0 4.92,2
28,#20,Ongaro Germano  - Maggiolino F. Å koda Fabia R5,R5/Rally2,5:28.7,+37.0 +  0.7,80.8 5.01,2
28,#37,Rocca Gabriele  - Miari Davide Renault Clio S1600,S1600,5:28.7,+37.0 +  0.0,80.8 5.01,2
30,#50,Scalco Leonardo  - Toffano Mattia Peugeot 208 R2,Rally4,5:29.2,+37.5 +  0.5,80.7 5.08,2
31,#73,Doriguzzi Breatta A.  - De Cecco L. Renault Clio Williams,A7 Female,5:32.1,+40.4 +  2.9,80.0 5.47,2
32,#22,Sambugaro Michele  - Cattelan D. Å koda Fabia R5,R5/Rally2,5:32.2,+40.5 +  0.1,80.0 5.49,2
33,#106,Zanon Andrea  - Filippozzi Lisa Peugeot 106 Rallye,A6,5:32.5,+40.8 +  0.3,79.9 5.53,2
34,#79,Grossule Matteo  - Corradi A. Renault Clio Williams,A7,5:32.6,+40.9 +  0.1,79.9 5.54,2
35,#86,Dall'Osto Nicola  - Croce Silvia Renault Clio RS,N3,5:32.7,+41.0 +  0.1,79.9 5.56,2
36,#47,Irlacher Wolfgang  - Retzer Lisa Peugeot 208 Rally4,Rally4,5:32.8,+41.1 +  0.1,79.8 5.57,2
37,#78,Camporese Fabio  - Candusso Moira Renault Clio Williams,A7,5:33.5,+41.8 +  0.7,79.7 5.66,2
38,#43,Carraro Mirko  - Lazzarotto Fabio Peugeot 208 R2,Rally4,5:33.6,+41.9 +  0.1,79.6 5.68,2
39,#88,Mezzalira NicolÃ²  - Ronzani C. Renault Clio RS Light,N3,5:36.0,+44.3 +  2.4,79.1 6.00,2
40,#33,Olivo Paolo  - Corso Chiara Mitsubishi Lancer Evo IX,N4,5:36.1,+44.4 +  0.1,79.0 6.02,2
41,#108,Nonnato Filippo  - Mogentale C. Peugeot 106 Rallye,A6,5:37.0,+45.3 +  0.9,78.8 6.14,2
42,#32,Panato Tiziano  - ZandonÃ Michele Peugeot 207 S2000,S2000,5:37.3,+45.6 +  0.3,78.8 6.18,2
43,#51,Vanzetto Filippo  - Simioni G. Peugeot 208 Rally4,Rally4,5:37.5,+45.8 +  0.2,78.7 6.21,2
43,#89,Puppato Alberto  - Barison Michele Renault Clio RS,N3,5:37.5,+45.8 +  0.0,78.7 6.21,2
45,#90,Marini Alberto  - Morina Giuseppe Renault Clio RS,N3,5:37.7,+46.0 +  0.2,78.7 6.23,2
46,#77,Miu Nelso  - Calligaro Giulio Renault Clio Williams,A7,5:37.9,+46.2 +  0.2,78.6 6.26,2
47,#95,Visentin Alan  - Mattucci Lorenzo Renault Clio Rally5,Rally5,5:38.7,+47.0 +  0.8,78.4 6.37,2
48,#100,PellÃ¨ Roberto  - Righetti Mattia Renault Clio Rally5,Rally5,5:38.9,+47.2 +  0.2,78.4 6.40,2
48,#122,Spiller Federico  - Ambrosini Luca Peugeot 106 Rallye,N2,5:38.9,+47.2 +  0.0,78.4 6.40,2
50,#24,Gheno Tobia  - Oriella Paolo Å koda Fabia Rally2 evo,R5/Rally2,5:40.1,+48.4 +  1.2,78.1 6.56,2
51,#71,Reginato Andrea  - Crestani Marco Toyota GR Yaris,R1T 4x4 Naz Under 25,5:40.3,+48.6 +  0.2,78.1 6.59,2
52,#70,Rousopoulos Christos  - Pappas N. Peugeot 208 Rally4,Rally4,5:40.5,+48.8 +  0.2,78.0 6.61,2
53,#44,Pagnan Alex  - Mondin Livio Peugeot 208 Rally4,Rally4,5:41.0,+49.3 +  0.5,77.9 6.68,2
54,#42,Pellizzaro Marco  - Melotti Marco Peugeot 208 R2,Rally4,5:41.3,+49.6 +  0.3,77.8 6.72,2
55,#34,Milani Michele  - Camazzola C. Mitsubishi Lancer Evo VII,N4,5:41.6,+49.9 +  0.3,77.8 6.76,2
56,#52,Frigo Riccardo  - Pesavento E. Peugeot 208 R2,Rally4,5:41.9,+50.2 +  0.3,77.7 6.80,2
56,#55,Foffano Cristian  - Silvi Luca Peugeot 208 Rally4,Rally4,5:41.9,+50.2 +  0.0,77.7 6.80,2
58,#92,Costalunga Giovanni  - Clerici S. Renault Clio Williams,N3,5:43.1,+51.4 +  1.2,77.4 6.96,2
59,#119,Tessari Sascha  - Panato T. CitroÃ«n Saxo VTS,N2 Under 25,5:43.4,+51.7 +  0.3,77.4 7.01,2
60,#85,Mason Alessandro  - Giacomin G. Renault Clio RS,N3,5:44.1,+52.4 +  0.7,77.2 7.10,2
61,#105,Pontalto Michele  - Durat Jessica Peugeot 106,A6,5:44.2,+52.5 +  0.1,77.2 7.11,2
62,#126,De Marco Edoardo  - Argenta Nicola Peugeot 106 Rallye,N2,5:44.4,+52.7 +  0.2,77.1 7.14,2
63,#120,De Barba Matteo  - Piceno Denis Peugeot 106 Rallye,N2,5:44.6,+52.9 +  0.2,77.1 7.17,2
64,#48,Brunello Stefano  - Corradini G. Peugeot 208 R2,Rally4,5:44.7,+53.0 +  0.1,77.1 7.18,2
65,#94,Salmaso Luca  - Scussat Omar Renault Clio Rally5,Rally5 Under 25,5:45.8,+54.1 +  1.1,76.8 7.33,2
66,#97,Pietribiasi Stefano  - Parise G. Renault Clio Rally5,Rally5,5:46.8,+55.1 +  1.0,76.6 7.47,2
67,#103,Crescenzo Michele  - Savegnago M. Peugeot 106 Maxi,K10,5:47.8,+56.1 +  1.0,76.4 7.60,2
68,#121,Scapin Gaetano  - Tinazzo Mirko Peugeot 106 Rallye,N2,5:48.5,+56.8 +  0.7,76.2 7.70,2
69,#87,Pederiva Ivano  - Gretter Daniele Renault Clio RS,N3,5:50.0,+58.3 +  1.5,75.9 7.90,2
70,#41,Stevanato Elia  - De Lazzari E. Ford Fiesta Rally4,Rally4,5:50.4,+58.7 +  0.4,75.8 7.95,2
71,#110,Alessio Michele Luca  - Menegon M. Peugeot 106 S16,A6,5:51.3,+59.6 +  0.9,75.6 8.08,2
72,#74,Doriguzzi Breatta F.  - Moruzzi G. Renault Clio Williams,A7,5:52.2,+1:00.5 +  0.9,75.4 8.20,2
73,#124,Cella Gianluca  - Saccavini Paolo Peugeot 106 Rallye,N2,5:53.5,+1:01.8 +  1.3,75.2 8.37,2
74,#72,Pezzarini G.  - Del Mistro K. Renault Clio Williams,A7,5:53.7,+1:02.0 +  0.2,75.1 8.40,2
