Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
75,#98,Rousopoulos Christos  - Pappas N. Peugeot 208 Rally4,Rally4,8:14.4,+1:25.0 +  0.7,70.3 8.81,3
76,#131,Nannetti Filippo  - Barone Jr Renault Clio Rally5,Rally5,8:14.8,+1:25.4 +  0.4,70.2 8.85,3
77,#109,Sporzon Elvis  - Manocchi Giada Ford Fiesta Rally4,Rally4,8:19.2,+1:29.8 +  4.4,69.6 9.31,3
78,#111,Gherardi Christian  - Ragnacci L. Peugeot 208 R2,Rally4,8:19.3,+1:29.9 +  0.1,69.6 9.32,3
79,#124,Pigozzo Enrico  - Budoia Andrea Renault Clio RS,N3,8:19.4,+1:30.0 +  0.1,69.6 9.33,3
80,#97,De Faveri Joseph  - De Faveri A. Peugeot 208 Rally4,Rally4,8:20.0,+1:30.6 +  0.6,69.5 9.39,3
81,#146,Tessari Sascha  - Panato Luca Citroën Saxo VTS,N2 Under 25,8:20.1,+1:30.7 +  0.1,69.5 9.40,3
82,#141,Zaupa Maurizio  - Scaramuzza M. Seat Ibiza TDI Mk3,RS 2.0,8:23.1,+1:33.7 +  3.0,69.1 9.71,3
83,#112,D'Alicandro M.  - D'Alicandro L. Ford Fiesta Rally4,Rally4,8:23.9,+1:34.5 +  0.8,68.9 9.79,3
84,#140,Maggiolo Matteo  - Savegnago Mauro Opel Corsa B GSi,A6,8:24.5,+1:35.1 +  0.6,68.9 9.85,3
85,#118,Ongaro Germano  - Maggiolino F. Renault Clio Williams,N3,8:25.7,+1:36.3 +  1.2,68.7 9.98,3
86,#139,Fiora Federico  - Angeli Alessio Opel Corsa A GSi,A6,8:27.2,+1:37.8 +  1.5,68.5 10.1,3
87,#87,Cianfriglia Diego  - Mazzini Mirco Peugeot 208 R2,Rally4,8:27.4,+1:38.0 +  0.2,68.5 10.2,3
88,#96,Carlet Ermes  - Carlet Enrico Ford Fiesta Rally4,Rally4,8:27.7,+1:38.3 +  0.3,68.4 10.2,3
88,#105,Merazzi Andrea  - Argenta Nicola Peugeot 208 R2,Rally4,8:27.7,+1:38.3 +  0.0,68.4 10.2,3
90,#99,Foffano Cristian  - Silvi Luca Peugeot 208 R2,Rally4,8:28.2,+1:38.8 +  0.5,68.4 10.2,3
91,#145,Zanardo Loris  - Borin Michele Citroën Saxo VTS,N2,8:32.0,+1:42.6 +  3.8,67.9 10.6,3
92,#142,Nardi Devid  - Forin Leonardo MG ZR 105,A5 Under 25,8:34.3,+1:44.9 +  2.3,67.5 10.9,3
93,#34,Favaro Federico  - Curto Ivan Citroën C3 Rally2,R5/Rally2,8:35.6,+1:46.2 +  1.3,67.4 11.0,3
94,#147,Merazzi Marco  - Balzan Evelyn Mitsubishi Colt CZT,N2 Under 25,8:36.1,+1:46.7 +  0.5,67.3 11.1,3
95,#108,Pignani Elia  - Podeschi A. Ford Fiesta Rally4,Rally4,8:39.0,+1:49.6 +  2.9,66.9 11.4,3
96,#107,Gozzoli Stefano  - Gelmini Bruno Peugeot 208 R2,Rally4,8:40.1,+1:50.7 +  1.1,66.8 11.5,3
97,#135,Schenetti Sandro  - Corradi A. Suzuki Swift 1000 turbo,Rally5/R1,8:40.8,+1:51.4 +  0.7,66.7 11.5,3
98,#120,Lanini Lorenzo  - Giannini Adriano Renault Clio RS,N3 Under 25,8:41.5,+1:52.1 +  0.7,66.6 11.6,3
99,#106,Gava Antonucci F.  - Silotto D. Peugeot 208 Rally4,Rally4,8:43.1,+1:53.7 +  1.6,66.4 11.8,3
100,#148,Pizzolato N.  - Brovelli E. Fiat Seicento Kit Car,A0,8:44.5,+1:55.1 +  1.4,66.2 11.9,3
101,#132,Bardin Gianni  - Altoè Luca Renault Clio Rally5,Rally5,8:45.2,+1:55.8 +  0.7,66.1 12.0,3
102,#149,Signorotto Bryan  - Favero Giulia Peugeot 106 Rallye,N1 Under 25,8:49.0,+1:59.6 +  3.8,65.7 12.4,3
103,#126,Marafon Ennio  - Genaro Arianna Opel Astra G OPC,N3,8:53.0,+2:03.6 +  4.0,65.2 12.8,3
104,#116,De Pretto Renzo  - Parisotto M. Fiat Stilo Abarth,A7,9:00.5,+2:11.1 +  7.5,64.3 13.6,3
105,#115,Bariani Gianluigi  - Ferrazzi M. Peugeot 206 RC,A7,9:02.8,+2:13.4 +  2.3,64.0 13.8,3
106,#119,Fornalé D.  - Albertini I. Opel Astra G OPC,N3,9:04.9,+2:15.5 +  2.1,63.8 14.0,3
107,#144,Ragghianti Luca  - Vecoli Fabrizio Peugeot 106 Rallye,N2,9:11.5,+2:22.1 +  6.6,63.0 14.7,3
108,#103,Vigna Claudio  - Chittaro Tecla Ford Fiesta R2,Rally4,9:23.6,+2:34.2 +  12.1,61.6 16.0,3
109,#138,Dalla Vecchia Corrado  - Gelio P. Opel Corsa A GSi,A6,10:09.8,+3:20.4 +  46.2,57.0 20.8,3
110,#76,Barisan Michele  - Mengon Luca Peugeot 208 Rally4,Rally4,10:43.7,+3:54.3 +  33.9,54.0 24.3,3
111,#40,Travaglia Renato  - Ciucci Giacomo Citroën DS3 N5,N5,10:44.9,+3:55.5 +  1.2,53.9 24.4,3
1,#11,Avbelj Boštjan  - Andrejka D. Škoda Fabia Rally2 evo,R5/Rally2,6:52.7,,84.2,4
2,#1,Dalmazzini Andrea  - Albertini A. Hyundai i20 N Rally2,R5/Rally2,6:59.8,+7.1 +  7.1,82.8 0.74,4
3,#5,Quilichini J.  - Buresi F. Škoda Fabia Rally2 evo,R5/Rally2,7:01.8,+9.1 +  2.0,82.4 0.94,4
4,#8,Bresolin Edoardo  - Pollet Rudy Škoda Fabia Rally2 evo,R5/Rally2,7:02.3,+9.6 +  0.5,82.3 0.99,4
5,#23,Aragno Francesco  - Segir Andrea Škoda Fabia R5,R5/Rally2,7:04.2,+11.5 +  1.9,81.9 1.19,4
6,#7,Vagnini Jader  - Musiari Martina Škoda Fabia R5,R5/Rally2,7:04.7,+12.0 +  0.5,81.8 1.24,4
7,#9,Cesaro Leonardo  - Gaio Alessandro Škoda Fabia R5,R5/Rally2,7:04.9,+12.2 +  0.2,81.8 1.26,4
8,#16,Lorenzon Filippo  - Soldan G. Citroën C3 Rally2,R5/Rally2,7:05.6,+12.9 +  0.7,81.6 1.34,4
9,#6,Marchioro C.  - Dall'Olmo S. Škoda Fabia Rally2 evo,R5/Rally2,7:06.9,+14.2 +  1.3,81.4 1.47,4
10,#2,Trentin Mauro  - Zanella Flavio Citroën C3 Rally2,R5/Rally2,7:08.1,+15.4 +  1.2,81.1 1.60,4
11,#21,Versace Tullio Luigi  - Moruzzi G. Škoda Fabia R5,R5/Rally2,7:08.5,+15.8 +  0.4,81.1 1.64,4
12,#15,Zamberlan Daniele  - Nicoletti E. Škoda Fabia R5,R5/Rally2,7:09.5,+16.8 +  1.0,80.9 1.74,4
13,#27,Ferronato Massimo  - Zortea Marco Škoda Fabia R5,R5/Rally2,7:10.8,+18.1 +  1.3,80.6 1.88,4
14,#30,Spagolla Alberto  - Zamboni G. Škoda Fabia R5,R5/Rally2,7:11.3,+18.6 +  0.5,80.5 1.93,4
15,#24,Sandel Fabio  - Tommasini Sandra Škoda Fabia R5,R5/Rally2,7:15.6,+22.9 +  4.3,79.8 2.37,4
16,#37,Bigon Michele  - Coletti Michele Škoda Fabia Rally2 evo,R5/Rally2,7:16.1,+23.4 +  0.5,79.7 2.42,4
17,#22,Sandrin Andrea  - Menegon Manuel Škoda Fabia Rally2 evo,R5/Rally2,7:17.6,+24.9 +  1.5,79.4 2.58,4
18,#10,Pierangioli Valter  - Zambiasi L. Škoda Fabia Rally2 evo,R5/Rally2,7:18.8,+26.1 +  1.2,79.2 2.70,4
19,#38,Piva Andrea  - Franco Alessandro Škoda Fabia Rally2 evo,R5/Rally2,7:23.5,+30.8 +  4.7,78.3 3.19,4
20,#12,Epis Filippo  - Mometti Roberto Škoda Fabia R5,R5/Rally2,7:23.8,+31.1 +  0.3,78.3 3.22,4
21,#31,Basso Andrea  - Rücker S. Škoda Fabia Rally2 evo,R5/Rally2,7:25.4,+32.7 +  1.6,78.0 3.39,4
22,#46,Peljhan Darko  - Čar Matej Mitsubishi Lancer Evo IX,N4,7:26.6,+33.9 +  1.2,77.8 3.51,4
23,#3,Ceccoli Daniele  - Capolongo P. Škoda Fabia Rally2 evo,R5/Rally2,7:27.9,+35.2 +  1.3,77.6 3.65,4
24,#44,Battaglin A.  - Pagliarini S. Mitsubishi Lancer Evo IX R4,R4,7:28.7,+36.0 +  0.8,77.4 3.73,4
25,#20,Begher Walter  - Tessaro Rudy Citroën C3 Rally2,R5/Rally2,7:30.8,+38.1 +  2.1,77.1 3.95,4
26,#45,Zaupa Andrea  - Schiavo Martina Mitsubishi Lancer Evo IX R4,R4,7:34.7,+42.0 +  3.9,76.4 4.35,4
27,#28,Ghelfi Loris  - Decadenti Martina Škoda Fabia Rally2 evo,R5/Rally2,7:36.4,+43.7 +  1.7,76.1 4.53,4
28,#47,Ortombina Luca  - Lonardi Federica Subaru Impreza STi N12,N4,7:36.9,+44.2 +  0.5,76.0 4.58,4
29,#25,Callegaro Fabio  - Franchin F. Škoda Fabia Rally2 evo,R5/Rally2,7:38.1,+45.4 +  1.2,75.8 4.70,4
30,#19,Vintaloro M.  - Buscemi G. Škoda Fabia Rally2 evo,R5/Rally2,7:38.2,+45.5 +  0.1,75.8 4.72,4
31,#55,Marchioro Antonio  - Segato R. Mitsubishi Lancer Evo IX,N4,7:42.5,+49.8 +  4.3,75.1 5.16,4
32,#54,Coppe Lorenzo  - Simioni Roberto Mitsubishi Lancer Evo IX,N4,7:43.4,+50.7 +  0.9,75.0 5.25,4
33,#74,Marchioro Nicolò  - Marchetti M. Peugeot 208 Rally4,Rally4,7:43.8,+51.1 +  0.4,74.9 5.30,4
34,#49,Trevisiol Stefano  - Poloni G. Mitsubishi Lancer Evo X,N4,7:46.4,+53.7 +  2.6,74.5 5.56,4
35,#75,Martinis Fabrizio  - Boi Valentina Peugeot 208 Rally4,Rally4,7:46.9,+54.2 +  0.5,74.4 5.62,4
36,#32,Bassetto Luigino  - Bertoldi Denis Škoda Fabia R5,R5/Rally2,7:49.7,+57.0 +  2.8,74.0 5.91,4
37,#50,Milani Michele  - Camazzola C. Mitsubishi Lancer Evo VII,N4,7:51.4,+58.7 +  1.7,73.7 6.08,4
38,#41,Camporese Roberto  - Zanotti Diego Citroën DS3 N5,N5,7:52.5,+59.8 +  1.1,73.5 6.20,4
39,#79,Stella Manuele  - Refondini Sara Peugeot 208 Rally4,Rally4,7:53.0,+1:00.3 +  0.5,73.4 6.25,4
40,#130,Zanin Marco  - Moriconi Massimo Renault Clio Rally5,Rally5 Under 25,7:54.5,+1:01.8 +  1.5,73.2 6.40,4
41,#33,Bassetto Riccardo  - Meneano R. Škoda Fabia R5,R5/Rally2,7:55.5,+1:02.8 +  1.0,73.1 6.51,4
41,#133,Cocco Giovanni  - De Guio Elia Renault Clio Rally5,Rally5,7:55.5,+1:02.8 +  0.0,73.1 6.51,4
43,#76,Barisan Michele  - Mengon Luca Peugeot 208 Rally4,Rally4,7:55.7,+1:03.0 +  0.2,73.0 6.53,4
44,#81,Ancillotti L.  - Ancillotti C. Peugeot 208 Rally4,Rally4,7:55.9,+1:03.2 +  0.2,73.0 6.55,4
45,#91,Strabello Stefano  - Pozzan V. Peugeot 208 Rally4,Rally4,7:56.0,+1:03.3 +  0.1,73.0 6.56,4
46,#26,Brik  - Valmassoi Paola Škoda Fabia R5,R5/Rally2,7:57.4,+1:04.7 +  1.4,72.8 6.70,4
47,#29,Zigliani Ludwig  - Rota Giuseppe Škoda Fabia R5,R5/Rally2,8:01.1,+1:08.4 +  3.7,72.2 7.09,4
48,#102,Pagnan Alex  - Mondin Livio Peugeot 208 Rally4,Rally4,8:02.9,+1:10.2 +  1.8,71.9 7.27,4
49,#51,Temeroli Simone  - Mainardi G. Mitsubishi Lancer Evo IX,N4,8:04.7,+1:12.0 +  1.8,71.7 7.46,4
50,#77,Spagnol Jason  - Bechevolo Fabio Peugeot 208 R2,Rally4,8:06.5,+1:13.8 +  1.8,71.4 7.65,4
51,#84,Diserò Luca  - Peressutti Stefano Peugeot 208 Rally4,Rally4,8:07.9,+1:15.2 +  1.4,71.2 7.79,4
52,#122,Miotto Stefano  - Boscariol R. Renault Clio RS,N3,8:13.4,+1:20.7 +  5.5,70.4 8.36,4
53,#117,Mendeni Giorgio  - Silli E. Subaru Impreza Diesel,N3,8:13.7,+1:21.0 +  0.3,70.4 8.39,4
54,#86,Ramponi Paolo  - Ramponi Stefano Peugeot 208 Rally4,Rally4 Under 25,8:17.7,+1:25.0 +  4.0,69.8 8.81,4
55,#98,Rousopoulos Christos  - Pappas N. Peugeot 208 Rally4,Rally4,8:18.0,+1:25.3 +  0.3,69.8 8.84,4
56,#95,Gheno Tobia  - Toffano Mattia Peugeot 208 Rally4,Rally4,8:19.5,+1:26.8 +  1.5,69.5 8.99,4
57,#56,Cadamuro Flavio  - Marchesini A. Mitsubishi Lancer Evo IX,N4,8:21.4,+1:28.7 +  1.9,69.3 9.19,4
58,#129,Poggio Fabio  - Briano Valentina Suzuki Swift Sport Hybrid,Ra5H,8:21.6,+1:28.9 +  0.2,69.3 9.21,4
59,#100,Cappellati Rudi  - Merco Cristina Peugeot 208 R2,Rally4,8:22.6,+1:29.9 +  1.0,69.1 9.32,4
60,#83,De Luca Mattia  - Da Rodda A. Peugeot 208 R2,Rally4,8:23.5,+1:30.8 +  0.9,69.0 9.41,4
60,#110,Ferrando Fabio  - Gamenara Anna Peugeot 208 R2,Rally4,8:23.5,+1:30.8 +  0.0,69.0 9.41,4
62,#109,Sporzon Elvis  - Manocchi Giada Ford Fiesta Rally4,Rally4,8:25.3,+1:32.6 +  1.8,68.8 9.60,4
63,#82,Caldart Claudio  - Mosena Silvia Ford Fiesta Rally4,Rally4,8:27.4,+1:34.7 +  2.1,68.5 9.81,4
64,#121,Ruoso Giuliano  - Toffoli Mauro Subaru Impreza Diesel,N3,8:27.7,+1:35.0 +  0.3,68.4 9.84,4
65,#57,Bassi G.  - Michelutti P. Subaru Impreza STi N12,N4,8:28.1,+1:35.4 +  0.4,68.4 9.89,4
66,#134,Francesconi D.  - Bertelloni M. Renault Clio Rally5,Rally5,8:30.1,+1:37.4 +  2.0,68.1 10.1,4
67,#58,Baldan Stefano  - Scramuzza Sonia Mitsubishi Lancer Evo IX,N4,8:31.8,+1:39.1 +  1.7,67.9 10.3,4
68,#73,Zanotto Romeo  - Fornasier Luigino Ford Fiesta Rally3,Rally3,8:32.2,+1:39.5 +  0.4,67.8 10.3,4
69,#71,Cattelan Massimiliano  - Marcon A. Mercedes-Benz 190E 2.3 16V,A8,8:32.5,+1:39.8 +  0.3,67.8 10.3,4
70,#96,Carlet Ermes  - Carlet Enrico Ford Fiesta Rally4,Rally4,8:36.7,+1:44.0 +  4.2,67.2 10.8,4
71,#43,Lecci Gianluca  - Leone Luca Peugeot 207 S2000,S2000,8:37.5,+1:44.8 +  0.8,67.1 10.9,4
72,#70,Casarin Matteo  - De Bastiani Sara Mitsubishi Lancer Evo VII,N4,8:38.5,+1:45.8 +  1.0,67.0 11.0,4
73,#140,Maggiolo Matteo  - Savegnago Mauro Opel Corsa B GSi,A6,8:39.5,+1:46.8 +  1.0,66.9 11.1,4
