Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,7,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:10:32.6,113.53 0.00,00:00:00.0 00:00:00.0,6
2,1,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:10:35.9,112.94 0.17,00:00:03.3 00:00:03.3,6
3,14,Vincze  Ferenc  /  Percze  Nándor  Škoda Fabia Rally2 Evo,RC2,00:10:38.7,112.45 0.31,00:00:06.1 00:00:02.8,6
4,8,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:10:43.9,111.54 0.57,00:00:11.3 00:00:05.2,6
5,10,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:10:44.0,111.52 0.57,00:00:11.4 00:00:00.1,6
6,5,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:10:45.9,111.19 0.67,00:00:13.3 00:00:01.9,6
7,3,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:10:52.3,110.10 0.99,00:00:19.7 00:00:06.4,6
8,15,Turán  Frigyes  /  Farnadi  Ágnes  Volkswagen Polo Gti R5,RC2,00:10:54.9,109.67 1.12,00:00:22.3 00:00:02.6,6
9,20,Michelisz  N.  /  Tagai  Róbert  Hyundai i20 N Rally2,RC2,00:10:55.1,109.63 1.13,00:00:22.5 00:00:00.2,6
10,6,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:10:57.6,109.22 1.25,00:00:25.0 00:00:02.5,6
11,4,Franceschi  M.  /  Manzo  Benoît  Škoda Fabia RS Rally2,RC2,00:11:00.0,108.82 1.37,00:00:27.4 00:00:02.4,6
12,16,Hadik  András  /  Kertész  K.  Ford Fiesta Rally2 MkII,RC2,00:11:02.0,108.49 1.47,00:00:29.4 00:00:02.0,6
13,32,Német  Gábor  /  Németh  Gergely  Hyundai i20 N Rally2,RC2,00:11:04.4,108.10 1.59,00:00:31.8 00:00:02.4,6
14,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia R5,RC2,00:11:08.8,107.39 1.81,00:00:36.2 00:00:04.4,6
15,19,Allen  Philip  /  Furniss  Dale  Hyundai i20 N Rally2,RC2,00:11:16.3,106.20 2.19,00:00:43.7 00:00:07.5,6
16,11,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:11:17.5,106.01 2.25,00:00:44.9 00:00:01.2,6
17,17,Bodolai  L.  /  Deák  Attila  Ford Fiesta Rally2 MkII,RC2,00:11:26.8,104.57 2.72,00:00:54.2 00:00:09.3,6
18,21,Maior  Norbert  /  Maior  Francesca  Peugeot 208 Rally4,RC4,00:11:27.4,104.48 2.75,00:00:54.8 00:00:00.6,6
19,24,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:11:28.2,104.36 2.79,00:00:55.6 00:00:00.8,6
20,33,Kohn  Filip  /  Whittock  Ross  Ford Fiesta Rally3,RC3,00:11:30.9,103.95 2.92,00:00:58.3 00:00:02.7,6
21,18,Trencsényi  J.  /  Verba  Gabor  Škoda Fabia Rally2 Evo,RC2,00:11:32.7,103.68 3.01,00:01:00.1 00:00:01.8,6
22,22,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:11:35.8,103.22 3.17,00:01:03.2 00:00:03.1,6
23,23,Nore  Ola jun.  /  Eilertsen  Rune  Opel Corsa Rally4,RC4,00:11:37.4,102.98 3.25,00:01:04.8 00:00:01.6,6
24,25,Zanin  Mattia  /  De Guio  Elia  Peugeot 208 Rally4,RC4,00:11:37.7,102.94 3.26,00:01:05.1 00:00:00.3,6
25,31,Hangodi  B.  /  Nagy  Attila  Peugeot 208 Rally4,RC4,00:11:43.3,102.12 3.54,00:01:10.7 00:00:05.6,6
26,27,Johansson  Mille  /  Grönvall  Johan  Opel Corsa Rally4,RC4,00:11:48.2,101.41 3.79,00:01:15.6 00:00:04.9,6
27,29,Herczig  Patrik  /  Varga  Kristóf  Peugeot 208 Rally4,RC4,00:11:53.4,100.67 4.05,00:01:20.8 00:00:05.2,6
28,12,Cuzma  Bogdan  /  Magalhães  Hugo  Škoda Fabia RS Rally2,RC2,00:11:53.9,100.60 4.08,00:01:21.3 00:00:00.5,6
29,28,Škulj  Mark  /  Čar  Matej  Opel Corsa Rally4,RC4,00:11:54.1,100.57 4.09,00:01:21.5 00:00:00.2,6
30,35,Berta  László  /  Császár  L.  Peugeot 208 Rally4,RC4,00:12:07.9,98.67 4.78,00:01:35.3 00:00:13.8,6
31,36,Viszlo  Csaba  /  Szegedi  Máté  Peugeot 208 Rally4,RC4,00:12:30.5,95.70 5.91,00:01:57.9 00:00:22.6,6
32,37,Sugar  Cristian  /  Colceriu  Vlad  Peugeot 208 R2,RC4,00:12:32.9,95.39 6.03,00:02:00.3 00:00:02.4,6
33,30,Kreuter  Norman  /  Kvick  Jeannette  Peugeot 208 Rally4,RC4,00:12:48.4,93.47 6.81,00:02:15.8 00:00:15.5,6
34,34,Rada  Martin  /  Jugas  Jaroslav  Fiat 124 Abarth RGT,RGT,00:13:32.0,88.45 8.99,00:02:59.4 00:00:43.6,6
35,26,McRae  Max  /  Kierans  M.  Opel Corsa Rally4,RC4,00:21:27.4,55.79 32.82,00:10:54.8 00:07:55.4,6
