Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,7,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:04:52.5,125.17 0.00,00:00:00.0 00:00:00.0,4
2,14,Vincze  Ferenc  /  Percze  Nándor  Škoda Fabia Rally2 Evo,RC2,00:04:54.9,124.15 0.24,00:00:02.4 00:00:02.4,4
3,5,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:04:56.8,123.36 0.42,00:00:04.3 00:00:01.9,4
4,8,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:04:57.2,123.19 0.46,00:00:04.7 00:00:00.4,4
5,1,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:04:58.2,122.78 0.56,00:00:05.7 00:00:01.0,4
6,10,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:04:58.4,122.69 0.58,00:00:05.9 00:00:00.2,4
7,16,Hadik  András  /  Kertész  K.  Ford Fiesta Rally2 MkII,RC2,00:05:00.2,121.96 0.76,00:00:07.7 00:00:01.8,4
8,15,Turán  Frigyes  /  Farnadi  Ágnes  Volkswagen Polo Gti R5,RC2,00:05:00.5,121.84 0.79,00:00:08.0 00:00:00.3,4
9,3,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:05:02.7,120.95 1.00,00:00:10.2 00:00:02.2,4
10,32,Német  Gábor  /  Németh  Gergely  Hyundai i20 N Rally2,RC2,00:05:03.4,120.67 1.07,00:00:10.9 00:00:00.7,4
11,4,Franceschi  M.  /  Manzo  Benoît  Škoda Fabia RS Rally2,RC2,00:05:06.5,119.45 1.38,00:00:14.0 00:00:03.1,4
12,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia R5,RC2,00:05:07.0,119.26 1.43,00:00:14.5 00:00:00.5,4
12,6,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:05:07.0,119.26 1.43,00:00:14.5 00:00:00.0,4
14,17,Bodolai  L.  /  Deák  Attila  Ford Fiesta Rally2 MkII,RC2,00:05:08.8,118.56 1.60,00:00:16.3 00:00:01.8,4
15,18,Trencsényi  J.  /  Verba  Gabor  Škoda Fabia Rally2 Evo,RC2,00:05:09.1,118.45 1.63,00:00:16.6 00:00:00.3,4
16,20,Michelisz  N.  /  Tagai  Róbert  Hyundai i20 N Rally2,RC2,00:05:09.6,118.26 1.68,00:00:17.1 00:00:00.5,4
17,11,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:05:10.1,118.07 1.73,00:00:17.6 00:00:00.5,4
18,19,Allen  Philip  /  Furniss  Dale  Hyundai i20 N Rally2,RC2,00:05:15.3,116.12 2.24,00:00:22.8 00:00:05.2,4
19,22,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:05:17.9,115.17 2.50,00:00:25.4 00:00:02.6,4
20,21,Maior  Norbert  /  Maior  Francesca  Peugeot 208 Rally4,RC4,00:05:18.3,115.02 2.54,00:00:25.8 00:00:00.4,4
21,12,Cuzma  Bogdan  /  Magalhães  Hugo  Škoda Fabia RS Rally2,RC2,00:05:18.9,114.81 2.60,00:00:26.4 00:00:00.6,4
22,26,McRae  Max  /  Kierans  M.  Opel Corsa Rally4,RC4,00:05:19.1,114.74 2.62,00:00:26.6 00:00:00.2,4
23,23,Nore  Ola jun.  /  Eilertsen  Rune  Opel Corsa Rally4,RC4,00:05:21.3,113.95 2.83,00:00:28.8 00:00:02.2,4
24,24,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:05:22.4,113.56 2.94,00:00:29.9 00:00:01.1,4
25,27,Johansson  Mille  /  Grönvall  Johan  Opel Corsa Rally4,RC4,00:05:22.9,113.38 2.99,00:00:30.4 00:00:00.5,4
26,25,Zanin  Mattia  /  De Guio  Elia  Peugeot 208 Rally4,RC4,00:05:23.2,113.28 3.02,00:00:30.7 00:00:00.3,4
27,33,Kohn  Filip  /  Whittock  Ross  Ford Fiesta Rally3,RC3,00:05:23.3,113.24 3.03,00:00:30.8 00:00:00.1,4
28,31,Hangodi  B.  /  Nagy  Attila  Peugeot 208 Rally4,RC4,00:05:24.1,112.97 3.11,00:00:31.6 00:00:00.8,4
29,28,Škulj  Mark  /  Čar  Matej  Opel Corsa Rally4,RC4,00:05:25.0,112.65 3.20,00:00:32.5 00:00:00.9,4
30,29,Herczig  Patrik  /  Varga  Kristóf  Peugeot 208 Rally4,RC4,00:05:26.2,112.24 3.31,00:00:33.7 00:00:01.2,4
31,36,Viszlo  Csaba  /  Szegedi  Máté  Peugeot 208 Rally4,RC4,00:05:32.2,110.21 3.90,00:00:39.7 00:00:06.0,4
32,37,Sugar  Cristian  /  Colceriu  Vlad  Peugeot 208 R2,RC4,00:05:32.4,110.14 3.92,00:00:39.9 00:00:00.2,4
33,30,Kreuter  Norman  /  Kvick  Jeannette  Peugeot 208 Rally4,RC4,00:05:36.4,108.83 4.32,00:00:43.9 00:00:04.0,4
34,35,Berta  László  /  Császár  L.  Peugeot 208 Rally4,RC4,00:05:40.7,107.46 4.74,00:00:48.2 00:00:04.3,4
35,34,Rada  Martin  /  Jugas  Jaroslav  Fiat 124 Abarth RGT,RGT,00:05:43.2,106.68 4.99,00:00:50.7 00:00:02.5,4
