Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,7,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:05:07.1,126.02 0.00,00:00:00.0 00:00:00.0,9
2,1,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:05:08.0,125.65 0.08,00:00:00.9 00:00:00.9,9
3,14,Vincze  Ferenc  /  Percze  Nándor  Škoda Fabia Rally2 Evo,RC2,00:05:09.7,124.96 0.24,00:00:02.6 00:00:01.7,9
4,8,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:05:11.4,124.28 0.40,00:00:04.3 00:00:01.7,9
5,10,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:05:12.0,124.04 0.46,00:00:04.9 00:00:00.6,9
6,15,Turán  Frigyes  /  Farnadi  Ágnes  Volkswagen Polo Gti R5,RC2,00:05:13.4,123.48 0.59,00:00:06.3 00:00:01.4,9
7,3,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:05:14.3,123.13 0.67,00:00:07.2 00:00:00.9,9
8,16,Hadik  András  /  Kertész  K.  Ford Fiesta Rally2 MkII,RC2,00:05:15.1,122.82 0.74,00:00:08.0 00:00:00.8,9
9,6,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:05:16.3,122.35 0.86,00:00:09.2 00:00:01.2,9
10,5,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:05:16.4,122.31 0.87,00:00:09.3 00:00:00.1,9
11,32,Német  Gábor  /  Németh  Gergely  Hyundai i20 N Rally2,RC2,00:05:17.1,122.04 0.93,00:00:10.0 00:00:00.7,9
12,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia R5,RC2,00:05:17.7,121.81 0.99,00:00:10.6 00:00:00.6,9
13,4,Franceschi  M.  /  Manzo  Benoît  Škoda Fabia RS Rally2,RC2,00:05:19.9,120.98 1.19,00:00:12.8 00:00:02.2,9
14,20,Michelisz  N.  /  Tagai  Róbert  Hyundai i20 N Rally2,RC2,00:05:21.2,120.49 1.31,00:00:14.1 00:00:01.3,9
15,19,Allen  Philip  /  Furniss  Dale  Hyundai i20 N Rally2,RC2,00:05:21.6,120.34 1.35,00:00:14.5 00:00:00.4,9
16,18,Trencsényi  J.  /  Verba  Gabor  Škoda Fabia Rally2 Evo,RC2,00:05:25.5,118.89 1.71,00:00:18.4 00:00:03.9,9
17,11,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:05:28.3,117.88 1.97,00:00:21.2 00:00:02.8,9
18,17,Bodolai  L.  /  Deák  Attila  Ford Fiesta Rally2 MkII,RC2,00:05:33.3,116.11 2.44,00:00:26.2 00:00:05.0,9
19,21,Maior  Norbert  /  Maior  Francesca  Peugeot 208 Rally4,RC4,00:05:35.1,115.49 2.60,00:00:28.0 00:00:01.8,9
20,22,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:05:36.7,114.94 2.75,00:00:29.6 00:00:01.6,9
21,24,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:05:38.0,114.50 2.87,00:00:30.9 00:00:01.3,9
22,23,Nore  Ola jun.  /  Eilertsen  Rune  Opel Corsa Rally4,RC4,00:05:38.2,114.43 2.89,00:00:31.1 00:00:00.2,9
22,31,Hangodi  B.  /  Nagy  Attila  Peugeot 208 Rally4,RC4,00:05:38.2,114.43 2.89,00:00:31.1 00:00:00.0,9
24,12,Cuzma  Bogdan  /  Magalhães  Hugo  Škoda Fabia RS Rally2,RC2,00:05:38.8,114.23 2.95,00:00:31.7 00:00:00.6,9
25,27,Johansson  Mille  /  Grönvall  Johan  Opel Corsa Rally4,RC4,00:05:39.0,114.16 2.97,00:00:31.9 00:00:00.2,9
26,28,Škulj  Mark  /  Čar  Matej  Opel Corsa Rally4,RC4,00:05:40.3,113.72 3.09,00:00:33.2 00:00:01.3,9
27,25,Zanin  Mattia  /  De Guio  Elia  Peugeot 208 Rally4,RC4,00:05:45.0,112.17 3.53,00:00:37.9 00:00:04.7,9
28,26,McRae  Max  /  Kierans  M.  Opel Corsa Rally4,RC4,00:05:46.0,111.85 3.62,00:00:38.9 00:00:01.0,9
29,29,Herczig  Patrik  /  Varga  Kristóf  Peugeot 208 Rally4,RC4,00:05:48.7,110.98 3.87,00:00:41.6 00:00:02.7,9
30,36,Viszlo  Csaba  /  Szegedi  Máté  Peugeot 208 Rally4,RC4,00:05:49.4,110.76 3.93,00:00:42.3 00:00:00.7,9
31,35,Berta  László  /  Császár  L.  Peugeot 208 Rally4,RC4,00:05:53.1,109.60 4.28,00:00:46.0 00:00:03.7,9
32,37,Sugar  Cristian  /  Colceriu  Vlad  Peugeot 208 R2,RC4,00:05:57.4,108.28 4.68,00:00:50.3 00:00:04.3,9
33,34,Rada  Martin  /  Jugas  Jaroslav  Fiat 124 Abarth RGT,RGT,00:06:05.3,105.94 5.41,00:00:58.2 00:00:07.9,9
34,30,Kreuter  Norman  /  Kvick  Jeannette  Peugeot 208 Rally4,RC4,00:06:05.9,105.77 5.47,00:00:58.8 00:00:00.6,9
