Pos.,No.,Driver / Co-driver Vehicle,Group,SS time,Aver. speed sec/km,Diff.Leader Diff.Prev.,ss
1,7,Csomós  Miklós  /  Bán  Viktor  Škoda Fabia Rally2 Evo,RC2,00:04:51.2,125.73 0.00,00:00:00.0 00:00:00.0,8
2,1,Østberg  Mads  /  Barth  Patrik  Citroën C3 Rally2,RC2,00:04:55.9,123.73 0.46,00:00:04.7 00:00:04.7,8
2,14,Vincze  Ferenc  /  Percze  Nándor  Škoda Fabia Rally2 Evo,RC2,00:04:55.9,123.73 0.46,00:00:04.7 00:00:00.0,8
4,10,Cais  Erik  /  Bacigál  Igor  Škoda Fabia RS Rally2,RC2,00:04:56.9,123.31 0.56,00:00:05.7 00:00:01.0,8
5,5,Bonato  Yoann  /  Boulloud  B.  Citroën C3 Rally2,RC2,00:04:58.3,122.74 0.70,00:00:07.1 00:00:01.4,8
6,16,Hadik  András  /  Kertész  K.  Ford Fiesta Rally2 MkII,RC2,00:04:59.2,122.37 0.79,00:00:08.0 00:00:00.9,8
7,32,Német  Gábor  /  Németh  Gergely  Hyundai i20 N Rally2,RC2,00:05:01.0,121.63 0.96,00:00:09.8 00:00:01.8,8
8,15,Turán  Frigyes  /  Farnadi  Ágnes  Volkswagen Polo Gti R5,RC2,00:05:01.6,121.39 1.02,00:00:10.4 00:00:00.6,8
9,4,Franceschi  M.  /  Manzo  Benoît  Škoda Fabia RS Rally2,RC2,00:05:04.6,120.20 1.32,00:00:13.4 00:00:03.0,8
10,3,Sesks  M.  /  Francis  Renārs  Škoda Fabia RS Rally2,RC2,00:05:04.7,120.16 1.33,00:00:13.5 00:00:00.1,8
11,2,Llarena  Efrén  /  Fernandez  Sara  Škoda Fabia R5,RC2,00:05:06.2,119.57 1.47,00:00:15.0 00:00:01.5,8
12,20,Michelisz  N.  /  Tagai  Róbert  Hyundai i20 N Rally2,RC2,00:05:07.0,119.26 1.55,00:00:15.8 00:00:00.8,8
13,6,Mareš  Filip  /  Bucha  Radovan  Škoda Fabia Rally2 Evo,RC2,00:05:07.1,119.22 1.56,00:00:15.9 00:00:00.1,8
14,18,Trencsényi  J.  /  Verba  Gabor  Škoda Fabia Rally2 Evo,RC2,00:05:11.3,117.61 1.98,00:00:20.1 00:00:04.2,8
15,19,Allen  Philip  /  Furniss  Dale  Hyundai i20 N Rally2,RC2,00:05:12.1,117.31 2.06,00:00:20.9 00:00:00.8,8
16,11,László  Martin  /  Berendi  Dávid  Škoda Fabia Rally2 Evo,RC2,00:05:14.0,116.60 2.24,00:00:22.8 00:00:01.9,8
17,22,Daprà  Roberto  /  Guglielmetti  L.  Peugeot 208 Rally4,RC4,00:05:18.1,115.10 2.65,00:00:26.9 00:00:04.1,8
18,21,Maior  Norbert  /  Maior  Francesca  Peugeot 208 Rally4,RC4,00:05:24.2,112.93 3.24,00:00:33.0 00:00:06.1,8
19,31,Hangodi  B.  /  Nagy  Attila  Peugeot 208 Rally4,RC4,00:05:25.1,112.62 3.33,00:00:33.9 00:00:00.9,8
20,27,Johansson  Mille  /  Grönvall  Johan  Opel Corsa Rally4,RC4,00:05:26.8,112.03 3.50,00:00:35.6 00:00:01.7,8
21,12,Cuzma  Bogdan  /  Magalhães  Hugo  Škoda Fabia RS Rally2,RC2,00:05:28.5,111.45 3.67,00:00:37.3 00:00:01.7,8
22,28,Škulj  Mark  /  Čar  Matej  Opel Corsa Rally4,RC4,00:05:28.9,111.32 3.71,00:00:37.7 00:00:00.4,8
23,23,Nore  Ola jun.  /  Eilertsen  Rune  Opel Corsa Rally4,RC4,00:05:30.2,110.88 3.83,00:00:39.0 00:00:01.3,8
24,33,Kohn  Filip  /  Whittock  Ross  Ford Fiesta Rally3,RC3,00:05:30.6,110.74 3.87,00:00:39.4 00:00:00.4,8
25,29,Herczig  Patrik  /  Varga  Kristóf  Peugeot 208 Rally4,RC4,00:05:31.8,110.34 3.99,00:00:40.6 00:00:01.2,8
26,35,Berta  László  /  Császár  L.  Peugeot 208 Rally4,RC4,00:05:46.1,105.78 5.40,00:00:54.9 00:00:14.3,8
27,36,Viszlo  Csaba  /  Szegedi  Máté  Peugeot 208 Rally4,RC4,00:05:48.4,105.09 5.62,00:00:57.2 00:00:02.3,8
28,30,Kreuter  Norman  /  Kvick  Jeannette  Peugeot 208 Rally4,RC4,00:05:55.0,103.13 6.27,00:01:03.8 00:00:06.6,8
29,34,Rada  Martin  /  Jugas  Jaroslav  Fiat 124 Abarth RGT,RGT,00:06:03.9,100.61 7.15,00:01:12.7 00:00:08.9,8
30,24,Schulz  Timo  /  Wenzel  Michael  Opel Corsa Rally4,RC4,00:06:13.2,98.10 8.06,00:01:22.0 00:00:09.3,8
31,8,Marczyk  Miko  /  Gospodarczyk  S.  Škoda Fabia RS Rally2,RC2,00:14:51.2,41.08 59.00,00:10:00.0 00:08:38.0,8
31,17,Bodolai  L.  /  Deák  Attila  Ford Fiesta Rally2 MkII,RC2,00:14:51.2,41.08 59.00,00:10:00.0 00:00:00.0,8
33,25,Zanin  Mattia  /  De Guio  Elia  Peugeot 208 Rally4,RC4,00:15:18.1,39.88 61.64,00:10:26.9 00:00:26.9,8
33,26,McRae  Max  /  Kierans  M.  Opel Corsa Rally4,RC4,00:15:18.1,39.88 61.64,00:10:26.9 00:00:00.0,8
33,37,Sugar  Cristian  /  Colceriu  Vlad  Peugeot 208 R2,RC4,00:15:18.1,39.88 61.64,00:10:26.9 00:00:00.0,8
